ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,423397707,423074764,422862626,422866724,422758859,422750359,422700764,422619886,422601044,422569049,422372568,422352998,422344654,422170940,422145117,422121672,422101259,422080187,421992093,421813267,421810395,421785061,421675106,421668226,421549389,421472241,421467678,421448482,421202194,421167942,421055474,420951748,420914272,420915251,420541848,420044704,420035270,420021280,419916958,419863389,419646476,419632266,419359840,419327971,418688067,418488028,418252645,417954925,417280097,417134302,416734430,416707418,416472947,416390940,415744082,415379476,414860883,414421224,412907496,412823159,411179061,402108912,393621459,382303145,374138794,350584338,348838927,341401520,337346134,330741642,324381970,322726720
Move,9,11,18,16,19,18,31,31,5,48,36,10,96,36,29,7,29,18,48,31,10,28,57,55,33,30,57,54,73,97,46,100,10,32,78,67,32,59,102,111,28,83,77,63,8,21,7,50,41,111,60,57,15,49,37,19,85,49,11,89,48,357,493,256,733,2125,1185,1625,2785,1588,1329,820
Clues,"['cereal', 'Liquid', 'Lactaid', 'Lactose', 'Cow', 'Cow']","['Goldsucher', 'Sieben', 'Halbling', 'Dwalin', 'Schneewittchen', 'Schneewittchen']","['worm', 'Braeburn', 'Juice', 'fruit', 'macintosh', 'McIntosh']","['Market', 'Snp500', 'Bond', 'bonds']","['bat', 'natural', 'Spelunking', 'Cavern', 'Stalactite', 'Dank']","['arm', 'crevice', 'Shaft', 'Bottomless', 'Hole', 'Peach']","['grinder', 'Salt', 'Sgt.', 'Mint', 'vegetable', 'shishito']","['mom', 'Smell', 'Headache', 'Headache']","['Pieds', 'Tissu', 'protection', 'panard']","['Bee', 'Wasp', 'horsefly', 'owie']","['hive', 'ants', 'Spelling', 'Queen', 'Hornet', 'hornet']","['Nero', 'Ceasar', 'King', 'Newcloses']","['Admiral', 'Effekt', 'Flieder', 'Verpuppen', 'Kokon', 'Kokon']","['Flowers', 'display', 'Ming', 'Ming']","['corps', 'Monokini', 'Speedo', 'Marcel', 'Bain', 'bain']","['written', '1944', 'Past', 'Past']","['wrist', 'timepiece', 'Swatch', 'Timex']","['Kid', 'Judo', 'Chop', 'aftershave', 'Belt', 'Belt']","['polish', 'salon', 'Finger', 'Hammer']","['half', 'moon', 'phase', 'kitchen', 'scythe', 'shape']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Haftraum', 'Gef\\u00e4ngnis...', 'Ei...', 'Ei']","['Zapata', 'brim', 'mariachi', 'oversized', 'Mexico', 'Mexican']","['vernis', 'graffiti', 'Aquarelle', 'Vangogh', 'pot', 'rouleau']","['Squelette', 'Tete', 'D\\u2019oeuf', 'Bo\\u00eete']","['Pandora', 'Wrist', 'armband', 'wristband', 'jewellery', 'Jewellery']","['Yesterday', 'Harrison', 'Ringo', 'Lennon', 'Zebrastreifen']","['unterirdisch', 'Gew\\u00f6lbe', 'Untergeschoss', 'Helen', 'Wein', 'Wein']","['Sovereign', 'Penguin', 'Groove', 'scepter', 'Ruler', 'Ruler']","['Porte-bonheur', 'Trinit\\u00e9', 'superstition', 'Irlandais', 'Irlande']","['weight', 'quill', 'wings', 'pillow', 'pillow', 'pillow']","['Respiration', 'Stinky', 'Exhale', 'lungs', 'Air', 'Halitosis']","['tooth', 'doctor', 'teeth', 'teeth']","['Naissance', 'C\\u00e9l\\u00e9bration']","['gold', 'jewellery', 'diamond', 'Locket', 'pendant', 'accessory']","['Article', 'Magazine', 'tribune', 'Printer', 'Column']","['Bacardi', 'Spirits', 'Ale', 'Pirate\\u2019s', 'Butter', 'Beverage']","['Gambling', 'Rigged', 'Blackjack', 'W', 'Slots', 'Slots']","['Einsatzwagen', 'Blaulicht', 'Streife', 'Oberkommisar', 'ACAB']","['racket', 'bracelet', 'Sport', 'Agassi', 'Court', 'Swiatek']","['Scrabble', 'this', 'Minecraft', 'Cluedo']","['blaze', 'Calgary', 'Burn', 'flickering', 'Eternal', 'Eternal']","['hook', 'Lure', 'gillnetting', 'Magikarp', 'line', 'jigging']","['guppy', 'trout', 'Walleye', 'Halibut']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['lune', 'bronzage', 'jaune', 'rayons']","['Australia', 'aussie', 'Grill', 'Grill']","['allotment', 'verdant', 'Flower', 'Hoe', 'Eden', 'Vegetable']","['Vogelbeobachter', 'Theorie', 'Evolution', 'Evolution']","['Kamprad', 'Gummihuhn', 'Bente', 'Kallax', 'Kinderparadies', 'M\\u00f6belhaus']","['crossroad', 'Turn', 'Connection', 'connection']","['Rumpelstilzchen', 'Spinnen', 'Stall', 'Sterne']",[],"['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Sticky', 'Goop', 'Hair', 'Hair']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Cheshire', 'Kitten', 'Tabby', 'Jorts', 'Garfield', 'tiger']","['A-frame', 'Rungs', 'Folding', 'Steps', 'Climbing', 'Corporate']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Guitare', 'Escalade', 'Pendu', 'Pendu', 'Pendu']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Indian', 'motion', 'sea', 'Bonnie', 'atlantic', 'Atlantic']","['Bouclier', 'Serpent', 'P\\u00e9trifier', 'gal\\u00e8res', 'gorgone']","['Naruto', 'tagiatelle', 'Kluchy', 'Zupka']","['buzz', 'keeper', 'Hive', 'Queen']","[""D'Or"", 'Fris\\u00e9', 'Cheveux', 'Ceinture']","['SFR', 'Vigilance', 'couleur', 'M\\u00e9canique', 'M\\u00e9canique', 'couleur']","['Tumbles', 'knee-high', 'Puppet', 'Punch', 'Puppet', 'Punch']","['Eat', 'dinner', 'lunch', 'Supper', 'supper']","['tour', 'Livres', 'Tas', 'Batterie']","['Homme', 'Carnavalet', 'exposition', 'histoire', 'liere', 'orsay']","['Vision', 'Mysterium', 'Snooze', 'Catcher', 'Sleep', 'Sleep']"
Mystery Word,Milk,Zwerg,Apple,Stock,Cave,Pit,Pepper,Perfume,Chaussette,Sting,Bee,Emperor,Schmetterling,Vase,Maillot,History,Watch,Karate,Nail,Crescent,Poule,Zelle,Sombrero,Peinture,Cr\u00e2ne,Bracelet,Beatles,Keller,Emperor,Tr\u00e8fle,Feather,Breath,Dentist,Anniversaire,Necklace,Newspaper,Rum,Casino,Polizei,Tennis,Game,Flame,Fishing,Fish,Rum,Soleil,Barbecue,Garden,Darwin,Ikea,Junction,Stroh,Trailer,Kette,Gel,Oasis,Cat,Ladder,Guillotine,Corde,Mermaid,Ocean,M\u00e9duse,Noodle,Bee,Boucle,Orange,Sock,Meal,Pile,Mus\u00e9e,Dream
Guess,Milk,Zwerge,Apple,Stock,cave,pit,Pepper,Henna,Chaussette,Sting,Bee,Ruler,Schmetterling,collection,maillot,,watch,Karate,Nail,,Poule,Zelle,Sombrero,Peinture,Cr\u00e2ne,jewellery,Beatles,Keller,Monarchy,Croix,Feather,breathe,Dentist,Anniversaire,necklace,Newspaper,Beer,Casino,Polizei,tennis,Game,flame,Fishing,Fish,,Soleil,Kangaroo,garden,,Ikea,Corner,Sroh,,Kette,Jelly,,Cat,Ladder,,Corde,mermaid,,M\u00e9duse,Ramen,bee,Boucle,Orange,Socks,Meal,Pile,Mus\u00e9e,Dream
