ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,440474388,440192313,439933465,439841521,439832399,439806043,439787264,439675484,439509345,439393461,439284076,439226894,439212310,439011852,438888660,438871320,438760464,438675866,438498204,438456338,438403234,438312191,438179130,437902597,437870449,437726439,437672402,437656033,437590389,437000024,436716971,436284952,436148149,435870174,435781132,435579708,435565655,434974083,434945555,434621431,434371600,434312129,434011016,433551934,433052685,432865949,432632784,432620929,431356594,430750350,430526833,429314903,429213142,428769612,425815125,425175907,425165350,422107292,422023905,405054016,402108912,396307534,381777020,341401520,331907183,318929216
Move,31,24,9,36,11,27,18,5,21,18,39,31,15,41,18,38,24,30,67,27,58,54,66,73,55,67,50,67,27,12,42,43,74,104,10,19,64,43,90,52,38,49,58,12,28,20,31,73,8,62,15,55,28,101,37,99,47,40,41,777,558,253,718,2094,811,2403
Clues,"['Atomic', 'Marilyn', 'Hell', 'Malfoys', 'Bier', 'Wasserstoff']","['Spa', 'Tub', 'Splish', 'Bird', 'drain']","['Xanadu', 'Bliss', 'Utopia', 'God', 'Nirvana', 'Nirvana']","['dyad', 'socks', 'au', 'matching', 'Matching', 'matching']","['Gogh', 'Ukraine', 'oil', 'Heliotropism', 'seeds', 'Seed']","['Programme', 'Avent', '\\u00e9ph\\u00e9m\\u00e9ride', 'Mois', 'Rugbymen', 'Maya']","['Tartar', 'Nemo', 'lure', 'scales', 'Gills', 'Chips']","['Practice', 'Dental', 'Tooth', 'Pain']","['Wintervorrat', 'Saftig', 'Miniobst', 'JOhannis']","['sheep', 'Wool', 'Cutter', 'Clippers', 'scissors', 'Scissors']","['Casio', 'View', 'minute', 'chronograph', 'Time', 'wrist']","['Poil', 'Cr\\u00e2ne', 'Epis', 'Lisse']","['THOR', 'struck', 'Lightning', 'Bolt']","['schwarzwei\\u00df', 'flugunf\\u00e4hig', 'Antarktis', 'Sissi', 'watscheln', 'Watscheln']","['Imkerei', 'Lebensmittel', 'Melone', 'Topf', 'B\\u00e4r', 'haltbar']","['\\u00c9piphanie', 'Soleil', 'Empereur', 'Arthur', 'reignant', 'R\\u00e9volution']","['aufwecker', 'Bohnenaufguss', 'Nespresso', 'Muntermacher']","['knight', 'Fight', 'weapon', 'Wepon']","['grill', 'texas', 'Pit', 'Meat', 'Brisket', 'Smoker']","['circular', 'ferris', 'wagon', 'Bus', 'Round', 'Round']","['Mob', 'triangle', 'spork', 'Knife', 'tines', 'salad']","['Turbulence', 'Clouds', 'lightning', 'Halle', 'katrina', 'Ororo']","['petit', 'Blatte', 'D\\u00e9prime', 'Kafka', 'cancrelats', 'cancrelat']","['LED', 'Shine', 'Flash', 'Saber', 'bright', 'Bright']","['november', 'Sagittarius', 'Advent', 'Twelfth', 'Twelfth', 'advent']","['Hop', 'Street', 'Hurdles', 'frog', 'Leap', 'Leap']","['Paddling', 'Snooker', 'Drowning', 'Piscina', 'Billiards', 'Billiards']","['Pan', 'Recorder', 'Piccolo', 'Wind', 'Woodwind', 'Woodwind']","['Knallfrosch', 'Neujahr', 'Z\\u00fcndschnur', 'Silvester']","['ivory', 'hook', 'zipper', 'clasp', 'Belly', 'Up']","['rote', 'Wolle', 'Bekleidung', 'Fussbekleidung']","['spring', 'electric', 'spiral', 'rope', 'rope', 'spiral']","['fire', 'bic', 'paler', 'Candle', 'Zippo', 'thinner']","['Boule', 'Blanc', 'Levain', 'Boulanger', 'seigle', 'Boulangerie']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['NDW', 'Susanne', 'Kerner', 'Schwurblerin', 'Luftballons', 'Luftballons']","['ice', 'Icerink', 'park', 'Blades', 'Figure', 'figure']",[],"['Hostess', 'pours', 'Data', 'DINER', 'internet', 'Internet']","['hulotte', 'super', 'Agreable', 'Hibou']","['Tool', 'Leaves', 'Fork', 'Garden', 'Handle', 'Outside']","['Spinnen', 'Marino', 'Schaap', 'Haken', 'Knitting', 'Handwash']","['berry', 'Vine', 'raisin', 'Dolmas', 'flavor']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['r\\u00e9compense', 'victoire', 'main', 'Tuba']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Wheat', 'Barley', 'city', 'ore']","['Luke', 'Sport', 'Court', 'Racquet', 'Wimbledon', 'Ace']","['Chill', 'relax', 'Bloody', 'rest']","['Washing', 'Equipment', 'Fax', 'Xerox', 'Slot', 'Mechanical']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['maximus', 'Dumbo', 'manege', 'acrobats', 'trapeze', 'Trapeze']","['Disaster', 'Spin', 'shelter', 'alley']","['Abricot', 'Coup', 'Nectarine', 'Ligne', 'Brugnon']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['mind', 'scarecrow', 'Grey', 'Matter']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['animals', 'cages', 'Safari', 'Exotic']","['Banger', 'pound', 'Thor', 'picket', 'Ball-peen', 'ballpeen']","['medal', 'jewelry', 'Yellow', 'Nugget', 'metal', 'color']","['Degree', 'Past', 'Ancient', 'Ancient']","['Carver', 'Legume', 'Elephant', 'Food', 'Gallery', 'Snoopy']","['Rudolph', 'Bloodhound', 'Schnozz', 'Breathing', 'Pinocchio', 'Pinocchio']","['Space', 'intravenous', 'Cannula', 'Haystack', 'Haystack']"
Mystery Word,Blond,Bath,Paradise,Pair,Sunflower,Calendrier,Fish,Dentist,Beere,Shears,Watch,Cheveux,Thunder,Kaiserpinguin,Honig,Roi,Kaffee,Sword,Barbecue,Wheel,Fork,Storm,Cafard,Light,December,Jump,Pool,Flute,B\u00f6ller,Button,Socke,Coil,Lighter,Pain,Poil,Nena,Skate,Professor,Server,Chouette,Rake,Wool,Grape,Cam\u00e9l\u00e9on,Palme,Lamb,Grain,Tennis,Sunday,Machine,Safari,Butcher,Rock,Circus,Tornado,P\u00eache,Nombril,Brain,Ski,Zoo,Hammer,Gold,History,Peanut,Nose,Needle
Guess,Blond,Bath,Heaven,Pair,Sunflower,calendrier,Fish,cavity,Beere,shears,Watch,Cheveu,Flash,Pinguin,Biene,Roi,Kaffee,Joust,barbecue,Wheel,fork,Storm,Cafard,Light,scorpion,Jump,pool,flute,Kracher,Button,Socke,coil,lighter,Farine,Poil,Nena,Skate,,Bar,Chouette,Rake,Wool,grape,Blanc,Medaille,,Export,Tennis,igiveup,machine,moonballer,mannaiaLa,Rock,Circus,tornado,P\u00eache,Nombril,brain,skate,Zoo,hammer,gold,History,Peanut,Nose,drip
