ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,434974083,434801914,434748129,434685758,434682630,434524380,434499196,434461621,434420688,434210194,434160497,434169206,434070883,434023234,434011016,433807065,433764945,433685822,433614896,433475291,433359411,433344515,433091936,432950217,432865949,432752248,432674945,432458834,432422395,432355997,432258857,432230476,432023176,432021482,431905450,431665356,431427708,431361956,431356594,431323863,430969665,430813289,430082506,429726272,429726562,429713771,429314903,429271612,429213142,429180240,428958502,428808818,428026154,427900593,427804596,427257597,426998428,425165350,423182291,422090899,422023905,421702805,421202126,420914272,417255169,415904372,414619799,396307534,393453511,374138794,349338828,324806575,320452280,319065151
Move,43,20,7,55,5,25,26,11,36,9,27,41,18,38,16,38,7,28,15,9,54,18,18,30,20,57,49,67,56,106,83,63,49,69,68,87,30,66,8,57,39,63,84,24,54,86,55,30,28,73,31,70,65,109,108,109,91,47,93,65,41,58,48,10,326,59,18,229,607,888,3281,1398,2040,262
Clues,[],"['Ancient', 'Grain', 'Tiny', 'Pasta']","['Yomiuri', 'Chronicle', 'Post', 'paperboy']","['Weihnachtsfigur', 'Erz', 'Michael', 'Gabriel', 'Gabriel', 'Gabriel']","['hit', 'nail', 'Claw', 'Sledge']","['Pi\\u00e8ce', 'Sc\\u00e8ne', 'Representation', 'Entracte']","['Enthusiasm', 'Emotion', 'Fruit', 'Ardor', 'Gibson', 'Zeal']","['Tatin', 'Pomme', 'P\\u00e2te', 'P\\u00e2te']","['shape', 'overpriced', 'carbon', 'gemstone', 'poker', 'quadrangle']","['haschich', 'pissenlits', 'Pr\\u00e9', 'Joint', 'Gazon', 'Gazon']","['Window', 'court', 'Brief', 'Phone', 'Investigation', 'cover']","['Glasses', 'family', 'Border', 'Picture', 'Mitered']","['Mozzarella', 'Pineapple', 'pie', 'Anchovies', 'Dough', 'Toppings']","['Vanilla', 'cubes', 'Titanic', 'Glacier']","['scarlet', 'Temperature', '103', 'forehead', 'COWBELLLLL']","['Chinese', 'Chubby', 'Black', 'White', 'herbivore', 'bear']","['Pales', '\\u00c9lectricit\\u00e9', 'Ventilateur', 'ventilateur']","['dingue', 'URSS', 'Piqueur', 'Outil', 'enclume', 'Enclume']","['Imperator', 'flugunf\\u00e4hig', 'Frack', 'S\\u00fcdpol']","['Zeiss', 'Sehst\\u00e4rke', 'Dioptrien', 'Gestell', 'Spekuliereisen', 'Monokel']","['Cabbage', 'Small', 'Baby', 'Plant', 'Brussels', 'growth']","['wanderlust', 'Summer', 'cruise', 'break', 'holiday', 'Holiday']","['tente', 'Cort\\u00e8ge', 'raphael', 'M\\u00e9haris', 'Maison', 'CHARETTE']","['Dill', 'Antioxidants', 'Kfc', '11', 'rosemary', 'thyme']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['water', 'fishing', 'Justin', 'Timber', 'Loch', 'Swans']","['charm', 'lure', 'Deadly', 'Seduction', 'Lovers', 'Feeling']","['creuser', 'Chute', 'Cerceuil', 'Raider']","['Meat', 'Sirloin', 'knife', 'Cleaver', 'slaughterer']","['Rost', 'Burg', 'Lancelot', 'Kreuzz\\u00fcge', 'Knappe', 'KNappe']","['Monarche', 'Louis14', 'Lys', 'Mat', 'Charles', 'Charles']","['Ruler', 'Queen', 'Henry', 'vIII', 'princess', 'dad']","['quinoa', 'caryopsis', 'wheat', 'bean', 'Bran', 'whole']","['Dandelion', 'Ticking', 'Minutes', 'hourglass', 'Timepiece', 'timepiece']","['Nightmare', 'vision', 'REM', 'Night', 'Freud', 'goal']","['Criss', 'Teller', 'Blaine', 'Prestige', 'Trick', 'Illusionist']","['Argent', 'Sportif', 'Concours', 'Capitale', 'Loto', 'Sportifs']","['bannister', 'minecart', 'Barricade', 'bar', 'light', 'road']","['Chill', 'relax', 'Bloody', 'rest']","['Flock', 'Fish', 'Pizza', 'Can', 'Swimming', 'Swimming']","['Flipper', 'Porpoise', 'Swim', 'With']","['Diplodocus', 'Jurassic', 'stegasorus', 'brachiosaurus', 'Extinct', 'extinction']","['cinematic', 'towed', 'preview', 'doublewide', 'hitch', 'semi']","['thick', 'foam', 'Dessert', 'milk', 'Ice', 'ice']","['Gy', 'Forest', 'Welcome', 'Rumble', 'Rainforest', 'Rainforest']","['Liquor', 'Bacardi', 'Vodka', 'booze', 'Booze', 'Booze']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Wrist', 'Band', ""Wrist's"", 'Decoration']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Korn', 'Feldanbau', 'Roggen', 'Mehl', 'Gerste', 'Gerste']","['rock', 'Rosetta', 'Weight', 'British', 'rhyolite', 'boulder']","['Lied', 'Helene', 'HeleneFischer', 'Luftnot']","['Obst', 'Beeranlage', 'Zwerg', 'Beete', 'Gr\\u00fcnanlage', 'Gr\\u00fcnanlage']","['Huntsman', 'silk', 'Eight', 'Charlotte', 'arachnid', 'Arachnid']","['Landscape', 'camel', 'Profiterole', 'Mojave', 'Gobi', 'gobi']","['Dombauverein', 'Samstag', 'Gl\\u00fccksspiel', 'Verlieren', 'Zusatzzahl', 'Bingo']","['Boule', 'Cochonnet', 'cochonnet']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Tha\\u00ef', 'd\\u00e9fonce', 'Cerdan', 'Combat', 'fury', 'Fran\\u00e7aise']","['Pink', 'Small', 'Jumbo', 'Wimpy', 'Bubba', 'Crabs']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['Garlic', 'Incandescent', 'Tulip', 'tulip', 'Tulip', 'Tulip']","['wildlife', 'Cages', 'Exhibits', 'park']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Station', 'Hand', 'air', 'storage', 'water', 'sump']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['white', 'flake', 'leopard', 'plough']","['Smithsonian', 'Louvre', 'British', 'Archeology', 'Exhibit']","['Marathon', 'Chugga', 'Amtrak', 'Steam', 'Caboose', 'Caboose']","['guenon', 'Animal', 'planete', 'Macaque', 'Macaque']","['skipping', 'stretch', 'knot', 'sails']"
Mystery Word,Professor,Couscous,Newspaper,Engel,Hammer,Th\u00e9\u00e2tre,Passion,Tarte,Diamond,Herbe,Case,Frame,Pizza,Ice,Fever,Panda,\u00c9olienne,Marteau,Kaiserpinguin,Brille,Sprout,Vacation,Caravane,Herb,Lamb,Lake,Attraction,Tombe,Butcher,Ritter,Roi,King,Grain,Clock,Dream,Magician,Pari,Rail,Sunday,Sardine,Dolphin,Dinosaur,Trailer,Cream,Jungle,Alcohol,Butcher,Bracelet,Rock,Getreide,Stone,Atemlos,Garten,Spider,Desert,Lotterie,P\u00e9tanque,Nombril,Boxe,Shrimp,Ski,Dinosaur,Bar,Dentist,Bulb,Zoo,Arrow,Pump,Tuna,Snow,Museum,Train,Singe,Rope
Guess,,Couscous,Newspaper,engel,Hammer,th\u00e9\u00e2tre,Passion,Tarte,diamond,herbe,Case,frame,pizza,Ice,fever,Panda,\u00c9olienne,Marteau,Pinguin,Brille,Sprout,vacation,Caravane,herb,,Lake,Attraction,Mort,butcher,Ritter,,King,cereal,Clock,Dream,Magician,pari,Rail,igiveup,Anchovy,,dinosaur,Trailer,Cream,jungle,Alcohol,mannaiaLa,Bracelet,Rock,Getreide,stone,Atemlos,Garten,Spider,Desert,Lotto,,Nombril,boxe,elephant,skate,Dinosaur,Void,Dentist,Bulb,Zoo,compass,Pump,,snow,Museum,Train,Singe,Rope
