ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,427307931,427075209,427019039,426861261,426736811,426726475,426728042,426609330,426577636,426577900,426500773,426436862,426317655,426262976,426269130,426150558,426110209,426005488,425890731,425739621,425632837,425460085,425283639,425165350,425100126,424994228,424932106,424831564,424829121,424686480,424475694,424302996,424221787,423828332,423803653,423531913,423436736,423182291,423101107,423098718,422758859,422750359,422703833,422342689,422121672,422107292,422023905,421810395,421702805,421549329,421348499,420958819,420914272,420678564,420637828,418887349,418688067,418252645,416516806,416390940,415621306,415379476,414669952,414619799,412907496,411828076,401556682,396307534,381826421,374138794,360247361,356959263,353362991,320452280,314360735
Move,5,17,7,9,27,15,25,38,59,37,40,27,39,19,28,8,18,18,28,38,69,84,55,47,76,99,106,58,63,66,55,82,74,75,45,37,54,36,48,67,68,66,92,66,43,10,41,10,58,21,41,97,10,63,64,56,8,7,83,49,47,19,69,18,11,91,60,211,392,794,1395,905,1007,1998,2368
Clues,"['Small', 'Horse', 'little', 'fluttershy']","['filmer', 'Photo', 'Focus', 'Film', 'Film']","['Prognose', 'Sonne', 'Tagesschau', 'Tagesschau']","['3D', 'dice', 'sugar', 'six', 'square', 'Kaaba']","['cotton', 'Meta', 'Email', 'stitch', 'screw', 'filament']","['Feeding', 'Lactate', 'Chocolate', 'Fluid']","['Egyptian', 'tombs', '3D', 'mayan', 'sphinx', 'Sand']","['hitler', 'waxen', 'scheren', 'Haar', 'baard', 'Baard']","['Strictly', 'SEVEN', 'Quickstep', 'Belle', 'Twinklecave', 'Cluedo']","['Round', 'Daffodil', 'Bayonet', 'Screw', 'Light', 'Garlic']","['ALTERNATIVE', 'Carton', 'drink', 'skim', 'Goat', 'goat']","['tourterelle', 'paris', ""D'argile"", 'colombid\\u00e9', 'Voyageur', 'voyageur']","['Foot', 'V\\u00eatement', 'Bain', 'bain']","['Dengue', 'Blood', 'Itchy', 'Sting', 'itch', 'itch']","['american', 'shepherds', 'Mince', 'pastry']","['Squish', 'packed', 'Anchovy', 'Canned', 'Canned']","['Fault', 'Mason-Dixon', 'Segment', 'Dance', 'Straight', 'Straight']","['petitesse', 'Sept', 'atchoum', 'Blanche-Neige', 'jaune', 'gimli']","['Blasphemers', 'Boulder', 'Jewel', 'age']","['Knife', 'Beef', 'Sells', 'Meat', 'Sausage', 'Hooks']","['Flea', 'trapetsi', 'tireht\\u00f6\\u00f6ri', 'teltta', 'Tent']","['Food', 'Gastropod', 'mollusk', 'slow', 'Gary', 'slug']","['orb', 'Wrecking', 'Spherical', 'billiard', 'bouncy', 'Bouncy']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Scorcese', 'Bellagio', 'Blackjack', 'G\\u00e9ant', 'roulette', 'Roulette']","['Salsifis', 'Panais', 'soupe', 'Champ', 'Tomate', 'Tetrapl\\u00e9gique']","['Pettigrew', 'subterranean', 'Wriggler', 'bait', 'inch', 'nightcrawler']","['Basse', 'Repas', 'Multiplication', 'Pique-nique']","['Apparition', 'slimer', 'Disappear', 'Spectre', 'busters', 'Busters']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['Increased', 'Celsius', 'Denge', 'Pitch', 'jungle', 'nyquil']","['Canned', 'Anchovies', 'Packed', 'Tiny', 'Fish', 'Fish']","['drivers', 'Easter', 'brunch', 'weekend', 'funday', 'Seventh']","['Caca', 'Ordure', '\\u00c9pandage', 'Engrais']","['Catholic', 'Francis', 'CEO', 'catholicism', 'Bishop', 'Rome']","['Scattergories', 'jenga', 'fun', 'entertainment', 'Monopoly', 'monopoly']","['Nutty', 'History', 'Xavier', 'College', 'Einstein', 'teacher']","['Bouche', 'parl\\u00e9e', '\\u00c9trang\\u00e8re', 'idiome', 'dialecte', 'allemand']","['Milk', 'Beef', 'Lactose', 'Creamy']","['freaky', 'Freya', 'Black', 'thirteen', 'Casual', 'Rebecca']","['tube', 'half', 'Peace', 'Bong', 'Plumber', 'Tunnel']","['Mata', 'Hari', 'little', 'eye', 'Rosenbergs', 'Clandestine']","['Fiji', 'holiday', 'Summer', 'Trip', 'Trip']","['Early', 'AM', 'Good', 'Dawn', 'Sunrise', 'sunrise']","['Times', 'Obituary', 'Press', 'print']","['Quest', 'Spiral', 'Andromeda', 'Hoag']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Fencing', 'Sabre', 'katana', 'samurai', 'Knight', 'Weapon']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['cochran', 'Sue', 'Liar', 'divorce', 'Blaine']","['tooth', 'doctor', 'teeth', 'teeth']","['Stallion', 'Mare', 'Secretariat', 'canter', 'Friesian', 'Oldenburger']","['Grippe', 'zika', 'Vaccin', 'Ebola', 'Ebola']","['Scissors', 'Pinch', 'Pull', 'Tool', 'Tool', 'Tool']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Freefall', 'Ripcord', 'Pants', 'skydiving']","['Sedimentary', 'music', 'Stone', 'Igneous', 'Granite']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['gob', 'cave', 'River', 'Talk']","['Banbury', 'religious', 'Angry', 'angry']","['chlorophyll', '\\u30c8\\u30e9\\u30ad\\u30a2776', 'Green', '\\u3053\\u3046\\u3054\\u3046\\u305b\\u3044', '\\u30ed\\u30fc\\u30ea\\u30a8', '48']","['grave', '$h1t', 'Trowel', 'Remove', 'Dig', 'dig']","['offshoot', 'fork', 'tree', 'tree']","['Beaujolais', 'bordeaux', 'Santerre', 'Pinot', 'Piasse']","['Vesuvius', 'Mountain', 'pompeii', 'eruption', 'Lava', 'Lava']"
Mystery Word,Pony,Cam\u00e9ra,Wetterbericht,Cube,Thread,Milk,Pyramid,Mustache,Ballroom,Bulb,Milk,Pigeon,Maillot,Mosquito,Pie,Sardine,Line,Nain,Stone,Butcher,Circus,Snail,Ball,Nombril,Casino,L\u00e9gume,Worm,Table,Ghost,Lamp,Fever,Sardine,Sunday,Fumier,Pope,Game,Professor,Langue,Cow,Friday,Pipe,Spy,Vacation,Morning,Newspaper,Galaxy,Ski,Poule,Dinosaur,Sword,Volcano,Attorney,Dentist,Horse,Virus,Pliers,Rum,Barbecue,Peach,Kette,Sock,Oasis,Tunnel,Arrow,Guillotine,Parachute,Rock,Bar,Mouth,Cross,Leaf,Shovel,Branch,Vin,Volcano
Guess,pony,cam\u00e9ra,Wetter,Cube,,Milk,Pyramid,snor,Ballroom,Bulb,Milk,pigeon,Maillot,Mosquito,Pie,,line,nain,Stone,butcher,circus,Snail,Ball,Nombril,,l\u00e9gumes,worm,Table,Ghost,Light,fever,,sunday,Merde,Pope,Game,Professor,Langue,Cow,Friday,pipe,Spy,vacation,Morning,newspaper,galaxy,skate,Poule,Dinosaur,sword,volcano,Lawyer,Dentist,Horse,Virus,tool,,Kangaroo,Green,Kette,sock,,tunnel,compass,,parachute,rock,bar,MOUTH,cross,leaf,dig,branch,Vin,Volcano
