ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,437051974,436788745,436766119,436603406,436503795,436463514,436459905,436322637,436197848,436036993,436019896,435968850,435943395,435781132,435730771,435625557,435104291,434974083,434977951,434907564,434682630,434633301,434504659,434461621,434398760,434288852,433914515,433849997,433634748,433440405,433108514,433079202,432950217,432942114,432865949,432858418,432846587,432673202,432652658,432585757,432552634,432516895,432251236,431890304,431632592,431503131,431356594,431224975,431028877,430983901,430702977,430526833,429402105,429314903,429213142,428173693,427868633,426998428,425808190,425165350,422107292,422023905,421702805,419846121,415621306,413563103,405592455,405054016,357991900,350584338,348302073,343894377,322628136,321888448,317609821,312175859
Move,6,6,9,18,25,18,9,18,18,9,16,30,18,9,29,22,50,43,52,46,42,56,57,33,49,46,83,68,65,95,10,73,60,43,20,55,61,65,56,48,111,108,67,49,38,108,8,79,89,51,109,15,81,55,28,110,32,91,91,47,30,41,58,71,114,64,1017,741,286,2463,1907,1734,3537,2448,1288,1638
Clues,"['Copperfield', 'Merlin', 'hat', 'bunny', 'Penn', 'Teller']","['casing', 'cartridge', 'ammunition', 'pistol', 'Ammo', 'Reload']","['cereal', 'gluten', 'Field', 'Whole', 'Grain', 'Grain']","['Persian', 'Oriental', 'Smaller', 'Hooked', 'Alladyn', 'mat']","['Carmen', 'Soap', 'La', 'Boheme']","['Honeydew', 'Yellow', 'Cantaloupe', 'Fruit', 'Fruit', 'Cantaloup']","['Magic', 'Jugged', 'Wonderland', 'Velveteen', 'Roger', 'Roger']","['steam', 'bong', 'fire', 'plume', 'marijuana', 'marijuana']","['Opuntio\\u00efd\\u00e9es', 'Dutronc', 'D\\u00e9sert', 'Tequila', 'Mexique', 'Mexique']","['Shore', 'Bondi', 'Boys', 'sand', 'Shark', 'Ball']","['Two', 'Same', 'Shoes', 'Trousers']","['kapirg\\u00e1l', 'nuggets', 'Wings', 'kFC', 'Toj\\u00e1s', 'toj\\u00e1s']","['complex', 'Pan\\u2019s', 'Theseus', 'warren', 'maze', 'maze']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['wok', 'Skillet', 'Flute', 'Frying']","['Handle', 'Petrol', 'Bicycle', 'Hydraulic']","['verteidigung', 'Advokat', 'Rechtsvertreter', 'Matlock']",[],"['Top', 'baseball', 'Cap', 'Cap']","['mute', 'disney', 'Ariel', 'Aquaman', 'scales', 'cryptid']","['dot', 'punctuation', 'Sentence', 'End']","['Manhattan', 'wrist', 'Omega', 'Third', 'Rolex', 'observe']","['Kansas', 'seed', 'Marigold', 'Oil', 'Yellow', 'yellow']","['Pique', 'Poils', 'Duvet', '\\u00c9pais']","['Beehive', 'Pot', 'Pooh', 'Manuka']","['time', 'forever', 'Collection', 'press', 'letter', 'Letter']","['Bullion', 'Ingot', 'Ornaments', 'Pyrite', 'metal', 'earring']","['Rain', 'Amazon', 'Woods', 'Thicket', 'Forbidden', 'Sherwood']","['vesuvius', 'Eyjafjallaj\\u00f6kull', 'Eruption', 'Spock', 'Etna', 'Etna']","['NATO', 'Team', 'Friendly', 'defence', 'Coalition', 'partnership']","['semoule', 'tajine', 'Food', 'Magrebe']","['Wynn', 'cruise', 'slots', 'Royale', 'Roulette', 'Roulette']","['Marine', 'Mammal', 'Bottlenose', 'Fin', 'Echolocation', 'Ecco']","['Mariacallas', 'Saturday', 'libretto', 'musical']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['filet', 'egg', 'Baby', 'Peeps', 'dame', 'broad']","['Openlucht', 'Night', 'Historic', 'Curator', 'Aviodrome', 'Watersnood']","['D\\u00e9s', 'Tarot', 'Draftosaurus', 'Amusement', 'Ludique', 'soci\\u00e9t\\u00e9']","['Russie', 'Tolstoi', 'Ukraine', 'Ukraine']","['Pinot', 'Merlot', 'Sommelier', 'Tasting', 'zinfandel', 'sparkling']","['Boy', 'candles', 'Yearly', 'wishes', 'Cake', 'Cake']","['Waltz', 'Palace', 'Dancing', 'Gala', 'Chandelier', 'Blitz']","['Rearview', 'Silver', 'universe', 'Jabberwocky', 'Magic', 'Glass']","['italian', 'gang', 'criminal', 'pizza']","['Boiled', 'Omelet', 'Scrambled', 'Scrambled']","['sprinklers', 'salad', 'Party', 'horticulture', 'Botanical', 'Japan']","['Chill', 'relax', 'Bloody', 'rest']","['Bubba', 'Pink', 'Kebab', 'Crustacean', 'lightpink']","['colony', 'busy', 'bumble', 'stinger', 'Honey', 'Hive']","['Katamaran', 'Papierflieger', 'Knut', 'Wassersport']","['Corgi', 'Elisabeth', 'Tod', 'Monarchie', 'Freddy', 'Mum']","['0', 'X', 'browser', 'Browser']","['Acid', 'Monsoon', 'precipitation', 'Clouds', 'November']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Versager', 'Pfand', 'Trinkbeh\\u00e4ltnis', 'glas', 'Pet', 'schimpfwort']","['Donker', 'Ondergronds', 'Prehistorie', 'Vuur']","['Boule', 'Cochonnet', 'cochonnet']","['Body', 'Yakuza', 'permanent', 'henna', 'Parlor', 'parlor']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Yellow', 'Tall', 'solar', 'seeds']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Einlochen', 'Abschlagen', 'Vw', 'Schl\\u00e4ger', 'Ball', 'Loch']","['Cold', 'solstice', 'white', 'Flake', 'Freezing', 'Princess']","['Rome', 'Vatican', 'Catholic', 'Church', 'Gregory', 'Francis']","['DNA', 'Feathers', 'Triceratops', 'Iguanadon', 'extinct', 'Extinct']","['Machinery', 'Crops', 'Deere', 'plow']","['Hitchcock', 'Stewart', 'Hemp', 'Rigging', 'Noose', 'Noose']","['B\\u00e9b\\u00e9', 'Gigot', 'Mouton', 'Mouton']","['Corse', 'R\\u00e9', 'Oleron', 'Madagascar', 'Brehat', 'Brehat']","['Toss', 'Boom', 'Explode', 'Explosive']","['Apple', 'zoo', 'Ngorongoro', 'savannah', 'African']","['moving', 'ascent', 'action', 'Abseil', 'upwards', 'Upwards']","['P\\u00e2tissier', '\\u00c9clair', 'Levain', 'Metier', 'croissant', 'P\\u00e9trissage']","['W\\u0142adzy', 'Z\\u0142oty', 'Tytanowy', 'Obr\\u0105czka']"
Mystery Word,Magician,Bullet,Wheat,Rug,Opera,Melon,Rabbit,Smoke,Cactus,Beach,Pair,Chicken,Labyrinth,Poil,Pan,Pump,Anwalt,Professor,Hat,Mermaid,Period,Watch,Sunflower,Barbe,Honey,Stamp,Gold,Forest,Volcano,Alliance,Couscous,Casino,Dolphin,Opera,Lamb,Chick,Museum,Jeu,Guerre,Wine,Birthday,Ballroom,Mirror,Mafia,Egg,Garden,Sunday,Shrimp,Bee,Segeln,Queen,Safari,Rain,Butcher,Rock,Flasche,Cave,P\u00e9tanque,Tattoo,Nombril,Sunflower,Ski,Dinosaur,Golf,Winter,Pope,Dinosaur,Tractor,Rope,Agneau,\u00cele,Grenade,Safari,Climb,Boulanger,Ring
Guess,Magician,Bullet,grain,Carpet,opera,Melon,Hare,Smoke,Cactus,Beach,Pair,chicken,Labyrinth,Poil,Pan,pump,Anwalt,,Hat,Mermaid,Period,watch,,Cheveux,honey,watch,Gold,Forest,Volcano,Alliance,couscous,Casino,Dolphin,opera,,chick,Museum,Jeu,Guerre,wine,Birthday,Ballroom,Mirror,Mafia,Egg,,igiveup,,bee,Segeln,k\u00f6nigin,moonballer,rain,mannaiaLa,Rock,flasche,Grot,,Tattoo,Nombril,Sunflower,skate,Dinosaur,Golf,snow,Pope,Dinosaur,Tractor,Rope,,ile,Grenade,preserve,Climb,Boulanger,Ring
