ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79,Scrapnumber80,Scrapnumber81
Table Number,431356594,431297915,431182412,431131537,431028877,431007861,430925199,430929203,430799217,430550398,430480985,430387767,430329264,430223610,430189006,430082506,429915024,429726272,429464662,429402105,429335825,429314903,429277775,429213142,429037157,428993727,428958502,428864838,428769612,428640755,428421255,428266021,427982483,427975626,427865833,427724491,427705683,427550737,427309308,427307931,427116969,426998428,426898697,426835619,426726475,425756598,425326888,425175907,425165350,425126523,424740220,424680044,424325839,423741996,422023905,421810395,421702805,421348499,420992843,420914272,420552674,418688067,418252645,416390940,415379476,414619799,405054016,393453511,387173467,382303145,381826421,374138794,350584338,349338828,348838927,346689693,343894377,338553253,322726720,322628136,318673641
Move,8,9,10,9,6,14,6,10,8,35,9,18,15,48,33,58,21,6,31,25,56,55,28,27,17,39,13,47,28,47,68,25,35,35,91,34,28,31,65,58,77,91,92,67,72,61,62,48,47,51,67,92,65,57,41,10,58,57,65,10,119,8,7,49,19,18,603,593,826,280,427,846,2321,3125,1248,1381,1647,1335,886,3449,2929
Clues,"['Chill', 'relax', 'Bloody', 'rest']","['bowl', 'Judy', 'Boxing', 'uppercut', 'fist', 'Fist']","['Bopeep', 'Light', 'Post', 'Shade']","['Wally', 'lightning', 'Superhero', 'Strobe', 'dazzling', 'blinding']","['stump', 'leaf', 'Christmas', 'Birds', 'Green', 'Forest']","['Grippesymptom', 'gl\\u00fchen', 'Krank', 'krank']","['pepper', 'And', 'Vinegar', 'NaCl', 'sodium', 'Sodium']","['Urban', 'Transit', 'city', 'train']","['Seed', 'Chasm', 'Sarlacc', 'olive', 'orchestra']","['Orque', 'Chant', 'Bleue', 'C\\u00e9tac\\u00e9', 'C\\u00e9tac\\u00e9']","['Altocumulus', 'cumulonimbus', 'Cirrus', 'ciel', 'cumulus', 'Cumuloninbus']","['Dots', 'insect', 'Scarlet', 'gentleman', 'Aphids', 'aphids']","['hypothalamus', 'Skull', 'lobes', 'surgeon']","['bougie', 'vieux', 'bonne', 'joyeux', 'Seme-journ\\u00e9', 'Ans']","['5k', 'Drag', 'Heat', 'Human', 'Nascar']","['coconut', 'tropical', 'tree', 'basketball', 'date', 'date']","['Fruit', 'Nectarine', 'Georgia', 'giant']","['Nail', 'Pin', 'Tool', 'Hit', 'framing', 'finishing']","['proof', 'clothing', 'Caliber', 'Projectile', 'Gun', 'Powder']","['square', ""rubik's"", 'Dice', 'Ice', 'Box']","['Varietal', 'seedless', 'green', 'Concord', 'Raisin', 'raisin']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Designer', 'Hairdresser', 'Decor', 'hair', 'Fashion', 'vogue']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Fluffy', 'Unguled', 'baa', 'black']","['Gag', 'laugh', 'Entertain', 'Sarcasm', 'sense', 'Sense']","['files', 'murder', 'closet', 'suit', 'brief', 'brief']","['Julian', 'tokyo', 'queen', 'Chess', 'castle', 'monarch']","['Ocelot', 'Purring', 'Felidae', 'Wild', 'Sphynx', 'meow']","['Carniv\\u00e0le', 'Conceal', 'Carrey', 'Ski', 'covid', 'Smokin']","['Intersection', 'Dunno']","['Illuminate', 'Feather', 'on', 'off', ""R'hllor"", 'dark']","['Cookie', 'c\\u00e9ramique', 'Sec', 'Sec']","['112', 'pr\\u00e9cipitation', 'Hopital', 'press\\u00e9']","['champagne', 'Instrument', 'Zut', 'Zut', 'Enchant\\u00e9e', 'Enchant\\u00e9e']","['Cuba', 'Cyprus', 'Fiji', 'Kauai', 'Hawaii', 'Hawaii']","['huge', 'boat', 'frigate', 'vessel']","['Flesh', 'Chopper', 'Pig', 'Sticker', 'Pudge', 'DoTA']","['winegum', 'Sweetener', 'Twix', 'Crush', 'sweet', 'Skittles']","['Power', 'three', 'ice', 'gamble']","['locomotive', 'Fence', 'Metal', 'Thin', 'Minecart']","['Boule', 'Cochonnet', 'cochonnet']","['Klingonisch', 'geb\\u00e4rden', 'Nepalesisch', 'Lernen', 'Kommunikation', 'Vokabel']","['sailor', 'prison', 'Memories', 'Ted', 'Temporary', 'Drawing']","['Whites', 'Ovoid', 'Oval', 'Benedict']","['Mario', 'Rainy', 'Growth', 'Toadstool', 'Toad', 'Toad']","['Shower', 'Sticky', 'Hair', 'Insole', 'Translucent', 'paste']","['Drague', 'Vieille', 'Arbre', 'Arbre', 'Arbre']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['long', 'cushion', 'relax', 'seating', 'ottoman', 'La-Z-Boy']","['Bar', 'away', 'Weight', 'Weight']","['oeuvre', 'Romaine', 'immobile', 'New-York', 'Marbre', 'Commandeur']","['coming', 'february', 'Frosty', 'Stark', 'Snow', 'Icy']","['shipwreck', 'lettuce', 'Glacier', 'Titanic']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Wet', 'Bow', 'Clouds', 'Pouring']","['Carrey', 'Green', 'Covid', 'Protection']","['tooth', 'doctor', 'teeth', 'teeth']","['pointy', 'jellyfish', 'punch', 'wasp', 'wasp', 'wasp']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['vote', 'democracy', 'Lincoln', 'USA']","['bennyamd', ""Let's"", 'Hammer', 'Just', 'Foxtrot', 'Party']","['Conartists', 'Rabbit', 'Penn', 'Bunny', 'cardtrick', 'circus']","['wyboru', 'Lista', 'Spis', 'Oferta']","['feline', 'Puma', 'panther', 'american']","['squeeze', 'fruit', 'tropicana', 'apple']","['Averse', 'Prot\\u00e9ger', 'Gouttes', 'Dehors']","['Tobacco', 'photosynthesizer', 'Nissan', 'Maple', 'Tree']","['\\u00c9l\\u00e9phant', 'Secret', 'Interdiction', 'Ivoire', 'Nanterre', 'Arche']","['cinqui\\u00e8me', 'dan', 'orion', 'securit\\u00e9']","['Porcelain', 'Ceramic', 'Shower', 'Wall']","['spit', 'snuff', 'Leaves', 'Road', 'Nicotine', 'Chewing']","['Class', 'Bed', 'Cluedo', 'Lounge', 'Escape', 'Escape']","['treehouse', 'Egg', 'Tree', 'Twigs', 'thermostat']","['Tandem', 'Queen', 'Spokes', 'penny-farthing', 'peloton']"
Mystery Word,Sunday,Punch,Lamp,Flash,Tree,Fieber,Salt,Metro,Pit,Baleine,Nuage,Ladybug,Brain,Anniversaire,Race,Palm,Peach,Hammer,Bullet,Cube,Grape,Butcher,Stylist,Rock,Sheep,Humor,Case,King,Cat,Mask,Junction,Light,Biscuit,Urgence,Fl\u00fbte,Island,Ship,Butcher,Candy,Cube,Rail,P\u00e9tanque,Sprache,Tattoo,Egg,Mushroom,Gel,Branche,Nombril,Couch,Anchor,Statue,Winter,Iceberg,Ski,Poule,Dinosaur,Rain,Mask,Dentist,Sting,Rum,Barbecue,Kette,Oasis,Arrow,President,Dance,Magician,Menu,Cougar,Juice,Parapluie,Leaf,D\u00e9fense,Ceinture,Tile,Tobacco,Room,Nest,Bicycle
Guess,igiveup,Punch,Lamp,bright,tree,Fieber,Salt,Subway,pit,baleine,Nuage,,Brain,Anniversere,Race,Palm,Peach,hammer,Bullet,cube,grapes,mannaiaLa,Style,Rock,sheep,Joke,,King,cat,Mask,Road,light,G\u00e2teau,Urgence,Fl\u00fbte,Island,Ship,pork,Candy,Cube,Chain,,Sprache,sketch,Egg,Mushroom,shampoo,Cougar,Nombril,Couch,,Statue,Winter,Iceberg,skate,Poule,Dinosaur,rain,Mask,Dentist,Sting,,Kangaroo,Kette,,compass,President,Dance,Magician,Opcja,cat,Juice,Parapluie,Leaf,D\u00e9fense,Ceinture,tile,Tobacco,Room,nest,Bicycle
