ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,440934466,440814245,440290660,440218514,440205034,440129951,440019776,439927155,439832399,439839200,439806043,439782594,439787264,439733604,439675484,439610978,439619490,439571927,439363980,439344852,439321871,439310948,439243846,439186689,439132512,439070231,438870237,438456338,438312191,438179130,437902597,437888653,437756484,437672402,437352660,437000024,436816613,436228408,435897957,435781132,435311714,434974083,434371600,434048553,434011016,433612231,433551934,432865949,432632784,432637374,432620929,431356594,430770636,430526833,429314903,429213142,425815125,425175907,422023905,393621459,381826421,381777020,374138794,336562502,331907183,324381970
Move,5,11,18,24,10,18,20,16,22,7,36,37,24,33,5,18,31,21,67,37,73,27,68,27,21,36,42,36,63,77,82,63,97,56,26,12,55,81,86,10,104,43,38,58,58,43,12,20,37,33,73,8,84,15,55,28,37,99,41,663,500,718,986,1265,811,1459
Clues,"['Citizen', 'Rolex', 'Timex', 'Timex']","['Clinton', 'Murray', 'Will', 'bullet', 'Check', 'Owe']","['Balai', 'Normandie', 'Mer', 'Tunnel', 'Jeux', 'Chemise']","['Calpurnia', 'Brutus', 'Diktator', 'Julius', 'Salat', 'Salat']","['Poudre', 'Patisserie', 'Coca\\u00efne', 'G\\u00e2teau']","['Bastille', 'Robespierre', '9', 'Castro', 'dance', 'French']","['Jumbo', 'Mammoth', 'Dumbo', 'Trunk', 'pacadyrm', 'Horton']","['airwaves', 'CB', 'FM', 'FM', 'Fm']","['distribution', 'Jersey', 'baseball', 'Same', 'Outfit', 'Outfit']","['Sal\\u00e9e', 'arachide', 'Peanut', 'Singe']","['\\u00e9piler', 'pile', 'Animaux', 'Cil', 'Cil', 'cil']","['Pirate', 'camera', 'howitzer', 'War', 'artillery', 'Fodder']","['Windsor', 'Versaiiles', 'Crystal', 'Residence', 'royal', 'building']","['Metal', 'Hand', 'Road', 'Train', 'way']","['Practice', 'Dental', 'Tooth', 'Pain']","['Money', 'Croupier', 'Bellagio', 'Chips', 'Gambling', 'Gambling']","['white', 'Bubbletea', 'Oyster', 'Oyster']","['Driver', 'Ice', 'Born', 'Bieber', 'Infant', 'Infant']","[""Kellogg's"", 'Lion', 'Tabby', 'Sabre-toothed']","['Artisan', 'Farine', 'M\\u00e9tier', 'M\\u00e9tier', 'M\\u00e9tier', 'm\\u00e9tier']","['Gueule', '\\u00c9gout', 'Incendie', 'Palais', 'Orifice', 'Go\\u00fbt']","['Blanche', 'Rocheuses', 'Russe', 'Everest', 'Kilimandjaro', 'Kilimandjaro']","['Poker', 'Diamant', 'Ru', 'mer', 'Kwa\\u00ef', 'Lac']","['dague', 'Damocles', 'sabre', 'Fleuret', 'Pointu', 'Escalibur']","['Croquenbouche', 'Paris-brest', 'sweet', 'camel']","['wireless', 'Jerry', 'Mighty', 'rat', 'mickey', 'Mickey']","['Baumaschine', 'Insekt', 'Puppe', 'Bagger', 'Schmetterling', 'Schmetterling']","['Gump', 'Trees', 'Hanks', 'Wilderness', 'fire', 'Fire']","['Chevron', 'Pythagorean', 'isosceles', 'Bermuda', 'Pyramid', 'pyramid']","['Pyramide', 'Isoc\\u00e8le', 'danger', 'Hypoth\\u00e9nus', 'G\\u00e9om\\u00e9trie', 'Bermuded']","['Pearl', 'Choker', 'Pandora', 'pendant', 'Jewelry', 'jewelry']","['Nuthatch', 'tweety', 'Big', 'parrot', 'Hawk', 'Chirp']","['Article', 'Byline', 'Gazette', 'Comics', 'Print']","['A', 'empty', 'Moley', 'Dig', 'dig', 'Dig']","['i30', 'corolla', 'Fast', 'Mercedes']","['ivory', 'hook', 'zipper', 'clasp', 'Belly', 'Up']","['Herz', 'Fahrradreifen', 'Wasser', 'Wasser']","['Madou', 'Larissa', 'Luftballon', 'Frau', 'NDW', 'NDW']","['percent', 'Pointer', 'Waitress', 'Gratuity', 'advice', 'waiter']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Majeur', 'Fond', 'Pioche', 'Enfant', 'Lens', 'Coron']",[],"['Tool', 'Leaves', 'Fork', 'Garden', 'Handle', 'Outside']","['Painting', 'Blank', 'Paint', 'Game']","['berry', 'Vine', 'raisin', 'Dolmas', 'flavor']","['Wetsuit', 'pool', 'beach', 'Garment', 'Speedo', 'Speedo']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Dumbo', 'Mammoth', 'nose', 'ears']","['coulson', 'space', 'Long', 'Dagger']","['Luke', 'Sport', 'Court', 'Racquet', 'Wimbledon', 'Ace']","['Chill', 'relax', 'Bloody', 'rest']","['Tony', 'Orange', 'beast', 'Asian', 'striped', 'Stripes']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Disaster', 'Spin', 'shelter', 'alley']","['Abricot', 'Coup', 'Nectarine', 'Ligne', 'Brugnon']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['bouclier', 'entrer', 'Dentier', 'attaque', 'attaque']","['leaf', 'summer', 'Cardigan', 'Cardigan']","['Degree', 'Past', 'Ancient', 'Ancient']","['double', 'glazing', 'glass', 'upvc']","['Terrorisme', 'HB', 'Arme', 'Explosion', 'Nagasaki', 'Obus']","['Rudolph', 'Bloodhound', 'Schnozz', 'Breathing', 'Pinocchio', 'Pinocchio']","['I', 'Beau', 'papa', 'Rire', 'bleue', 'hipster']"
Mystery Word,Watch,Bill,Manche,Caesar,Farine,Revolution,Elephant,Radio,Uniform,Cacahu\u00e8te,Poil,Cannon,Palace,Rail,Dentist,Casino,Pearl,Baby,Tiger,Boulanger,Bouche,Montagne,Rivi\u00e8re,\u00c9p\u00e9e,Dessert,Mouse,Raupe,Forest,Triangle,Triangle,Necklace,Bird,Newspaper,Hole,Car,Button,Pumpe,Nena,Tip,Poil,Mineur,Professor,Rake,Canvas,Grape,Swimsuit,Cam\u00e9l\u00e9on,Lamb,Elephant,Sword,Tennis,Sunday,Tiger,Safari,Butcher,Rock,Tornado,P\u00eache,Ski,D\u00e9fense,Bay,History,Window,Bombe,Nose,Barbe
Guess,Watch,Bill,Manche,Caesar,Farine,Revolution,Elephant,radio,uniform,cacahu\u00e8te,Poil,Cannon,Palace,high,cavity,Casino,milk,Baby,tiger,Meunier,bouche,Montagne,rivi\u00e8re,\u00c9P\u00c9E,Dessert,Mouse,Raupe,Forest,Triangle,Triangle,Necklace,bird,newspaper,Hole,car,Button,Pumpe,Nena,Tip,Poil,Mineur,,Rake,Canvas,grape,Swimsuit,Blanc,,Elephant,,Tennis,igiveup,,moonballer,mannaiaLa,Rock,tornado,P\u00eache,skate,,,History,window,bombe,Nose,barbe
