ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,433450725,433381811,433276606,433170523,433094929,432909359,432884047,432470734,432367473,432251236,432062634,431890304,431785891,431560830,431539329,431453366,431427708,431410083,431356594,431189902,431028877,430983901,430925199,430928604,430790870,430293798,429915024,429696980,429414027,429336057,429314903,429213142,429086965,428537577,427982483,427975626,427562403,427309308,426998428,426262976,425165350,424680044,422108223,422023905,421810395,421702805,421202126,420914272,418688067,418252645,416390940,414619799,405054016,393453511,381826421,366888891,357991900,344838144,330741642,318929216,318673641,312552889
Move,9,11,20,21,18,39,9,27,18,18,19,16,79,31,75,40,18,50,8,95,30,21,25,58,29,73,71,82,57,34,55,28,65,83,73,50,55,84,91,95,47,111,68,41,10,58,48,10,8,7,49,18,684,606,450,967,280,1148,1867,2336,2953,1846
Clues,"['Support', 'salari\\u00e9', 'ch\\u00e2ssis', 'manager', 'Bordure', 'Bordure']","['Brioche', 'boulanger', 'Ollivander', 'Orchestre', 'magique', 'Tradition']","['wasp', 'OUCH', 'Puncture', 'Nettle']","['Outfit', 'Consistent', 'School', 'Identical', 'scrubs', 'alike']","['Tournent', 'Cordes', 'accorder', 'Archet', 'Paganini', 'Instrument']","['indien', 'Carquois', 'Sherwood', 'Jeanne']","['Cat', 'Scar', 'Safari', 'Aslan', 'cowardly', 'king']","['Vampire', 'Vegetable', 'Knots', 'Clove']","['Fleurette', 'Chantilly', 'onctueuse', 'Elite', 'Anglaise', 'Anglaise']","['Race', 'Power', 'Carousel', 'Ney', 'Neigh', 'Neigh']","['couverture', '\\u00c9on', 'Q', '007', 'secret', 'Secret']","['blue', 'mining', 'aircraft', 'stars']","['Royalty', 'Royal', 'Residence', 'Versailles']","['pane', 'sill', 'Curtain', 'Frames', 'Glass', 'Glass']","['Synapses', 'Cerebellum', 'Dead', 'Smarts', 'cerebrum']","['Plant', 'Gogh', 'Follow', 'helianthus', 'Yellow']","['Ni\\u00e7oise', 'Pi\\u00e9montaise', 'fruit', 'panier', 'Mesclun', 'Caesar']","['Vegetal', '\\u00c9cr\\u00e9m\\u00e9', 'Traire', 'Amande']","['Chill', 'relax', 'Bloody', 'rest']","['Convivial', 'Kir', 'Bi\\u00e8re', 'saucisson', 'boisson', 'Entr\\u00e9e']","['Bite', 'Blood', 'Gnat', 'Itchy', 'Red', 'Infestation']","['Urzeit', 'Pteranodon', 'Littlefoot', 'Godzilla']","['around', 'Lacuna', 'Spring', 'Elevator', 'Tesla', 'Tesla']","['Haulage', 'Dumper', 'Tonka', 'Er', 'Stop', 'Vehicle']","['Obese', 'regimen', 'ketogenic', 'Keto']","['Altern', 'Jubil\\u00e4um', 'Entbindung', 'Piniata', 'j\\u00e4hrlich', 'j\\u00e4hrlich']","['Woodwind', 'Glass', 'clarinet', 'Magic']","['Coquillages', 'merlimont', 'Copacabana', 'Acapulco', 'Cr\\u00e9neau', 'estran']","['Monopoly', 'Tennis', 'Dixit', 'play']","['agriculture', 'Vehicle', 'laborghini', 'Farming', 'farming']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['Post', 'covering', 'Paper', 'Write', 'note', 'f']","['Grave', 'Marseillais', 'Circonflexe', 'circonflexe']","['Pilosit\\u00e9', 'Dali', 'bacante', 'vibrisse']","['Fly', 'Camp', 'Ready', 'Aim', 'Flame', 'Butane']","['Lorry', 'driver', 'Pickup', 'Monster', 'Fire', 'vehicle']","['Boule', 'Cochonnet', 'cochonnet']","['Glow', 'Bug', 'nematode', 'Earth', 'Wet', 'Hole']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Sookie', 'Transylvanie', 'Nosferatu', 'fantastique', 'Buffy', 'Missile']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Correct', 'Conservative', 'Wrong', 'Left']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['charmer', 'Leaf', 'leaves', 'leaves']","['Ferris', 'ReInvent', 'Car', 'Car', 'round', 'round']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['jellyfish', 'Bee', 'ouch', 'bite']","['Truie', 'Animal', 'Bacon', 'Bacon']","['hairtie', 'Sia', 'Rubber', 'Waistband', 'waistband']","['Kodak', 'Slick', 'Casablanca', '35mm', 'Fuji']","['topper', 'Hat', 'Pop', 'Cap', 'Cap']"
Mystery Word,Cadre,Baguette,Sting,Uniform,Violon,Arc,Lion,Garlic,Cr\u00e8me,Horse,Espion,Sky,Palace,Window,Brain,Sunflower,Salade,Lait,Sunday,Ap\u00e9ritif,Mosquito,Dinosaurier,Coil,Truck,Diet,Geburtstag,Flute,Plage,Game,Tractor,Butcher,Rock,Nez,Letter,Accent,Moustache,Fire,Truck,P\u00e9tanque,Worm,Nombril,Vampire,Bullet,Ski,Poule,Dinosaur,Bar,Dentist,Rum,Barbecue,Kette,Arrow,Right,Tuna,Rake,Wheel,Mustache,Sting,Cochon,Elastic,Film,Lid
Guess,Cadre,Baguette,sting,uniform,Accordeon,Arc,lion,Garlic,Cr\u00e8me,Horse,espion,Lapis,Palace,window,Brain,sunflower,Salade,Lait,igiveup,ap\u00e9ritif,mite,Dinosaurier,Coil,Truck,exercise,Geburtstag,Flute,Plage,,Tractor,mannaiaLa,Rock,Nez,Press,Accent,Moustache,fire,Trailer,,Worm,Nombril,Vampire,bullet,skate,Poule,Dinosaur,Void,Dentist,,Kangaroo,Kette,compass,Right,,snake,wheel,Mustache,sting,Porc,Swing,film,lid
