ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,433239435,432950217,432931507,432674945,432652658,432470734,432094919,431890304,431690460,431632592,431586697,431585930,431539329,431503997,431503131,431361956,431356594,431224975,431208157,431039560,430935561,430833953,430790870,430696690,430318008,430007474,429726562,429696980,429402105,429314903,429277775,429213142,429086965,429067327,429055215,429037157,429027921,428694043,428640755,428177160,427900593,427865833,427516381,427257597,427115079,426998428,426995116,426921218,426908752,426117805,425540722,425165350,422108223,422023905,421810395,421702805,421202126,420914272,418688067,418252645,416390940,414619799,381777020,357991900,356959263,348302073,346689693,322628136
Move,27,6,9,6,10,16,37,16,105,16,52,28,58,46,36,27,8,19,74,63,82,19,29,11,55,74,30,73,33,55,57,28,64,75,47,28,24,56,75,16,73,111,81,90,92,91,59,51,76,108,103,47,68,41,10,58,48,10,8,7,49,18,578,280,962,1859,1413,3489
Clues,"['4', 'PLANTE', 'StPatrick', 'Vegetaux']","['Concentric', 'Contraceptive', 'burner', 'element', 'Snake', 'Spiralled']","['Mini', 'Gimli', 'Miniature', 'Midget', '7', 'Sleepy']","['barbecue', 'fuel', 'Vapour', 'Butane', 'Liquod', 'Solid']","['Paris-Brest', 'Pomme', 'Patisserie', 'Fruits']","['Puppet', 'Slipper', 'foot', 'covering']","['Ranch', 'Saloon', 'Mitchum', 'Comanches', 'Film', 'Spaghetti']","['blue', 'mining', 'aircraft', 'stars']","['laatste', 'Yoghurt', 'Tiramisu', 'Kaasplankje', 'Vla', 'Vla']","['Stiletto', 'Foot', 'Toe', 'Stop']","['Climb', 'extension', 'Rung', 'Rungs']","['dock', 'climbing', 'Skipping', 'braided', 'hangman', 'Hangman\\u2019s']","['Dirty', 'Snitch', 'Rodent', 'snitch', 'Rodent']","['Whale', 'Marino', 'Flipper', 'echolocation', 'Miami', 'mammal']","['Circus', 'Gobber', 'Snoopy', 'butter', 'Salted', 'Brittle']","['observe', 'film', 'Wrist', 'time', 'Rolex', 'Rolex']","['Chill', 'relax', 'Bloody', 'rest']","['Michael', 'Stem', 'Candy', 'stick', 'Sugar', 'Sugar']","['Jalloh', 'Gitterst\\u00e4be', 'Biologie', 'K\\u00f6rper', 'Gef\\u00e4ngnis', 'Gef\\u00e4ngnis']","['Wien', 'Brauhaus', 'J\\u00e4ger', 'Zigeuner', 'Panade', 'Paniert']","['clafouti', 'Burlat', 'G\\u00e2teau', 'Noyau', 'fruit']","['X', 'church', 'examination', 'annoyed', 'Bow', 'Skull']","['Obese', 'regimen', 'ketogenic', 'Keto']","['Italian', 'Criminal', 'Warewolf', 'Sicilian', 'Sicilian']","['Resident', 'Holland', 'Rihanna', 'Citigroup', 'Travelers', 'parasol']","['fuji', 'reinette', 'Belchard', '\\u00e9vanouissement', 'Boskoop', 'Golden']","['Form', 'Penicillin', 'Spore', 'Production', 'Shape', 'Shape']","['flam', 'Nova', 'Gamora', 'Plan\\u00e8tes', 'Andromede', 'Androm\\u00e8de']","['cruise', 'Break', 'Lampoon', 'Summer', 'PTO']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Life', 'Camera', 'Mob', 'burst', 'Gordon', 'Gordon']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['Windmill', 'Nacelle', 'Wind', 'Wind', 'motor', 'Motor']","['Fr\\u00fchst\\u00fcck', 'Paris', 'Geb\\u00e4ck', 'franz\\u00f6sisch', 'H\\u00f6rnchen', 'H\\u00f6rnchen']","['JP', 'Morgan', 'Piggy', 'Robbers']","['Villain', 'insect', 'black', 'insect', 'M.I.B', 'MIB']","['Cell', 'Damp', 'crawler', 'Dominatrix', 'Dragons', 'Dragon']","['Saccharine', 'Darling', 'sweetheart', 'Bees', 'beehive', 'Bear']","['Light', 'Hot', 'Sky', 'Sky']","['Moon', 'Sun', 'SHOOTING', 'Hollywood', 'nova', 'fusion']","['Roulette', 'rouge', 'outil', 'Charlotte', 'Framboise', 'Framboise']","['Porte-bonheur', 'botanique', 'Chance', 'Incarnat', 'Irlande', 'Parfum\\u00e9']","['ersticken', 'HeleneFischer', 'Asthma', 'Puff', 'Schlager', 'Schlager']","['bunny', 'Top', 'orange', 'Vegie', 'crunchy']","['Boule', 'Cochonnet', 'cochonnet']","['Aschenbr\\u00f6del', 'Blutsandale', 'Tanzm\\u00e4rchen', 'Mauspferde']","['roasted', 'broil', 'dutch', 'stove']","['bubbler', 'Chocolate', 'water', 'Youth', 'Bellagio', 'Wish']","['nocturnal', 'screech', 'hoot', 'Boobook', 'Athena', 'Insomnia']","['Rouge', 'Guerre', 'attaque', 'Sailor', 'Rerpart', 'Plan\\u00e8te']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Cypress', 'Branch', 'Sequoia', 'Maple']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['tide', 'noodle', 'swim', 'Water-Balls', 'Paddling', 'Chlorinated']","['Halal', 'Carnage', 'Expression', 'Viande', 'Magasin', 'Magasin']","['CuBirds', 'Rouge-', '-profonde', 'Soutien-']","['Spelunking', 'Troll', 'Explore', 'Lair', 'Carlsbad']"
Mystery Word,Tr\u00e8fle,Coil,Dwarf,Gas,Dessert,Sock,Western,Sky,Dessert,Heel,Ladder,Rope,Rat,Dolphin,Peanut,Watch,Sunday,Cane,Zelle,Schnitzel,Cerise,Cross,Diet,Mafia,Umbrella,Pomme,Mold,Galaxie,Vacation,Butcher,Flash,Rock,Nez,Turbine,Croissant,Bank,Cockroach,Dungeon,Honey,Sun,Star,Fraise,Tr\u00e8fle,Atemlos,Carrot,P\u00e9tanque,Cinderella,Oven,Fountain,Owl,Mars,Nombril,Bullet,Ski,Poule,Dinosaur,Bar,Dentist,Rum,Barbecue,Kette,Arrow,Tree,Mustache,Pool,Boucherie,Gorge,Cave
Guess,tr\u00e8fle,coil,Dwarf,gas,Tarte,sock,Western,Lapis,Dessert,Heel,Cord,Rope,mud,Dolphin,peanut,watch,igiveup,Stalk,Zelle,Schnitzel,cerise,,exercise,,umbrella,Pomme,mold,Galaxie,Vacation,mannaiaLa,Flash,Rock,Nez,turbine,croissant,Bank,,dungeon,honey,Heat,star,Fraise,tr\u00e8fle,Atemlos,Carrot,,Aschenputtel,Oven,Fountain,owl,Mars,Nombril,bullet,skate,Poule,Dinosaur,Void,Dentist,,Kangaroo,Kette,compass,Tree,Mustache,pool,boucherie,Gorge,cave
