ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,427019039,426942104,426915397,426726475,426262976,426075043,426052578,425963122,425924608,425890731,425739621,425511377,425460085,425283639,425165350,425132870,424932106,424938682,424914928,424858347,424818411,424794440,424686480,424485297,424472569,424284215,424078780,424048625,423805963,423803653,423677151,423674541,423531913,423429168,423411699,423246087,423101107,423074764,422121672,422107292,422105110,422029809,422023905,421989754,421810395,421736125,421702805,421549329,420992843,420914272,418688067,418633062,418252645,417580076,416516806,416390940,416385735,415621306,415379476,414619799,412907496,411828076,401556682,396307534,358827793,357001162,341401520,331907183,321888448,320452280,314360735
Move,7,13,18,15,19,38,53,13,13,28,37,74,74,55,47,36,106,56,18,29,51,64,66,92,10,82,100,49,65,45,55,51,37,77,75,76,48,75,43,10,42,80,41,30,10,96,58,21,45,10,8,36,7,50,83,49,85,47,19,18,11,91,60,211,1216,1473,1769,763,2318,1998,2368
Clues,"['Prognose', 'Sonne', 'Tagesschau', 'Tagesschau']","['Spinner', 'air', 'Bottlenose', 'Kick', 'Animal', 'Miamifootball']","['unlock', 'Locke', 'Padlock', 'room', 'board', 'door']","['Feeding', 'Lactate', 'Chocolate', 'Fluid']","['Dengue', 'Blood', 'Itchy', 'Sting', 'itch', 'itch']","['cumulonimbus', 'stratocumulus', 'synchronize', 'Nine', 'cumulus', 'Cumulus']","['Tv', 'Cinema', 'Green', 'Filter']","['Oasis', 'Sand', 'storm', 'forbidden', 'Dry', 'Challenging']","['Straight', 'Bullseye', 'North', 'Cupid', 'Weapon']","['Blasphemers', 'Boulder', 'Jewel', 'age']","['Knife', 'Beef', 'Sells', 'Meat', 'Sausage', 'Hooks']","['Lumiere', 'Filament', 'led', 'Cloque']","['Tube', 'transit', 'Boomin', 'Lines', 'railway', 'Sexual']","['orb', 'Wrecking', 'Spherical', 'billiard', 'bouncy', 'Bouncy']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Democracy', 'Polling', 'fair', 'pick', 'candidates', 'Mayoral']","['Pettigrew', 'subterranean', 'Wriggler', 'bait', 'inch', 'nightcrawler']","['Nocturnal', 'Bird', 'Great', 'Horned']","['Otto', 'Atom', 'Energie', 'Inneres', 'Samen', 'Fusion']","['Clowns', 'Elephants', 'Tightrope', 'Walker']","['Polenta', 'Feast', 'Dinner', 'brunch', 'Brunch']","['Bake', 'Broil', 'Easy', 'Cook', 'Bun', 'roast']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['Parkhaus', 'Eventim', 'entwerten', 'Museumseintritt', 'eintritskarte', 'Fahrkarte']","['Suitcase', 'XS', 'Luggage', 'Luggage']","['Boisson', 'assoiff\\u00e9s', 'Pression', 'Hectopascal', 'Ezekiel']","['Beach', 'Loving', 'Season', 'Hot', 'Vacation', 'heatwave']","['Spikey', 'Saguaro', 'prickly', 'desert', 'Desert', 'prickly']","['shitake', 'edible', 'Boi', 'Bolete', 'Toad']","['Catholic', 'Francis', 'CEO', 'catholicism', 'Bishop', 'Rome']","['hotel', 'banquets', 'gown', 'venue', 'Space', 'festive']","['Scissors', 'sharp', 'clippers', 'garden', 'Cut', 'cut']","['Scattergories', 'jenga', 'fun', 'entertainment', 'Monopoly', 'monopoly']","['District', 'Tahoe', 'Boating', 'Loch', 'Water', 'Water']","['Cordon', 'ombilic', 'Centre', 'Centre', 'Monde', 'Monde']","['Obama', 'Truman', 'Putin', 'Vice', 'Mr.', 'Lincoln']","['Milk', 'Beef', 'Lactose', 'Creamy']","['scheitern', 'Bankrott', 'gescheitert', 'Versagen', 'Niederlage', 'Niederlage']","['Times', 'Obituary', 'Press', 'print']","['Quest', 'Spiral', 'Andromeda', 'Hoag']","['Viscous', 'Sugary', 'Sweet', 'Cocktails', 'Sticky', 'Pancake']","['static', 'Franklin', 'Charger', 'Utility', 'alternating', 'current']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Emplacement', 'Caveau', 'Tombes', 'Tombes']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['double', 'Nonidentical', '2', 'Minnesota', 'Fraternal', 'Fraternal']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Fencing', 'Sabre', 'katana', 'samurai', 'Knight', 'Weapon']","['Airtight', 'Top', 'Container', 'Eye']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Australia', 'aussie', 'Grill', 'Grill']","['Kookpot', 'Doos', 'Potten', 'Keuken']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['edel', 'Lanzensto\\u00df', 'Sport', 'Kokosnuss', 'R\\u00fcstung', 'Metalle\\u00fcstung']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Freefall', 'Ripcord', 'Pants', 'skydiving']","['Sedimentary', 'music', 'Stone', 'Igneous', 'Granite']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['de-pan', 'a-becs', 'Pain', '350g']","['Blood', 'Aorta', 'DNR', 'beat', 'Pump', 'Pumper']","['Air', 'Travel', 'Take', 'Wright', 'Conchords', 'Moana']","['Spreadsheet', 'Dining', 'Shelve', 'Periodic', 'Dinner', 'Dinner']","['Icing', 'Ingredient', 'Glucose', 'white', 'Cube', 'cube']","['Beaujolais', 'bordeaux', 'Santerre', 'Pinot', 'Piasse']","['Vesuvius', 'Mountain', 'pompeii', 'eruption', 'Lava', 'Lava']"
Mystery Word,Wetterbericht,Dolphin,Key,Milk,Mosquito,Cloud,Screen,Desert,Arrow,Stone,Butcher,Ampoule,Metro,Ball,Nombril,Election,Worm,Owl,Kern,Circus,Meal,Oven,Lamp,Ticket,Baggage,Bar,Summer,Cactus,Mushroom,Pope,Ballroom,Shears,Game,Lake,Nombril,President,Cow,Misserfolg,Newspaper,Galaxy,Syrup,Electricity,Ski,Cimeti\u00e8re,Poule,Twins,Dinosaur,Sword,Lid,Dentist,Rum,Vacation,Barbecue,Lid,Peach,Kette,Ritter,Sock,Oasis,Arrow,Guillotine,Parachute,Rock,Bar,Fl\u00fbte,Heart,Flight,Table,Sugar,Vin,Volcano
Guess,Wetter,helicopter,Key,Milk,Mosquito,Cloud,theatre,desert,,Stone,butcher,Ampoule,Subway,Ball,Nombril,Election,worm,Owl,Kern,Circus,Meal,Oven,Light,Ticket,bag,Bi\u00e8re,Summer,Cactus,mushroom,Pope,Ballroom,Shears,Game,Lake,Nombril,President,Cow,aufgabe,newspaper,galaxy,Syrup,electricity,skate,tombe,Poule,Twin,Dinosaur,sword,lid,Dentist,,Vacation,Kangaroo,Lid,Green,Kette,Ritter,sock,,compass,,parachute,rock,bar,Flute,Heart,Flight,Table,Sugar,Vin,Volcano
