ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,431153255,430928604,430480985,430063240,430047910,429909090,429851717,429848375,429735529,429726272,429713771,429619257,429464662,429452838,429349053,429314903,429271612,429213142,429208776,429166635,429156372,428958502,428640755,428266021,428048991,427982483,427909939,427900593,427804596,427686038,427550737,427186060,427169076,427019039,426998428,426726061,426305632,426117805,426005488,425326888,425265204,425165350,425132870,424325839,422633794,422023905,421989754,421810395,421702805,421348499,421202126,420914272,420637828,418688067,418252645,416390940,415379476,414619799,412907496,405054016,357001162,350584338,348838927,346689693,343894377,322628136,313533300,312175859
Move,57,9,9,20,20,9,22,35,21,6,9,45,25,79,49,55,10,27,73,36,44,13,47,25,65,35,44,45,49,82,31,12,35,34,91,113,65,63,84,62,72,47,81,65,79,41,51,10,58,57,40,10,96,8,7,49,19,18,11,598,1541,2304,1248,1381,1642,3449,2624,1626
Clues,"['age', 'Rocks', 'skating', 'frost']","['Livestock', 'Plowing', 'Deere', 'Farm', 'Farm', 'Farm']","['Altocumulus', 'cumulonimbus', 'Cirrus', 'ciel', 'cumulus', 'Cumuloninbus']","['tarantula', 'Spinner', 'Arachnophobia', 'Web']","['Fudge', 'Dark', 'Godiva', 'Ferrero', 'Cacao', 'Rich']","['colony', 'scepter', 'tiara', 'Head', 'Thorns', 'diadem']","['needles', 'prick', 'Spikey', 'spiky']","['Mastermind', 'Iq', 'Clever', 'clever']","['Monarch', 'Kong', 'Crown', 'Crown']","['Nail', 'Pin', 'Tool', 'Hit', 'framing', 'finishing']","['Miami', 'Bum', 'Palm', 'Swim', 'Sand', 'Playa']","['Finger', 'manicure', 'Cuticle', 'bang', 'polish', 'Ten-penny']","['Cumulonimbus', 'Fleecy', 'flying', 'steam', 'Final', 'Fantasy']","['Adjektiv', 'Koloss', 'Riesig', 'Lang', 'H\\u00fcne', 'Basketballer']","['Infernal', 'Phare', 'Circonf\\u00e9rence', 'Pise', 'Montparnasse', 'Montparnasse']","['fiorentina', 'mannaia', 'venditore', 'carne']","[""McDonald's"", 'Mascot', 'Bozo', 'Circus']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['25', 'partial', 'Nickel', 'Coin', 'Fourth', 'fourth']","['rule', 'punch', 'Chorus', 'Straight', 'Straight', 'Straight']","['Slon', 'Nos', 'Cthulhu', 'atrament', 'seafood', 'morsk\\u00e1']","['files', 'murder', 'closet', 'suit', 'brief', 'brief']","['Carniv\\u00e0le', 'Conceal', 'Carrey', 'Ski', 'covid', 'Smokin']","['Illuminate', 'Feather', 'on', 'off', ""R'hllor"", 'dark']","['bardot', 'Prog\\u00e9niture', 'Berceau', 'F\\u00e9condation', 'Natalit\\u00e9']","['Cookie', 'c\\u00e9ramique', 'Sec', 'Sec']","['Moustache', 'visage', 'viking', 'Poil', 'Bleue', 'Bleue']","['classroom', 'Elementary', 'student', 'kindergarten', 'Teacher', 'Teacher']","['Knight', 'excalibur', 'weapon', 'Swashbuckler', 'sabre', 'sabre']","['Standup', 'Jokes', 'Slapstick', 'RV', 'Foxworthy', 'Tragedy']","['Flesh', 'Chopper', 'Pig', 'Sticker', 'Pudge', 'DoTA']","['mattress', 'Feather', 'Rest', 'head', 'Head', 'Head']","['Snowy', 'Weather', 'Snow', 'Shovel']","['B\\u00fcgel', 'Kontaktlinsen', 'Gl\\u00e4ser', 'Gl\\u00e4ser']","['Boule', 'Cochonnet', 'cochonnet']","['Briques', 'Gasiniere', 'dinde', 'Calzone', 'Cuisine', 'cuisine']","['Pounder', 'months', '25', 'basketball', 'fourth', 'fourth']","['Tochigi', 'fruit', 'Kaylee', 'Shortcake', 'Field', 'blonde']","['asteroides', 'R\\u00e9gime', 'serrer', 'chastet\\u00e9', 'Taille', 'Bretelles']","['Shower', 'Sticky', 'Hair', 'Insole', 'Translucent', 'paste']","['Celebratory', 'brut', 'France', 'bubbly', 'January', 'Donperignon']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['spring', 'Solstice', 'Spice', 'Vivaldi', 'four', 'four']","['coming', 'february', 'Frosty', 'Stark', 'Snow', 'Icy']","['Hanging', 'variety', 'Ranunculus', 'Weeds', 'Longwood', 'Bonair']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Tentacules', 'Calamars', 'Poulpe', 'Ventouses']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Wet', 'Bow', 'Clouds', 'Pouring']","['cigarettes', 'Storage', 'Cigs', 'Milk', 'Box']","['tooth', 'doctor', 'teeth', 'teeth']","['Rel\\u00e2che', 'Ar\\u00e8s', 'D\\u00e9imos', 'Venus', 'Ares']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Carrier', 'Pest', 'bus', 'bird']","['Gordon', 'Ramsay', 'Kitchen', 'Boss', 'Main', 'Cook']","['Poule', 'Route', 'Oiseau', 'Branchage']","['\\u00c9l\\u00e9phant', 'Secret', 'Interdiction', 'Ivoire', 'Nanterre', 'Arche']","['cinqui\\u00e8me', 'dan', 'orion', 'securit\\u00e9']","['Raisin', 'Wine', 'Vineyard', 'Fruit']","['treehouse', 'Egg', 'Tree', 'Twigs', 'thermostat']","['fable', 'slow', 'OOOOLD', 'hare', 'Hare', 'hare']","['Grajek', 'Ba\\u015b\\u0144', 'Ta', 'Tuj']"
Mystery Word,Ice,Tractor,Nuage,Spider,Chocolate,Crown,Cactus,Genius,King,Hammer,Beach,Nail,Cloud,Gro\u00df,Tour,Butcher,Clown,Rock,Quarter,Line,Octopus,Case,Mask,Light,B\u00e9b\u00e9,Biscuit,Barbe,School,Sword,Comedy,Butcher,Pillow,Winter,Brille,P\u00e9tanque,Four,Quarter,Strawberry,Ceinture,Gel,Champagne,Nombril,Season,Winter,Garden,Ski,Pieuvre,Poule,Dinosaur,Rain,Carton,Dentist,Mars,Rum,Barbecue,Kette,Oasis,Arrow,Guillotine,Pigeon,Chef,Nid,D\u00e9fense,Ceinture,Grape,Nest,Tortoise,Rat
Guess,ice,Horse,Nuage,Spider,Chocolate,crown,syringe,genius,King,hammer,Beach,Nail,Cloud,Gro\u00df,Tour,mannaiaLa,Clown,Rock,quarter,,tentacle,,Mask,light,Descendance,G\u00e2teau,Barbe,School,sword,comedy,pork,Pillow,Blizzard,Brille,,Four,quater,Strawberry,ceinture,shampoo,champagne,Nombril,onion,Winter,Garden,skate,Pieuvre,Poule,Dinosaur,rain,Carton,Dentist,,,Kangaroo,Kette,,compass,,Pigeon,Chef,Hirondelle,D\u00e9fense,Ceinture,Grape,nest,Tortoise,Bard
