ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,430315906,430056297,429770810,429512419,429397094,429314903,429213142,429208776,429062817,428932478,428864838,428772845,428773382,428349091,428304693,428266021,428120636,428056255,427975626,427900593,427724491,427550047,427550737,427555732,427407235,427330601,427307931,427186060,427169076,426601823,426465302,426305632,426117805,426075043,425756598,425739621,425326888,425165350,424963172,424858347,424740220,424325839,422619886,422108223,422023905,421810395,421702805,421348499,420914272,420637828,418688067,418252645,416390940,415379476,414619799,412907496,389157129,381777020,363390977,359973908,346689693,336562502,328236739,324381970,322628136
Move,20,9,18,14,10,55,27,64,63,58,29,48,46,37,31,25,66,37,30,45,27,31,31,25,41,47,47,12,30,75,64,65,63,93,49,64,62,47,84,49,51,65,152,58,41,10,58,57,10,88,8,7,49,19,18,11,946,536,860,3145,1381,1166,2508,1385,3449
Clues,"['rillettes', 'de', 'Maquereau', 'poisson', 'thor', 'on']","['Loud', 'Orchestra', 'encore', 'Band', 'Gig', 'Symphony']","['light', 'watts', 'Tesla', 'static', 'Tesla', 'Static']","['bones', 'Bacardi', 'barrel', 'Spiced']","['Normande', 'Ferme', 'B\\u0153uf', 'Pr\\u00e9s']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['gambling', 'blackjack', 'Bellagio', 'gamble', 'poker', 'Royale']","['Attrapeur', 'Lapin', 'tueur', 'animaux']","['Hoyle', 'Soundwaves', 'Orator', 'Orator', 'orator']","['Holmes', 'investigator', 'Columbo', 'Clues', 'Conan', 'conan']","['Mus\\u00e9e', '123', 'Corcovado', 'figurine', 'ouvrage']","['ruby', 'Gem', 'saphire', 'Singer', 'Uncommon', 'amethyst']","['Steinzeit', 'Energie', 'Flackernd', 'hei\\u00df', 'Kamin', 'Marshmellos']","['fin', 'Bottlenose', 'Mammal', 'Seaworld', 'Flipper', 'Flipper']","['Illuminate', 'Feather', 'on', 'off', ""R'hllor"", 'dark']","['ellipse', 'Shape', 'Pi', 'Pi']","['Case', 'Clothing', 'Spades', 'markle', 'penguin', '3-piece']","['Purrain', 'Saligot', 'engrais', 'puanteur']","['classroom', 'Elementary', 'student', 'kindergarten', 'Teacher', 'Teacher']","['tis', 'the', 'Series', 'Episodes', 'Vivaldi', 'Four']","['Set', 'Run', 'Simpsons', 'Lost', 'Sigma', 'notation']","['Flesh', 'Chopper', 'Pig', 'Sticker', 'Pudge', 'DoTA']","['beach', 'bikini', 'pool', 'apparel', 'clothing']","['Follicle', 'Braid', 'Facial', 'Blonde']","['Psychiatrique', 'Hospice', 'CHU', 'Clinique']","['moroccan', 'pearl', 'Yellow', 'Granules']","['mattress', 'Feather', 'Rest', 'head', 'Head', 'Head']","['unicorn', 'horse', 'Express', 'Equestrian']","['Mokykla', 'Schoolboy', 'Kostiumas', 'R\\u016bbas']","['Fools', 'Gang', 'Links', 'Bicycle', 'Reaction', 'daisy']","['Pounder', 'months', '25', 'basketball', 'fourth', 'fourth']","['Tochigi', 'fruit', 'Kaylee', 'Shortcake', 'Field', 'blonde']","['Buckingham', 'Emperors', 'Jabba', 'crystal', 'royalty', 'Sultan']","['Cards', 'Bang', 'Superhero', 'Lightning', 'Running', 'Naked']","['Over', 'Nut', 'Sex', 'Driver', 'Driver', 'Driver']","['Shower', 'Sticky', 'Hair', 'Insole', 'Translucent', 'paste']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Rieu', 'woodwind', 'instrument', 'concertmaster', 'Cello', 'Cello']","['Opener', 'Cap', 'Baby', 'Rum']","['Plank', 'School', 'Directors', 'Game']","['coming', 'february', 'Frosty', 'Stark', 'Snow', 'Icy']","['Box', 'Lawsuit', 'Closed', 'Murder']","['Jump', 'Rialto', 'cards', 'rook', 'London', 'London']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Wet', 'Bow', 'Clouds', 'Pouring']","['tooth', 'doctor', 'teeth', 'teeth']","['Cambriolage', 'TD', 'nationale', 'Braquage', 'braquage']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Penquin', 'cover', 'Rainy', 'rihanna', 'Rihanna']","['Tomato', 'Cola', 'Bomb', 'Blossom']","['Meld', 'Pen', 'Shower', 'solidify', 'Mohawk']","['Clown', 'Cow', 'key', 'lime', 'Circle', 'Pastry']","['cinqui\\u00e8me', 'dan', 'orion', 'securit\\u00e9']","['Biogaran', 'Constipation', 'Paracetamol', 'Ibuprof\\u00e8ne', 'Rem\\u00e8de', 'Pharmacie']","['Gift', 'carton', 'tool', 'Office', 'PO']","['Monde', 'Cordon', 'Bouton', 'ombilical', 'Ventre', 'ventre']","['treehouse', 'Egg', 'Tree', 'Twigs', 'thermostat']"
Mystery Word,Thon,Concert,Electricity,Rum,Vache,Butcher,Rock,Casino,Chasseur,Speaker,Detective,Statue,Jewel,Feuer,Dolphin,Light,Circle,Suit,Fumier,School,Season,Series,Butcher,Swimsuit,Hair,H\u00f4pital,Couscous,Pillow,Pony,Uniform,Chain,Quarter,Strawberry,Palace,Flash,Screw,Gel,Nombril,Violin,Bottle,Board,Winter,Case,Bridge,Ski,Poule,Dinosaur,Rain,Dentist,Banque,Rum,Barbecue,Kette,Oasis,Arrow,Guillotine,Umbrella,Cherry,Gel,Pie,Ceinture,M\u00e9dicament,Box,Nombril,Nest
Guess,Fishing,Concert,electricity,wine,Vache,mannaiaLa,Rock,Casino,Chasseur,,detective,Statue,Jewel,Feuer,Dolphin,light,Oval,Suit,Fumier,School,seasons,Homer,pork,Swimsuit,Hair,H\u00f4pital,couscous,Pillow,Pony,Uniform,gold,quater,Strawberry,ruler,Flash,nail,shampoo,Nombril,Violin,Can,Walk,Winter,case,Game,skate,Poule,Dinosaur,rain,Dentist,Banque,,Kangaroo,Kette,,compass,,umbrella,Cherry,Gel,Pie,Ceinture,Medicament,Box,nombril,nest
