ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,440517633,440218514,440219052,440205034,440019776,439832399,439839200,439806043,439735935,439675484,439571927,439321871,439310948,439291378,439243846,439216173,439186689,439132512,439070231,438717097,438284391,438257436,438179130,437888653,437709858,437632443,437566921,437363897,437000024,436240243,436228408,435781132,435311714,434974083,434371600,434312129,434048553,434011016,433612231,433551934,432865949,432632784,432637374,432620929,431356594,430526833,429314903,429213142,425815125,425175907,422619886,422023905,420552674,393621459,381826421,381777020,374138794,336562502,331907183,330741642,324381970,318673641
Move,7,24,7,10,20,22,7,36,12,5,21,73,27,72,68,42,27,21,36,18,29,81,77,63,46,41,85,63,12,105,81,10,104,43,38,61,58,58,43,12,20,37,33,73,8,15,55,28,37,99,252,41,192,663,500,718,986,1265,811,2110,1459,3028
Clues,"['Dead', 'Sea', 'and', 'vinegar', 'Flavour', 'Crisps']","['Calpurnia', 'Brutus', 'Diktator', 'Julius', 'Salat', 'Salat']","['hand', 'Cutlery', 'stiletto', 'sharp']","['Poudre', 'Patisserie', 'Coca\\u00efne', 'G\\u00e2teau']","['Jumbo', 'Mammoth', 'Dumbo', 'Trunk', 'pacadyrm', 'Horton']","['distribution', 'Jersey', 'baseball', 'Same', 'Outfit', 'Outfit']","['Sal\\u00e9e', 'arachide', 'Peanut', 'Singe']","['\\u00e9piler', 'pile', 'Animaux', 'Cil', 'Cil', 'cil']","['bake', 'kitchen', 'kiln', 'broiler', 'Dutch', 'Broil']","['Practice', 'Dental', 'Tooth', 'Pain']","['Driver', 'Ice', 'Born', 'Bieber', 'Infant', 'Infant']","['Gueule', '\\u00c9gout', 'Incendie', 'Palais', 'Orifice', 'Go\\u00fbt']","['Blanche', 'Rocheuses', 'Russe', 'Everest', 'Kilimandjaro', 'Kilimandjaro']","['Sarah', 'Peach', 'Diana', 'Reine', 'Mononoke', 'Blanche-Neige']","['Poker', 'Diamant', 'Ru', 'mer', 'Kwa\\u00ef', 'Lac']","['Senger', 'Hannelore', 'Sonnenbrille', 'Hannelore', 'Sonnenbrille', 'Sonnenbrille']","['dague', 'Damocles', 'sabre', 'Fleuret', 'Pointu', 'Escalibur']","['Croquenbouche', 'Paris-brest', 'sweet', 'camel']","['wireless', 'Jerry', 'Mighty', 'rat', 'mickey', 'Mickey']","['Hat', 'Cards', 'Deceive', 'Mislead', 'Magic', 'Magic']","['Tokeyo', 'Louis', 'crown', 'Male', 'Charles', 'Charles']","['nero', 'King', 'Trajan', 'Trajan', 'Napoleon', 'Napoleon']","['Pyramide', 'Isoc\\u00e8le', 'danger', 'Hypoth\\u00e9nus', 'G\\u00e9om\\u00e9trie', 'Bermuded']","['Nuthatch', 'tweety', 'Big', 'parrot', 'Hawk', 'Chirp']","['truffle', 'Godiva', ""hershey's"", 'Ghirardelli']","['emotional', 'cases', 'suitcase', 'Carry-on', 'Carry-on']","['Penseur', 'ronde-bosse', 'Rodin', 'grec', 'Fig\\u00e9e', 'Quo']","['Wind', 'Monsoon', 'Lightning', 'Thunder', 'Perfect', 'Perfect']","['ivory', 'hook', 'zipper', 'clasp', 'Belly', 'Up']","['Sequoia', 'For\\u00eat', 'If', 'G\\u00e9n\\u00e9alogique', 'G\\u00e9n\\u00e9alogique']","['Madou', 'Larissa', 'Luftballon', 'Frau', 'NDW', 'NDW']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Majeur', 'Fond', 'Pioche', 'Enfant', 'Lens', 'Coron']",[],"['Tool', 'Leaves', 'Fork', 'Garden', 'Handle', 'Outside']","['Superheld', 'Dart', 'Cupido', 'Punt', 'Robin', 'Crossbow']","['Painting', 'Blank', 'Paint', 'Game']","['berry', 'Vine', 'raisin', 'Dolmas', 'flavor']","['Wetsuit', 'pool', 'beach', 'Garment', 'Speedo', 'Speedo']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Dumbo', 'Mammoth', 'nose', 'ears']","['coulson', 'space', 'Long', 'Dagger']","['Luke', 'Sport', 'Court', 'Racquet', 'Wimbledon', 'Ace']","['Chill', 'relax', 'Bloody', 'rest']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Disaster', 'Spin', 'shelter', 'alley']","['Abricot', 'Coup', 'Nectarine', 'Ligne', 'Brugnon']","['Gilbert', 'Muscat', 'Fruit', 'Wine']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['cranberry', 'lemonade', 'fruit', 'Energy', 'orange', ""Orange's""]","['bouclier', 'entrer', 'Dentier', 'attaque', 'attaque']","['leaf', 'summer', 'Cardigan', 'Cardigan']","['Degree', 'Past', 'Ancient', 'Ancient']","['double', 'glazing', 'glass', 'upvc']","['Terrorisme', 'HB', 'Arme', 'Explosion', 'Nagasaki', 'Obus']","['Rudolph', 'Bloodhound', 'Schnozz', 'Breathing', 'Pinocchio', 'Pinocchio']","['Plum', '\\u00c9ducateur', 'Enseignant', 'Enseignant']","['I', 'Beau', 'papa', 'Rire', 'bleue', 'hipster']","['haymaker', 'line', 'spiked', 'Judy', 'Judy']"
Mystery Word,Salt,Caesar,Knife,Farine,Elephant,Uniform,Cacahu\u00e8te,Poil,Oven,Dentist,Baby,Bouche,Montagne,Princesse,Rivi\u00e8re,Heino,\u00c9p\u00e9e,Dessert,Mouse,Trick,King,Emperor,Triangle,Bird,Chocolate,Baggage,Statue,Storm,Button,Arbre,Nena,Poil,Mineur,Professor,Rake,Arrow,Canvas,Grape,Swimsuit,Cam\u00e9l\u00e9on,Lamb,Elephant,Sword,Tennis,Sunday,Safari,Butcher,Rock,Tornado,P\u00eache,Grape,Ski,Juice,D\u00e9fense,Bay,History,Window,Bombe,Nose,Professeur,Barbe,Punch
Guess,Salt,Caesar,knife,Farine,Elephant,uniform,cacahu\u00e8te,Poil,Oven,cavity,Baby,bouche,Montagne,Princesse,rivi\u00e8re,,\u00c9P\u00c9E,Dessert,Mouse,Magic,king,emperor,Triangle,bird,Chocolate,Period,Statue,Storm,Button,Bois,Nena,Poil,Mineur,,Rake,Arrow,Canvas,grape,Swimsuit,Blanc,,Elephant,,Tennis,igiveup,moonballer,mannaiaLa,Rock,tornado,P\u00eache,grape,skate,Juice,,,History,window,bombe,Nose,Professeur,barbe,punch
