ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78
Table Number,428554869,428537577,427942779,427787771,427705683,427686038,427465692,427407235,427332531,427330601,427173609,427116969,427101167,427075209,426752793,426728237,426728042,426726061,426601823,426609330,426382662,426262976,426257197,426150558,426117805,426100952,426005488,425963122,425836560,425815125,425739621,425492107,425367432,425226140,425204209,425165350,424871586,424680044,424669522,424650192,424404521,424185755,423902314,423805963,423741996,423532573,423486876,423436736,423411699,423101107,422619886,422342689,422023905,421810395,421702805,421493786,421348499,420992843,420914272,420032970,420035270,418688067,418488028,418252645,416516806,416390940,416385735,415379476,414669952,414619799,412907496,402108912,396307534,374138794,363390977,338553253,337138645,312175859
Move,12,9,18,10,5,27,27,16,37,27,46,26,46,34,35,60,37,57,30,51,58,40,31,16,45,66,27,25,46,5,46,87,42,16,25,47,81,56,86,82,76,83,109,83,41,82,54,72,111,53,125,75,41,10,58,73,41,50,10,64,64,8,42,7,83,49,94,19,69,18,11,413,211,804,811,1316,751,1621
Clues,"['shamrock', 'grass', 'rabbit', 'Plant', 'lucky', 'Lucky']","['Rest', 'Off', 'Church', 'Seventh', 'bloody', 'bloody']","['Amazon', 'Forest', 'Book', 'George', 'Rock', 'Cruise']","['mallard', 'muscovy', 'waddle', 'goose']","['tool', 'garden', 'leaves', 'leaves']","['Light', 'Pillar', 'Hope', 'Signal', 'signal', 'signal']","['button', 'Shiitake', 'Psychedelic', 'Enoki', 'Funghi', 'Champignon']","['Baking', 'Lasagne', 'Convection', 'Stove']","['Divertissement', 'Intouchables', 'Cin\\u00e9ma', 'Dell\\u2019arte', 'Th\\u00e9\\u00e2tre', 'Th\\u00e9\\u00e2tre']","['Diamant', 'Plaisir', 'T\\u00e9nia', 'Isol\\u00e9']","['poppins', 'Umbrella', 'sunshade', 'Umbrella', 'sunshade', 'Sunshade']","['Reservation', 'destination', 'Path', 'Delta', 'travel']","['cow', 'Kobe', 'ribeye', 'stroganoff', 'Meat', 'Meat']","['petinos', 'Chef', ""McDonald's"", 'lieu', 'chinois']","['Philharmonie', 'Auff\\u00fchrung', 'St\\u00e4ndchen', 'Dirigent', 'Dirigent']","['Shuffle', 'Deck', 'Draw', 'Poker']","['historical', 'Fertile', 'Dot', 'Hour', 'Menstruation', 'Menstruation']","['Vitrine', 'Veau', 'Traiteur', 'Chevaline', 'v\\u00e9ritable', 'V\\u00e9ritable']","['G\\u0117l\\u0117', 'Thorns', '\\u017diedas', 'Gele']","['Klimmen', 'Hout', 'kous', 'brandweer', 'sporten', 'omhoog']","['Takenoko', 'Bamboo', 'China', 'China']","['pillow', 'cushion', 'Bugs', 'Futon', 'Canopy', 'Canopy']","['Oyster', 'Turtle', 'Sally', 'Sells', 'Yellow', 'Gas']","['challah', 'Today', 'Freaky', 'thirteenth', '13th']","['musical', 'Q-tip', 'corn', 'Lobes', 'canal', 'Vulcan']","['Titicaca', 'Eyre', 'Albert', 'Ricki', 'Freshwater', 'Taup\\u014d']","['britanique', 'Comique', 'Blague', 'Tonton', 'noir', 'Noir']","['Crab', 'homesteader', 'recluse', 'loner', 'Solitary', 'solitary']","['Antenne', 'Swr4', 'Moderator', 'Eriwan', 'Fm', 'FM']","['Rungs', 'Firefighter', 'Height', 'Steps']","['emergency', 'facility', 'AnE', 'Surgery', 'Nurse', 'ER']","['Miopic', 'Bifocals', 'Goggles', 'Blind', 'Sun', 'Prescribed']","['Schweiz', 'Massenerhebung', 'Alpen', 'Wandern']","['Seekrieger', 'Seer\\u00e4uber', 'Wicki', 'Wickie']","['Podium', 'Honor', 'Participation', 'Achievement', 'Metals']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['salad', 'Huge', 'can', 'tincan', 'Tinned', 'Canned']","['animal', 'Mafia', 'poulpe', 'Encornet', 'Kraken', 'Cracken']","['Teint', 'Talkum', 'Filzl\\u00e4use', 'Baby', 'Make-up', 'Skibedingung']","['Reels', 'Fuji', 'Camera', 'Flick', 'Movie', 'Hollywood']","['wind', 'yacht', 'catamaran', 'windmill', 'ship', 'glide']","['trap\\u00e8ze', 'Pyramide', 'Bermudes', '\\u00c9quilat\\u00e9ral', 'Bermudes', '\\u00e9quilat\\u00e9ral']","['Charlie', 'Cacao', 'Fabrique', 'feve', 'Tablette', 'Fondue']","['Sedona', 'Mojave', 'Gobi', 'Arid', 'arid']","['bubonic', 'vermin', 'Sewer', 'Mouse']","['Missive', 'Y', 'Love', 'Box', 'Size']","['Fancy', 'Prom', 'wear', 'wedding', 'formalware', 'peplum']","['Crack', 'Water', 'Wind', 'Bag', 'sewer', 'tobacco']","['sport', 'Grimper', 'Varape', 'Mousqueton', 'Mur', 'Falaise']","['Super', 'Mensa', 'Intelligent', 'Intelligent']","['coalition', 'Combine', 'Partnership', 'Comrade']","['Portuguese', 'Cake', 'Fruit', 'Lips', 'bomb', 'Picker']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['venezia', 'captain', 'Namorn\\u00e1', 'V\\u00fdletn\\u00e1', 'ryb\\u00e1rska', 'vesl\\u00e1']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['greek', 'Vegetables', 'caesar', 'ceaser']","['tooth', 'doctor', 'teeth', 'teeth']","['Denouement', 'Finale', 'Done', 'Game', 'Last', 'Finish']","['diary', 'years', 'Planner', 'Day', 'Month', 'Month']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Nourrisson', 'Couche', 'berceuse', 'pleurs']","['Australia', 'aussie', 'Grill', 'Grill']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Stadion', 'F\\u00fcnfringelogo', 'Sportwettk\\u00e4mpfe', 'medalie', 'Elis', 'Zeitraum']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Caveman', 'Separately', 'Ninja', 'recluse', 'Recluse', 'recluse']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['Coldplay', 'Genesis', 'Killers', 'Suede']","['Mallard', 'Goose', 'Daffy', 'Sauce', 'quacker']","['Mill', 'Electricity', 'energy', 'Generator', 'Wind', 'Wind']","['\\u0141apacz', 'Letniej', 'Na', 'Jawie', 'Noc', '...Nocy']","['Big...', '...Theory', 'Gra', 'D\\u017awi\\u0119k']"
Mystery Word,Clover,Sunday,Jungle,Duck,Rake,Beacon,Mushroom,Oven,Com\u00e9die,Solitaire,Parasol,Flight,Beef,Restaurant,Konzert,Card,Period,Boucherie,Rose,Ladder,Panda,Bed,Shell,Friday,Ear,Lake,Humour,Hermit,Radio,Ladder,Hospital,Glasses,Berge,Wikinger,Medal,Nombril,Tuna,Pieuvre,Puder,Film,Sail,Triangle,Chocolat,Desert,Rat,Letter,Dress,Pipe,Escalade,Genius,Alliance,Cherry,Ski,Poule,Dinosaur,Boat,Volcano,Salad,Dentist,End,Calendar,Rum,B\u00e9b\u00e9,Barbecue,Peach,Kette,Olympiade,Oasis,Tunnel,Arrow,Guillotine,Hermit,Bar,Band,Duck,Turbine,Dream,Bang
Guess,Clover,Sunday,Jungle,Duck,spade,,Mushroom,Oven,Film,Solitaire,Umbrella,flight,beef,Restaurant,Oper,Cards,,Boucherie,Rose,Boomhut,Panda,Mattress,Seashell,Friday,ear,Lake,Bean,hermit,Radio,ladder,Hospital,glasses,Matterhorn,St\u00f6rtebecker,Graduation,Nombril,Field,Pieuvre,Puder,Cinema,sail,forme,chocolat,Desert,Rat,letter,Tuxedo,Pipe,Escalade,Smart,alliance,cherry,skate,Poule,Dinosaur,Ship,volcano,,Dentist,end,Birthday,,B\u00e9b\u00e9,Kangaroo,Green,Kette,Olympiade,,tunnel,compass,,,bar,group,Duck,Power,dream,
