ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,431047853,430928604,430571833,430223610,430063240,429909090,429848375,429726272,429676916,429619257,429349053,429314903,429271612,429213142,429166635,429156372,428640755,428266021,428048991,427982483,427909939,427900593,427686038,427550737,427186060,427026329,427019039,426998428,426921218,426726061,426305632,426117805,426005488,425469782,425326888,425265204,425165350,425132870,424325839,422023905,421989754,421810395,421702805,421348499,421202126,420914272,418688067,418252645,417255169,416390940,415379476,414619799,412907496,405054016,381777020,357001162,349338828,348838927,346689693,343894377,322628136,318929216,318673641,313533300,312175859
Move,6,9,6,41,20,9,35,6,22,45,49,55,10,27,36,44,47,25,65,35,44,45,82,31,12,36,34,91,35,113,65,63,84,82,62,72,47,81,65,41,51,10,58,57,40,10,8,7,205,49,19,18,11,598,536,1541,3105,1248,1381,1642,3449,2295,2921,2624,1626
Clues,"['maan', 'raket', 'ruimte', 'ruimte']","['Livestock', 'Plowing', 'Deere', 'Farm', 'Farm', 'Farm']","['crisis', 'response', 'Accident', 'And', 'Ambulance', 'Urgent']","['migale', 'tendeur', 'multiple', 'VeuveNoire', 'toile', 'Toile']","['tarantula', 'Spinner', 'Arachnophobia', 'Web']","['colony', 'scepter', 'tiara', 'Head', 'Thorns', 'diadem']","['Mastermind', 'Iq', 'Clever', 'clever']","['Nail', 'Pin', 'Tool', 'Hit', 'framing', 'finishing']","['Hospital', 'Medicine', 'Pediatrician', 'Oncologist']","['Finger', 'manicure', 'Cuticle', 'bang', 'polish', 'Ten-penny']","['Infernal', 'Phare', 'Circonf\\u00e9rence', 'Pise', 'Montparnasse', 'Montparnasse']","['fiorentina', 'mannaia', 'venditore', 'carne']","[""McDonald's"", 'Mascot', 'Bozo', 'Circus']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['rule', 'punch', 'Chorus', 'Straight', 'Straight', 'Straight']","['Slon', 'Nos', 'Cthulhu', 'atrament', 'seafood', 'morsk\\u00e1']","['Carniv\\u00e0le', 'Conceal', 'Carrey', 'Ski', 'covid', 'Smokin']","['Illuminate', 'Feather', 'on', 'off', ""R'hllor"", 'dark']","['bardot', 'Prog\\u00e9niture', 'Berceau', 'F\\u00e9condation', 'Natalit\\u00e9']","['Cookie', 'c\\u00e9ramique', 'Sec', 'Sec']","['Moustache', 'visage', 'viking', 'Poil', 'Bleue', 'Bleue']","['classroom', 'Elementary', 'student', 'kindergarten', 'Teacher', 'Teacher']","['Standup', 'Jokes', 'Slapstick', 'RV', 'Foxworthy', 'Tragedy']","['Flesh', 'Chopper', 'Pig', 'Sticker', 'Pudge', 'DoTA']","['mattress', 'Feather', 'Rest', 'head', 'Head', 'Head']","['Underground', 'You', 'Test', 'Cylindrical']","['B\\u00fcgel', 'Kontaktlinsen', 'Gl\\u00e4ser', 'Gl\\u00e4ser']","['Boule', 'Cochonnet', 'cochonnet']","['Team', 'Group', 'military', 'friendship']","['Briques', 'Gasiniere', 'dinde', 'Calzone', 'Cuisine', 'cuisine']","['Pounder', 'months', '25', 'basketball', 'fourth', 'fourth']","['Tochigi', 'fruit', 'Kaylee', 'Shortcake', 'Field', 'blonde']","['asteroides', 'R\\u00e9gime', 'serrer', 'chastet\\u00e9', 'Taille', 'Bretelles']","['Sewing', 'Stress', 'sew', 'Rip', 'stitch', 'Stitch']","['Shower', 'Sticky', 'Hair', 'Insole', 'Translucent', 'paste']","['Celebratory', 'brut', 'France', 'bubbly', 'January', 'Donperignon']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['spring', 'Solstice', 'Spice', 'Vivaldi', 'four', 'four']","['coming', 'february', 'Frosty', 'Stark', 'Snow', 'Icy']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Tentacules', 'Calamars', 'Poulpe', 'Ventouses']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Wet', 'Bow', 'Clouds', 'Pouring']","['cigarettes', 'Storage', 'Cigs', 'Milk', 'Box']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Don', 'Chicago', 'RICO', 'Corleone', 'Mob', 'Godfather']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Carrier', 'Pest', 'bus', 'bird']","['Tomato', 'Cola', 'Bomb', 'Blossom']","['Gordon', 'Ramsay', 'Kitchen', 'Boss', 'Main', 'Cook']","['Patrol', 'Beefeater', 'En', 'protector', 'Protect']","['\\u00c9l\\u00e9phant', 'Secret', 'Interdiction', 'Ivoire', 'Nanterre', 'Arche']","['cinqui\\u00e8me', 'dan', 'orion', 'securit\\u00e9']","['Raisin', 'Wine', 'Vineyard', 'Fruit']","['treehouse', 'Egg', 'Tree', 'Twigs', 'thermostat']","['Stolen', 'exhale', 'Sting', 'Baby\\u2019s', 'bated']","['SLeeve', 'icecream', 'Breaky', 'Eclipse', 'Tin']","['fable', 'slow', 'OOOOLD', 'hare', 'Hare', 'hare']","['Grajek', 'Ba\\u015b\\u0144', 'Ta', 'Tuj']"
Mystery Word,Astronaut,Tractor,Emergency,Araign\u00e9e,Spider,Crown,Genius,Hammer,Doctor,Nail,Tour,Butcher,Clown,Rock,Line,Octopus,Mask,Light,B\u00e9b\u00e9,Biscuit,Barbe,School,Comedy,Butcher,Pillow,Tube,Brille,P\u00e9tanque,Alliance,Four,Quarter,Strawberry,Ceinture,Seam,Gel,Champagne,Nombril,Season,Winter,Ski,Pieuvre,Poule,Dinosaur,Rain,Carton,Dentist,Rum,Barbecue,Mafia,Kette,Oasis,Arrow,Guillotine,Pigeon,Cherry,Chef,Guard,D\u00e9fense,Ceinture,Grape,Nest,Breath,Heart,Tortoise,Rat
Guess,,Horse,Emt,repetition,Spider,crown,genius,hammer,Doctor,Nail,Tour,mannaiaLa,Clown,Rock,,tentacle,Mask,light,Descendance,G\u00e2teau,Barbe,School,comedy,pork,Pillow,Tube,Brille,,Band,Four,quater,Strawberry,ceinture,Knitting,shampoo,champagne,Nombril,onion,Winter,skate,Pieuvre,Poule,Dinosaur,rain,Carton,Dentist,,Kangaroo,Mafia,Kette,,compass,,Pigeon,Cherry,Chef,Guard,D\u00e9fense,Ceinture,Grape,nest,breath,Heart,Tortoise,Bard
