ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,441544919,441477707,441435897,441412491,441357492,441278597,441125330,440978972,440934806,440932333,440911834,440715742,440689753,440676504,440543522,440381061,440290660,440219052,440180942,440137987,440061981,440058963,440019776,439984391,439909685,439832399,439806043,439782594,439771689,439733604,439675484,439571927,439393251,439216173,439107100,439093369,438888660,438870237,438404231,438331449,438180845,438048273,437363897,437329187,437000024,436788745,436158742,435781132,435313280,434974083,434371600,434312129,434050939,433551934,433052685,432865949,431356594,430770636,430526833,429314903,429213142,427868633,421202126,417255169,405054016,396307534,374138794,357001162,343894377,321888448
Move,8,44,9,9,10,15,9,7,8,8,19,18,18,9,27,42,45,28,15,18,19,22,44,36,37,31,45,46,49,51,5,27,32,67,50,53,33,61,75,15,54,46,72,100,12,55,109,10,110,43,38,61,99,12,36,20,8,93,18,55,28,54,81,546,792,259,996,1649,1813,2504
Clues,"['Cuisson', 'Auschwitz', 'Gaz', 'Petits', 'Chaleur', 'Degr\\u00e9']","['Sandcastle', 'Dune', 'Shore', 'Coast']","['Combat', 'sport', 'Rocky', 'Holyfield', 'Savatte', 'Balboa']","['Cover', 'words', 'magazine', 'Knowledge', 'Library', 'Literature']","['pupu', 'charcuterie', 'Salad', 'Bread']","['udder', 'moo', 'Longhorn', 'Angus']","['Totenst\\u00e4tte', 'W\\u00fcste', 'Grabst\\u00e4tte', 'Sphynx', 'Geometrie', 'Geometrie']","['Melted', 'Burn', 'Wax', 'Wax']","['Salad', 'Calving', 'Deceptive', 'glacier', 'Glacier']","['Trophy', 'Chalice', 'Drinking', 'competition', 'Vessel']","['Bus', 'parking', 'KingsCross', 'StPancras', 'Train', 'train']","['Barreau', 'justice', 'Procureur', 'M\\u00e9tier', 'Guacamole', 'guacamole']","['Ascend', 'Wall', 'social', 'monkey', 'ladder', 'Crimp']","['Coke', 'wine', 'container', 'neck', 'Water', 'rum']","['ATM', 'HSBC', 'vault', 'financial', 'Money', 'mound']","['\\u043a\\u043e\\u0441\\u043c\\u043e\\u0441', '\\u0432\\u0441\\u0435\\u043b\\u0435\\u043d\\u043d\\u0430\\u044f', '\\u0410\\u043d\\u0434\\u0440\\u043e\\u043c\\u0435\\u0434\\u0430', '\\u0411\\u0435\\u0441\\u043a\\u043e\\u043d\\u0435\\u0447\\u043d\\u043e\\u0441\\u0442\\u044c', '\\u041c\\u043b\\u0435\\u0447\\u043d\\u044b\\u0439', '\\u041f\\u0443\\u0442\\u044c']","['Bridge', 'Sport', 'Sportif', 'Med', 'Poney', 'Select']","['cages', 'attraction', 'enclosures', 'captivity']","['Hunting', 'Autumn', 'Summer', 'summer']","['Projector', 'Building', 'Tickets', 'movie', 'Hollywood', 'Venue']","['Done', 'Conclusion', 'Finish', 'Stop', 'game', 'Times']","['loud', 'Storm', 'Thor', 'Thor']","['Kafka', 'pest', 'Insect', 'Dictyoptera', 'Indestructible', 'Beetle']","['Butineuse', 'bourdon', 'reine', 'insecte']","['Suck', 'Drink', 'Scarecrow', 'Drinking', 'Drinking']","['Granite', 'Lyme', 'Gem', 'Rolling', 'skipping', 'Sharon']","['souffleur', 'Transparent', 'Pied', 'vin', 'Chope', 'Duralex']","['ZOMBIE', 'Cerebellum', 'Smart', 'seizure', 'Pinky', 'Stem']","['Vorname', 'Pflanze', 'Auge', 'Auge', 'Regenbogenhaut', 'Regenbogenhaut']","['Pudding', 'Sugar', 'Sweet', 'tiramisu', 'tiramisu']","['Practice', 'Dental', 'Tooth', 'Pain']","['Knot', 'Lasso', 'Throw', 'Binden', 'Noose', 'Noose']","['ice', 'Avian', 'Emperor', 'Gentoo']","['Apfelmus', 'omelett', 'Kaiserschmarrn', 'Rund', 'Eier', 'eier']","['Springs', 'reading', 'Alms', 'Hand', 'hand', 'hand']","['inked', 'dermus', 'Skin', 'Coverup', 'Permanent', 'Permanent']","['Holz', 'Tom', 'Blockhaus', 'Garten', 'Wald', 'Wald']","['Abfolge', 'Staffeln', 'Bones', 'Firefly', 'Lupin', 'Luther']","['lune', 'grandissant', 'viennoiserie', 'Grandissant', 'Lune', 'Viennoiserie']","['surgery', 'function', 'Scalpel', 'Procedure']","['teeth', 'cleaning', 'X-ray', 'Whatley', 'Enamel', 'Hygienist']","['Sailor', 'Thief', 'Eyepatch', 'Pegleg', 'Swashbuckler', 'Buccaneer']","['Periodical', 'Printed', 'Typeset', 'Tribune', 'daily', 'Extra']","['sliced', 'Challah', 'Semolina', 'Rye', 'Pumpernickel', 'Pumpernickel']","['ivory', 'hook', 'zipper', 'clasp', 'Belly', 'Up']","['Tea', 'Bra', 'saucer', 'glass', 'measuring', 'measuring']","['dentifrice', 'cathodique', 'Pneu', 'Hit', 'tungst\\u00e8ne', 'Essai']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['evergreen', 'Knotty', 'Cone', 'Tree', 'apple', 'Scent']",[],"['Tool', 'Leaves', 'Fork', 'Garden', 'Handle', 'Outside']","['Superheld', 'Dart', 'Cupido', 'Punt', 'Robin', 'Crossbow']","['Turkish', 'Room', 'shower', 'Bomb', 'Clawfoot', 'Clawfoot']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['pistolet', 'Cheveux', 'M\\u00e8che', 'Explosion']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Chill', 'relax', 'Bloody', 'rest']","['Loft', 'up', 'Stufen', 'climb', 'Rungs', 'rung']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Antwerpen', 'PairiDaiza', 'Dieren', 'Dieren']","['Cockatoo', 'Macaw', 'Pirate', 'Mimic', 'Polly']","['Lichen', 'Carrie-Ann', 'Randy', 'north', 'North', 'Randy']","['nickel', 'dime', 'Nickel', 'Dime']","['RedRidingHood', 'howl', 'flow', 'lone', 'Canine', 'canine']","['pull', 'allure', 'Fairground', 'Magnetic']","['Titicaca', 'Placid', 'Tahoe', 'blue', 'Loch', 'Baikal']","['ring', 'decor', 'wrist', 'wrist']","['Trilby', 'Helmet', 'Head', 'Wear', 'Cranium', 'Clothes']"
Mystery Word,Four,Beach,Boxe,Book,Appetizer,Cow,Pyramide,Candle,Iceberg,Cup,Station,Avocat,Climb,Bottle,Bank,Galaxy,Club,Zoo,Season,Cinema,End,Thunder,Cockroach,Abeille,Straw,Stone,Verre,Brain,Iris,Dessert,Dentist,Rope,Penguin,Pfannkuchen,Palm,Tattoo,H\u00fctte,Serie,Croissant,Operation,Dentist,Pirate,Newspaper,Bread,Button,Cup,Tube,Poil,Pine,Professor,Rake,Arrow,Bath,Cam\u00e9l\u00e9on,P\u00e9tard,Lamb,Sunday,Ladder,Safari,Butcher,Rock,Zoo,Parrot,Moss,Coin,Wolf,Attraction,Lake,Bracelet,Hat
Guess,Fours,Beach,Boxe,book,Platter,Cow,Pyramide,,,Goblet,Station,Avocat,Climb,bottle,bank,galaxy,Club,Zoo,Season,Theater,table,Thunder,Cockroach,Abeille,Straw,Stone,verre,Brain,Iris,,cavity,Rope,Penguin,Crepes,,Tattoo,H\u00fctte,Serie,,operation,dentist,Pirate,Newspaper,bread,Button,Cup,tube,Poil,Pine,,Rake,Arrow,Bath,Blanc,p\u00e9tard,,igiveup,attic,,mannaiaLa,Rock,Zoo,parrot,Moss,Bork,wolf,attraction,Lake,Wreath,hat
