ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78
Table Number,438127053,437753465,437722562,437679167,437672402,437599463,437559751,437352660,437284990,437211072,437161194,437143457,436802890,436788745,436761122,436761022,436762912,436711183,436697736,436491063,436180172,436036993,435851576,435781132,435565655,435550855,435500926,435409048,435366714,435162768,434974083,434963829,434945555,434748129,434733162,434722085,434711129,434504659,434461621,434293945,434210194,434158232,434048553,433818178,433614896,433551934,432865949,431585930,431522727,431453366,431356594,431028877,430581110,430526833,429735529,429314903,429271612,429213142,428958502,428769612,427868633,426998428,425165350,422108223,422107292,422023905,421702805,421549329,411382679,359973908,358827793,357991900,349338828,343894377,341401520,322628136,321888448,318673641
Move,14,25,10,6,13,46,10,5,40,22,28,28,53,30,46,72,36,54,36,65,20,27,73,10,36,84,67,73,26,72,43,71,45,35,102,94,50,75,44,54,75,65,26,72,64,12,20,92,61,99,8,101,91,15,87,55,51,28,50,83,38,91,47,89,30,41,58,45,465,3290,1437,292,3455,1745,2050,3578,2454,2994
Clues,"['dog', 'follow', 'DeSantis', 'boot', 'last', 'bread']","['Nusi\\u0161luostymui', '\\u0161luostytis', 'nosiai', 'Popierin\\u0117', 'Popierin\\u0117']","['throw', 'THROWING', 'bomb', 'BOMB']","['Glaskolben', 'Gewindesockel', 'Einschrauben', 'Leuchtmittel', 'Ediswan', 'Edison']","['Tiffany', 'Light', 'shade', 'rub', 'Post', 'Street']","['Accessoire', 'Uniforme', 'Col', 'col', 'Cou', 'Cou']","['Ocean', 'Tigre', 'Dents', 'Mer']","['Doogie', 'Howser', 'cardiologist', 'who']","['Ombrelle', 'Cherbourg', 'Carapuche', 'Protection', 'Protection']","['Sauce', 'Shrimp', 'Alcohol', 'Alcohol']","['\\u30e1\\u30fc\\u30ab\\u30fc', '\\u30e9\\u30a4\\u30aa\\u30f3', 'therteen', '\\u3051\\u3093\\u308a\\u3087\\u304f']","['oil', '-der', 'Sea', 'Bell']","['Wurst', 'M\\u00e4nnername', 'Grete', 'Gretel']","['shelves', 'shhhhh', 'Public', 'reference', 'Shhhh', 'shhhh']","['gagnant', 'billet', 'facture', 'Caisse', 'Tombola', 'Tombola']","['Novembre', 'Queue', 'Astrologie', 'Zodiaque', 'D\\u00e9sert', 'G\\u00e9meaux']","['Jonas', 'Merlu', 'p\\u00eache', 'Dory', 'Truite', 'Truite']","['Parquet', 'Chausson', 'roulette', 'roulettes', 'Roulette', 'Roulette']","['slice', 'sweet', 'Eccles', 'Jaffa', 'Fruit', 'Flour']","['Teller', 'trickster', 'Psychics', 'Copperfield', 'Tricks', 'Tricks']","['teacher', 'cephalopod', 'appendages', 'intelligent', 'Squid', 'Squid']","['Einstein', 'Plug', 'current', 'Zap', 'Key', 'power']","['information', 'Cylindre', 'Arrosage', 'Arrosage', 'Conseil', 'Conseil']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['box', 'link', 'diode', 'station', 'connection', 'Connection']","['castling', 'Kasparov', 'rook', 'Gambit', 'Pawn', 'Boardgame']","['Trooper', 'precipitation', 'Ark', 'X-Men', 'Hail', 'Hail']","['Jellyfish', 'Mail', 'container', 'Cube', 'Uppercut', 'Cardoard']","['Tureen', 'Torch', 'Bedside', 'glowbringer', 'Light', 'light']","['City', 'Together', 'Converge', 'connection']",[],"['Card', 'Mako', 'Scary', 'Carnivorous']","['Pistol', 'Gun', 'injure', 'katana', 'Switchblade', 'rifel']","['Board', ""Ship's"", 'Constant', 'Walk']","['calamari', 'Crash', 'Ursula', 'cephalopod', 'Eight', 'Takoyaki']","['portrait', 'Brushstrokes', 'Palette', 'oil', 'Guernica', 'Guernica']","['slug', 'box', 'uppercut', 'Jab']","['tomb', 'Age', 'Yellow', 'Shale', 'grind', 'monolith']","['Pulpeuse', 'Haleine', 'L\\u00e8vres', 'Bisous']","['Padawan', 'Obi-Wan', 'Ritter', 'Lukas', 'Lichtschwert', 'Lichtschwert']","['Clavicule', 'Femur', 'Cubitus', 'epiniere', 'calcium', 'hum\\u00e9rus']","['Dr\\u00f4le', 'noir', 'lol', 'Ironie', 'Foresti', 'Coluche']","['Princess', 'Castle', 'Home', 'Structure']","['Hugo', 'Girl', 'executive', 'Monster', 'manager', 'Leader']","['Shampoo', 'Ausfall', 'scharf', 'l\\u00e4nge']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['graph', 'Drink', 'Beachdrinks', 'Termini', 'speakeasy', 'speakeasy']","['Stradivarius', 'Classique', 'Archet', 'Musique', 'Cordes', 'Instrument']","['IQ', 'Smart', 'Savant', 'Intelligent', 'MacArthur']","['Chill', 'relax', 'Bloody', 'rest']","['taser', 'band', 'Cop', 'Constable', 'enforcement', 'blue']","['Egret', 'Humming', 'crow', 'magpie', 'Parakeet', 'beaked']","['0', 'X', 'browser', 'Browser']","['Snooker', 'Swimming', 'swim', 'Billards']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Main', 'Leader', 'Roosevelt', 'Washington']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Picasso', 'Blue', 'Full', 'Stop', 'tampons', 'blood']","['Flute', 'satyr', 'Frying', 'Peter', 'Peter', 'Frying']","['Paard', 'Zwaard', 'Middeleeuwen', 'Vechten']","['Boule', 'Cochonnet', 'cochonnet']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Solstice', 'season', 'Break', 'Sweltering', 'beach', 'olaf']","['Yellow', 'Tall', 'solar', 'seeds']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Railroad', 'rail', 'Subway', 'Transportation', 'transit', 'Transport']","['Smirnoff', 'Disinfectant', 'Patron', 'whiskey', 'ethanol']","['Gnomes', 'Episode', 'wine', 'Nalgene', 'Baby', 'Tube']","['Autre', '-de-notaire', 'Noeud-pap', 'Noeud-pap']","['Dinner', 'Breakfast', 'Happy', ""Kid's"", 'Brunch', 'Supper']","['Ludo', 'Maze', 'Bowie', ""Minotaur's"", 'Minotaur']","['Trident', 'Pitch', 'Stab', 'Utensil']","['Turn', 'Bang', 'You', 'Cabinet', 'Up', 'Driver']","['worm', 'Shell', 'wrapped', 'chrysalis', 'Chrysalis']","['Heir', 'Royal', 'Queen\\u2019s', 'Daughter', 'Queen', 'Daughter']","['supernova', 'Chandon', 'Flute', 'Region', 'Region']"
Mystery Word,Heel,Napkin,Grenade,Gl\u00fchbirne,Lamp,Cravate,Requin,Doctor,Parapluie,Cocktail,King,Shell,Hans,Library,Ticket,Scorpion,Poisson,Patin,Cake,Magician,Octopus,Electricity,Tuyau,Poil,Junction,Chess,Storm,Box,Lamp,Junction,Professor,Shark,Weapon,Plank,Octopus,Painting,Punch,Stone,Bouche,Jedi,Os,Humour,Palace,Boss,Haar,Cam\u00e9l\u00e9on,Lamb,Bar,Violon,Genius,Sunday,Police,Bird,Safari,Pool,Butcher,President,Rock,Period,Pan,Knight,P\u00e9tanque,Nombril,Summer,Sunflower,Ski,Dinosaur,Metro,Alcohol,Bottle,Cravate,Meal,Labyrinth,Fork,Screw,Cocoon,Princess,Champagne
Guess,Heel,handkerchief,Up,gl\u00fchbirne,Diamond,Cravate,requin,Doctor,,Mayonnaise,king,Shell,,,ticket,Scorpion,Poisson,sol,Cake,Magician,octopus,,Journal,Poil,Railway,chess,Starship,Box,,Porn,,shark,weapon,Bridge,Octopus,Paint,punch,Stone,Bouche,Jedi,os,Humour,Moat,boss,Haar,Blanc,,Cocktail,violon,Einstein,igiveup,police,Bird,moonballer,Pool,mannaiaLa,President,Rock,woman,pan,Knight,,Nombril,Summer,Sunflower,skate,Dinosaur,train,Alcohol,Bottle,clerc,Meal,Labyrinth,fork,Screw,Tape,prince,Champagne
