ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,437143457,436802890,436788745,436766119,436649658,436603406,436515075,436503795,436491063,436263978,436240243,436036993,435943395,435824775,435781132,435760057,435500926,435409048,435366714,435031423,434974083,434963829,434945555,434907564,434504659,434398760,434312129,434221056,433340843,433108514,432950217,432942114,432865949,432858418,432846587,432790283,432652658,432620929,432593419,432585757,432516895,432205986,431890304,431427708,431356594,431297915,431028987,431028877,430983901,430914777,430702977,430526833,429314903,429271612,429213142,428173693,427186060,426998428,425165350,422107292,422023905,421702805,415621306,411382679,405054016,374138794,357991900,343894377,330741642,317609821,312175859
Move,5,32,6,9,18,18,36,35,37,20,16,9,24,45,9,55,58,36,18,54,43,56,36,46,57,49,24,90,23,10,60,43,20,55,61,94,56,43,75,48,108,78,49,56,8,92,110,89,51,78,109,15,55,40,28,110,56,91,47,30,41,58,114,456,741,955,286,1734,1996,1288,1638
Clues,"['Spook', 'Garfield', 'Ghost', 'Pussy']","['PFERD', 'Haarschnitt', 'Fallabella', 'Frisur']","['casing', 'cartridge', 'ammunition', 'pistol', 'Ammo', 'Reload']","['cereal', 'gluten', 'Field', 'Whole', 'Grain', 'Grain']","['Mexican', 'brim', 'Hat', 'pinata', 'mariachi', 'Mariachi']","['Persian', 'Oriental', 'Smaller', 'Hooked', 'Alladyn', 'mat']","['pot', 'bec', 'Caqueter', 'Pondeuse', 'Cocotte', 'Cocotte']","['leaf', 'comb', 'over', 'coals']","['Smaug', 'lance', 'Mushu', 'Dinosaur', 'flame', 'Dudley']","['Click', 'intruder', 'Minnie', 'Gus', 'rodent', 'Cursor']","['Esclave', '\\u00c9tranglement', 'Bdsm', 'Cravache', 'Cravache']","['Shore', 'Bondi', 'Boys', 'sand', 'Shark', 'Ball']","['Body', 'Coast', 'Sentinel', 'Escort', 'protect', 'Protective']","['Withdrawl', 'Building', 'Cash', 'ATM', 'Deposit', 'Deposit']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Elastique', 'Mouton', 'Parachute', 'Acrobatique']","['Outdoors', 'Shopping', 'bazaar', 'Trade', 'farmers', 'Farmers']","['Dash', '10K', 'Derby', 'Arms', 'Car', 'Car']","['Polly', 'Cora', ""Corsair's"", 'Shoulder', 'Pirate', 'pirate']","['Twigs', 'weave', 'squirrel', ""bird'shouse"", 'home', 'Home']",[],"['Island', 'X', 'Chest', 'gold']","['Kn95', 'covering', 'Phantom', 'Freddie', 'Covid', 'covid']","['mute', 'disney', 'Ariel', 'Aquaman', 'scales', 'cryptid']","['Kansas', 'seed', 'Marigold', 'Oil', 'Yellow', 'yellow']","['Beehive', 'Pot', 'Pooh', 'Manuka']","['Olympische', 'Omhangen', 'Lintje', 'Brons', 'Contest', 'Vierdaagse']","['bec', 'basse-cour', 'Cocotte', '\\u0152uf', 'galinac\\u00e9e', 'gallinac\\u00e9']","['Arctic', 'Glacier', 'Lettuce', 'Lettuce']","['semoule', 'tajine', 'Food', 'Magrebe']","['Marine', 'Mammal', 'Bottlenose', 'Fin', 'Echolocation', 'Ecco']","['Mariacallas', 'Saturday', 'libretto', 'musical']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['filet', 'egg', 'Baby', 'Peeps', 'dame', 'broad']","['Openlucht', 'Night', 'Historic', 'Curator', 'Aviodrome', 'Watersnood']","['shape', 'cut', 'shiny', 'Carbon', 'Carbon']","['Russie', 'Tolstoi', 'Ukraine', 'Ukraine']","['Rhino', 'Housing', 'Madigascar', 'Alex', 'Giraffe', 'Giraffe']","['Tiny', 'Moroccan', 'Balls', 'round', 'semolina', 'semolina']","['Pinot', 'Merlot', 'Sommelier', 'Tasting', 'zinfandel', 'sparkling']","['Waltz', 'Palace', 'Dancing', 'Gala', 'Chandelier', 'Blitz']","['lonely', 'solitaire', 'alone', 'alone']","['italian', 'gang', 'criminal', 'pizza']","['Ecouteurs', 'chapeau', 'protection', 'T\\u00eate', 'Moto', 'moto']","['Chill', 'relax', 'Bloody', 'rest']","['Playful', 'porpoise', 'trainer', 'flipper', 'Flipper', 'Flipper']","['Blow', 'Bath', 'Gazillion', 'Pop']","['colony', 'busy', 'bumble', 'stinger', 'Honey', 'Hive']","['Katamaran', 'Papierflieger', 'Knut', 'Wassersport']","['counsel', 'Saul', 'Lawyer', 'Legal', 'Barrister', 'Litigator']","['Corgi', 'Elisabeth', 'Tod', 'Monarchie', 'Freddy', 'Mum']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Royalty', 'Headpiece', ""Royalty's"", 'hat']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Versager', 'Pfand', 'Trinkbeh\\u00e4ltnis', 'glas', 'Pet', 'schimpfwort']","['christmas', 'decidious', 'Trunk', 'Branches', 'Aspen', 'Birch']","['Boule', 'Cochonnet', 'cochonnet']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Yellow', 'Tall', 'solar', 'seeds']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Cold', 'solstice', 'white', 'Flake', 'Freezing', 'Princess']","['AWhile', 'Dundee', 'Dundee', 'Dundee', 'Dundee']","['Machinery', 'Crops', 'Deere', 'plow']","['kitchen', 'panic', 'escape', 'escape']","['Hitchcock', 'Stewart', 'Hemp', 'Rigging', 'Noose', 'Noose']","['Toss', 'Boom', 'Explode', 'Explosive']","['Dionne', 'Fraternelle', 'Identique', 'Identique']","['P\\u00e2tissier', '\\u00c9clair', 'Levain', 'Metier', 'croissant', 'P\\u00e9trissage']","['W\\u0142adzy', 'Z\\u0142oty', 'Tytanowy', 'Obr\\u0105czka']"
Mystery Word,Cat,Pony,Bullet,Wheat,Sombrero,Rug,Poule,Rake,Dragon,Mouse,Fouet,Beach,Guard,Bank,Poil,Saut,Market,Race,Parrot,Nest,Professor,Treasure,Mask,Mermaid,Sunflower,Honey,Medal,Poule,Iceberg,Couscous,Dolphin,Opera,Lamb,Chick,Museum,Diamond,Guerre,Zoo,Couscous,Wine,Ballroom,Hermit,Mafia,Casque,Sunday,Dolphin,Bubble,Bee,Segeln,Attorney,Queen,Safari,Butcher,Crown,Rock,Flasche,Tree,P\u00e9tanque,Nombril,Sunflower,Ski,Dinosaur,Winter,Crocodile,Tractor,Room,Rope,Grenade,Jumelles,Boulanger,Ring
Guess,Cat,Pony,Bullet,grain,sumbraro,Carpet,Poule,Rake,Dragon,mouse,Fouet,Beach,Guard,Bank,Poil,Sauter,Market,Race,Parrot,Nest,,Treasure,Mask,Mermaid,,honey,Medal,Poule,Titanic,couscous,Dolphin,opera,,chick,Museum,,Guerre,Zoo,,wine,Ballroom,Hermit,Mafia,casque,igiveup,Dolphin,Bubbles,bee,Segeln,judge,k\u00f6nigin,moonballer,mannaiaLa,Crown,Rock,flasche,Tree,,Nombril,Sunflower,skate,Dinosaur,snow,Time,Tractor,room,Rope,Grenade,Jumelles,Boulanger,Ring
