ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,428694043,428537577,428314302,428266021,428013368,427958327,427868633,427752643,427705683,427686038,427662281,427629809,427550047,427544914,427443736,427101167,426855385,426773678,426726475,426672149,426609330,426577900,426382662,426381752,426075043,425815125,425808190,425772771,425469782,425204209,425165350,425100126,424953330,424680044,424669522,424650192,423797154,423741996,423156122,423101107,423098718,422613922,422403936,422023905,421989754,421816177,421810395,421736125,421702805,421471641,420992843,420914272,418688067,418488028,418252645,418088593,416390940,416276505,415379476,414669952,414619799,412907496,411382679,396307534,374138794,366888891,363390977,356959263,337346134,337138645,328236739,323499397,321888448,312552889,312175859
Move,6,9,9,6,35,48,5,57,11,36,18,66,18,15,66,55,50,63,44,121,64,68,65,38,56,5,18,92,45,34,47,114,42,56,86,83,31,41,99,53,76,121,71,41,41,74,10,115,58,105,50,10,8,42,7,74,49,75,19,69,18,11,295,211,810,939,819,917,2888,751,2467,3647,2392,1781,1621
Clues,"['Travel', 'Alpha', 'Dragons', 'Plane', 'Birds', 'Birds']","['Rest', 'Off', 'Church', 'Seventh', 'bloody', 'bloody']","['transparent', 'Writer', 'phantasm', 'Sheet', 'Poltergeist', 'Poltergeist']","['Chinese', 'Fighting', 'black', 'belt', 'Shotokan', 'sensei']","['Sky', 'super', 'North', 'Sol']","['Mutton', 'Mary', 'Chop', 'Pasture', 'GenghisKhan', 'meat']","['Jurk', 'Ring', 'Ringen', 'Feest']","['Verbindung', 'Sandwich', 'Computer-', 'Tanzbar', 'Fu\\u00dfballverein', 'verein']","['oralist', 'JBL', 'Tris', 'talker']","['Rook', 'pawns', 'Game', 'Bishops', '64', 'zugzwang']","['Quotidien', 'Presse', 'Figaro', 'Monde', 'informations', 'papier']","['Showing', 'Square', 'Carrot', 'vegetable', 'beer', 'Heritage']","['Common', 'Diesel', 'train', 'track', 'Trolley', 'Stations']","['Vermin', 'Rodent', 'Trap', 'Trap']","['advil', 'cure', 'Woman', 'cough', 'Antibiotics']","['Iron', 'zoo', 'Nicolas', 'Nicolas', 'Nicholas', 'Nicholas']","['correct', 'inalienable', 'Handed', 'Privilege']","['Stomatologue', 'bonheur', 'Ratiche', 'canine', 'Canine']","['Poolwear', 'Trunks', 'Water', 'Speedo']","['chocolat', 'cibiche', 'russe', 'Delacre', 'Nicotine', 'Edwards']","['halloween', 'vrouwelijk', 'eastwick', 'brandstapel', 'Bezem', 'Bos']","['boulevardier', 'caipirinha', 'Manhattan', 'Stirred', 'Movie', 'Cruise']","['Breakfast', 'squeeze', 'Drink', 'grapefruit']","['Wild', 'Engine', 'Embers', 'Beavis', 'terminate', 'Pit']","['beetle', 'Breakfast', 'grape', 'Orange', 'fruit', 'fruit']","['Rungs', 'Firefighter', 'Height', 'Steps']","['Safety', 'Shoei', 'headgear', 'Protect', 'Head', 'Head']","['Tarlick', 'Seasoning', 'Basil', 'Basil', 'Parsley', 'Parsley']","['manicurist', 'Spike', 'Finger', 'Screw', 'gun', 'Gun']","['Gerrymandering', 'Luxon', 'Parties', 'Parliament', 'Electorate']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Attentat', 'Vitale', 'Ambulance', 'Pipi', 'Clooney', 'Accident']","['tandem', 'pedals', 'Helmet', 'Queen', 'handlebar']","['animal', 'Mafia', 'poulpe', 'Encornet', 'Kraken', 'Cracken']","['Teint', 'Talkum', 'Filzl\\u00e4use', 'Baby', 'Make-up', 'Skibedingung']","['Reels', 'Fuji', 'Camera', 'Flick', 'Movie', 'Hollywood']","['Deez', 'something', 'Pili', 'Choc-', 'bolt', 'and']","['bubonic', 'vermin', 'Sewer', 'Mouse']","['Periodic', 'Eating', 'Picnic', 'pingpong', 'Mealtime', 'eat']","['Super', 'Mensa', 'Intelligent', 'Intelligent']","['freezer', 'Vanilla', 'cube', 'Snow', 'Frozen', 'Frozen']","['meuh', 'Io', 'hOLSTEIN', 'Charolaise', 'Lait', 'Camembert']","['condiment', 'seeds', 'Colonel', 'flavoring', 'Deli', 'Pretzel']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['tapiss', 'lampess', 'Tapisssssss', 'Lampesssssss']","['Udder', 'Shake', 'uht', 'coconut', 'cow', 'white']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Nuggets', 'honey', 'Cook', 'Sauce', 'rub', 'Brisket']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Pet', 'Mink', 'Mammals', 'Pelt', 'Bear', 'animal']","['greek', 'Vegetables', 'caesar', 'ceaser']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Nourrisson', 'Couche', 'berceuse', 'pleurs']","['Australia', 'aussie', 'Grill', 'Grill']","['Flock', 'quill', 'quill', 'down', 'down']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mario', 'Up', 'tube']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Tidal', 'Tsunami', 'Undertow', 'length', 'Cosin']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['street', 'flea', 'Labour', 'Flower']","['food', 'Noodle', 'steak', 'Medium', 'Meat', 'Meat']","['Tupelo', 'Buns', 'Beehive', 'molasses', 'Sweet']","['Quantum', 'Potato', 'crack', 'UK-US-POTATO-THING-BUT-DIFFERENT', 'teacup', 'away']","['F-Zero', 'Marathon', 'speed', 'sprint', 'Sprint']","['\\u0141apacz', 'Letniej', 'Na', 'Jawie', 'Noc', '...Nocy']","['Album', 'Audio', 'jazz', 'Gramophone', 'Live']","['Candle', 'Ignition', 'fluid', 'matches', 'Zippo', 'Zippo']","['Mitsubishi', 'atmospheric', 'vague', 'vision', 'Illusion', 'Sahara']","['Maid', 'Shrub', 'witch', 'Eyes', 'eyes']","['Big...', '...Theory', 'Gra', 'D\\u017awi\\u0119k']"
Mystery Word,Flight,Sunday,Ghost,Karate,Star,Lamb,Marriage,Club,Speaker,Chess,Journal,Root,Rail,Mouse,Medicine,Cage,Right,Dent,Swimsuit,Cigarette,Witch,Cocktail,Juice,Fire,Juice,Ladder,Helmet,Herb,Nail,Election,Nombril,Urgence,Bicycle,Pieuvre,Puder,Film,Nut,Rat,Table,Genius,Ice,Vache,Mustard,Ski,G\u00e9nie,Milk,Poule,Barbecue,Dinosaur,Fur,Salad,Dentist,Rum,B\u00e9b\u00e9,Barbecue,Feather,Kette,Pipe,Oasis,Tunnel,Arrow,Guillotine,Wave,Bar,Market,Beef,Honey,Chip,Race,Dream,Music,Lighter,Mirage,Hazel,Bang
Guess,flight,Sunday,ghost,karate,,sheep,Marriage,,Speaker,ches,Journal,Wine,railroad,rat,Medicine,,right,dent,Swimsuit,cigarette,Witch,Cocktail,Juice,,juice,ladder,Helmet,herb,Nail,Vote,Nombril,urgence,bicycle,Pieuvre,Puder,Cinema,Nuts,Rat,table,Smart,Ice,Vache,mustard,skate,G\u00e9nie,milk,Poule,Barbecue,Dinosaur,fur,,Dentist,,B\u00e9b\u00e9,Kangaroo,bird,Kette,Pipe,,tunnel,compass,,wave,bar,market,beef,Honey,Chip,Velocity,dream,Music,Lighter,Mirage,Broom,
