ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,429608815,429599604,429464662,429314903,429060628,429067327,428965172,428808818,428769612,428690569,428694043,428663585,428651985,428640755,428304693,428287424,428266021,428236413,428173693,428120636,427921682,427909939,427407235,427332531,427268056,427173609,427028100,426921218,426861261,426602822,426005488,425492107,425326888,425165350,425120033,424818411,424740220,424472569,423741996,423677151,423486876,423448949,423262633,423022817,422090899,422023905,421810395,421702805,420992843,420914272,418688067,418252645,417255169,416390940,415621306,415379476,414619799,412907496,374138794,353362991,348302073,336562502,331907183,324806575,324381970,321888448,319065151,312552889
Move,9,15,13,54,6,19,25,14,9,27,25,14,14,29,25,76,19,76,28,49,36,32,31,56,74,86,47,25,36,98,75,105,56,47,49,91,44,28,46,81,74,25,109,82,45,41,10,58,55,10,8,7,187,49,58,19,18,11,826,1088,1821,1160,784,1380,1379,2404,232,1798
Clues,"['Schlafen', 'Wohnzimmer', 'R\\u00e9camiere', 'Simpsons', 'chaiselongue', 'Scheselong']","['Plan\\u00e8tes', 'Etoiles', 'Espace', 'Starwars']","['Aid', 'Beatles', 'Nirvana', 'Group', 'Music', 'Musical']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Bohemian', 'Rhapsody', 'Herrscherin', 'Verstorben', 'Elisabeth', 'London']","['Fishtail', 'Little', 'Ariel', 'Lagoon', 'Mythical', 'fish']","['maple', 'spruce', 'Mature', 'Sapling', 'Roots', 'Branches']","['derWelt', '...Schnurr', '...schnur', 'Versorgungsanschluss']","['Algebra', 'fiction', 'astronomy', 'Chemistry', 'Astronomy', 'Chemistry']","['big', 'man', 'Mahout', 'Brother', 'Proboscis', 'Grey']","['Paper', 'Admittance', 'Golden', 'Booth', 'to', 'ride']","['In', 'creek', 'Stalagmites', 'Bat']","['Freebird', 'melody', 'lyrics', 'words']","['Headless', 'France', 'Decapitator', 'execution', 'Executioner', 'Antoinette']","['Yum', 'See\\u2019s', 'Treat', 'Candy', 'fondue', 'Cacao']","['Side', 'gang', 'Eddy', 'Flat', 'constant', 'Walk']","['Rotate', 'rotor', 'blade', 'machine', 'Generate', 'generator']","['Glee', 'clobber', 'fraternity', 'Med', 'Putter', 'putter']","['Schwebebahn', 'K\\u00fchlschrank', 'hufeisen', 'Kompassnadel', 'Anziehung', 'Eisen']","['Mario', 'Cobbler', 'Georgia', 'nectarine']","['Bug', 'Sleep', 'Mattress', 'Sleeping']","['Greve', 'Insurrection', 'Changement', 'Manifestation', 'Danton', 'Octobre']","['Rubbing', 'Racefuel', 'Beer', 'Whiskey']","['Action', 'Objectif', 'Tournage', 'Surveillance', 'Bobine', 'Bobine']","['Korean', 'Crunchy', 'Rabbit', 'Top', 'bunny', 'bunny']","['captain', 'Up', 'Fish', 'Neverland', 'Sinker', 'Curved']","['baa', 'Counting', 'ewe', 'Animal', 'Shearing', 'shearing']","['of', 'Monument', 'liberty', 'Liberty']","[""Gangster's"", 'Tropical', 'pimper', 'nirvana', 'Utopia', 'utopia']","['reading', 'reader', 'oil', 'hawaii', 'tropics', 'desert']","['Perdu', 'Foss\\u00e9', 'B\\u00e9ant', 'Golf', 'poin\\u00e7onneur', 'normand']","['Gas', 'Yellow', 'Dijon', 'Colonel', 'relish', 'stoneground']","['Block', 'Jail', 'unit', 'lives', 'vacuole', 'ribosome']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['lighter', 'candle', ""candle's"", ""torch's"", 'moth', 'to']","['Pto', 'Holiday', 'hotel', 'Relaxing', 'Leisure']","['Seedling', 'Brussel', 'Mung', 'Grow']","['Hoe', 'Shovel', 'Leaves', 'Gatherer']","['Horse', 'donkey', 'Bike', 'bicycle']","['Lager', 'Ale', 'yellowish', 'Alcohol', 'kolsch', 'hefeweizen']","['Nocturnal', 'Bird', 'luck', 'wise', 'hoot', 'Hoot']","['Man', 'Cone', 'angel', 'weather', 'Drift', 'Winter']","['Bateau', 'Taon', 'ts\\u00e9-ts\\u00e9', 'insecte', 'sale', 'Ts\\u00e9ts\\u00e9']","['Brim', 'Oversized', 'Hat', 'Head', 'Mexican', 'Mexican']","['Hazy', 'Clear', 'Stormy', 'cloudy', 'Blue', 'blue']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Barbie', 'ken', 'Bratz', 'bratz']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Scoop', 'Ware', 'Dig', 'Spade', 'Spade', 'Spade']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['venue', 'strictly', 'waltzing', 'Dancing', 'Dance', 'dancing']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['feather', 'Bolster', 'case', 'case']","['Sharkboy', 'magma', 'aa', 'hot']","['Damien', 'Chanson', 'Blanc', 'Marteau', 'dents', 'mer']","['Sommeil', 'Imagination', 'D\\u00e9sir', 'id\\u00e9al', 'Cauchemar', 'Nuit']","['Hut', ""Domino's"", 'Hawaiian', 'Pepperoni', 'Pepperoni', 'Pepperoni']","['Titus', 'Alabama', 'Ganesh', 'Ivory', 'Dumbo', 'Dumbo']","['apiculteur', 'produit', 'pops', 'ruche', 'pot', 'acacia']","['Frying', 'Sauce', 'Tinkerbell', 'Wok', 'teflon', 'Skillet']","['Grundfos', 'Xylem', '...it', 'Louder']","['Indiana', 'Cool', 'Miracle', 'Egg', 'Crack']"
Mystery Word,Sofa,Galaxie,Band,Butcher,Queen,Mermaid,Tree,Nabel,Science,Elephant,Ticket,Cave,Song,Guillotine,Chocolate,Plank,Turbine,Club,Magnet,Peach,Bed,R\u00e9volution,Alcohol,Cam\u00e9ra,Carrot,Hook,Sheep,Statue,Paradise,Palm,Trou,Mustard,Cell,Nombril,Flame,Vacation,Sprout,Rake,Ride,Beer,Owl,Snow,Mouche,Sombrero,Sky,Ski,Poule,Dinosaur,Doll,Dentist,Rum,Barbecue,Shovel,Kette,Ballroom,Oasis,Arrow,Guillotine,Pillow,Lava,Requin,R\u00eave,Pizza,Elephant,Miel,Pan,Pump,Whip
Guess,Couch,Galaxie,Band,mannaiaLa,,Mermaid,tree,Nabel,Plot,Elephant,Ticket,Cave,song,Guillotine,chocolate,steady,turbine,Club,Magnet,peach,Bed,R\u00e9volution,Alcohol,Vid\u00e9o,,Hook,Sheep,,,Palm,trou,,Cell,Nombril,wick,Vacation,Sprout,rake,Mule,Beer,owl,snow,Mouche,bolero,Fog,skate,Poule,Dinosaur,Doll,Dentist,,Kangaroo,Shovel,Kette,ballroom,,compass,,pillow,lava,Requin,R\u00eave,Pizza,elephant,Miel,pan,Pump,Whip
