ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,428537577,428304693,427975626,427907384,427705683,427631823,427585646,427465692,427407235,427140332,427116969,427075209,427064052,426930165,426861261,426752793,426728237,426577900,426500773,426450346,426196897,425963122,425890731,425859596,425815125,425664312,425540722,425367432,425226140,425204209,425165350,425126523,424669522,424650192,424501269,424404521,423741996,423486876,423156122,423101107,422908962,422619886,422403936,422342689,422023905,421810395,421702805,421493786,421348499,420992843,420914272,420035270,418688067,418488028,418252645,416516806,416390940,416385735,415379476,414669952,414619799,412907496,402108912,396307534,363390977,344838144,338553253,337138645,336562502
Move,9,6,5,18,5,10,31,27,16,49,26,34,8,62,18,35,60,55,49,29,84,25,51,114,5,72,48,42,16,25,47,32,86,82,61,76,41,54,88,53,91,125,65,75,41,10,58,73,41,50,10,64,8,42,7,83,49,94,19,69,18,11,413,211,811,1073,1316,751,1142
Clues,"['Rest', 'Off', 'Church', 'Seventh', 'bloody', 'bloody']","['Henhouse', 'fluffy', 'Den', 'Forest', 'Sly', 'sly']","['mains', 'vilains', 'oie', 'paume']","['Box', 'enclosure', 'bird', 'Nicolas', 'Nicolas', 'Bird']","['tool', 'garden', 'leaves', 'leaves']","['Daily', 'Spray', 'Rain', 'gel', 'rain', 'Gel']","['\\u00c4gypten', 'Mann', 'Pyramiden', 'Nefertari', 'Pharao', 'Pharao']","['button', 'Shiitake', 'Psychedelic', 'Enoki', 'Funghi', 'Champignon']","['Baking', 'Lasagne', 'Convection', 'Stove']","['..\\u0432\\u0421\\u0442\\u0430\\u043a\\u0430\\u043d\\u0435', '..\\u042d\\u043c\\u043e\\u0446\\u0438\\u0439', '\\u0410\\u0439\\u0432\\u0430\\u0437\\u043e\\u0432\\u0441\\u043a\\u0438\\u0439', '9', '\\u0412\\u0430\\u043b', '9\\u0439\\u0432\\u0430\\u043b']","['Reservation', 'destination', 'Path', 'Delta', 'travel']","['petinos', 'Chef', ""McDonald's"", 'lieu', 'chinois']","['Harmonists', 'Stachelig', 'Sukkulent', 'Stachel', 'Sukkulente']","['Book', 'Bed', 'Remake', 'Asylum', 'Duck', 'And']","['Captain', 'Swashbuckling', 'Criminal', 'Ship', 'Depp', 'plank']","['Philharmonie', 'Auff\\u00fchrung', 'St\\u00e4ndchen', 'Dirigent', 'Dirigent']","['Shuffle', 'Deck', 'Draw', 'Poker']","['Mirage', 'Sand', 'Band', 'Wonderwall', 'Sahara', 'rehydration']","['protect', 'Block', 'Self', 'Judo', 'counter', 'Shield']","['Hornets', 'Twigs', 'Love', 'Roost', 'Sticks', 'Birdie']","['Deep', 'swallow', 'tonsils', 'Trachea', 'Esophagus', 'strangle']","['Crab', 'homesteader', 'recluse', 'loner', 'Solitary', 'solitary']","['Castaway', 'Desert', 'treasure', 'Malta']","['Bombards', 'Shoot', 'Ball', 'Galleon', 'Raid', 'howetzer']","['Rungs', 'Firefighter', 'Height', 'Steps']","['Bandcamp', 'shinobuo', 'Pan', 'Woodwind', 'Breath', 'Orchestra']","['Tor\\u00e9faction', 'Noir', 'Robusta', 'chicor\\u00e9e', 'Serr\\u00e9', 'Grain']","['Schweiz', 'Massenerhebung', 'Alpen', 'Wandern']","['Seekrieger', 'Seer\\u00e4uber', 'Wicki', 'Wickie']","['Podium', 'Honor', 'Participation', 'Achievement', 'Metals']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Cake', 'Bar', 'Cacao', 'Rich', 'Powder', 'Milkshake']","['Teint', 'Talkum', 'Filzl\\u00e4use', 'Baby', 'Make-up', 'Skibedingung']","['Reels', 'Fuji', 'Camera', 'Flick', 'Movie', 'Hollywood']","['house', 'cutie', 'theater', 'matryoshka', 'Chucky', 'Annabelle']","['wind', 'yacht', 'catamaran', 'windmill', 'ship', 'glide']","['bubonic', 'vermin', 'Sewer', 'Mouse']","['Fancy', 'Prom', 'wear', 'wedding', 'formalware', 'peplum']","['closed', 'Seventh', 'Worship', 'Weekend', 'Easter', 'Monday']","['Super', 'Mensa', 'Intelligent', 'Intelligent']","[""prime'meridian"", 'between', 'x', 'connect', 'Connect']","['coalition', 'Combine', 'Partnership', 'Comrade']","['hotshot', 'volunteer', 'rescue', 'Burly', 'occupation', 'Occupation']","['Portuguese', 'Cake', 'Fruit', 'Lips', 'bomb', 'Picker']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['venezia', 'captain', 'Namorn\\u00e1', 'V\\u00fdletn\\u00e1', 'ryb\\u00e1rska', 'vesl\\u00e1']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['greek', 'Vegetables', 'caesar', 'ceaser']","['tooth', 'doctor', 'teeth', 'teeth']","['diary', 'years', 'Planner', 'Day', 'Month', 'Month']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Nourrisson', 'Couche', 'berceuse', 'pleurs']","['Australia', 'aussie', 'Grill', 'Grill']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Stadion', 'F\\u00fcnfringelogo', 'Sportwettk\\u00e4mpfe', 'medalie', 'Elis', 'Zeitraum']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Caveman', 'Separately', 'Ninja', 'recluse', 'Recluse', 'recluse']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['Mallard', 'Goose', 'Daffy', 'Sauce', 'quacker']","['Trees', 'Sherwood', 'Gump', 'Gump']","['Mill', 'Electricity', 'energy', 'Generator', 'Wind', 'Wind']","['\\u0141apacz', 'Letniej', 'Na', 'Jawie', 'Noc', '...Nocy']","['Fable', 'Source', 'Jouvence', 'Eau', 'Wallace', 'Wallace']"
Mystery Word,Sunday,Fox,Jeu,Cage,Rake,Shower,Ramses,Mushroom,Oven,Storm,Flight,Restaurant,Kaktus,Cover,Pirate,Konzert,Card,Oasis,Defense,Nest,Throat,Hermit,Island,Cannon,Ladder,Flute,Caf\u00e9,Berge,Wikinger,Medal,Nombril,Chocolate,Puder,Film,Doll,Sail,Rat,Dress,Sunday,Genius,Junction,Alliance,Firefighter,Cherry,Ski,Poule,Dinosaur,Boat,Volcano,Salad,Dentist,Calendar,Rum,B\u00e9b\u00e9,Barbecue,Peach,Kette,Olympiade,Oasis,Tunnel,Arrow,Guillotine,Hermit,Bar,Duck,Forest,Turbine,Dream,Fontaine
Guess,Sunday,Bear,Jeu,Crate,spade,Deodorant,ramses,Mushroom,Oven,Storm,flight,Restaurant,choir,Cover,pirate,Oper,Cards,Desert,defense,Nest,Throat,hermit,Island,Attack,ladder,flute,Caf\u00e9,Matterhorn,St\u00f6rtebecker,Graduation,Nombril,dessert,Puder,Cinema,Doll,sail,Rat,Tuxedo,sunday,Smart,trench,alliance,Firefighter,cherry,skate,Poule,Dinosaur,Ship,volcano,,Dentist,Birthday,,B\u00e9b\u00e9,Kangaroo,Green,Kette,Olympiade,,tunnel,compass,,,bar,Duck,forest,Power,dream,fontaine
