ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79
Table Number,432840847,432674945,432585757,432523338,432521857,432526657,432367473,432355997,432275244,432268940,432230476,432205986,432094919,431938804,431912516,431890304,431632592,431503997,431356594,431182412,431081437,431080174,430935561,430813289,430809069,430696690,430575867,430571833,430431094,430424719,430318008,430108156,429982622,429915024,429646944,429402105,429349053,429339247,429314903,429213142,429086965,429022431,428769612,428690569,428270891,428266021,428211444,428177160,427982483,427257597,426998428,426921218,426305632,425204209,425165350,422108223,422090899,422023905,421810395,421702805,420914272,418688067,418488028,418252645,417255169,416390940,414619799,405054016,357991900,356959263,350584338,349338828,348302073,346689693,337346134,322628136,319065151,317609821,314360735
Move,4,6,12,26,16,17,9,30,27,32,19,14,37,15,36,16,16,46,8,37,43,48,73,27,48,11,74,38,46,92,55,38,51,56,55,33,104,68,55,28,64,36,37,90,56,37,43,16,59,90,91,51,103,77,47,68,58,41,10,58,10,8,71,7,250,49,18,664,280,962,2372,3165,1859,1413,2960,3489,247,1252,2387
Clues,"['cancer', 'stick', 'cancer', 'stick']","['barbecue', 'fuel', 'Vapour', 'Butane', 'Liquod', 'Solid']","['Sly', 'Hunt', 'Disney', 'hound', 'orange', 'predator']","['R\\u00e9ceptionniste', 'California', 'Novotel', 'California', 'California']","['Robber', 'digger', 'yard', 'stone', 'serious']","['Pearl', 'seashell', 'jewelry', 'Pendant', 'pendant']","['Coop\\u00e9ration', 'eternelle', 'Arche', 'Triple', 'union', 'Union']","['Angel', 'Zwirn', 'gerade', 'Strick', 'Kn\\u00e4uel', 'Bindfaden']","['extract', 'gripper', 'needlenose', 'Marki', 'wires', 'tool']","['look', 'observe', 'wrist', 'clock']","['arena', 'Set', 'Match', 'play', 'board', 'board']","['deliver', 'portrait', 'Postage', 'heel']","['Ranch', 'Saloon', 'Mitchum', 'Comanches', 'Film', 'Spaghetti']","['Rigolo', 'Bozo', 'Dr\\u00f4le', 'Savate']","['Tunnel', 'Tancarville', 'aerien', 'Viaduc', 'Avignon', 'GoldenGate']","['blue', 'mining', 'aircraft', 'stars']","['Stiletto', 'Foot', 'Toe', 'Stop']","['Whale', 'Marino', 'Flipper', 'echolocation', 'Miami', 'mammal']","['Chill', 'relax', 'Bloody', 'rest']","['Draw', 'Straight', 'A-type', 'Dress']","['Infectious', 'McAfee', 'Pandemic', 'Malware']","['designer', 'Equal', 'Dye', 'stalemate', 'shoelaces']","['Wall-e', 'cuisine', 'Machine', 'machine', 'Machine']","['tonsil', 'gums', 'oral', 'Teeth', 'Wash', '...wash']","['excrement', 'stinky', 'Beetle', 'Ball', 'fertilizer', 'FERTILIZER']","['Italian', 'Criminal', 'Warewolf', 'Sicilian', 'Sicilian']","['Piggy', 'Vault', 'Sperm', 'Institution', 'teller']","['Rung', 'Firetruck', 'Heights', 'AFrame', 'Climb', 'Climb']","['Sage', 'plant', 'Bencao', 'Hancock', 'Mint', 'rosemary']","['stinger', 'Venomous', 'Zodiac', 'Pincers', 'Desert']","['Resident', 'Holland', 'Rihanna', 'Citigroup', 'Travelers', 'parasol']","['Roggen', 'Schrot', 'Gattung', 'Hirse', 'Weizen', 'Gerste']","['scented', 'roman', 'flicker', 'Flicker']","['Identical', 'babies', 'Duplicates', 'Duo']","['Recipes', 'Tapas', 'List', 'Prices', 'Beverages', 'Choice']","['cruise', 'Break', 'Lampoon', 'Summer', 'PTO']","['chauvet', 'Caverne', 'Abri', 'Cavit\\u00e9', 'ours', 'Choranche']","['\\u3067\\u3093\\u308f', '\\u30b0\\u30e9\\u30cf\\u30e0', '\\u30c9\\u30a2', '\\u30c1\\u30ea\\u30f3\\u30c1\\u30ea\\u30f3', '\\u3067\\u3093\\u3057\\u3083', '\\u3088\\u3073\\u3060\\u3057']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['foot', 'cotton', 'Christmas', 'Hole', 'thigh', 'highs']","['art', 'Needle', 'Sleeve', 'anchor', 'tribal', 'tribal']","['Automatic', 'Head', 'gun', 'Robot', 'Car', 'dream']","['cologne', 'Chanel', 'olfactory', 'redolent', 'Ambergris', 'pungent']","['mob', 'tommy', 'Cosa', 'Nostra', 'Sicilian', 'Triads']","['M\\u00e4rchen', 'Orient', '1001Nacht', 'Disney']","['Light', 'Hot', 'Sky', 'Sky']","['Tireur', 'gibier', 'Gibier', 'gibier']","['ersticken', 'HeleneFischer', 'Asthma', 'Puff', 'Schlager', 'Schlager']","['Boule', 'Cochonnet', 'cochonnet']","['roasted', 'broil', 'dutch', 'stove']","['Tower', 'Cuckoo', 'grandfather', 'watch', 'pendulum', 'hours']","['Twelve', 'Julian', 'Months', 'Gregorian', 'Gregorian']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['excavator', 'black', 'worm', 'tunnel', 'Ground', 'Gal']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Pandore', 'Allumettes', 'cube', 'carton']","['Australia', 'aussie', 'Grill', 'Grill']","['Caldera', 'Vesuvius', 'Geothermic', 'Pompeii', 'Lava', 'Krakatoa']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Lark', 'Heron', 'Mockingjay', 'nightingale']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['tide', 'noodle', 'swim', 'Water-Balls', 'Paddling', 'Chlorinated']","['Exposer', 'Clou', 'Jesus', 'Jesus']","['Join', 'Stitch', 'Coal', 'Sew', 'sewn']","['Halal', 'Carnage', 'Expression', 'Viande', 'Magasin', 'Magasin']","['CuBirds', 'Rouge-', '-profonde', 'Soutien-']","['life', 'finish', 'Just.the.tip', 'tip', 'THE']","['Spelunking', 'Troll', 'Explore', 'Lair', 'Carlsbad']","['Pescanova', 'Puyol', 'kirk', 'harlock']","['Jaquette', 'Clown', 'C\\u00e9r\\u00e9monie', 'Carnaval', 'halloween', 'enterrement']","['gust', 'breeze', 'Breeze', 'Gale', 'Gale', 'Breeze']"
Mystery Word,Cigarette,Gas,Fox,H\u00f4tel,Grave,Necklace,Alliance,Schnur,Pliers,Watch,Game,Stamp,Western,Clown,Pont,Sky,Heel,Dolphin,Sunday,Line,Virus,Tie,Robot,Mouth,Dung,Mafia,Bank,Ladder,Herb,Scorpion,Umbrella,Getreide,Candle,Twins,Menu,Vacation,Grotte,Bell,Butcher,Rock,Nez,Sock,Tattoo,Machine,Perfume,Mafia,Aladdin,Sun,Chasseur,Atemlos,P\u00e9tanque,Oven,Clock,Calendar,Nombril,Bullet,Hole,Ski,Poule,Dinosaur,Dentist,Rum,Bo\u00eete,Barbecue,Volcano,Kette,Arrow,Bird,Mustache,Pool,Croix,Seam,Boucherie,Gorge,End,Cave,Captain,Costume,Wind
Guess,,gas,Fox,Secretaire,Grave,necklace,alliance,SCHNUR,plier,watch,Tennis,stamp,Western,Clown,Pont,Lapis,Heel,Dolphin,igiveup,Line,virus,Tie,Poubelle,Mouth,dung,,Bank,ladder,Green,scorpion,umbrella,Getreide,Candle,Twins,Menu,Vacation,Grotte,bell,mannaiaLa,Rock,Nez,socks,Tattoo,,perfume,Mafia,Aladdin,Heat,,Atemlos,,Oven,clock,Calendar,Nombril,bullet,Dig,skate,Poule,Dinosaur,Dentist,,bo\u00eete,Kangaroo,Volcano,Kette,compass,Bird,Mustache,pool,Tableau,Seam,boucherie,Gorge,line,cave,Captain,Costume,Wind
