ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,424318998,424294232,424221787,424185755,423942756,423852879,423806163,423771261,423741996,423699703,423616458,423532573,423461360,423162885,423113974,423101107,422994323,422993601,422884582,422754186,422721709,422372568,422242200,422107292,422019795,421988915,421810395,421736125,421549389,421470941,421348499,421279038,421090546,420914272,420915251,420382586,420346281,420278007,419934667,419294899,418688067,418613655,418252645,417954925,417918992,417795075,417516457,417230388,417204012,416516806,416390940,416385735,415379476,412907496,411179061,409591993,405054016,381826421,381777020,358827793,357991900,343894377,337346134,330741642,321888448,319065151,317609821,312552889
Move,20,9,11,9,28,27,13,24,15,18,27,8,40,49,29,20,80,67,38,40,44,54,44,5,46,37,10,60,48,51,20,63,64,10,37,100,65,72,38,102,8,71,7,56,36,96,39,117,74,74,49,65,19,11,48,18,432,378,394,1161,274,1551,2809,1619,2267,215,1216,1689
Clues,"['Warder', 'hardware', 'Driver', 'Spiral', 'Tighten', 'Tighten']","['crime', 'Play', 'Skit', 'movie', 'Actor', 'Act']","['academia', 'elementary', 'fish', 'Grade', 'Kindergarten', 'learning']","['vis', 'planter', 'charpentier', 'Fakir', 'girofle', 'Girofle']","['Pane', 'SiO2', 'Bulletproof', 'Drinking', 'mirror', 'Mirror']","['Microsoft', 'view', 'pane', 'glass', 'glass', 'Glass']","['Kobe', 'Position', 'protect', 'watch', 'Shooting', 'Point']","['Looser', 'Alex', 'Pfand', 'Post', 'post']","['Small', 'Insular', 'Tasmania', 'Madripoor']","['Kapit\\u00e4n', 'Dienstkleidung', 'Milit\\u00e4r', 'Polizei', 'Kleidung', 'Kleidung']","['Pi', 'Gelato', 'sweets', 'tiramisu', 'tiramisu', 'Icecream']","['Pod', 'Pumpkin', 'Money', 'plant', 'Sowing']","['Boob', 'cantaloupe', 'rind', 'Honeydew', 'Honeydew']","['Cashew', 'Peanut', 'Pea', 'Brazil']","['\\u30ef\\u30a4\\u306f\\u30b5\\u30eb\\u3084', '\\u30ad\\u30e3\\u30c7\\u30a3', '\\u30d5\\u30a9\\u30eb\\u30af\\u30b9\\u30ef\\u30fc\\u30b2\\u30f3', '\\u305b\\u3063\\u305f\\u3044']","['Circle', 'Finger', ""Sauron's"", 'Desire']","['Diaper', 'cradle', 'blues', 'Placenta']","['hart', 'Gestein', 'Grobk\\u00f6rnig', 'Gesteinsbrocken', 'klein', 'kleiner']","['Barred', 'Safe', 'Vault', 'immobilize', 'Security', 'Load']","['Here', 'now', 'Birthday', 'now', 'Birthday']","['Painting', 'Bag', 'easel', 'blank', 'Fabric', 'Campaigning']","['Fair', 'love', 'Moon', 'Repulsion', 'magnetic', 'Magnetic']","['Chaussettes', 'Jumeaux', 'Jumelles', 'Deux', 'Jumelles', 'Deux']","['rubbing', 'isopropyl', 'Wine', 'Scotch']","['Brad', 'Fall', 'Pluot', 'Bottomless', 'Avocado', 'Trap']","['Night', 'Private', 'bludgeon', 'billy', 'Golf', 'Membership']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Sticks', 'butter', 'Dough', 'Naan', 'bun', 'Sandwich']","['Odeur', 'Suspense', 'Souffle', 'Menthe']","['Bing', 'Blossom', 'Pop', 'Red', 'lips', 'chelan']","['Quixote', 'Wind', 'Cotton', 'Around']","['Casablanca', 'Ben-Hur', 'movie', 'synonym', 'fita', 'disney']","['Trident', 'Pointed', 'mint', 'hunting', 'Britney', 'Britney']","['tooth', 'doctor', 'teeth', 'teeth']","['Loyal', 'Funambule']","['Nirvana', 'Perforation', 'mend', 'watering', 'Tee']","['Tout', 'Parking', 'Stub', 'Season']","['Monster', 'Snickerdoodle', 'maryland', 'Biscotti', 'Gingersnap']","['Hoot', 'Hooter', 'Hedwig', 'Hedwig']","['Blablacar', 'Chauffeur', 'Diefenthal', 'th\\u00e9rapie', 'griver', 'Driver']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Clavier', 'Nuisible', 'verte', 'chat', 'minis', 'mini']","['Australia', 'aussie', 'Grill', 'Grill']","['slip', 'yellow', 'Curved', 'Monkey', 'plantain', 'plantain']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['cactus', 'Antarctica', 'Kalahari', 'scorpions', 'Arid', 'Arid']","['waitress', 'bartender', 'Discord', 'infrastructure', 'Gaming', 'Internet']","['Egyptian', 'Sarcophagus', 'Tomb', 'Tutankhamun', 'pyramid', 'pyramid']","['chocolate', 'chip', 'snickerdoodle', 'thumbprint', 'Sugar', 'Disk']","['calm', 'tranquility', 'Green', 'hippies', 'dove', 'Dove']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['OneDrop', 'Offbeat', 'Genre', 'Wailers', 'Marley', 'Jamaica']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Grijs', 'Staart', 'Knaagdier', 'Riool']","['Bouquet', 'Petal', 'Red', 'red']","['flea', 'ringmaster', 'Trapeze', 'Tent']","['Precious', 'Bronze', 'Aluminum', 'Metal']","['\\u00e9t\\u00e9', 'grillades', 'planchas', 'grills']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Tangled', 'Sidekick', 'changer', 'colour']","['Not.Toronto', 'Coldplay', 'oasis', ""Heaven's"", 'heaven']","['Ecrou', 'Tourne', 'Clou', 'Torsad\\u00e9']","['Molars', 'Specialist', 'doctor', 'Repairer', 'molar', 'Molar']","['aang', 'barn', 'Viento', 'remolino']","['Turner', 'corsaire', 'Rhum', 'Tipiak', 'Gallion', 'Hook']","['Blower', 'Frond', 'Paper', 'Green', 'pile']"
Mystery Word,Screw,Scene,School,Clou,Glass,Window,Guard,Flasche,Island,Uniform,Dessert,Seed,Melon,Nut,Golf,Ring,Baby,Kiesel,Lock,Present,Canvas,Attraction,Paire,Alcohol,Pit,Club,Poule,Bread,Haleine,Cherry,Mill,Film,Spear,Dentist,Cirque,Hole,Ticket,Cookie,Owl,Taxi,Rum,Souris,Barbecue,Banana,Medal,Desert,Server,Mummy,Cookie,Peace,Kette,Reggae,Oasis,Guillotine,Mermaid,Rat,Rose,Circus,Metal,Barbecue,Dwarf,Chameleon,Paradise,Vis,Dentist,Tornado,Pirate,Leaf
Guess,screw,Murder,school,Marteau,Glass,,,Flasche,Island,Uniform,Dessert,Seed,Melon,Nut,golf,Ring,Baby,Granit,Home,location,Canvas,vampire,,Alcohol,Pit,Club,Poule,bread,Haleine,,Wool,Film,Arrow,Dentist,Cirque,hole,ticket,cookie,Owl,Taxi,,Souris,Kangaroo,Banana,Medal,desert,server,mummy,Cookie,peace,Kette,Reggae,,,mermaid,rat,flower,circus,Metal,Barbecue,DWARF,Chameleon,band,Vis,dentist,wind,Pirate,leaf
