ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,428564888,428537577,428351590,428314302,428270891,428250065,428048991,427942779,427921682,427868633,427787771,427752643,427716050,427705683,427675008,427662281,427629809,427169076,427118168,426773678,426672149,426602822,426609330,426173728,426150558,426075043,425847791,425815125,425808190,425739621,425572389,425469782,425345101,425265204,425165350,425100126,424953330,424680044,424669522,424650192,424429766,423806163,423797154,423741996,423436736,423101107,422023905,421989754,421810395,421702805,420992843,420914272,420032970,420035270,418688067,418488028,418252645,418088593,416390940,415379476,414669952,414619799,412907496,411382679,405054016,402108912,401556682,396307534,374138794,366888891,350584338,337346134,337138645,323499397,312552889,312175859
Move,21,9,18,9,12,9,24,24,20,5,10,57,56,11,11,18,66,15,10,63,121,59,64,90,16,56,68,5,18,46,77,45,100,45,47,114,42,56,86,83,75,61,31,41,72,53,41,41,10,58,50,10,64,64,8,42,7,74,49,19,69,18,11,295,557,413,68,211,810,939,2252,2888,751,3647,1781,1621
Clues,"['Man', 'Old', 'Regal', 'Trim', 'peas', 'broccoli']","['Rest', 'Off', 'Church', 'Seventh', 'bloody', 'bloody']","['Auge', 'Lilie', 'Pflanze', 'schwertlilie', 'Blume', 'blume']","['transparent', 'Writer', 'phantasm', 'Sheet', 'Poltergeist', 'Poltergeist']","['Karaoke', 'tune', 'ditty', 'ballad', 'AC-DC', 'Thunderstruck']","['Keeper', 'Madagascar', 'Habitats', 'Petting', 'Animals', 'Animals']","['Protection', 'Gaulois', 'Ecu', 'Defense', 'M\\u00e9di\\u00e9val']","['Camp', 'Heat', 'Flare', 'Lighter', 'Fighter', 'Fighter']","['Transparent', 'Frame', 'Curtains', 'Glass']","['Jurk', 'Ring', 'Ringen', 'Feest']","['mallard', 'muscovy', 'waddle', 'goose']","['Verbindung', 'Sandwich', 'Computer-', 'Tanzbar', 'Fu\\u00dfballverein', 'verein']","['Atemlos', 'Troja', 'Birne', 'Birne', 'Herzbeben', 'Herzbeben']","['oralist', 'JBL', 'Tris', 'talker']","['Bermude', 'Isoc\\u00e8le', 'Forme', 'Trois']","['Quotidien', 'Presse', 'Figaro', 'Monde', 'informations', 'papier']","['Showing', 'Square', 'Carrot', 'vegetable', 'beer', 'Heritage']","['Red', 'Juice', 'Salsa', 'Ketchup']","['Tomb', 'Egypt', 'Wrapping', 'Cursed']","['Stomatologue', 'bonheur', 'Ratiche', 'canine', 'Canine']","['chocolat', 'cibiche', 'russe', 'Delacre', 'Nicotine', 'Edwards']","['camera', 'ball', 'boom', 'falconet', 'Fodder', 'fodder']","['halloween', 'vrouwelijk', 'eastwick', 'brandstapel', 'Bezem', 'Bos']","['\\u3072\\u3072\\u3093', '\\u30c7\\u30a3\\u30af\\u30b7\\u30fc', '\\u3053\\u304c\\u305f', '\\u307f\\u307f', '\\u3046\\u307e', '\\u3046\\u307e']","['challah', 'Today', 'Freaky', 'thirteenth', '13th']","['beetle', 'Breakfast', 'grape', 'Orange', 'fruit', 'fruit']","['round', 'fruits', 'Honeydew', 'Cantaloupe', 'fruit', 'galia']","['Rungs', 'Firefighter', 'Height', 'Steps']","['Safety', 'Shoei', 'headgear', 'Protect', 'Head', 'Head']","['emergency', 'facility', 'AnE', 'Surgery', 'Nurse', 'ER']","['Copyrights', 'Artist', 'Ballad', 'Lyrics', 'Music', 'Sing']","['manicurist', 'Spike', 'Finger', 'Screw', 'gun', 'Gun']","['fragrance', 'Ambergris', 'Bottle', 'scent', 'Scent']","['Ceremony', 'Union', 'Newlyweds', 'divorce', 'wedding', 'Wedding']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Attentat', 'Vitale', 'Ambulance', 'Pipi', 'Clooney', 'Accident']","['tandem', 'pedals', 'Helmet', 'Queen', 'handlebar']","['animal', 'Mafia', 'poulpe', 'Encornet', 'Kraken', 'Cracken']","['Teint', 'Talkum', 'Filzl\\u00e4use', 'Baby', 'Make-up', 'Skibedingung']","['Reels', 'Fuji', 'Camera', 'Flick', 'Movie', 'Hollywood']","['\\u00c9lectricit\\u00e9', 'Vent', 'Moulin', 'Vitesse', '\\u00e9nergie', 'Energie']","['after', 'winter', 'Stravinsky', 'Rite', 'season', 'flower']","['Deez', 'something', 'Pili', 'Choc-', 'bolt', 'and']","['bubonic', 'vermin', 'Sewer', 'Mouse']","['Crack', 'Water', 'Wind', 'Bag', 'sewer', 'tobacco']","['Super', 'Mensa', 'Intelligent', 'Intelligent']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['tapiss', 'lampess', 'Tapisssssss', 'Lampesssssss']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['greek', 'Vegetables', 'caesar', 'ceaser']","['tooth', 'doctor', 'teeth', 'teeth']","['Denouement', 'Finale', 'Done', 'Game', 'Last', 'Finish']","['diary', 'years', 'Planner', 'Day', 'Month', 'Month']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Nourrisson', 'Couche', 'berceuse', 'pleurs']","['Australia', 'aussie', 'Grill', 'Grill']","['Flock', 'quill', 'quill', 'down', 'down']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Tidal', 'Tsunami', 'Undertow', 'length', 'Cosin']","['Dior', 'Fragrant', 'scent', 'chanel']","['Caveman', 'Separately', 'Ninja', 'recluse', 'Recluse', 'recluse']","['sailing', 'left', 'Dock', 'Royal', 'Royal']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['street', 'flea', 'Labour', 'Flower']","['food', 'Noodle', 'steak', 'Medium', 'Meat', 'Meat']","[""S'habille"", 'Prada', 'Enfer', 'Lucifer']","['F-Zero', 'Marathon', 'speed', 'sprint', 'Sprint']","['\\u0141apacz', 'Letniej', 'Na', 'Jawie', 'Noc', '...Nocy']","['Candle', 'Ignition', 'fluid', 'matches', 'Zippo', 'Zippo']","['Maid', 'Shrub', 'witch', 'Eyes', 'eyes']","['Big...', '...Theory', 'Gra', 'D\\u017awi\\u0119k']"
Mystery Word,Beard,Sunday,Iris,Ghost,Song,Zoo,Bouclier,Fire,Window,Marriage,Duck,Club,Helene,Speaker,Triangle,Journal,Root,Tomato,Mummy,Dent,Cigarette,Cannon,Witch,Donkey,Friday,Juice,Melon,Ladder,Helmet,Hospital,Song,Nail,Perfume,Marriage,Nombril,Urgence,Bicycle,Pieuvre,Puder,Film,\u00c9olienne,Spring,Nut,Rat,Pipe,Genius,Ski,G\u00e9nie,Poule,Dinosaur,Salad,Dentist,End,Calendar,Rum,B\u00e9b\u00e9,Barbecue,Feather,Kette,Oasis,Tunnel,Arrow,Guillotine,Wave,Perfume,Hermit,Port,Bar,Market,Beef,Diable,Race,Dream,Lighter,Hazel,Bang
Guess,Crown,Sunday,Iris,ghost,song,Zoo,bouclier,Fire,Window,Marriage,Duck,,,Speaker,Triangle,Journal,Wine,Tomato,Mummy,dent,cigarette,Cannon,Witch,donkey,Friday,juice,Melon,ladder,Helmet,Hospital,Song,Nail,Perfume,,Nombril,urgence,bicycle,Pieuvre,Puder,Cinema,\u00c9nergie,Spring,Nuts,Rat,Pipe,Smart,skate,G\u00e9nie,Poule,Dinosaur,,Dentist,end,Birthday,,B\u00e9b\u00e9,Kangaroo,bird,Kette,,tunnel,compass,,wave,perfume,,Port,bar,market,beef,Diable,Velocity,dream,Lighter,Broom,
