ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,440617160,440543522,440290660,440060482,439675484,439664986,439571927,439489789,439216173,439132512,439047465,438983542,438985110,438870237,438830922,438814847,438770525,438760464,438500657,438403234,438402141,438179130,437985605,437940706,437902597,437748209,437722562,437699323,437672402,437590389,437000024,436896219,436816613,436788621,436716971,436284952,436046659,435781132,435579708,435399122,434974083,434748129,434621431,434371600,434070883,434050939,434011016,433551934,432865949,432620929,431356594,430750350,430526833,429314903,429213142,426921218,425815125,425175907,425165350,424877761,422023905,420552674,417255169,405054016,396307534,381777020,363390977,343894377,331907183,330741642,323499397,318929216
Move,16,9,9,27,5,48,21,19,36,16,58,47,38,36,72,64,27,24,63,58,45,66,33,20,73,65,62,53,50,27,12,16,55,78,42,43,93,10,19,93,43,59,52,38,93,90,58,12,20,73,8,62,15,55,28,129,37,99,47,477,41,186,519,777,253,718,1040,1786,811,2100,3986,2403
Clues,"['\\u3069\\u3088\\u3046\\u3073', '\\u3088\\u304f\\u3058\\u3064', '\\u30ab\\u30ec\\u30f3\\u30c0\\u30fc', '\\u3042\\u304b', '\\u304d\\u3085\\u3046\\u3058\\u3064', '\\u3055\\u3056\\u3048\\u3055\\u3093']","['squeezed', 'Extract', 'Plup', 'Orange', 'Fruit', 'Carrot']","['Lorraine', 'maltaise', 'Celtique', 'Chemin', 'J\\u00e9sus', 'Gamm\\u00e9e']","['Pic', 'Oreille', 'Tique', 'Pou', 'identification', 'chien']","['Practice', 'Dental', 'Tooth', 'Pain']","['Onglet', 'carnage', 'Viande', 'Charcuterie', 'charcuterie', 'Charcuterie']","['Driver', 'Ice', 'Born', 'Bieber', 'Infant', 'Infant']","['fillings', 'hygienist', 'Teeth', 'Toothache', 'Periodontal', 'Occupation']","['Flasche', 'Sekt', 'Stopfen', 'Herausziehen', 'Wein', 'Wein']","['Wind', 'Quijote', 'Structure', 'Spin']","['flipper', 'Bottlenose', 'Porpoise', 'trainer']","['Chemistry', 'Tubes', 'Experiments', 'billNye', 'Class', 'Class']","['bulles', 'Ruinart', 'Clicquot', 'Mousseux', 'Coupette', 'alcool']","['Rost', 'Erz', 'Stahl', '-Hower', 'Magnet', 'Magnetismus']","['rainshield', 'Poppins', 'Rihanna', 'windproof', 'parasol', 'Parisol']","['Duvet', 'Somnolent', 'mattress', 'bunk']","['MMA', 'Bird', 'Imprisonment', 'Aviary', 'rat', 'Enclosure']","['aufwecker', 'Bohnenaufguss', 'Nespresso', 'Muntermacher']","['Canine', 'Protection', '\\u00c9l\\u00e9phant', 'Avocat', 'ivoire', 'Hockey']","['Mob', 'triangle', 'spork', 'Knife', 'tines', 'salad']","['Traie', 'sillon', 'Pastenague', 'Plat', 'interfessier', 'Fesses']","['petit', 'Blatte', 'D\\u00e9prime', 'Kafka', 'cancrelats', 'cancrelat']","['solar', 'church', 'Mass', 'weekend', 'weekend', 'Weekend']","['criminal', 'locked', 'Guard', 'Cell']","['LED', 'Shine', 'Flash', 'Saber', 'bright', 'Bright']","['Permanent', 'Edinburgh', 'Skin', 'ink', 'Ink', 'Skin']","['Layered', 'Vegetable', 'Blossom', 'Outback']","['C\\u00f4te', 'Horaires', 'Bretagne', '\\u00e9t\\u00e9']","['Paddling', 'Snooker', 'Drowning', 'Piscina', 'Billiards', 'Billiards']","['Knallfrosch', 'Neujahr', 'Z\\u00fcndschnur', 'Silvester']","['ivory', 'hook', 'zipper', 'clasp', 'Belly', 'Up']","['rotten', 'Form', 'spores']","['Herz', 'Fahrradreifen', 'Wasser', 'Wasser']","['handicap', 'birdy', 'Fairway', 'Crazy-', 'Tiger', 'Woods']","['rote', 'Wolle', 'Bekleidung', 'Fussbekleidung']","['spring', 'electric', 'spiral', 'rope', 'rope', 'spiral']","['snooker', 'Usa', ""o'sullivan"", 'jeu', 'Queue', 'Bar']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['NDW', 'Susanne', 'Kerner', 'Schwurblerin', 'Luftballons', 'Luftballons']","['Kampfflugzeug', 'Shark', 'Hurrikan', 'Wirbelsturm', 'trichterf\\u00f6rmig', 'Gasse']",[],"['ass', 'Hodie', 'Mule', 'Mule']","['hulotte', 'super', 'Agreable', 'Hibou']","['Tool', 'Leaves', 'Fork', 'Garden', 'Handle', 'Outside']","['coffee', 'exhale', 'Stinky', 'respire', 'Air', 'Oxygen']","['Haul', 'RV', 'Preview', 'Towing', 'House', 'Travel']","['berry', 'Vine', 'raisin', 'Dolmas', 'flavor']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Luke', 'Sport', 'Court', 'Racquet', 'Wimbledon', 'Ace']","['Chill', 'relax', 'Bloody', 'rest']","['Washing', 'Equipment', 'Fax', 'Xerox', 'Slot', 'Mechanical']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['bunny', 'food', 'Orange', 'Rabbit']","['Disaster', 'Spin', 'shelter', 'alley']","['Abricot', 'Coup', 'Nectarine', 'Ligne', 'Brugnon']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Conchords', 'Wing', 'stairs', 'Stairs']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Theatre', 'film', 'paradiso', 'stars', 'Movie', 'movie']","['Revolutionary', 'Gulf', 'Military', '1812', 'civil', 'Civil']","['animals', 'cages', 'Safari', 'Exotic']","['medal', 'jewelry', 'Yellow', 'Nugget', 'metal', 'color']","['Degree', 'Past', 'Ancient', 'Ancient']","['Depression', 'golf', 'Void', 'Donut', 'Abyss']","['Racing', 'Carrier', 'flying', 'groundhog']","['Rudolph', 'Bloodhound', 'Schnozz', 'Breathing', 'Pinocchio', 'Pinocchio']","['Immangeable', 'Intestin', 'Repas', 'Sang']","['Sewing', 'Engine', 'Power', 'cogwheel', 'mechanical', 'vending']","['Space', 'intravenous', 'Cannula', 'Haystack', 'Haystack']"
Mystery Word,Sunday,Juice,Croix,Puce,Dentist,Boucherie,Baby,Dentist,Korken,Mill,Dolphin,Science,Champagne,Eisen,Umbrella,Bed,Cage,Kaffee,D\u00e9fense,Fork,Raie,Cafard,Sunday,Prison,Light,Tattoo,Onion,Plage,Pool,B\u00f6ller,Button,Mold,Pumpe,Golf,Socke,Coil,Billard,Poil,Nena,Tornado,Professor,Donkey,Chouette,Rake,Breath,Trailer,Grape,Cam\u00e9l\u00e9on,Lamb,Tennis,Sunday,Machine,Safari,Butcher,Rock,Carrot,Tornado,P\u00eache,Nombril,Flight,Ski,Cinema,War,Zoo,Gold,History,Hole,Pigeon,Nose,Boudin,Machine,Needle
Guess,Sunday,Juice,Croix,Puce,cavity,Boucherie,Baby,dentist,Korken,,Dolphin,Science,,Eisen,umbrella,Bed,Cage,Kaffee,Dent,fork,Cheval,Cafard,,Prison,Light,,Onion,Voyage,pool,Kracher,Button,mold,Pumpe,Golf,Socke,coil,Billard,Poil,Nena,Wolken,,Donkey,Chouette,Rake,Breath,trailer,grape,Blanc,,Tennis,igiveup,machine,moonballer,mannaiaLa,Rock,Carrot,tornado,P\u00eache,Nombril,flight,skate,cinema,War,Zoo,gold,History,Hole,Squirrel,Nose,Boudin,machine,drip
