ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,426070803,425469782,425443067,425373731,425367432,425251048,425082962,424953330,424911585,424724488,424669522,424639286,424501269,424454249,424404521,424151707,423805963,423797154,423674541,423663283,423532573,423227064,423184289,423156122,423022817,422914441,422908962,422855987,422844008,422721709,422703833,422510456,422403936,422117089,421816177,421810395,421702805,420914272,420771039,420372008,420278007,419934667,418688067,418633062,418252645,417994070,417918992,416390940,416383625,416276505,415904372,415621306,415379476,414619799,412907496,405054016,387173467,381826421,363390977,360247361,359973908,358827793,357991900,357001162,350481361,341401520,330654495,320452280,319065151,312175859
Move,5,9,27,19,10,18,19,17,14,18,20,33,30,31,20,18,48,13,32,43,32,45,73,47,37,62,40,111,65,74,74,52,44,65,49,10,58,10,68,68,96,48,8,36,7,118,36,49,86,49,45,47,19,18,11,489,759,385,762,1377,3073,1206,274,1461,3347,1721,1805,1990,215,1615
Clues,"['Middle', 'Face', 'Smell', 'Breath']","['rumble', 'Habitat', 'Tarzan', 'Mowgli', 'George', 'Fever']","['Feuerwehr', 'Feuermelder', 'Rauchmelder', 'Signal', 'Sirene', 'heulton']","['Pferd', 'Stamm', 'Elstar', 'Pinklady', 'Mus', 'Boskop']","['Alligator', 'Urtier', 'Schnappi', 'Schnappi']","['Small', 'Young', 'Underground', 'Major', 'Juvenile', 'Adolescent']","['Information', 'espionage', 'Bond', 'Hari', 'glass', 'Rosenbergs']","['tale', 'Dark', 'galahad', 'helm', 'noble']","['Blackbeard', 'Augenklappe', 'Holzbein', 'S\\u00e4bel']","['Brasserie', 'Bistronomique', 'Manger', 'Auberge', '\\u00e9toil\\u00e9', '\\u00c9toil\\u00e9']","['Klempner', 'toad', 'Adorf', 'Digital', 'playstation', 'Luigi']","['Chandeleur', 'Dentelle', 'Suzette', 'Suzette', 'suzette']","['dressing', 'lettuce', 'Vinaigrette', 'Kale', 'Greens', 'Appetizer']","['Tr\\u00e4ger', 'Liebes', 'Post', 'Schreiben']","['speach', 'Lilt', 'intonation', 'rural', 'cockney', 'pronunciation']","['Buried', 'chest', 'Pirate', 'Booty', 'incan', 'Hunt']","['horseback', 'rollercoaster', 'Yee-haw', 'Cowgirl', 'Wild']","['Fiction', 'Accounting', 'read', 'library', 'judge', 'cover']","['Racecar', 'Disney', 'Thunder', 'Rain', 'Tampa', 'Hockey']","['Feu', 'Toxique', 'Jambon', 'Odeur', 'vatican', 'blanche']","['Caesar', 'Point', 'Cobb', 'lettuce', 'Bar']","['Pain', 'Patissier', 'P\\u00e9trisseur', 'Darty']","['ign', 'Rami', 'Belote', 'Anniversaire', 'Tarot', 'Tarot']","['draw', 'Henna', 'sleeve', 'skin', 'Ink', 'Inked']","['Bakery', 'Daily', 'beer', 'Pita', 'Yeast', 'Yeast']","['Th\\u00e9\\u00e2tre', 'esp\\u00e8ces', 'Unit\\u00e9', 'Ecu', 'monnaie', 'Monnaie']","[""Tim'Cook"", 'pie', 'Newton', 'an', 'Red']","['Turbulette', 'cong\\u00e9lateur', 'confort', 'Prog\\u00e9niture', 'AA', 'Cadum']","['glycerine', 'saponification', 'Dove', 'Opera', 'clean', 'Clean']","['Prism', 'Shape', 'Isosceles', 'Equilateral', 'Percussion', 'Bermuda']","['overhead', 'Cloud', 'stratosphere', 'Horizon', 'Horizon']","['buffoon', 'Creepy', 'It', 'It']","['circumference', 'cookie', 'round', 'shape', 'Compass', 'Sphere']","['Spectacles', 'LENSCRAFTERS', 'Lenses', 'Lenses']","['water', 'inside', 'Hedgehog', 'Flora', 'desert', 'flower']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['tooth', 'doctor', 'teeth', 'teeth']","['Rum', 'Jack', 'Sparrow', 'Crunch', 'Morgan', 'Morgan']","['speedo', 'thong', 'trunks', 'outfit', 'Lessons', 'Tuxedo']","['Sausages', 'cake', 'Flute', 'wok', 'wok']","['Shell', 'Caterpillar', 'Caterpillar', 'Shell']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Australia', 'aussie', 'Grill', 'Grill']","['Starks', 'solstice', 'Snow', 'Season', 'skiing', 'Cold']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['knight', 'Gravedigger', 'Scoop', 'digging', 'Spade', 'Spade']","['Rain', 'cover', 'Rihanna', 'rihanna']","['Paprika', 'Seasoning', 'chimichurri', 'powdered']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['theater', 'Movie', 'act', 'Act']","['Boat', 'Triangular', 'Mainbrace', 'Cloth', 'Mast', 'AWOLNATION']","['rescue', 'blades', 'whirlybird', 'Whirlybird']","['thin', 'Hanky', 'Scott', 'Tears', 'mache']","['\\u304a\\u3046\\u306d\\u3064\\u3073\\u3087\\u3046', 'AIDS', 'Bandit', 'vaccine', '\\u30e1\\u30c3\\u30c8\\u30fc\\u30eb', 'buster']","['Broadway', 'Orpheum', 'Place', 'Guthrie', 'Guthrie', 'Guthrie']","['Soeurs', 'Olsen', 'Olsen', 'Soeurs']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Text', 'Thick', 'Paperback', 'Fiction', 'Log', 'Face']","['Azkaban', 'Folsom', 'Jail', 'Jail']","['Helen', 'Caldera', 'Vesuvius', 'Kilimanjaro', 'Roku', 'Magma']","['Moradin', 'Gl\\u00f3in', 'Bofur', 'pigmeu', 'Snow-White', 'Atchim']","['Tonka', 'citerne', 'Kenworth', 'Ram', 'pompier']","['aang', 'barn', 'Viento', 'remolino']","['W', 'Rimmikub', 'Glazura', 'Kwadracik']"
Mystery Word,Nose,Jungle,Alarm,Apfel,Krokodil,Minor,Spy,Knight,Pirat,Restaurant,Mario,Cr\u00eape,Salad,Brief,Accent,Treasure,Ride,Book,Lightning,Fum\u00e9e,Salad,Boulanger,Carte,Tattoo,Bread,Pi\u00e8ce,Apple,B\u00e9b\u00e9,Soap,Triangle,Sky,Clown,Circle,Glasses,Cactus,Poule,Dinosaur,Dentist,Captain,Swimsuit,Pan,Cocoon,Rum,Vacation,Barbecue,Winter,Medal,Kette,Shovel,Umbrella,Spice,Sock,Oasis,Arrow,Guillotine,Scene,Sail,Helicopter,Tissue,Virus,Theater,Jumelles,Dwarf,Book,Prison,Volcano,Dwarf,Camion,Tornado,Tile
Guess,nose,jungle,Sirene,Apfel,Krokodil,minor,sky,Knight,Pirat,Restaurant,Mario,Cr\u00eape,salad,Brief,Accent,Treasure,Cowboy,book,florida,fumee,Salad,boulanger,Carte,tattoo,Bread,pi\u00e8ce,apple,B\u00e9b\u00e9,Soap,triangle,heaven,Clown,Circle,Glasses,Cactus,Poule,Dinosaur,Dentist,Captain,Suit,frosting,Witch,,Vacation,Kangaroo,Winter,Medal,Kette,shovel,Umbrella,Spice,sock,,compass,,Ticket,Sail,Helicopter,Tissue,Virus,Theater,Jumelles,DWARF,Book,Prison,Volcano,dwarf,Camion,wind,P\u0142ytka
