ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,425460085,425251048,425259753,425098889,424938682,424870548,424829121,424818411,424747601,424693991,424669522,424633906,424501269,424318998,424304420,424217370,424032492,423986418,423976877,423957087,423902314,423735076,423674541,423663283,423532573,423461360,423443281,423411699,423228212,423156122,423113974,422914441,422908962,422862626,422866724,422745756,422651040,422403936,422372568,422234696,422029809,422019795,421943208,421816177,421810395,421702805,421540742,421226618,421207764,420914272,420699835,420552674,419089288,418688067,418633062,418488028,418252645,417918992,417255169,416390940,415379476,414619799,412907496,405592455,389157129,374138794,359973908,357991900,357001162,350481361,341401520,319065151,314877288
Move,19,6,7,31,35,48,27,10,46,66,20,25,18,86,52,24,26,16,45,63,45,75,25,12,24,67,38,48,78,47,64,62,40,45,32,73,100,44,75,87,56,64,72,49,10,58,84,74,68,10,74,37,120,8,36,35,7,36,123,49,19,18,11,715,922,768,3073,274,1461,3347,1702,215,3246
Clues,"['Cowboys', 'Omelette', 'Eastwood', 'cowboy', 'classic', 'Stagecoach']","['Sliced', 'Toast', 'bake', 'wheat', 'Money', 'Crust']","['Leia', 'Anne', 'Tiara', 'Peach']","['\\u3075\\u3041\\u3063\\u3057\\u3087\\u3093', '\\u307e\\u3093\\u3060\\u3072\\u3055\\u3053', '\\u3058\\u3052\\u3093\\u3060\\u3044\\u3059\\u3051', '\\u3066\\u3058\\u306a', '\\u3057\\u3093\\u3057', '\\u3057\\u3093\\u3057']","['John', 'Deere', 'Farm', 'Vehicle']","['Profession', 'Occupation', 'Pole', 'Career', 'FDNY', 'extinguishing']","['Crawler', 'keeper', 'master', 'Cellar', 'Dragons', 'dragons']","['City', 'Island', 'Shangrila', 'Utopia', 'Holy']","['protection', 'Survie', 'Dodo', 'Couette', 'lit', 'livre']","['Apolo', 'Menguante', 'Sailor', '.']","['Klempner', 'toad', 'Adorf', 'Digital', 'playstation', 'Luigi']","['Wrench', 'Nut', 'Flathead', 'spiral', 'Driver', 'driver']","['battle', 'shape', 'water', 'delivery', 'Cruise', 'Space']","['Color', 'camouflage', 'Camo', 'Colourful', 'Lizard', 'Iguana']","['Portrait', 'Mona', 'Oil', 'Affogato', 'Affogato']","['Ceremony', 'Matrimonial', 'partner', 'Cake', 'ring', 'Ring']","['Insegna', 'Superiori', 'Scuola', 'Maestro']","['mayonnaise', 'p\\u00e9nurie', 'Condiment', 'Amora']","['Small', 'Fish', 'Can', 'Tinned', 'canned', 'Topping']","['Rassemblement', 'Musique', 'Festival', 'Bataclan', 'Spectacle', 'Orchestre']","['Cr\\u00e9mant', 'c\\u00e9page', 'r\\u00e9gion', 'Ardenne', 'Victoire', 'Victoire']","['Stardew', 'livestock', 'Barn', 'Fences', 'silo', 'silo']","['Defend', 'Defense', 'Sport', 'Kampfkunst', 'Kid', 'Kid']","['Tricot', 'Infirmi\\u00e8re', 'Foin', 'Botte', 'Injection', 'Pointe']","['Jason', 'Myth', 'Snakes', 'Hair', 'Hard']","['Malt', 'beverage', 'Coors', 'Duff', 'pilsner']","['wood', 'chop', 'lumberjack', 'executioner']","['Migale', 'Tarentule', 'Spiderman', 'Veuve', 'animal', 'Mygale']","['Spectacle', 'sc\\u00e8ne', 'Philarmonique', 'acoustique']","['draw', 'Henna', 'sleeve', 'skin', 'Ink', 'Inked']","['\\u30c9\\u30eb', '\\u30ea\\u30e9', '\\u30a6\\u30a9\\u30f3', '\\u30bb\\u30f3\\u30c8']","['Th\\u00e9\\u00e2tre', 'esp\\u00e8ces', 'Unit\\u00e9', 'Ecu', 'monnaie', 'Monnaie']","[""Tim'Cook"", 'pie', 'Newton', 'an', 'Red']","['Scarlet', 'Penned', 'T', 'Corrrspondence', 'mail', 'Mail']","['Held', 'forearm', 'Armor', 'Armor']","['Verschlucken', 'Fisch', 'Skelett', 'Fischskelett']","['arr\\u00eat\\u00e9', 'Poids', 'Marin', 'cramponner', 'Arrimage', 'Port']","['circumference', 'cookie', 'round', 'shape', 'Compass', 'Sphere']","['Bleat', 'Gamey', 'Spring', 'baby', 'baaa', 'Young']","['eagle', 'turkey', 'finch', 'Osprey', 'Pigeon', 'Finger']","['Faux', 'Animal', 'murder', 'peta', 'hairy', 'coat']","['Bed', 'Empty', 'Wooden', 'Avian', 'Eggs', 'Twigs']","['Hedge', 'Trimmers', 'Garden', 'Scissors', 'Cuts', 'Sharp']","['water', 'inside', 'Hedgehog', 'Flora', 'desert', 'flower']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Killer', 'schwarz', 'kampfer', 'Dudikoff', 'Turtles', 'Turtles']","['Snowwhite', 'Venom', 'Toxic', 'rattlesnake', 'Toadstool', 'Iocane']","['F150', 'fire', 'forklift', 'Peterbilt', 'Wheels', 'Tow']","['tooth', 'doctor', 'teeth', 'teeth']","['Pooh', 'well', 'Monster', 'Bees']","['light', 'house', 'Brazier', 'guide', 'Lighthouse', 'lighthouse']","['kodak', 'Aperture', 'obscura', 'snap', '35mm', 'Lens']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Gabriel', 'T\\u00e9l\\u00e9r\\u00e9alit\\u00e9', 'Ailes', 'ch\\u00e9rubin']","['Australia', 'aussie', 'Grill', 'Grill']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Trail', 'road', 'Guide', 'Bannister', 'Gun', 'Train']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Patch', 'Scarecrow', 'Carriage', 'Carriage', 'Gourd', 'gourd']","['wrench', 'Ape', 'Powerlines', 'Luffy', 'Kong']","['gun', 'polish', 'bite', 'hammer']","['Broadway', 'Orpheum', 'Place', 'Guthrie', 'Guthrie', 'Guthrie']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Text', 'Thick', 'Paperback', 'Fiction', 'Log', 'Face']","['Azkaban', 'Folsom', 'Jail', 'Jail']","['Turn', 'Wrap', 'Snta', 'Ana', 'Breaker', 'Fart']","['aang', 'barn', 'Viento', 'remolino']","['\\u306a\\u3064\\u3081\\u305d\\u3046\\u305b\\u304d', 'beat', '\\u30b7\\u30e5\\u30fc\\u30c8\\u30b6\\u30e0\\u30fc\\u30f3', '\\u307f\\u304c\\u304f\\u3063\\u304d\\u3083\\u306a\\u3044', '\\u3075\\u308b\\u3048\\u308b\\u305e']"
Mystery Word,Western,Bread,Princess,Hat,Tractor,Firefighter,Dungeon,Paradise,Couverture,Moon,Mario,Screw,Ship,Chameleon,Painting,Marriage,Professor,Moutarde,Sardine,Concert,Champagne,Farm,Karate,Aiguille,Medusa,Beer,Axe,Araign\u00e9e,Concert,Tattoo,Currency,Pi\u00e8ce,Apple,Letter,Shield,Gr\u00e4te,Ancre,Circle,Lamb,Bird,Fur,Nest,Shears,Cactus,Poule,Dinosaur,Ninja,Poison,Truck,Dentist,Honey,Beacon,Camera,Rum,Vacation,Ange,Barbecue,Medal,Rail,Kette,Oasis,Arrow,Guillotine,Pumpkin,Monkey,Nail,Theater,Dwarf,Book,Prison,Wind,Tornado,Heart
Guess,Western,Bread,Princess,hat,Tractor,Firefighter,dungeon,paradise,Couverture,moon,Mario,Screw,Ship,chameleon,Painting,Wedding,Professor,Moutarde,Anchovies,concert,alsace,Farm,Guard,Aiguille,Medusa,Beer,Axe,Araign\u00e9e,Orchestre,tattoo,currency,pi\u00e8ce,apple,letter,,Gr\u00e4te,ancre,Circle,Lamb,Bird,fur,Nest,,Cactus,Poule,Dinosaur,Ninja,Poison,Truck,Dentist,Honey,beacon,camera,,Vacation,ange,Kangaroo,Medal,Rail,Kette,,compass,,Farm,Monkey,nail,Theater,DWARF,Book,Prison,Wind,wind,cat
