ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,433450725,433381811,433297646,433276606,433094929,432942114,432909359,432884047,432797135,432752248,432552634,432533435,432470734,432367473,432062634,431905450,431890304,431878464,431560830,431453366,431427708,431410083,431356594,431189902,431080174,431028877,430983901,430928604,430809069,430790870,430293798,429696980,429414027,429336057,429314903,429277775,429213142,429086965,428864838,427982483,427975626,427900593,427865833,427309308,426998428,426262976,425165350,424680044,422108223,422023905,421810395,421702805,421202126,420914272,418688067,418488028,418252645,416390940,414619799,393453511,381826421,366888891,363390977,357991900,344838144,318673641
Move,9,11,10,20,18,10,39,9,9,6,18,40,27,18,19,40,16,51,31,40,18,50,8,95,72,30,21,58,57,29,73,82,57,34,55,66,28,65,75,73,50,82,111,84,91,95,47,111,68,41,10,58,48,10,8,78,7,49,18,606,450,967,909,280,1148,2953
Clues,"['Support', 'salari\\u00e9', 'ch\\u00e2ssis', 'manager', 'Bordure', 'Bordure']","['Brioche', 'boulanger', 'Ollivander', 'Orchestre', 'magique', 'Tradition']","['Hole', 'tee', 'Green', 'green']","['wasp', 'OUCH', 'Puncture', 'Nettle']","['Tournent', 'Cordes', 'accorder', 'Archet', 'Paganini', 'Instrument']","['Coniferous', 'evergreens', 'yearn', 'languish']","['indien', 'Carquois', 'Sherwood', 'Jeanne']","['Cat', 'Scar', 'Safari', 'Aslan', 'cowardly', 'king']","['hare', 'turtle', 'terrestrial', 'Galapagos', 'Reptile', 'Reptile']","['Sexy', 'Stallion', 'nail', 'pin', 'hunk', 'attractive']","['Needle', 'Christmas', 'Syrup', 'Evergreen', 'cone', 'Needles']","['Roses', 'Peace', 'Peloponnesian', '1812', 'Ares', 'Battles']","['Vampire', 'Vegetable', 'Knots', 'Clove']","['Fleurette', 'Chantilly', 'onctueuse', 'Elite', 'Anglaise', 'Anglaise']","['couverture', '\\u00c9on', 'Q', '007', 'secret', 'Secret']","['dimmer', 'fire', 'flame', 'Heavier', 'heavier', 'Flame']","['blue', 'mining', 'aircraft', 'stars']","['Pop', 'Gum', 'tea', 'Round']","['pane', 'sill', 'Curtain', 'Frames', 'Glass', 'Glass']","['Plant', 'Gogh', 'Follow', 'helianthus', 'Yellow']","['Ni\\u00e7oise', 'Pi\\u00e9montaise', 'fruit', 'panier', 'Mesclun', 'Caesar']","['Vegetal', '\\u00c9cr\\u00e9m\\u00e9', 'Traire', 'Amande']","['Chill', 'relax', 'Bloody', 'rest']","['Convivial', 'Kir', 'Bi\\u00e8re', 'saucisson', 'boisson', 'Entr\\u00e9e']","['gown', 'Qipao', 'Smock', 'Prom', 'up']","['Bite', 'Blood', 'Gnat', 'Itchy', 'Red', 'Infestation']","['Urzeit', 'Pteranodon', 'Littlefoot', 'Godzilla']","['Haulage', 'Dumper', 'Tonka', 'Er', 'Stop', 'Vehicle']","['tower', 'Hands', 'timepiece', 'Horologium', 'alarm', 'sundial']","['Obese', 'regimen', 'ketogenic', 'Keto']","['Altern', 'Jubil\\u00e4um', 'Entbindung', 'Piniata', 'j\\u00e4hrlich', 'j\\u00e4hrlich']","['Coquillages', 'merlimont', 'Copacabana', 'Acapulco', 'Cr\\u00e9neau', 'estran']","['Monopoly', 'Tennis', 'Dixit', 'play']","['agriculture', 'Vehicle', 'laborghini', 'Farming', 'farming']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Spritz', 'Cologne', 'Ambergris', 'Fragrance', 'Chanel', 'Chanel']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['flowers', 'Ornament', 'Art', 'fragile', 'vessel', 'vessel']","['Grave', 'Marseillais', 'Circonflexe', 'circonflexe']","['Pilosit\\u00e9', 'Dali', 'bacante', 'vibrisse']","['rotor', 'Military', 'Hover', 'Aircraft', 'Blades', 'blade']","['Roulette', 'rouge', 'outil', 'Charlotte', 'Framboise', 'Framboise']","['Lorry', 'driver', 'Pickup', 'Monster', 'Fire', 'vehicle']","['Boule', 'Cochonnet', 'cochonnet']","['Glow', 'Bug', 'nematode', 'Earth', 'Wet', 'Hole']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Sookie', 'Transylvanie', 'Nosferatu', 'fantastique', 'Buffy', 'Missile']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['saison', 'pull', 'Froid', 'froid']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['charmer', 'Leaf', 'leaves', 'leaves']","['Ferris', 'ReInvent', 'Car', 'Car', 'round', 'round']","['Vegas', 'Hallucination', 'Oasis', 'Casino', 'Casino']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['jellyfish', 'Bee', 'ouch', 'bite']","['Kodak', 'Slick', 'Casablanca', '35mm', 'Fuji']"
Mystery Word,Cadre,Baguette,Golf,Sting,Violon,Pine,Arc,Lion,Tortoise,Stud,Pine,War,Garlic,Cr\u00e8me,Espion,Lighter,Sky,Bubble,Window,Sunflower,Salade,Lait,Sunday,Ap\u00e9ritif,Dress,Mosquito,Dinosaurier,Truck,Clock,Diet,Geburtstag,Plage,Game,Tractor,Butcher,Perfume,Rock,Nez,Vase,Accent,Moustache,Helicopter,Fraise,Truck,P\u00e9tanque,Worm,Nombril,Vampire,Bullet,Ski,Poule,Dinosaur,Bar,Dentist,Rum,Hiver,Barbecue,Kette,Arrow,Tuna,Rake,Wheel,Mirage,Mustache,Sting,Film
Guess,Cadre,Baguette,golf,sting,Accordeon,pine,Arc,lion,tortoise,Handsome,pine,War,Garlic,Cr\u00e8me,espion,Light,Lapis,Bubble,window,sunflower,Salade,Lait,igiveup,ap\u00e9ritif,Dress,mite,Dinosaurier,Truck,clock,exercise,Geburtstag,Plage,,Tractor,mannaiaLa,perfume,Rock,Nez,glass,Accent,Moustache,,Fraise,Trailer,,Worm,Nombril,Vampire,bullet,skate,Poule,Dinosaur,Void,Dentist,,Hiver,Kangaroo,Kette,compass,,snake,wheel,Mirage,Mustache,sting,film
