ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,436985975,436921615,436802890,436711183,436649658,436531499,436510965,436503795,436446929,436036993,435870174,435829088,435781132,435692474,435399122,435045480,434999611,434974083,434649915,434461621,434380370,434099941,433818178,433805237,433783593,433640035,433614896,433475291,433249169,433155540,433108514,432865949,432585757,432267304,432062634,431905450,431890304,431522727,431453366,431368685,431356594,431028687,430983901,430914777,430813289,430790870,430770636,430526833,430082506,429726272,429314903,429213142,428769612,426998428,425165350,424877761,424525565,422107292,422023905,421702805,415621306,387173467,381777020,359973908,357991900,353362991,350481361,338553253,312175859
Move,26,16,5,9,9,27,14,20,38,9,9,18,9,44,11,47,46,43,66,27,43,38,45,82,41,37,42,28,39,93,10,20,48,74,83,95,49,49,86,90,8,119,46,69,101,51,56,15,84,36,55,28,73,91,47,305,80,30,41,58,114,891,646,3260,286,1274,3564,1380,1638
Clues,"['Girlfriend', 'Barbie', ""Ken's"", 'Ken']","['fuzzy', 'foot', 'Knee-high', 'punch']","['Schutz', 'Himmel', 'Fl\\u00fcgel', 'Gottesbote']","['Protection', 'Chantier', 'oreilles', '\\u00e9coute', 'Virtuel', 'bleu']","['stir-fried', 'Asian', 'spagetti', 'rigatoni', 'Oriental', 'Cup']","['Friendship', 'Chain', 'diamond', 'Handcuff', 'Wrist', 'Wrist']","['Seven', 'Matelot', 'marin', 'Metier']","['Jimmy', 'Dean', 'patty', 'link']","['Wiese', 'Halm', 'Marijuana', 'Allergie', 'rauchen', 'rasen']","['Shore', 'Bondi', 'Boys', 'sand', 'Shark', 'Ball']","['Nid', 'intimit\\u00e9', 'larve', 'Chrysalide', 'Douillet', 'chenille']","['Armistce', 'Truce', 'Nobel', 'Calm', 'Dove', 'Dove']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Flash', 'Torch', 'Bright', 'switch']","['K\\u00f6nigin', 'Baumspitze', 'Diadem', 'Juwelen', 'Zahnimplantat', 'Zahn']","['vayn', 'Orbite', 'Wolowitz', 'Fus\\u00e9e', 'Interstellar', 'espace']","['hay', 'tube', 'bendy', 'Dry', 'wheat', 'Suction']",[],"['water', 'inexistent', 'Oasis', 'Lake', 'Desert', 'Trick']","['ongles', 'coiffure', 'Froid', 'Statique']","['Arsenic', 'Cyanide', 'dangerous', 'substance', 'Sumac', 'laced']","['Llama', 'Agora', 'Maori', 'Merino', 'Sweater', 'Sweater']","['Gust', 'Hurricane', 'sails', 'Breeze', 'toots', 'Breaker']","['echolocation', 'Bottlenose', 'Smart', 'clever', 'flipper', 'Flipper']","['Danny', 'Atlantic', 'Deep', '-eleven', 'Pacific']","['Display', 'Monitor', 'TV', 'Shot', 'dotykov\\u00e1', 'Touch']","['Kapsel', 'werbung', 'Clooney', 'clooney']","['Liliengew\\u00e4chs', 'Fr\\u00fchlingsblume', 'Fr\\u00fchbl\\u00fcher', 'Zwiebelgew\\u00e4chs', 'Holland', 'rot']","['Merlot', 'flora', 'thorn', 'petal', 'petal', 'thorny']","['Cytologie', 'Prison', 'ADN', 'excel', 'monachisme', 'Photovolta\\u00efque']","['semoule', 'tajine', 'Food', 'Magrebe']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Pinot', 'Merlot', 'Sommelier', 'Tasting', 'zinfandel', 'sparkling']","['Femur', 'WISH', 'clavicle', 'tibia', 'osteo']","['Tibia', 'tarse', 'Dur', 'Chien', 'phalange', 'F\\u00e9mur']","[""Pan's"", 'Knossos', 'maze', 'maze', 'Maze', 'Maze']","['italian', 'gang', 'criminal', 'pizza']","['suisse', 'Dague', 'Ustensile', 'Maman', 'Trancher', 'Tranchant']","['Catapult', 'Fire', 'Weapon', 'Artillery', 'piratw']","['pastries', 'Occupation', 'cakes', 'job', 'Oven', 'confectionist']","['Chill', 'relax', 'Bloody', 'rest']","['Wavelength', 'Station', 'ga-ga', 'pandora', 'car', 'Talkback']","['Radrennen', 'Aufputschen', 'Leistungssteigerung', 'Substanz']","['last', 'Man', 'Mulch', 'feed', 'Rufy', 'bales']","['performance', 'Playacting', 'musical', 'tickets', 'Broadway', 'Hall']","['ballet', 'foxtrot', 'Tango', 'Salsa']","['period', 'Final', 'fraction', 'Fourth', 'viertel', 'Divide4']","['0', 'X', 'browser', 'Browser']","['cinematic', 'towed', 'preview', 'doublewide', 'hitch', 'semi']","['Quarter', 'Autumn', 'Fruit', 'High', 'year', 'period']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['wind', 'Pirates', 'Mast', 'Top', 'ship', 'Boat']","['Boule', 'Cochonnet', 'cochonnet']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['blow', '18th', 'Well', 'Opening']","['pitchfork', 'Tempt', 'MEPHISTOPHELES', 'Details', 'Details']","['Yellow', 'Tall', 'solar', 'seeds']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Cold', 'solstice', 'white', 'Flake', 'Freezing', 'Princess']","['Tenor', 'Traviata', 'Aria', 'Sydney', 'Pavarotti', 'Tenors']","['Nanny', 'Chevre', 'Billy', 'Billy']","['Pooh', 'Clover', 'Bee', 'Food', 'Sweet', 'Liquid']","['Hitchcock', 'Stewart', 'Hemp', 'Rigging', 'Noose', 'Noose']","['krusty', 'Circus', 'Buggy', 'greasepaint']","['Ham', 'Pirates', 'Molasses', 'Gone']","['photos', 'beef', 'Soup', 'Bond', 'Broth', 'Supply']","['W\\u0142adzy', 'Z\\u0142oty', 'Tytanowy', 'Obr\\u0105czka']"
Mystery Word,Doll,Sock,Engel,Casque,Noodle,Bracelet,P\u00eacheur,Sausage,Gras,Beach,Cocon,Peace,Poil,Light,Krone,Astronaute,Straw,Professor,Mirage,Gel,Poison,Wool,Wind,Dolphin,Ocean,Screen,Nespresso,Tulpe,Rose,Cellule,Couscous,Lamb,Wine,Bone,Os,Labyrinth,Mafia,Couteau,Cannon,Baker,Sunday,Radio,Doping,Straw,Theater,Dance,Quarter,Safari,Trailer,Season,Butcher,Rock,Sail,P\u00e9tanque,Nombril,Hole,Devil,Sunflower,Ski,Dinosaur,Winter,Opera,Goat,Honey,Rope,Clown,Rum,Stock,Ring
Guess,doll,Sock,Engel,Casque,noodle,bracelet,P\u00eacheur,Sausage,Gras,Beach,Cocon,Peace,Poil,Light,Krone,Astronaute,Straw,,mirage,\u00c9lectricit\u00e9,poison,Wool,Wind,,Ocean,screen,Tablette,Tulpe,Wine,Cellule,couscous,,wine,Bone,os,labyrinth,Mafia,Couteau,Canon,Baker,igiveup,radio,Doping,Straw,Performance,dance,Quarter,moonballer,Trailer,Summer,mannaiaLa,Rock,flag,,Nombril,Hole,devil,Sunflower,skate,Dinosaur,snow,Opera,Goat,honey,Rope,clown,Rum,stock,Ring
