ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,436046659,435980337,435968850,435897957,435854425,435824775,435760057,435063066,435031423,434974083,434748129,434733162,434682630,434633301,434524380,434499196,434461621,434420688,434417547,434380370,434317815,434193186,434158232,434070883,434011016,433973724,433818178,433783593,433722822,433249169,433197493,433108514,432865949,432846587,432794183,432673202,432580462,432500062,432422395,432367473,432251236,431427708,431367466,431356594,431053141,430855433,430526833,430082506,429726272,429726562,429713771,429314903,429271612,429213142,428958502,427550047,427186060,426998428,425808190,425165350,422023905,421702805,419846121,405054016,396307534,387173467,381826421,356959263,323499397
Move,21,21,12,20,27,20,38,27,27,43,14,63,32,38,45,44,27,72,84,25,76,47,38,37,40,65,45,33,76,30,48,10,20,49,83,54,21,90,90,56,55,42,92,8,110,39,15,84,30,67,95,55,35,28,37,68,44,91,82,47,41,58,65,731,235,891,465,980,3864
Clues,"['vibrisses', 'Gracias', 'Mario', 'Hitler', 'Dal\\u00ed', 'Novembre']","['L\\u00e9cher', 'Patois', 'Dialecte', 'Dialecte']","['\\u00c9leszt\\u0151', 'Perec', 'Sherlock', 'Lap\\u00e1t', 'Lap\\u00e1t', 'lap\\u00e1t']","['Depot', 'firehouse', 'main', 'Shipment', 'wagon', 'sli']","['Cadillac', '4x4', 'audi', 'Volant', 'Berline', 'Cars']","['Cotton', 'Animal', 'Goat', 'Baby', 'Silence', 'Gyro']","['Saucisse', 'Sang', 'Boyaux', 'Charcuterie']","['Charcoal', 'sauce', 'texas', 'Grill', 'Summer', 'cookout']","['wingspan', 'Hole', 'Bird', 'Culver', 'dove', 'Dove']",[],"['Gunshot', 'Train', 'ammunition', 'Gun']","['Helicopter', 'fishing', 'Wings', 'plane', 'Horse', 'Goldblum']","['Conventional', 'Microwave', 'Turkey', 'Baker']","['syndicated', 'Limited', '7', 'episodic', 'Sequence', 'sequels']","['tissus', 'Essuie', 'nez', 'Nez']","['bamboo', 'Berry', 'Hay', 'Luffy', 'Hat', 'Hat']","['ongles', 'coiffure', 'Froid', 'Statique']","['funeral', 'Mausoleums', 'gates', 'burial', 'tombstones', 'headstones']","['Solstice', 'vacations', '42', 'August', 'spring', 'vacation']","['Jamba', 'pressed', 'Tropical', 'Breakfast', ""Welch's"", 'Cranapple']","['Tete', 'boite', 'cerveau', 'Chauve', '\\u0152uf', 'Catacombe']","['106.9', 'Broadcast', 'Gaga', 'Music', 'Silence', 'silence']","['d\\u00e9', 'gla\\u00e7on', 'M\\u00e8tre', 'Prisme', 'Bouillon', 'Bouillon']","['Am\\u00e9rica', 'catwoman', 'predator', 'Cat', 'puma', 'Puma']","['Oahu', 'Tasmania', 'archipelago', 'Japan', 'atoll']","['Denis', 'sph\\u00e9rique', 'Poolevorde', 'Poelvoorde', 'prisonnier', 'canon']","['Gust', 'Hurricane', 'sails', 'Breeze', 'toots', 'Breaker']","['Asian', 'Ambulance', 'Building', 'Emergency', 'checkup']","['Mate', 'Kitchen', 'Service', 'Panic', 'walls']","['Scavenger', 'Scabbers', 'Remy', 'Rodent', 'Rodent', 'rodent']","['Flakes', 'Canned', 'Fish', 'Bluefin', 'Sashimi']","['semoule', 'tajine', 'Food', 'Magrebe']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Has', 'Broken', 'Breath', 'Wood', 'Good', 'Sunrice']","['femur', 'Setter', 'skeleton', 'Tibia', 'tibia']","['T\\u00e9nu', 'Aboutissement', 'conclusion', 'Epilogue', 'Dernier', '\\u00c9troit']","['Roux', 'Rus\\u00e9e', 'Shipper', 'DORA']","['Tanz', 'Standardtanz', 'Stil', 'Argentinien']","['hump', 'Arab', 'Mammal', 'Dromedary', 'dromedary']","['t\\u00eate', 'Insulte', 'Noisette', 'Ch\\u00eane', 'noisette', 'Chene']","['kansas', 'oil', 'helianthus', 'fibonacci', 'Seeds', 'Tall']","['cocotte', 'batterie', 'Tefal', 'Cuisine', 'Po\\u00eale', 'Po\\u00eale']","['space', 'Windowless', 'Red', 'suite', 'live', 'dinning']","['Chill', 'relax', 'Bloody', 'rest']","['cessna', 'Jet', 'Landing', 'radar', 'Air', 'aircraft']","['Pirate', 'Bird', 'Repeats', 'Birds']","['0', 'X', 'browser', 'Browser']","['cinematic', 'towed', 'preview', 'doublewide', 'hitch', 'semi']","['Church', 'Vatican', 'Christian', 'Head', 'Pius', 'xII']","['Louvre', 'Met', 'Art', 'Exhibition', 'Displays', 'Exploratorium']","['shield', 'Talwar', 'Fight', 'Excalibur', 'Cutlass', 'Double-edged']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Tower', 'Dinger', 'Liberty', 'Ringing']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['hard', 'floor', 'grout', 'ceramic', 'Ceramic', 'grout']","['Breast', 'Thorax', 'torso', 'nut', 'treasure', 'Treasure']","['Wrist', 'Orchestra', 'rubber', 'concert', 'Sublime', 'Garbage']","['Boule', 'Cochonnet', 'cochonnet']","['salt', 'Excel', 'Reserve', 'Periodic', 'end', 'Dining']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Kinder', 'Klang', 'gleichschenklig', 'Geometrisch', 'Musikinstrument', 'Musikinstrument']","['Skydive', 'Pants', 'Safety', 'Safety']","['Stewardess', 'Pilot', 'Delta', 'Flock', 'travel', 'air']","['Tenor', 'Traviata', 'Aria', 'Sydney', 'Pavarotti', 'Tenors']","['Mankini', 'costume', 'bikini', 'Bikini']","['Morocco', 'Tabbouleh', 'bulgur', 'North-African', 'Semolina', 'semolina']","['Hilarious', 'Divine', 'Tragedy', 'Laughing', 'slapstick', 'Genre']"
Mystery Word,Moustache,Langue,Baker,Station,Voiture,Lamb,Boudin,Barbecue,Pigeon,Professor,Bullet,Fly,Oven,Series,Mouchoir,Straw,Gel,Cemetery,Summer,Juice,Cr\u00e2ne,Radio,Cube,Cougar,Island,Boulet,Wind,Hospital,Room,Rat,Tuna,Couscous,Lamb,Morning,Bone,Fin,Renard,Tango,Camel,Gland,Sunflower,Casserole,Room,Sunday,Plane,Parrot,Safari,Trailer,Pope,Museum,Sword,Butcher,Bell,Rock,Tile,Chest,Band,P\u00e9tanque,Table,Nombril,Ski,Dinosaur,Triangel,Parachute,Flight,Opera,Swimsuit,Couscous,Comedy
Guess,Moustache,,Baker,Tank,Voiture,lamb,Boudain,barbeque,pigeon,,,Fly,oven,series,Serviette,Straw,\u00c9lectricit\u00e9,Graveyard,Summer,juice,Crane,Radio,Cube,cougar,Island,Boulet,Wind,Hospital,room,rat,Tuna,couscous,,morning,bones,Fin,Renard,Tango,camel,,Sunflower,Betterave,Ballroom,igiveup,plane,parrot,moonballer,Trailer,pope,Museum,sword,mannaiaLa,Bell,Rock,Wood,Chest,Band,,Table,Nombril,skate,Dinosaur,Triangel,Parachute,flight,Opera,swimsuit,Tagine,Comedy
