ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,431668708,431442736,431427708,431356594,431297915,431136649,431081437,431080174,431039560,431028687,431021356,430929203,430855433,430809069,430770161,430480985,430466015,430424719,430387767,430322994,430082506,430032406,429851717,429726272,429716161,429705697,429696980,429379635,429335825,429314903,429213142,429180240,429027460,428993727,428965172,428958502,428936616,428769612,428421255,428266021,427982483,427705683,427650042,427550737,427465692,427309308,427307931,427028100,426998428,426835619,425815125,425326888,425175907,425165350,424325839,424221787,423741996,422121672,422023905,421810395,421702805,420992843,420914272,420552674,418688067,418252645,416390940,414619799,382303145,343894377,338553253,337346134,337138645,330741642,328236739,317609821
Move,106,5,6,8,9,28,14,16,20,20,21,10,5,11,11,9,13,33,18,18,58,33,44,6,16,64,45,36,56,55,28,28,81,39,51,13,18,28,68,25,35,28,34,31,100,65,58,65,91,67,15,62,48,47,65,119,57,79,41,10,58,65,10,119,8,7,49,18,280,1647,1335,2943,764,1800,2532,1243
Clues,"['\\u3070\\u3059\\u3051\\u3063\\u3068', '\\u3055\\u3093', '\\u304b\\u3044\\u3078\\u3044', '\\u3054\\u3093\\u304e\\u3064\\u306d', '\\u30d8\\u30e9\\u30d8\\u30e9', '\\u307e\\u3059\\u304b\\u3063\\u3068']","['Alcatraz', 'Azkaban', 'Shawshank', 'Shawshank']","['Viande', 'Long', 'Toulouse', 'Choucroute', 'Strasbourg', 'Strasbourg']","['Chill', 'relax', 'Bloody', 'rest']","['bowl', 'Judy', 'Boxing', 'uppercut', 'fist', 'Fist']","['Havarti', 'Cheddar', 'Emmental', 'Gouda', 'Gouda', 'Gouda']","['Selvedge', 'join', 'Hem', 'less']","['Guinea', 'Prize', 'Blanket', 'Oink', 'Peppa']","['Blondschopf', 'Schlagers\\u00e4nger', 'S\\u00e4nger', 'Gesang', 'Enzian', 'Enzian']","['Tighten', 'sex', 'Driver', 'helix', 'Driver', 'helix']","['deputy', 'district', 'Case', 'Injury']","['Urban', 'Transit', 'city', 'train']","['Throwing', 'Stump', 'Murderer', 'Pick']","['king', 'lake', 'Gone', 'Net', 'tackle', 'tackle']","['Head', 'mallet', 'Nail', 'nail']","['Altocumulus', 'cumulonimbus', 'Cirrus', 'ciel', 'cumulus', 'Cumuloninbus']","['Butt', 'Start', 'AND', 'Shoulders', 'Blowjob', 'Noggin']","['sahara', 'Mojave', 'Dunes', 'Sand', 'Sand']","['Dots', 'insect', 'Scarlet', 'gentleman', 'Aphids', 'aphids']","['Mat', 'Reussite', 'Loup\\u00e9', 'Fiasco', 'r\\u00e9ussite', 'jeu']","['coconut', 'tropical', 'tree', 'basketball', 'date', 'date']","['and', 'Castle', 'hostage', 'crawler', 'Crawler']","['Cane', 'Daddy', 'Demerara', 'Leaf']","['Nail', 'Pin', 'Tool', 'Hit', 'framing', 'finishing']","['Clockwise', 'East', 'Wrong', 'Turn', 'Drecha']","['Mythomane', 'R\\u00e9cit', 'Conte', 'Napol\\u00e9on', 'Naturel', 'Apprendre']","['Alezan', 'Pouliche', 'Palefrenier', 'lasagnes', 'Caveman', 'dada']","['Channel', 'World', 'browser', 'Past', 'taught', 'professor']","['Varietal', 'seedless', 'green', 'Concord', 'Raisin', 'raisin']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Spielzeughersteller', 'Denmark', 'd\\u00e4nisch', 'Klemmbausteine', 'Spielzeug', 'StarWars']","['Warlock', 'spells', 'Elphaba', 'cauldron', 'cauldron']","['Gag', 'laugh', 'Entertain', 'Sarcasm', 'sense', 'Sense']","['2d', 'Pyramid', 'Pythagoras', 'theorem', ""'ting'"", 'Orchestra']","['files', 'murder', 'closet', 'suit', 'brief', 'brief']","['bench', 'dike', 'vault', 'repository', 'JP', 'Morgan']","['Ocelot', 'Purring', 'Felidae', 'Wild', 'Sphynx', 'meow']","['Intersection', 'Dunno']","['Illuminate', 'Feather', 'on', 'off', ""R'hllor"", 'dark']","['Cookie', 'c\\u00e9ramique', 'Sec', 'Sec']","['huge', 'boat', 'frigate', 'vessel']","['Flutschfinger', 'Bumbum', 'grava', 'kalt']","['Flesh', 'Chopper', 'Pig', 'Sticker', 'Pudge', 'DoTA']","['Bake', 'Broil', 'Furnace', 'preheat', 'convection', 'Appliance']","['winegum', 'Sweetener', 'Twix', 'Crush', 'sweet', 'Skittles']","['Power', 'three', 'ice', 'gamble']","['Wiseau', 'Space', 'Bedroom', 'Bed', 'Living', 'den']","['Boule', 'Cochonnet', 'cochonnet']","['sailor', 'prison', 'Memories', 'Ted', 'Temporary', 'Drawing']","['eruption', 'lava', 'soda', 'vinegar']","['Shower', 'Sticky', 'Hair', 'Insole', 'Translucent', 'paste']","['Drague', 'Vieille', 'Arbre', 'Arbre', 'Arbre']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['coming', 'february', 'Frosty', 'Stark', 'Snow', 'Icy']","['Adam', 'Core', 'Cider', 'iphone', 'Fuji', 'Honeycrisp']","['shipwreck', 'lettuce', 'Glacier', 'Titanic']","['chat', 'Living', 'Bath', 'Privacy']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Carrey', 'Green', 'Covid', 'Protection']","['tooth', 'doctor', 'teeth', 'teeth']","['pointy', 'jellyfish', 'punch', 'wasp', 'wasp', 'wasp']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['wyboru', 'Lista', 'Spis', 'Oferta']","['Porcelain', 'Ceramic', 'Shower', 'Wall']","['spit', 'snuff', 'Leaves', 'Road', 'Nicotine', 'Chewing']","['yugi', 'Cleopatra', 'sarcophagus', 'tutankhamun', 'Tutankhamun']","['Atomowa', 'bum', 'Zamach', 'Odliczanie', 'Sex', 'sex...']","['Moulinet', 'Fruit', 'Nectarine', 'Abricot']","['fertilizer', 'manure', 'Poop', 'Beetle', 'Smell']","['jetons', 'Argent', 'Croupier', 'Roulette', 'Bellagio', 'royale']"
Mystery Word,Musketeer,Prison,Saucisse,Sunday,Punch,Cheese,Seam,Pig,Heino,Screw,Attorney,Metro,Axe,Fishing,Hammer,Nuage,Head,Desert,Ladybug,\u00c9chec,Palm,Dungeon,Sugar,Hammer,Right,Histoire,Cheval,History,Grape,Butcher,Rock,Lego,Witch,Humor,Triangle,Case,Bank,Cat,Junction,Light,Biscuit,Ship,Eis,Butcher,Oven,Candy,Cube,Room,P\u00e9tanque,Tattoo,Volcano,Gel,Branche,Nombril,Winter,Apple,Iceberg,Room,Ski,Poule,Dinosaur,Mask,Dentist,Sting,Rum,Barbecue,Kette,Arrow,Menu,Tile,Tobacco,Pharaoh,Bomb,P\u00eache,Dung,Casino
Guess,,prison,saucisse,igiveup,Punch,Cheese,Stitch,Pig,Heino,screw,attorney,Subway,knives,Fish,Hammer,Nuage,Head,desert,,\u00e9chec,Palm,dungeon,sugar,hammer,Right,Histoire,Cheval,History,grapes,mannaiaLa,Rock,Lego,witch,Joke,triangle,,Bank,cat,Road,light,G\u00e2teau,Ship,Eis,pork,Oven,Candy,Cube,room,,sketch,Volcano,shampoo,Cougar,Nombril,Winter,apple,Iceberg,Room,skate,Poule,Dinosaur,Mask,Dentist,Sting,,Kangaroo,Kette,compass,Opcja,tile,Tobacco,Egypt,Bomba,P\u00eache,dung,Casino
