ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,427465692,427307931,427116969,427019039,426861261,426736811,426726475,426672149,426609330,426500773,426262976,426269130,426196897,426150558,426110209,426075043,426070803,426005488,425890731,425747479,425739621,425692543,425681475,425416304,425283639,425251048,425165350,425057912,424932106,424911585,424829121,424686480,424669522,424472569,424475694,424425663,424302996,424048625,424039629,423976877,423806163,423803653,423771261,423531913,423436736,423101107,422619886,422342689,422121672,422107292,422023905,421810395,421702805,421549329,421348499,420958819,420914272,418688067,418252645,417580076,416516806,416390940,415621306,415379476,414669952,414619799,412907496,411828076,401556682,396307534,356959263,353362991,337346134,331907183,320452280,314360735
Move,9,5,10,7,9,27,15,56,38,40,19,28,65,8,18,38,49,18,28,56,37,59,87,117,55,67,47,102,106,58,63,66,67,10,55,45,82,55,93,93,49,45,90,37,54,48,105,66,43,10,41,10,58,21,41,97,10,8,7,50,83,49,47,19,69,18,11,91,60,211,905,1007,2863,763,1998,2368
Clues,"['Anthem', 'Tune', 'River', ""Bird's"", 'Melody', 'ditty']","['Small', 'Horse', 'little', 'fluttershy']","['Tire', 'Verb', 'Crank', 'siphon', 'Iron']","['Prognose', 'Sonne', 'Tagesschau', 'Tagesschau']","['3D', 'dice', 'sugar', 'six', 'square', 'Kaaba']","['cotton', 'Meta', 'Email', 'stitch', 'screw', 'filament']","['Feeding', 'Lactate', 'Chocolate', 'Fluid']","['firewall', 's\\u00e9phora', 'S\\u00fcskind', 'S\\u00fcskind', 'S\\u00fcskind', 'Suskind']","['hitler', 'waxen', 'scheren', 'Haar', 'baard', 'Baard']","['ALTERNATIVE', 'Carton', 'drink', 'skim', 'Goat', 'goat']","['Dengue', 'Blood', 'Itchy', 'Sting', 'itch', 'itch']","['american', 'shepherds', 'Mince', 'pastry']","['221B', 'morse', 'Marple', 'sherlock', 'Pinkerton', 'investigate']","['Squish', 'packed', 'Anchovy', 'Canned', 'Canned']","['Fault', 'Mason-Dixon', 'Segment', 'Dance', 'Straight', 'Straight']","['cumulonimbus', 'stratocumulus', 'synchronize', 'Nine', 'cumulus', 'Cumulus']","['Hole', 'stalactite', 'Cave', 'cave']","['petitesse', 'Sept', 'atchoum', 'Blanche-Neige', 'jaune', 'gimli']","['Blasphemers', 'Boulder', 'Jewel', 'age']","['Chance', 'Eiffel', 'P\\u00e2t\\u00e9', 'Gageure', 'gageure']","['Knife', 'Beef', 'Sells', 'Meat', 'Sausage', 'Hooks']","['Marvel', 'Hogan', 'Gr\\u00fcn', 'Gammastrahlung']","['Lever', 'Matin', 'Sonnerie', 'Sonnerie']","['Tampa', 'Montego', 'Dock', 'Frisco', 'Chesapeake', 'Chesapeake']","['orb', 'Wrecking', 'Spherical', 'billiard', 'bouncy', 'Bouncy']","['Wedding', 'Ceremony', 'Matrimony', 'Bride', 'Horse', 'Carriage']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Battery', 'Rope', 'bounce', 'hop', 'Salto', 'Vertical']","['Pettigrew', 'subterranean', 'Wriggler', 'bait', 'inch', 'nightcrawler']","['Schnappi', 'Lacoste', 'Dundee', 'Todesrolle']","['Apparition', 'slimer', 'Disappear', 'Spectre', 'busters', 'Busters']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['TopGun', 'Airbus', 'Baron', 'vonRichthofen', 'channel', 'Cockpit']","['Suitcase', 'XS', 'Luggage', 'Luggage']","['Increased', 'Celsius', 'Denge', 'Pitch', 'jungle', 'nyquil']","['Canvas', 'easel', 'Mona', 'Mona']","['Canned', 'Anchovies', 'Packed', 'Tiny', 'Fish', 'Fish']","['Necklace', 'anchor', 'Gang', 'Link', 'Gang', 'link']","['Goudale', 'Picon', 'houblon', 'Heineken', 'Cervoise', 'Cervoise']","['oil', 'picasso', 'Warhol', 'Decorating', 'Acrylic', 'Canvas']","['month', 'Kwanzaa', 'End', 'Year', 'November', 'January']","['Catholic', 'Francis', 'CEO', 'catholicism', 'Bishop', 'Rome']","['Spider', 'Babe', 'Bacon', 'Alex', 'Alex']","['Scattergories', 'jenga', 'fun', 'entertainment', 'Monopoly', 'monopoly']","['Nutty', 'History', 'Xavier', 'College', 'Einstein', 'teacher']","['Milk', 'Beef', 'Lactose', 'Creamy']","['steer', 'Bike', 'Ticket', 'To']","['Early', 'AM', 'Good', 'Dawn', 'Sunrise', 'sunrise']","['Times', 'Obituary', 'Press', 'print']","['Quest', 'Spiral', 'Andromeda', 'Hoag']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Fencing', 'Sabre', 'katana', 'samurai', 'Knight', 'Weapon']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['cochran', 'Sue', 'Liar', 'divorce', 'Blaine']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Kookpot', 'Doos', 'Potten', 'Keuken']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Freefall', 'Ripcord', 'Pants', 'skydiving']","['Sedimentary', 'music', 'Stone', 'Igneous', 'Granite']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['grave', '$h1t', 'Trowel', 'Remove', 'Dig', 'dig']","['offshoot', 'fork', 'tree', 'tree']","['Caw', 'blue', 'up', 'Scraper', 'Clouds']","['Spreadsheet', 'Dining', 'Shelve', 'Periodic', 'Dinner', 'Dinner']","['Beaujolais', 'bordeaux', 'Santerre', 'Pinot', 'Piasse']","['Vesuvius', 'Mountain', 'pompeii', 'eruption', 'Lava', 'Lava']"
Mystery Word,Song,Pony,Pump,Wetterbericht,Cube,Thread,Milk,Parfum,Mustache,Milk,Mosquito,Pie,Detective,Sardine,Line,Cloud,Grotto,Nain,Stone,Pari,Butcher,Hulk,R\u00e9veil,Bay,Ball,Marriage,Nombril,Jump,Worm,Krokodil,Ghost,Lamp,Pilot,Baggage,Fever,Painting,Sardine,Chain,Bi\u00e8re,Painting,December,Pope,Schwein,Game,Professor,Cow,Ride,Morning,Newspaper,Galaxy,Ski,Poule,Dinosaur,Sword,Volcano,Attorney,Dentist,Rum,Barbecue,Lid,Peach,Kette,Sock,Oasis,Tunnel,Arrow,Guillotine,Parachute,Rock,Bar,Shovel,Branch,Sky,Table,Vin,Volcano
Guess,song,pony,,Wetter,Cube,,Milk,Parfum,snor,Milk,Mosquito,Pie,detective,,line,Cloud,Cave,nain,Stone,Paris,butcher,Hulk,R\u00e9veiller,Bay,Ball,cinderella,Nombril,Jump,worm,Krokodil,Ghost,Light,Flugzeug,bag,fever,Paint,,chain,bi\u00e8re,Painting,December,Pope,Mj,Game,Professor,Cow,Ride,Morning,newspaper,galaxy,skate,Poule,Dinosaur,sword,volcano,Lawyer,Dentist,,Kangaroo,Lid,Green,Kette,sock,,tunnel,compass,,parachute,rock,bar,dig,branch,sky,Table,Vin,Volcano
