ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,423401674,423228212,423210546,423089654,423074764,422994323,422914441,422711163,422703833,422633794,422601044,422540133,422392138,422399318,422242200,422141156,422121672,422105110,421943208,421810395,421559144,421549389,421538607,421472241,421448482,421343753,421204617,420992843,420914272,420791951,420541848,420441022,420244691,420206817,419913052,419676033,419089288,418688067,418252645,417994070,417945159,417918992,417601972,416734430,416707418,416472947,416452676,416390940,416276505,415744082,415379476,415298813,414888555,414619799,414326697,412907496,412823159,411179061,405592455,402108912,389157129,382303145,350481361,348838927,348302073,324381970
Move,299,7,9,9,11,24,9,16,16,6,5,23,30,64,18,31,7,18,30,10,91,33,64,30,54,43,36,20,10,85,78,49,37,102,98,84,92,8,7,82,56,24,83,60,57,15,48,49,20,37,19,52,87,12,78,11,89,43,623,357,905,256,3272,1185,1731,1329
Clues,"['beetle', 'spotty', 'spotty', 'spots']","['pollution', 'Pvc', 'Mati\\u00e8re', 'Polypropyl\\u00e8ne']","['Hearse', 'Funeral', 'Mausoleum', 'Memorial', 'Tombstone', 'tombstone']","['Snoopy', 'anaphylaxis', 'legume', 'Planter\\u2019s', 'Allergy', 'wallnut']","['Goldsucher', 'Sieben', 'Halbling', 'Dwalin', 'Schneewittchen', 'Schneewittchen']","['palace', 'Moat', 'Building', 'Medieval']","['champignon', 'Cochon', 'Nez', 'Chien', 'Noire', 'Noire']","['Plage', 'Caillou', 'plage', 'cailloux']","['Royalty', 'Cleopatra', 'Khufu', 'Pyramid', 'Akhenaten']","['Flightless', 'Avian', 'Gentoo', 'Rockhopper', 'Chinstrap', 'Jackass']","['Pieds', 'Tissu', 'protection', 'panard']","['Herzbeben', 'weiblich', 'Fischer', 'Vorname']","['Western', 'A-frame', 'white', 'Abode', 'dwelling', 'Dwelling']","['avocado', 'wartime', ""George's"", 'Pin', 'thrown', 'thrown']","['Scout', 'Abri', 'Camping', 'Essaie', 'Sardines', 'Sardines']","['Gold', 'Olympics', 'Medallion', 'Award']","['written', '1944', 'Past', 'Past']","['Life', 'Body', 'Royal', 'Protect', 'Prison', 'Prison']","['forest', 'precipitation', 'Umbrella', 'Wet', 'Drizzle', 'Weather']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['manila', 'Post', 'Push', 'Protective', 'Stamped', 'Stamped']","['Squelette', 'Tete', 'D\\u2019oeuf', 'Bo\\u00eete']","['Sport', 'Kid', 'Cobrakai', 'Kata', 'ceinture', 'ceinture']","['Pandora', 'Wrist', 'armband', 'wristband', 'jewellery', 'Jewellery']","['unterirdisch', 'Gew\\u00f6lbe', 'Untergeschoss', 'Helen', 'Wein', 'Wein']","['Ororo', 'Munroe', 'Rain', 'Weather', 'Heavy', 'Heavy']","['cumin', 'curry', 'Sporty', 'Posh', 'herb', 'pumpkin']","['course', 'mini', 'putt', 'Putt-putt']","['tooth', 'doctor', 'teeth', 'teeth']","['Sea', 'Tidal', 'tsunami', 'salutation', 'Surf', 'Surf']","['gold', 'jewellery', 'diamond', 'Locket', 'pendant', 'accessory']","['reception', 'Ritz', 'Hostel']","['Concert', 'Sings', 'sheet', 'song']","['alkaline', 'anode', 'Charge', 'AAA', 'AA', 'Aaa']","['Halloween', 'Ruse', 'prank', 'Magician', 'Joke', 'Ortreat']","['Tree', 'Fall', 'Konoha', 'Maple', 'Plant', 'Green']","['abode', 'haven', 'Haunted', 'boat', 'Music', 'cat']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['boa', 'weight', 'Duster', 'Wing', 'bird', 'man']","['Tub', 'Room', 'Clean', 'Lather', 'soap', 'water']","['Crime', 'Investigation', 'Movie', 'Clips', 'Play', 'Musical']","['Gallertmasse', 'K\\u00f6rperfl\\u00fcssigkeit', 'Kochwurst', 'Blunze']","['crossroad', 'Turn', 'Connection', 'connection']","['Rumpelstilzchen', 'Spinnen', 'Stall', 'Sterne']",[],"['Sprache', 'Musik', 'Noten', 'Fanfare', 'Sangesweise', 'liedaufbau']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Wizard', 'spell', 'hogwarts', 'Magic']","['Sticky', 'Goop', 'Hair', 'Hair']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['meeting', 'Two', 'bondi', 'Bondi']","['Liberty', 'Sculpture', 'Sculpture', 'Liberty']","['see-through', 'spectacles', 'Window', 'Transparent', 'looking', 'menagerie']","['Sharp', 'Butter', 'Cut', 'Steak', 'Cut', 'Steak']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Guitare', 'Escalade', 'Pendu', 'Pendu', 'Pendu']","['Krakatau', 'Tambora', 'Eruption', 'Vesuvius']","['Waistband', 'Yoga', 'Plastic', 'Stretchy', 'Pull', 'Pliable']","['Indian', 'motion', 'sea', 'Bonnie', 'atlantic', 'Atlantic']","['Wrath', 'Concord', 'Vineyard', 'vine', 'Vine']","['Naruto', 'tagiatelle', 'Kluchy', 'Zupka']","['Rockhopper', 'Animal', ""Popper's"", 'Antarctica']","['SFR', 'Vigilance', 'couleur', 'M\\u00e9canique', 'M\\u00e9canique', 'couleur']","['Masse', 'Bricolage', 'Outil', 'Taper', 'Taper', 'Outil']","['Homme', 'Carnavalet', 'exposition', 'histoire', 'liere', 'orsay']"
Mystery Word,Ladybug,Plastique,Cemetery,Peanut,Zwerg,Castle,Truffe,Galet,Pharaoh,Penguin,Chaussette,Helene,House,Grenade,Tente,Medal,History,Guard,Rain,Poule,Envelope,Cr\u00e2ne,Karat\u00e9,Bracelet,Keller,Storm,Spice,Golf,Dentist,Wave,Necklace,Hotel,Music,Battery,Trick,Leaf,House,Rum,Barbecue,Feather,Bath,Scene,Blutwurst,Junction,Stroh,Trailer,Melodie,Kette,Wand,Gel,Oasis,Junction,Statue,Glass,Knife,Guillotine,Corde,Volcano,Elastic,Ocean,Grape,Noodle,Penguin,Orange,Marteau,Mus\u00e9e
Guess,volkswagen,Plastique,Death,Peanut,Zwerge,castle,truffe,,pharaoh,Penguin,Chaussette,Helene,House,Grenade,tente,Trophy,,guard,Rain,Poule,Envelope,Cr\u00e2ne,Karat\u00e9,jewellery,Keller,,Spice,Golf,Dentist,wave,necklace,hotel,music,Battery,Trick,leaf,house,,Kangaroo,Feather,Bath,,Blut,Corner,Sroh,,klang,Kette,Wand,Jelly,,Date,Supercalifragilisticexpialidocious,Glass,,,Corde,Volcano,Elastic,,grapes,Ramen,Penguin,Orange,marteau,Mus\u00e9e
