ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,432840847,432652658,432620929,432593419,432580462,432526657,432352479,432268940,432251236,431890304,431878464,431779622,431632592,431539329,431522727,431427708,431423023,431361956,431368685,431356594,431297915,431208157,431028987,431007861,430935561,430833953,430790870,430696690,430474569,430387767,430318008,430007474,429760752,429726562,429619257,429402105,429314903,429213142,429193505,429180240,429086965,429037157,428993727,428808818,428349091,428177160,427982483,427865833,427724491,427550047,427555732,427516381,426998428,426995116,426150558,426117805,425852173,425165350,422108223,422023905,421810395,421702805,421202126,420914272,418688067,418252645,416390940,415621306,414619799,405054016,393453511,357991900,356959263,348302073,338553253,322628136,313533300
Move,15,10,6,9,5,25,16,48,6,16,44,19,16,58,12,18,45,27,18,8,27,74,28,51,82,19,29,11,57,54,55,74,44,30,90,33,55,28,74,46,64,33,79,49,56,16,66,111,46,44,58,81,91,59,67,108,83,47,68,41,10,58,48,10,8,7,49,85,18,674,606,280,962,1859,1353,3489,2687
Clues,"['coffin', 'hole', 'Cemetery', 'Location']","['Paris-Brest', 'Pomme', 'Patisserie', 'Fruits']","['Knot', 'Bow', 'Bow', 'Shoelace', 'Bow', 'Shoelaces']","['spade', 'soil', 'hole', 'trowel', 'dig', 'Dig']","['Dentier', 'Seul', 'Molaires', 'F\\u00e9e']","['House', 'Speed', 'prism', 'Bulb', 'bulb']","['folding', 'climbing', 'rope', ""Jacob's"", 'escape']","['wait', 'turn', 'draw', 'linear']","['carronade', 'falconet', 'Fodder', 'Camera', 'Way', 'Boom']","['blue', 'mining', 'aircraft', 'stars']","['Guillotine', 'Bastille', 'Hamilton', 'Uprising']","['Face', 'Sun', 'oil', 'yellow', 'van', 'Gogh']","['Stiletto', 'Foot', 'Toe', 'Stop']","['Dirty', 'Snitch', 'Rodent', 'snitch', 'Rodent']","['Louis', 'Mirage', 'Miami', 'Football', 'Marsoin', 'Mammif\\u00e8re']","['Ni\\u00e7oise', 'Pi\\u00e9montaise', 'fruit', 'panier', 'Mesclun', 'Caesar']","['pediatrician', 'Nurse', 'Oncologist', 'Strange', 'who', 'Who']","['observe', 'film', 'Wrist', 'time', 'Rolex', 'Rolex']","['bonds', 'Photo', 'Cattle', 'ownership', 'NASDAQ', 'charge']","['Chill', 'relax', 'Bloody', 'rest']","['Birthday', 'Christmas', 'Carrot', 'Lie', 'candle', 'funfetti']","['Jalloh', 'Gitterst\\u00e4be', 'Biologie', 'K\\u00f6rper', 'Gef\\u00e4ngnis', 'Gef\\u00e4ngnis']","['Spanish', 'Umbrella', 'Shade', 'Sunbrella']","['Zugfahrt', 'Fahrkarte', 'Kino', 'Kino']","['clafouti', 'Burlat', 'G\\u00e2teau', 'Noyau', 'fruit']","['X', 'church', 'examination', 'annoyed', 'Bow', 'Skull']","['Obese', 'regimen', 'ketogenic', 'Keto']","['Italian', 'Criminal', 'Warewolf', 'Sicilian', 'Sicilian']","['Boogie', 'Bogey', 'Volkswagen', 'lawn', 'Mickelson']","['Evil', 'dog', 'Beast', 'Beelzebub', 'Deity', 'lucifer']","['Resident', 'Holland', 'Rihanna', 'Citigroup', 'Travelers', 'parasol']","['fuji', 'reinette', 'Belchard', '\\u00e9vanouissement', 'Boskoop', 'Golden']","['Prevent', 'Block', 'Department', 'Shield', 'protection']","['Form', 'Penicillin', 'Spore', 'Production', 'Shape', 'Shape']","['Stiff', 'carton', 'Chalk', 'meeting', 'plank', 'plank']","['cruise', 'Break', 'Lampoon', 'Summer', 'PTO']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Chien', 'canid\\u00e9', 'Animal', 'Wall-Street', 'masque', 'Masque']","['Scharf', 'TLC', 'Carne', 'Capsicum', 'Hot', 'Hot']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['Hollow', 'Shape', 'cylinder', 'pipe']","['film', 'Drinks', 'Box', 'jug', 'waxy', 'egg']","['Fungi', 'Salami', 'Italien', 'Mafiatorte']","['Wasser', 'hell', 'Licht', 'Laser', 'Sonnen', 'Sonne']","['Light', 'Hot', 'Sky', 'Sky']","['Laboratoire', 'biologie', 'Physique', 'Physique']","['Roulette', 'rouge', 'outil', 'Charlotte', 'Framboise', 'Framboise']","['Alcatraz', 'SUPERMAX', 'Shawshank', 'penitentiary', 'Cell', 'Jail']","['Hunt', 'Catching', 'rod', 'Lake', 'bait', 'Bait']","['beakers', 'weird', 'Planetary', 'fact', 'Lab']","['Porte-bonheur', 'botanique', 'Chance', 'Incarnat', 'Irlande', 'Parfum\\u00e9']","['Boule', 'Cochonnet', 'cochonnet']","['Aschenbr\\u00f6del', 'Blutsandale', 'Tanzm\\u00e4rchen', 'Mauspferde']","['Art', 'Ink', 'Chakotay', 'Parlor', 'parlor']","['nocturnal', 'screech', 'hoot', 'Boobook', 'Athena', 'Insomnia']","['Schallplatte', 'T\\u00f6ne', 'Schulfach', 'Noten', 'Melodien', 'Schlager']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['regained', 'Jesus', 'heaven', 'utopia', 'utopia', 'Utopia']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Colonel', 'condiment', 'Grainy', 'Yellow']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['tide', 'noodle', 'swim', 'Water-Balls', 'Paddling', 'Chlorinated']","['Halal', 'Carnage', 'Expression', 'Viande', 'Magasin', 'Magasin']","['Ketchup', 'fruit', 'Sauce', 'Beefsteak', 'Soup', 'Soup']","['Spelunking', 'Troll', 'Explore', 'Lair', 'Carlsbad']","['commotion', 'setting', 'Vista', 'Crime', 'whereabouts', 'INT.']"
Mystery Word,Grave,Dessert,Tie,Shovel,Dent,Light,Ladder,Line,Cannon,Sky,Revolution,Sunflower,Heel,Rat,Dauphin,Salade,Doctor,Watch,Stock,Sunday,Cake,Zelle,Parasol,Ticket,Cerise,Cross,Diet,Mafia,Golf,Devil,Umbrella,Pomme,Defense,Mold,Board,Vacation,Butcher,Rock,Loup,Chili,Nez,Tube,Carton,Pizza,Strahl,Sun,Science,Fraise,Prison,Fishing,Science,Tr\u00e8fle,P\u00e9tanque,Cinderella,Tattoo,Owl,Musik,Nombril,Bullet,Ski,Poule,Dinosaur,Bar,Dentist,Rum,Barbecue,Kette,Paradise,Arrow,Mustard,Tuna,Mustache,Pool,Boucherie,Tomato,Cave,Scene
Guess,grave,Tarte,,shovel,Dent,,Ladder,Line,Cannon,Lapis,Revolution,paint,Heel,mud,Dauphin,Salade,Doctor,watch,Stock,igiveup,,Zelle,sombrero,Bahnpass,cerise,,exercise,,golf,Hound,umbrella,Pomme,Police,mold,Board,Vacation,mannaiaLa,Rock,Loup,Chili,Nez,Straw,,Pizza,Strahl,Heat,,Fraise,prison,fishing,Science,tr\u00e8fle,,Aschenputtel,Tattoo,owl,Musik,Nombril,bullet,skate,Poule,Dinosaur,Void,Dentist,,Kangaroo,Kette,paradise,compass,Mustard,,Mustache,pool,boucherie,tomato,cave,Scene
