ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79
Table Number,425116966,425047724,424956812,424507759,424482798,424488106,424475694,424304420,424160291,424151707,424032492,423986418,423805954,423741996,423735076,423734854,423461360,423448949,423429168,423397707,423074764,423057840,422866724,422811281,422806547,422774718,422700764,422242200,422175536,422150104,422117089,422107292,422029809,421943208,421857383,421813267,421810395,421736125,421702805,421549389,421540742,421366153,421226618,421207764,421090546,420992843,420958819,420914272,420699835,420382586,420364715,420346281,420203763,420044704,418688067,418252645,418109392,417918992,417771349,417255169,417258524,417204012,416516806,416390940,416385735,416276505,415744082,415379476,414619799,412907496,411179061,405592455,374138794,357991900,357001162,341401520,331907183,319065151,314360735
Move,12,12,7,6,9,18,24,25,30,9,16,10,20,20,57,45,50,6,39,55,48,49,32,54,104,72,58,50,78,38,42,5,44,54,63,37,10,60,57,53,75,72,65,56,74,35,56,10,67,100,83,79,76,94,8,7,92,36,113,123,52,74,74,49,65,42,48,19,18,11,48,688,753,274,1455,1676,754,215,2341
Clues,"['biome', 'creatures', 'Black', 'cake', 'woodland', 'woodland']","['dental', 'aperture', 'Lips', 'Smile', 'Shut', 'Up']","['mug', 'butter', 'Tea', 'Tea']","['Trousers', 'Couple', 'Double', 'pocket', 'Poker', 'poker']","['Megantic', 'transport', 'Gare', 'Wagon', 'Vapeur', 'Vapeur']","['Monster', 'Oreo', 'snickerdoodle', 'snickerdoodle']","['monument', 'figurine', 'Still', 'stiff', 'liberty', 'Rhodan']","['Rink', 'state', 'Bucket', 'Skating', 'Water']","['Executive', 'Leader', 'Fillmore', 'Eisenhower', 'Reagan', 'America']","['Halloween', 'Necromancy', 'brains', 'Apocalypse', 'Rob', 'Undead']","['Si', 'Calcia', 'Dragon...', 'Base...']","['Mexicain', 'Chapeau', 'Chapeau', 'Mexicain']","['Plane', 'Superman', 'chickadee', 'dove']","['Girl', 'Earring', 'Clam', 'Shiny']","['bill', 'Fore', 'Mallard', 'Anaheim', 'Avoid', 'Swan']","['Unwiderruflich', 'Omega', 'Abschlu\\u00df', 'Anfang', 'Ziellinien', 'Knust']","['Tyre', 'Pressure', 'Syringe', 'inflate', 'inflate']","['Hedges', 'Henson', 'minotaur', 'Bowie', 'Bowie', 'bowie']","['Magic', 'HP', 'Magician', 'Baguette', 'Harry', 'Spell']","['Open-wide', 'orifice', 'Muzzle', 'Eat', 'Lips', 'Jaw']","['Insekt', 'Gl\\u00fccksbringer', 'Blattl\\u00e4use', 'Siebenpunkt', 'Rot', 'P\\u00fcnktchen']","['feminine', 'wings', 'spots', 'insect', 'dotted', 'dots']","['Held', 'forearm', 'Armor', 'Armor']","['porter', 'hop', 'malt', 'Kolsch', 'pilsner', 'Pilsner']","['Wall-e', 'Asimov', 'C-3PO', 'Maschine', 'Automatisierung', 'R2D2']","['head', 'Regal', 'Monarch', 'Headpiece', 'Royal', 'Royal']","['tuk-tuk', 'Transportation', 'DEVito', 'Yellow', 'driver', 'Lyft']","['Barbie', 'Poupon', 'Ken', 'Gonflable', 'pansement', 'vaudou']","['bouche', 'Odorat', 'Olfactif', 'Odeur', 'f\\u00e9tide', 'F\\u00e9tide']","['Prescription', 'Alternative', 'Cough', 'Tablets', 'penecillin', 'hippocrates']","['Cover', 'warm', 'Woven', 'Throw']","['rubbing', 'isopropyl', 'Wine', 'Scotch']","['Phoenix', 'General', 'Lawyer', 'ace', 'Matlock', 'defense']","['Boreanaz', 'guardian', 'Gabriel', 'Wings', 'Cherub', 'cherub']","['Corpse', 'Headstone', 'Churchyard', 'Skeleton', 'Burial', 'sepulchre']","['persecution', 'burn', 'Broom', 'Magic', 'femal', 'Hogwarts']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Sticks', 'butter', 'Dough', 'Naan', 'bun', 'Sandwich']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Calzone', 'Tomate', 'Pepperonni', 'Peperoni']","['Oberhaupt', 'Baum', 'taufzeuge', 'Film', 'Maffia', 'Mafiaoberhaupt']","['Jackass', 'Heehaw', 'Friend', 'Eeyore', 'Shrek', 'Shrek']","['Sheep', 'Farm', 'Meat', 'Gyro', 'chops', 'Gamey']","['young', 'secondary', 'Major', 'Juvenile', 'teen', 'flat']","['Bowling', 'Sphere', 'Bearing', 'Volley', 'circular', 'Pixar']","['Material', 'ship', 'Mast', 'mast']","['Titanic', 'valentine', 'Thorn', 'Axel', 'Axl']","['tooth', 'doctor', 'teeth', 'teeth']","['Sydney', 'Musical', 'Akhnaten', 'Performance']","['Nirvana', 'Perforation', 'mend', 'watering', 'Tee']","['Bruce', 'Toothy', 'Hammerhead', 'nado', 'Predator', 'Predator']","['Vessel', 'Blooms', 'glass', 'Flower']","['Mauer\\u00f6ffnungs\\u00fcberzug', 'plums', 'Fall', 'Fallen', 'Fall']","['Orchestra', 'Live', 'Pit', 'Hall', 'conductor']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Nachos', 'Blockbuster', 'Filmtheater', 'Lichtspielhaus', 'Leinwand', 'Leinwand']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Fairway', 'cart', 'Mini', 'volkswagen', 'Gilmore', 'bogey']","['Trail', 'road', 'Guide', 'Bannister', 'Gun', 'Train']","['Mandelentnahme', 'Narkose', 'Skalpell', 'Eingriff']","['chocolate', 'chip', 'snickerdoodle', 'thumbprint', 'Sugar', 'Disk']","['calm', 'tranquility', 'Green', 'hippies', 'dove', 'Dove']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['OneDrop', 'Offbeat', 'Genre', 'Wailers', 'Marley', 'Jamaica']","['Fancy', 'Chocolate', 'Pig', 'pig']","['Write', 'Crush', 'Written', 'Message']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Connecticut', 'TGI', 'Rebecca', 'Freaky', 'Rebecca', 'Freaky']","['bean', 'seed', 'grow', 'brussels']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Black', 'Forest', 'pie', 'baked', 'Birthday', 'Candles']","['Crook', 'Support', 'Sugar', 'Stick', 'sugar', 'stick']","['Ford', 'Matchbox', 'Vroom', 'Toyota', 'Truck', 'Automobile']","['aang', 'barn', 'Viento', 'remolino']","['Saturday', 'Lunch', 'Beefsteak', 'Cherry', 'ketchup', 'red']"
Mystery Word,Forest,Mouth,Cup,Pair,Train,Cookie,Statue,Ice,President,Zombie,Ball,Sombrero,Bird,Pearl,Duck,Ende,Pump,Labyrinth,Wand,Mouth,Marienk\u00e4fer,Ladybug,Shield,Beer,Roboter,Crown,Taxi,Poup\u00e9e,Haleine,Medicine,Blanket,Alcohol,Attorney,Angel,Grave,Witch,Poule,Bread,Dinosaur,Pizza,Pate,Donkey,Lamb,Minor,Ball,Sail,Rose,Dentist,Opera,Hole,Shark,Vase,Sturz,Concert,Rum,Barbecue,Kino,Medal,Golf,Rail,Operation,Cookie,Peace,Kette,Reggae,Truffle,Letter,Oasis,Arrow,Guillotine,Mermaid,Friday,Sprout,Dwarf,Cake,Cane,Car,Tornado,Tomato
Guess,Forest,mouth,,jeans,train,Cookie,sculpture,,President,Zombie,Ball,chocolat,Bird,pearl,duck,Ende,gauge,Labyrinth,H,Mouth,Marienk\u00e4fer,butterfly,,Beer,Roboter,Crown,Taxi,Poup\u00e9e,Nez,medecine,Blanket,Alcohol,attorney,Angel,Cemetery,witch,Poule,bread,Dinosaur,Pizza,pate,Donkey,Lamb,school,ball,,rose,Dentist,Opera,hole,shark,Vase,Klo,concert,,Kangaroo,Popcorn,Medal,golf,Rail,Operation,Cookie,peace,Kette,Reggae,truffle,Note,,compass,,mermaid,Friday,sprout,DWARF,Cake,Staff,Car,wind,Soup
