ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,436195997,436193062,436046659,435327984,435311714,435250421,435103247,435063066,434974083,434977951,434714959,434682630,434621431,434557308,434503747,434380370,434312129,434296671,434210194,434193186,434160497,434158232,434053576,434031136,433818178,433545989,433249169,433197493,433108514,432865949,432665853,432637374,432580462,432521857,431831011,431632592,431444820,431356594,430914777,430526833,430082506,429726272,429314903,429213142,428958502,428808818,427868633,427705683,427550737,426998428,426921218,425165350,422023905,421702805,415904372,414619799,393453511,382303145,322628136,320452280,319065151,312552889
Move,38,65,11,12,9,27,28,27,43,36,10,21,5,45,69,25,18,39,28,47,54,29,81,83,45,47,30,48,10,20,48,16,21,88,74,32,77,8,59,15,84,30,55,28,37,84,27,49,68,91,84,47,41,58,59,18,607,288,3529,2056,262,1870
Clues,"['soda', 'golf', 'sandwich', 'sandwich']","['Dragon', 'fish', 'Lizard', 'Skin', 'skin', 'Skin']","['Dinde', 'gallinac\\u00e9', 'Volaille', 'Frites', 'Ailes', 'viande']","['skyline', 'fly', 'Wedding', 'Wingspan', 'Aves', 'Animal']","['Pleurer', 'Pleurnicheur', 'Shrek', 'Pleur\\u00e9', 'ail', 'Ail']","['fran\\u00e7aise', 'Musicale', 'Rigolo', 'Humoristique', 'Theatre', 'acteurs']","['Catena', 'ball', 'olympus', 'reaction', 'Links', 'connection']","['Charcoal', 'sauce', 'texas', 'Grill', 'Summer', 'cookout']",[],"['Erlenmeyer', 'Alcoholic', 'Hidden', 'Liquor']","['Taking', 'Enga\\u00f1o', 'envido', 'Acrobacia', 'baza', 'Treat']","['Gary', 'Slug', 'shell', 'house']","['Ecosse', 'Titicaca', 'Conemara', 'Balaton']","['Iodine', 'Poisoning', 'Maple', 'Vermont']","['Krieg', 'Schliemann', 'Arch\\u00e4ologe', 'Legende', 'Pferd', 'Pferd']","['Jamba', 'pressed', 'Tropical', 'Breakfast', ""Welch's"", 'Cranapple']","['Experiment', 'Maverick', 'Sully', 'Bestuurder', 'Vliegtuig', 'Testaflevering']","['Genie', 'Light', 'Shade', 'Shade', 'Lava', 'Lava']","['Twist', 'cabaret', 'cha-cha-cha', 'ballet', 'Carioca', 'Bal']","['106.9', 'Broadcast', 'Gaga', 'Music', 'Silence', 'silence']","['Trombone', 'cornet', 'Rhino', 'Trumpet', 'jazz', 'Instrument']","['Mallette', 'tenailles', 'bricolage', 'Faucille', 'Tournevis', 'tournevis']","['Bean', 'Tiny', 'Alfalfa', 'Grow', 'grow']","['Titannesque', 'Disparus', 'M\\u00e9t\\u00e9orite', 'Jurassique', 'pt\\u00e9rodactyle', 'Stegosaure']","['Gust', 'Hurricane', 'sails', 'Breeze', 'toots', 'Breaker']","['sinusoidal', 'Surfing', 'Tsunami', 'Ocean', 'Gesture', 'sine']","['Scavenger', 'Scabbers', 'Remy', 'Rodent', 'Rodent', 'rodent']","['Flakes', 'Canned', 'Fish', 'Bluefin', 'Sashimi']","['semoule', 'tajine', 'Food', 'Magrebe']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Ringelnatter', 'Kobra', 'Anstellen', 'Cobra', 'Kriechtier', 'Grima']","['Holiday', 'Luggage', 'container', 'mystery']","['Roux', 'Rus\\u00e9e', 'Shipper', 'DORA']","['clapping', 'Rumble', 'storm', 'OKC', 'boom']","['Beetle', 'ball', 'Excrement', 'waste', 'horse', 'Scarab']","['Chairs', 'Lay', 'Dinner', 'Tennis']","['Kaboom', 'WildWest', 'sound', 'pound']","['Chill', 'relax', 'Bloody', 'rest']","['fasten', 'Hardware', 'turn', 'twist', 'dig', 'Driver']","['0', 'X', 'browser', 'Browser']","['cinematic', 'towed', 'preview', 'doublewide', 'hitch', 'semi']","['Church', 'Vatican', 'Christian', 'Head', 'Pius', 'xII']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['hard', 'floor', 'grout', 'ceramic', 'Ceramic', 'grout']","['Fest', 'Hand...', 'Tischtennis...', 'Kugelf\\u00f6rmig']","['Man', 'Knap', 'Knap', 'Man']","['Cherry', 'Meat', 'mincemeat', 'apple']","['Gibson', 'Ardor', 'Love', 'zeal', 'Fruit', 'fruit']","['Boule', 'Cochonnet', 'cochonnet']","['Bourbon', 'Rum', 'ale', 'wine']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['wildlife', 'Cages', 'Exhibits', 'park']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['wyklute', 'Drewniana', '\\u017b\\u00f3\\u0142ciutki', '\\u017b\\u00f3\\u0142ty']","['Cacao', 'White', 'Lindt', 'bar', 'Mars']","['Tourbe', 'Fines', 'Provence', 'g\\u00e9nie', 'poux']","['skipping', 'stretch', 'knot', 'sails']","['Eden', 'Macbook', 'orchard', 'Core', 'Gravity']"
Mystery Word,Club,Scale,Poulet,Pigeon,Oignon,Com\u00e9die,Chain,Barbecue,Professor,Flask,Trick,Snail,Lac,Syrup,Troja,Juice,Pilot,Lamp,Danse,Radio,Horn,Outil,Sprout,Dinosaure,Wind,Wave,Rat,Tuna,Couscous,Lamb,Schlange,Case,Renard,Thunder,Dung,Table,Bang,Sunday,Screw,Safari,Trailer,Pope,Butcher,Rock,Tile,Ball,Stud,Pie,Passion,P\u00e9tanque,Alcohol,Nombril,Ski,Dinosaur,Zoo,Arrow,Tuna,Chick,Chocolate,Herbe,Rope,Apple
Guess,Club,Scales,Poule,dove,,com\u00e9die,Chain,barbeque,,Flask,Truco,Snail,Lac,Syrup,Troja,juice,Pilot,lamp,Danse,Radio,hORN,Outil,Seed,Dinosaure,Wind,Wave,rat,Tuna,couscous,,Schlange,suitcase,Renard,thunder,Manure,Lounge,,igiveup,screw,moonballer,Trailer,pope,mannaiaLa,Rock,Wood,Ball,,pie,Passion,,Alcohol,Nombril,skate,Dinosaur,Zoo,compass,,Deska,Chocolate,Herbe,Rope,Apple
