ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,429856829,429314903,429067327,429055215,428726434,428694043,428640755,428642471,428304693,428297597,428270891,427921682,427675008,427516381,427407235,427332531,427330601,427115079,427028100,427019039,426861261,426817611,426257197,426208499,426192167,426117805,426075043,426005488,425739084,425739621,425492107,425469782,425326888,425283639,425165350,425126523,424963172,424794440,424669522,423741996,423677151,423616458,423486876,422090899,422023905,421810395,421702805,420992843,420914272,418887349,418688067,418252645,417255169,416390940,415379476,414619799,412907496,411382679,357001162,350481361,349338828,348302073,330741642,324806575,324381970,323499397,322628136,321888448,319065151,313533300
Move,81,54,19,12,55,25,29,50,25,48,25,36,21,18,31,56,37,34,47,19,36,24,51,82,73,54,74,75,56,58,105,54,56,92,47,45,75,109,95,46,81,113,74,45,41,10,58,55,10,63,8,7,187,49,19,18,11,303,1516,3421,3080,1821,1765,1380,1379,3656,3441,2404,232,2596
Clues,"['Christianisme', 'Satan', 'filet', 'chalutier', 'Bite', 'Cul']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Fishtail', 'Little', 'Ariel', 'Lagoon', 'Mythical', 'fish']","['Diplodocus', 'Archaeopteryx', 'Urtier', 'Triceratops', 'jurazeit', 'langhals']","['Befruit', 'Tropical', 'Sahara', 'D\\u00e9sert', 'Desert', 'Desert']","['Paper', 'Admittance', 'Golden', 'Booth', 'to', 'ride']","['Headless', 'France', 'Decapitator', 'execution', 'Executioner', 'Antoinette']","['Kong', 'Jenny', 'Ears', 'ogre', 'Sancho', 'Burro']","['Yum', 'See\\u2019s', 'Treat', 'Candy', 'fondue', 'Cacao']","['Cake', 'Bugs', 'stick', 'tuber', 'underground']","['MLM', 'Khufu', 'trangular', 'prism', 'Ancient', 'Aztec']","['Bug', 'Sleep', 'Mattress', 'Sleeping']","['Haricot', 'Tigre', 'Grand', 'Vert']","['jardin', 'Atchoum', 'Durin', 'Lilliputien', 'Toulouse-Lautrec', 'Leprechaun']","['Rubbing', 'Racefuel', 'Beer', 'Whiskey']","['Action', 'Objectif', 'Tournage', 'Surveillance', 'Bobine', 'Bobine']","['Fou', 'Requin', 'Faucille', 'Forgeron']","['Explosive', 'fuse', 'Fodder', 'Mortar', 'War']","['baa', 'Counting', 'ewe', 'Animal', 'Shearing', 'shearing']","['song', 'Leuchtturm', 'Pops\\u00e4ngerin', 'Pops\\u00e4ngerin']","[""Gangster's"", 'Tropical', 'pimper', 'nirvana', 'Utopia', 'utopia']","['Line', 'under', 'city', 'polis', 'subway']","['Cap', 'Fedora', 'Trucker', 'Bowler', 'Top', 'Top']","['NONPEACE', 'Ukraine', 'Artillery', 'Pestilence', 'Peace', 'peace']","['syringe', 'Crossstitch', 'junkie', 'hypoderm']","['Davidian', 'perch', 'bank', 'Michelle', 'offshoot', 'offshoot']","['Manchego', 'Holes', 'curds', 'whiz', 'mozzarella', 'mozarella']","['Perdu', 'Foss\\u00e9', 'B\\u00e9ant', 'Golf', 'poin\\u00e7onneur', 'normand']","['Penn', 'police', 'Hub', 'Fire...', 'firehouse', 'depot']","['stone', 'Blade', 'Claymore', 'Slice', 'fencing', 'Fencing']","['Gas', 'Yellow', 'Dijon', 'Colonel', 'relish', 'stoneground']","['Dwarfs', 'white', 'ball', 'Flake', 'John', 'Cone']","['Block', 'Jail', 'unit', 'lives', 'vacuole', 'ribosome']","['Polarized', 'Optician', 'Occular', 'Aviator', 'Spectacles', 'spectacles']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Mexico', 'Wearable', 'large', 'floppy', 'oversized', 'headgear']","['Tasmanian', 'Beelzebub', 'Angel', 'Hunter', 'Mephistopheles', 'hell']","['vote', 'Stolen', 'Ballot', 'Democratic', 'Choose', 'Primaries']","['Edward', 'Blut-Trinker', 'Transylvanian', 'Blut', 'Blutsauger', 'Blutsauger']","['Horse', 'donkey', 'Bike', 'bicycle']","['Lager', 'Ale', 'yellowish', 'Alcohol', 'kolsch', 'hefeweizen']","['Embalmed', 'Daddy', 'ramses', 'maternal', 'Corpse', 'Curse']","['Nocturnal', 'Bird', 'luck', 'wise', 'hoot', 'Hoot']","['Hazy', 'Clear', 'Stormy', 'cloudy', 'Blue', 'blue']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Barbie', 'ken', 'Bratz', 'bratz']","['tooth', 'doctor', 'teeth', 'teeth']","['Oakland', 'Giants', 'Hanauma', 'Marigot', 'leaf', 'inlet']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Scoop', 'Ware', 'Dig', 'Spade', 'Spade', 'Spade']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Sand', 'Eagle', 'gobi', 'Mirage', 'Biome']","['button', 'hunk', 'Muffin', 'Ear', 'Pin', 'Casanova']","['Turtle', 'Oogway', 'Galapagos', 'Reptile']","['Overlord', 'Mission', 'Surgery', 'Paperclip', 'Wolf']","['Damien', 'Chanson', 'Blanc', 'Marteau', 'dents', 'mer']","['fond', 'Fonds', 'Alpin', 'Alpin']","['Titus', 'Alabama', 'Ganesh', 'Ivory', 'Dumbo', 'Dumbo']","['apiculteur', 'produit', 'pops', 'ruche', 'pot', 'acacia']","['Penicillin', 'Mildew', 'Shape', 'casting', 'Spores', 'Spores']","['Granite', 'Geodude', 'bullwinkle', 'Alcatraz', 'Music']","['Frying', 'Sauce', 'Tinkerbell', 'Wok', 'teflon', 'Skillet']","['Grundfos', 'Xylem', '...it', 'Louder']","['prank', 'Houdini', 'deceive', 'hoodwink', 'Illusion', 'illusion']"
Mystery Word,P\u00eacheur,Butcher,Mermaid,Dinosaurier,Oasis,Ticket,Guillotine,Donkey,Chocolate,Carrot,Pyramid,Bed,G\u00e9ant,Nain,Alcohol,Cam\u00e9ra,Marteau,Cannon,Sheep,Nena,Paradise,Metro,Hat,War,Needle,Branch,Cheese,Trou,Station,Sword,Mustard,Snow,Cell,Glasses,Nombril,Sombrero,Devil,Election,Vampir,Ride,Beer,Mummy,Owl,Sky,Ski,Poule,Dinosaur,Doll,Dentist,Bay,Rum,Barbecue,Shovel,Kette,Oasis,Arrow,Guillotine,Desert,Stud,Tortoise,Operation,Requin,Ski,Elephant,Miel,Mold,Rock,Pan,Pump,Trick
Guess,p\u00each\u00e9,mannaiaLa,Mermaid,Dinosaurier,Desert,Ticket,Guillotine,,chocolate,Potato,Pyramid,Bed,Geant,Nain,Alcohol,Vid\u00e9o,Marteau,bomb,Sheep,Signal,,london,Hat,war,needle,,cheese,trou,station,Sword,,snow,Cell,glasses,Nombril,sombrero,devil,Election,Vampir,Mule,Beer,mummy,owl,Fog,skate,Poule,Dinosaur,Doll,Dentist,Bay,,Kangaroo,Shovel,Kette,,compass,,desert,Ring,Tortoise,operation,Requin,Ski,elephant,Miel,mold,rock,pan,Pump,Magic
