ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,428993727,428864838,428642471,428636072,428529734,428349091,428304693,428287424,428211444,428120636,427942779,427909939,427868633,427705683,427585646,427307931,426995116,426855385,426500773,426465302,425956148,425815125,425664312,425606297,425578590,425346001,425165350,425132870,424858347,424829121,424794440,424686480,424650192,424282330,424151707,423852879,423803653,423797013,423674541,423436736,423101107,422105110,422023905,421816177,421810395,421702805,420914272,418688067,418252645,418088593,416390940,415379476,414669952,414619799,412907496,396307534,344838144,337138645,323499397,319065151,313533300
Move,11,9,18,6,16,13,13,46,11,21,30,19,5,11,62,25,15,50,68,46,65,5,81,67,103,89,47,63,39,99,91,76,83,113,65,103,57,30,63,80,53,55,41,74,10,58,10,8,7,74,49,19,69,18,11,211,1080,751,3647,232,2569
Clues,"['trading', 'Broth', 'bouillon', 'Inventory', 'soup', 'soup']","['Flame', 'lumiere', 'yankee', 'taper', 'birthday', 'Birthday']","['Oak', 'Green', 'cypress', 'house', 'eucalypt', 'forest']","['Fatal', 'enticement', 'allure', 'sideshow', 'Magnetic', 'magnetic']","['Folamour', 'ORL', 'H\\u00f4pital', 'Th\\u00e9rapeute', 'House']","['Erdball', 'Rund', 'Billard', 'Erde', 'K\\u00f6rper', 'rollt']","['vanGogh', 'hear', 'Head', 'Hearing', 'Lobe', 'Piercing']","['severe', 'perfect', 'x-men', 'chaser', 'HalleBerry', 'Halle']","['Eingriff', 'Krankenhaus', 'Einsatz', 'Polizei']","['Incisor', 'Paste', 'wisdom', 'Cavities']","['Frog', 'Roots', 'Christmas', 'Apple', 'Oak', 'Sapling']","['Portefeuille', 'Dutronc', 'Vert', 'Pique', 'Desert', 'Tequila']","['Jurk', 'Ring', 'Ringen', 'Feest']","['oralist', 'JBL', 'Tris', 'talker']","['Schattenkrieger', 'Kampfschildkr\\u00f6ten', 'Warrior', 'Turtles', 'Turtles', 'warrior']","['cut', 'click', 'wool', 'wool']","['Zahnmonster', 'Transsilvanien', 'Vampir', 'Helsing']","['correct', 'inalienable', 'Handed', 'Privilege']","['Film', 'Broadway', 'Globe', 'script', 'musical', 'props']","['Anthrax', 'Talcum', 'Gun', 'Baby', 'silica', 'keg']","['Parall\\u00e9l\\u00e9pip\\u00e8de', 'Volume', 'tridimentionnel', 'Quadrilat\\u00e8re', 'Carr\\u00e9', 'D\\u00e9']","['Rungs', 'Firefighter', 'Height', 'Steps']","['Pigwidgeon', 'Snowy', 'Hedwig', 'Raptor', 'hoot', 'predator']","['Safety', 'Bascinet', 'Cranium', 'Noggin', 'Protection', 'Protection']","['Public', 'vendors', 'Super', ""Farmer's"", 'Shopping', 'Tsukiji']","['Poison', 'pointy', 'Compass', 'cupid', 'Fletcher']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['NICU', 'stretcher', 'ilnesses', 'Scrubs', 'oncology', 'place']","['Blading', 'Roller', 'Park', 'Vehicles']","['Achondroplasia', 'elf', 'Midget', 'Planet', 'Happy', 'sneezy']","['Absorbing', 'Absorb', 'Porous', 'SquarePants', 'Bob', 'Soak']","['analog', 'dickory', 'clean', 'BEN', 'timepiece', 'time']","['Reels', 'Fuji', 'Camera', 'Flick', 'Movie', 'Hollywood']","['points', 'voiture', 'Miraculous', 'rouge', 'puceron', 'Insecte']","['musk', 'Dior', 'essence', 'Davidoff', 'S\\u00fcsskind', 'scent']","['Gig', 'Performance', 'Eras', 'arena', 'Era', 'Music']","['electric', 'renewal', 'anion', 'cation', 'battery', 'battery']","['3d', 'pandemic', 'disease', 'ice', 'Square', 'square']","['Trawler', 'trout', 'Bait', 'Lake', 'sport', 'catch']","['Correct', 'True', 'Tighty', 'Clockwise', 'Hand', 'Left']","['Super', 'Mensa', 'Intelligent', 'Intelligent']","['Bean', 'Starbucks', 'Arabica', 'Cortado', 'Guatemala', 'Kenya']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Udder', 'Shake', 'uht', 'coconut', 'cow', 'white']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Flock', 'quill', 'quill', 'down', 'down']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['skylight', 'microsoft', 'Plexiglass', 'sill']","['\\u0141apacz', 'Letniej', 'Na', 'Jawie', 'Noc', '...Nocy']","['Candle', 'Ignition', 'fluid', 'matches', 'Zippo', 'Zippo']","['Grundfos', 'Xylem', '...it', 'Louder']","['Samsung', 'Andromeda', 'Hitchhikers', 'Sagan', 'Whirlpool', 'Trucker']"
Mystery Word,Stock,Candle,Tree,Attraction,Docteur,Kugel,Ear,Storm,Operation,Tooth,Tree,Cactus,Marriage,Speaker,Ninja,Shears,Dracula,Right,Theater,Powder,Cube,Ladder,Owl,Helmet,Market,Arrow,Nombril,Hospital,Skate,Dwarf,Sponge,Clock,Film,Coccinelle,Perfume,Concert,Charge,Cube,Fishing,Right,Genius,Coffee,Ski,Milk,Poule,Dinosaur,Dentist,Rum,Barbecue,Feather,Kette,Oasis,Tunnel,Arrow,Guillotine,Bar,Window,Dream,Lighter,Pump,Galaxy
Guess,Stock,candle,Tree,Attraction,M\u00e9decin,Kugel,Ear,weather,Unfall,tooth,,Soleil,Marriage,Speaker,Turtles,Document,Dracula,right,Theater,Powder,cube,ladder,Owl,Helmet,Market,Arrow,Nombril,Hospital,Skate,dwarf,sponge,clock,Cinema,Coccinelle,Perfume,concert,charge,Cube,Fish,Right,Smart,coffee,skate,milk,Poule,Dinosaur,Dentist,,Kangaroo,bird,Kette,,tunnel,compass,,bar,window,dream,Lighter,Pump,Galaxy
