ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,430550398,430387767,430063240,429726562,429676916,429414027,429349053,429335825,429314903,429277775,429213142,429208776,429180240,429028989,428993727,428976160,428551331,428349091,428266021,428239312,427975626,427900593,427868633,427804596,427705683,427662281,427631823,427550737,427407235,427391092,427186060,427169076,426465302,426436862,426305632,426117805,425756598,425739621,425664312,425326888,425265204,425165350,424963172,424829121,424639286,424325839,422619886,422108223,422023905,421989754,421810395,421702805,421348499,420914272,418688067,418252645,416390940,415379476,414619799,412907496,393621459,389157129,381777020,359973908,358827793,357001162,350584338,346689693,324381970,323499397,322628136,318929216,318673641,312175859
Move,10,9,15,12,16,21,37,36,55,18,27,64,9,60,30,31,86,37,25,65,30,45,16,36,22,42,67,31,41,83,12,30,64,110,65,63,49,64,101,62,72,47,84,117,86,65,152,58,41,51,10,58,57,10,8,7,49,19,18,11,562,946,536,3145,1298,1541,2299,1381,1385,3683,3449,2295,2921,1626
Clues,"['Carr\\u00e9', 'Corneille', 'Origine', 'Corneille', 'Origine']","['MI6', 'Glass', '00', 'Maffia', 'covert', 'Rosenbergs']","['Teachers', 'Students', 'Bus', 'Recess']","['watchtower', 'Lighthouse', 'Ivinghoe', 'warning', 'signal', 'Signal']","['Arid', 'Desert', 'Plant', 'Plant']","['rush', 'Midas', 'Karat', 'gilded']","['Centime', 'Dollars', 'Devise', 'Liquide', 'Flouze', '\\u00c9cu']","['Battleship', 'grapeshot', 'Pachelbel', 'Frigate', 'Ball', 'Boom']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Similar', 'Consistent', 'jacket', 'Apron', 'Same', 'garb']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['gambling', 'blackjack', 'Bellagio', 'gamble', 'poker', 'Royale']","['Discount', 'Kerzen', 'Teelichter', 'Wutanfall', 'Imbusschl\\u00fcssel', 'Fr\\u00fchst\\u00fcck']","['Gegend', 'Ortsteil', 'Wohnquartier', 'Zentrum']","['hibernation', 'Wonderland', 'Olympics', 'february', 'snow', 'Snow']","['flu', 'SARS', 'infectious', 'code', 'Illness', 'Contagious']","['Tarantula', 'Widow', 'Arachnid', 'money', 'eyes']","['Steinzeit', 'Energie', 'Flackernd', 'hei\\u00df', 'Kamin', 'Marshmellos']","['Illuminate', 'Feather', 'on', 'off', ""R'hllor"", 'dark']","['Penguin', 'arctic', 'Glacier', 'Sea', 'peak', 'chisel']","['Purrain', 'Saligot', 'engrais', 'puanteur']","['classroom', 'Elementary', 'student', 'kindergarten', 'Teacher', 'Teacher']","['Zee', 'Springdier', 'Zeedier', 'Show']","['Urban', 'Station', 'Railway', 'goldwyn', 'journey', 'Megalopolis']","['trunks', 'speedo', 'SI', 'issue']","['Pot', '622', 'Dormir', 'Piece', 'pi\\u00e8ce', 'dodo']","['Radio', 'Song', 'Concert', 'Sounds', 'beethoven', 'Dj']","['Flesh', 'Chopper', 'Pig', 'Sticker', 'Pudge', 'DoTA']","['Follicle', 'Braid', 'Facial', 'Blonde']","['Diamanti', 'Rovescio', 'Palle', 'Racchetta', 'PaddlePerEtero', 'match']","['mattress', 'Feather', 'Rest', 'head', 'Head', 'Head']","['unicorn', 'horse', 'Express', 'Equestrian']","['Fools', 'Gang', 'Links', 'Bicycle', 'Reaction', 'daisy']","['cherbourg', 'Gouttes', 'protection', 'protection', 'Protection', 'Protection']","['Pounder', 'months', '25', 'basketball', 'fourth', 'fourth']","['Tochigi', 'fruit', 'Kaylee', 'Shortcake', 'Field', 'blonde']","['Cards', 'Bang', 'Superhero', 'Lightning', 'Running', 'Naked']","['Over', 'Nut', 'Sex', 'Driver', 'Driver', 'Driver']","['DoorDash', 'Choices', 'List', 'tapas', 'Options', 'Options']","['Shower', 'Sticky', 'Hair', 'Insole', 'Translucent', 'paste']","['Celebratory', 'brut', 'France', 'bubbly', 'January', 'Donperignon']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Rieu', 'woodwind', 'instrument', 'concertmaster', 'Cello', 'Cello']","['Starbucks', 'chimera', 'Cassandra', 'Ariel', 'Triton', 'merpeople']","['Postale', 'Charnel', 'publipostage', 'Timbre', 'Timbre']","['coming', 'february', 'Frosty', 'Stark', 'Snow', 'Icy']","['Box', 'Lawsuit', 'Closed', 'Murder']","['Jump', 'Rialto', 'cards', 'rook', 'London', 'London']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Tentacules', 'Calamars', 'Poulpe', 'Ventouses']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Wet', 'Bow', 'Clouds', 'Pouring']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['avion', 'Dassault', 'Deux-mille', 'Illusion', 'illusion']","['Penquin', 'cover', 'Rainy', 'rihanna', 'Rihanna']","['Tomato', 'Cola', 'Bomb', 'Blossom']","['Clown', 'Cow', 'key', 'lime', 'Circle', 'Pastry']","['gollum', 'pr\\u00e9cieux', '-unique', 'Sauron']","['Gordon', 'Ramsay', 'Kitchen', 'Boss', 'Main', 'Cook']","['Papillon', 'Naissance', 'Chrysalide', 'Douillet']","['cinqui\\u00e8me', 'dan', 'orion', 'securit\\u00e9']","['Monde', 'Cordon', 'Bouton', 'ombilical', 'Ventre', 'ventre']","['Cottage', 'Doctor', 'MD', 'door', 'Home', 'Mansion']","['treehouse', 'Egg', 'Tree', 'Twigs', 'thermostat']","['Stolen', 'exhale', 'Sting', 'Baby\\u2019s', 'bated']","['SLeeve', 'icecream', 'Breaky', 'Eclipse', 'Tin']","['Grajek', 'Ba\\u015b\\u0144', 'Ta', 'Tuj']"
Mystery Word,Racine,Spy,School,Beacon,Cactus,Gold,Monnaie,Cannon,Butcher,Uniform,Rock,Casino,Ikea,Stadtviertel,Winter,Virus,Spider,Feuer,Light,Iceberg,Fumier,School,Dolphin,Metro,Swimsuit,Chambre,Music,Butcher,Hair,Tennis,Pillow,Pony,Chain,Parapluie,Quarter,Strawberry,Flash,Screw,Menu,Gel,Champagne,Nombril,Violin,Mermaid,Enveloppe,Winter,Case,Bridge,Ski,Pieuvre,Poule,Dinosaur,Rain,Dentist,Rum,Barbecue,Kette,Oasis,Arrow,Guillotine,Mirage,Umbrella,Cherry,Pie,Anneau,Chef,Cocon,Ceinture,Nombril,House,Nest,Breath,Heart,Rat
Guess,,Spy,School,Beacon,climate,Gold,Argent,cannon,mannaiaLa,Suit,Rock,Casino,Birthday,Stadt,Winter,virus,Spider,Feuer,light,iceberg,Fumier,School,Dolfijn,metro,bathers,,Music,pork,Hair,tennis,Pillow,Pony,gold,parapluie,quater,Strawberry,Flash,nail,Menu,shampoo,champagne,Nombril,Violin,Mythology,,Winter,case,Game,skate,Pieuvre,Poule,Dinosaur,rain,Dentist,,Kangaroo,Kette,,compass,,mirage,umbrella,Cherry,Pie,anneau,Chef,Cocon,Ceinture,nombril,House,nest,breath,Heart,Bard
