ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,427787771,427724491,427562403,427443736,427307931,426930165,426921218,426726061,426690991,426436862,426305632,426257197,426192167,425540722,425345101,425283639,425226140,425165350,425120033,425102131,424953330,424831564,424686480,424650192,424429766,424247341,424185755,423976877,423803653,423677151,423616458,423531913,422619886,422613922,422194726,422121672,422080187,422023905,421810395,421785061,421736125,421702805,421348499,420914272,418887349,418688067,418252645,417280097,416516806,416390940,415621306,415379476,414669952,414619799,412907496,411828076,396307534,349338828,344838144,343894377,338553253,337346134,336562502,330741642,328236739,320452280,318673641,314360735
Move,5,6,5,24,10,44,5,48,68,38,37,25,36,48,92,55,16,47,24,62,34,63,66,73,64,78,74,102,45,61,93,37,115,112,20,43,93,41,10,62,106,58,41,10,56,8,7,61,83,49,47,19,69,18,11,91,211,3005,1064,1596,1316,2871,1136,1727,2459,1998,2905,2368
Clues,"['Delivery', 'Service', 'g', 'v']","['falchion', 'knight', 'Narsil', 'Claymore', 'rapier', 'scimitar']","['Fatal', 'magnetic', 'Fatal', 'magnetic', 'Fatal', 'magnetic']","['V\\u00e9rit\\u00e9', 'Film', 'theater', 'Flim', 'Theatre']","['sauce', 'bruschetta', 'ketchup', 'ketchup']","['Storm', 'Foggy', 'Hail', 'Meteorology', 'sunny', 'rainy']","['tsetse', 'pest', 'swatter', 'insect']","['Ethanol', '90', 'Distillation', 'Shnapps', 'Picoler', 'chouchen']","['Concorde', 'Glider', 'Takeoff', 'Landing', 'Animal', 'Talking']","['666', 'manutention', 'cornu', 'Enfer', 'lucifer', 'lucifer']","['Britpop', 'Gallagher', 'spring', 'Paradise', 'Wonderwall', 'Desert']","['Battleship', 'Portkey', 'Orange', 'Belly', 'Tummy', 'Button']","['Salutation', 'alphabet', 'character', 'French']","['Tor\\u00e9faction', 'Noir', 'Robusta', 'chicor\\u00e9e', 'Serr\\u00e9', 'Grain']","['Brief', 'occasion', 'suit', 'Docket', 'Sherlock']","['orb', 'Wrecking', 'Spherical', 'billiard', 'bouncy', 'Bouncy']","['Seekrieger', 'Seer\\u00e4uber', 'Wicki', 'Wickie']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Subway', 'Vision', 'Durchgang', 'Berg', 'passageway', 'dark']","['Honeymoon', 'Disneyland', 'holiday', 'travel', 'tour', 'Cruise']","['Tart', 'fields', 'scarlet', 'cream', 'Cream']","['Papa', 'Sucrerie', 'Poil', 'Menton']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['Reception', 'motel', 'Restaurant', 'Marriott', 'Sheraton', 'Hyatt']","['gaudasse', 'pipe', 'Shadoks', 'Funebre', 'Piston', 'Chaussure']","['Graveyard', 'Churchyard', 'Crypt', 'Tombstone', 'Pantera', 'Gates']","['diddl', 'Tapette', 'Agneau', 'mickey', 'Minnie', 'Minnie']","['Pasteurized', 'cookies', 'Duds', 'cream', 'Oat', 'Drink']","['Catholic', 'Francis', 'CEO', 'catholicism', 'Bishop', 'Rome']","['olympic', 'Mint', 'pyrite', '18k', 'first', 'First']","['Ramses', 'Khufu', 'Title', 'Egypt', 'Ramesses', 'Ramesses']","['Scattergories', 'jenga', 'fun', 'entertainment', 'Monopoly', 'monopoly']","['Extremely', 'Smart', 'Big', 'Brain']","['paul', 'Roule', 'Rosette', 'Bachelet', 'Naturelle', 'Fronde']","['M\\u00e4hen', 'Halm', 'Garten', 'Drau\\u00dfen', 'Gr\\u00fcn', 'Gr\\u00fcn']","['Times', 'Obituary', 'Press', 'print']","['photon', 'Caroline', 'Bright', 'ning', 'bulb', 'Bulb']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Hell', 'hell', 'Haarfarbe', 'Haarfarbe']","['asparagus', 'Pickle', 'WWE', 'Phalanx', 'Javelin', 'Javelin']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['tooth', 'doctor', 'teeth', 'teeth']","['Scissors', 'Pinch', 'Pull', 'Tool', 'Tool', 'Tool']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Puppe', 'Vorstufe', 'Schmetterling', 'Schmetterling']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Freefall', 'Ripcord', 'Pants', 'skydiving']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['Cleaner', 'Rear', 'porthole', 'Pane', 'Pane']","['imprison', 'Gilded', 'Nicholas', 'enclosure']","['Penitentiary', 'Jail', 'clink', 'slammer']","['Mill', 'Electricity', 'energy', 'Generator', 'Wind', 'Wind']","['bro', 'Blinding', 'Apollo', 'star', 'Golden']","['D\\u00e9partement', 'Cherbourg', 'Angleterre', 'Habit', 'Mer', 'Mer']","['Air', '\\u00c9crite', 'Musique', 'Musique']","['Snooker', 'water', 'House', 'SWIM', 'Swimming']","['Beaujolais', 'bordeaux', 'Santerre', 'Pinot', 'Piasse']","['handed', 'Left', 'Tighty', 'Correct', 'Starboard']","['Vesuvius', 'Mountain', 'pompeii', 'eruption', 'Lava', 'Lava']"
Mystery Word,Letter,Sword,Attraction,Cinema,Tomato,Weather,Fly,Alcool,Plane,Diable,Oasis,Navel,Letter,Caf\u00e9,Case,Ball,Wikinger,Nombril,Tunnel,Vacation,Strawberry,Barbe,Lamp,Hotel,Pompe,Cemetery,Souris,Milk,Pope,Gold,Pharaoh,Game,Genius,Pierre,Gras,Newspaper,Light,Ski,Poule,Blond,Spear,Dinosaur,Volcano,Dentist,Pliers,Rum,Barbecue,Raupe,Peach,Kette,Sock,Oasis,Tunnel,Arrow,Guillotine,Parachute,Bar,Window,Cage,Prison,Turbine,Sun,Manche,Chanson,Pool,Vin,Right,Volcano
Guess,,Sword,potato,truth,Tomato,Weather,Fly,Alcool,Flight,Diable,Oasis,Navel,accent,Caf\u00e9,,Ball,St\u00f6rtebecker,Nombril,tunnel,Vacation,strawberry,Barbe,Light,Hotel,Pompe,Cemetery,Souris,milk,Pope,Gold,Pharaoh,Game,genius,Pierre,Rasen,newspaper,Light,skate,Poule,Kugel,,Dinosaur,volcano,Dentist,tool,,Kangaroo,Raupe,Green,Kette,sock,,tunnel,compass,,parachute,bar,Window,Cage,Prison,Power,Sun,Manche,M\u00e9lodie,Pool,Vin,right,Volcano
