ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,429619257,429314903,429055215,428932478,428864838,428726434,428694043,428636072,428304693,428287424,428270891,428236413,428104860,428048991,427975626,427900593,427865833,427716050,427562403,427550737,427544914,427391092,427118168,427019039,426921218,426915397,426861261,426602822,426110209,426075043,425852173,425492107,425283269,425165350,425132870,425047724,423797154,423741996,423677151,423616458,422633794,422403936,422090899,422023905,421989754,421810395,421702805,420992843,420914272,418887349,418688067,418488028,418252645,416390940,415379476,414619799,412907496,411382679,358827793,357001162,350481361,349338828,348302073,346689693,328236739,324806575,322726720,322628136,321888448,319065151,317609821
Move,9,54,12,25,19,55,25,12,25,67,25,67,27,40,15,36,45,102,25,25,23,55,20,19,20,66,36,89,58,74,46,105,29,47,72,67,44,46,81,113,55,77,45,41,46,10,58,55,10,63,8,49,7,49,19,18,11,303,1267,1516,3421,3080,1821,1350,2483,1380,880,3441,2404,232,1234
Clues,"['bear', 'bamboo', 'express', 'Takenoko', 'China', 'China']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Diplodocus', 'Archaeopteryx', 'Urtier', 'Triceratops', 'jurazeit', 'langhals']","['Santa', 'Facial', 'unshaven', 'Goatee', 'Hairy']","['reebok', 'pressure', 'petrol', 'Tire', 'Petrol', 'tire']","['Befruit', 'Tropical', 'Sahara', 'D\\u00e9sert', 'Desert', 'Desert']","['Paper', 'Admittance', 'Golden', 'Booth', 'to', 'ride']","['hot', '-issue', 'Shirt', 'Closer', 'Jacket', 'Hole']","['Yum', 'See\\u2019s', 'Treat', 'Candy', 'fondue', 'Cacao']","['repeating', 'recorded', 'Medieval', 'Finished', 'Ancient', 'Ancient']","['MLM', 'Khufu', 'trangular', 'prism', 'Ancient', 'Aztec']","['forehead', 'Shaolin', 'Philadelphia', 'Shirley', 'Synagogue', 'Synagogue']","['Eastwick', 'Brew', 'Coven', 'water', 'Hermione', 'Hermione']","['Hugo', 'Spectre', 'SOS', 'Casper', 'Casper']","['Cavaillon', 'Chapeau', 'Galia', 'couvre-chef']","['Fowl', 'drake', 'Peking', 'Quack', 'sauce', 'crouch']","['Fourquine', 'Couvert', 'Couteau', 'Cuill\\u00e8re', 'ustensile', 'Trident']","['Undercover', 'CIA', 'Guillaume', 'Guckloch', 'Guckloch', 'Guckloch']","['drink', 'youth', 'drinking', 'pen', 'water', 'water']","['Park', 'Yellow', 'edge', 'rock', 'rhyolite', 'quartz']","['Aspergillus', 'Form', 'Penicillin', 'Cheese']","['far\\u00f2ilbravoescriver\\u00f2solounaparolaMario', 'Vellutata', 'Supermario', 'Sampei', 'tabacchiera', 'pesca']","['seafood', 'Cocktail', 'Popcorn', 'Cocktail']","['song', 'Leuchtturm', 'Pops\\u00e4ngerin', 'Pops\\u00e4ngerin']","['milk', 'moooooo', 'udders', 'utters']","['Conan', 'Police', 'Ventura', 'Holmes', 'Holmes', 'homes']","[""Gangster's"", 'Tropical', 'pimper', 'nirvana', 'Utopia', 'utopia']","['DJ', 'head', 'stereo', 'Ham', 'Panasonic', 'Vega']","['Joke', 'Comedian', 'aqueous', 'comedy', 'Dark', 'deadpan']","['Manchego', 'Holes', 'curds', 'whiz', 'mozzarella', 'mozarella']","['Wasserfrucht', 'Kopfbedeckung', 'Pantau', 'Rund', 'Hut', 'Filzhut']","['Gas', 'Yellow', 'Dijon', 'Colonel', 'relish', 'stoneground']","['Vent', '\\u00e9lectricit\\u00e9', 'Moulin', 'g\\u00e9n\\u00e9rateur']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Apex', 'animal', 'MGM', 'king', 'Mufasa', 'Aslan']","['lycra', 'Pull', 'ponytail', 'stretchy', 'Stretchy', 'stretchy']","['red', 'jam', 'Fields', 'Forever', 'fields', 'forever']","['Horse', 'donkey', 'Bike', 'bicycle']","['Lager', 'Ale', 'yellowish', 'Alcohol', 'kolsch', 'hefeweizen']","['Embalmed', 'Daddy', 'ramses', 'maternal', 'Corpse', 'Curse']","['Shinobi', 'samurai', 'assassin', 'TMNT', 'Teenage', 'Mutant']","['carrier', 'feeding', 'Rock', 'avian', 'Homing', 'homing']","['Hazy', 'Clear', 'Stormy', 'cloudy', 'Blue', 'blue']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['camping', 'tract\\u00e9e', 'Forain', 'Vacances']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Barbie', 'ken', 'Bratz', 'bratz']","['tooth', 'doctor', 'teeth', 'teeth']","['Oakland', 'Giants', 'Hanauma', 'Marigot', 'leaf', 'inlet']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['resto', 'Metro', 'entr\\u00e9e', 'Metroa']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Sand', 'Eagle', 'gobi', 'Mirage', 'Biome']","['Galak', 'Milkaa', 'desert', 'mousse']","['button', 'hunk', 'Muffin', 'Ear', 'Pin', 'Casanova']","['Turtle', 'Oogway', 'Galapagos', 'Reptile']","['Overlord', 'Mission', 'Surgery', 'Paperclip', 'Wolf']","['Damien', 'Chanson', 'Blanc', 'Marteau', 'dents', 'mer']","['Fagradalsfjall', 'Pel\\u00e9e', 'Eyjafjallaj\\u00f6kull', 'Eyjafjallaj\\u00f6kull']","['apple', 'Genesis', 'Angels', 'heaven', 'tropical']","['Titus', 'Alabama', 'Ganesh', 'Ivory', 'Dumbo', 'Dumbo']","['Peak', 'Everest', 'Nevis', 'Snowdon', 'Rocky', 'Range']","['Granite', 'Geodude', 'bullwinkle', 'Alcatraz', 'Music']","['Frying', 'Sauce', 'Tinkerbell', 'Wok', 'teflon', 'Skillet']","['Grundfos', 'Xylem', '...it', 'Louder']","['Rouge', 'pharynx', 'Profonde', 'Verdon', 'nuque', 'Canyon']"
Mystery Word,Panda,Butcher,Dinosaurier,Beard,Pump,Oasis,Ticket,Button,Chocolate,History,Pyramid,Temple,Witch,Fant\u00f4me,Melon,Duck,Fourchette,Spion,Fountain,Stone,Mold,Peach,Shrimp,Nena,Cow,Detective,Paradise,Radio,Humor,Cheese,Melone,Mustard,\u00c9olienne,Nombril,Lion,Elastic,Strawberry,Ride,Beer,Mummy,Ninja,Pigeon,Sky,Ski,Caravane,Poule,Dinosaur,Doll,Dentist,Bay,Rum,Ticket,Barbecue,Kette,Oasis,Arrow,Guillotine,Desert,Chocolat,Stud,Tortoise,Operation,Requin,Volcan,Paradise,Elephant,Mountain,Rock,Pan,Pump,Gorge
Guess,panda,mannaiaLa,Dinosaurier,Beard,brand,Desert,Ticket,pocket,chocolate,History,Pyramid,Temple,witch,Fant\u00f4me,Melon,Duck,Fouchette,Spion,Fountain,Stone,mold,canna,Shrimp,Signal,Cow,,,radio,Humor,cheese,Melone,,\u00c9olienne,Nombril,lion,Band,strawberry,Mule,Beer,mummy,Ninja,bird,Fog,skate,caravane,Poule,Dinosaur,Doll,Dentist,Bay,,bouche,Kangaroo,Kette,,compass,,desert,chocolat,Ring,Tortoise,operation,Requin,Volcan,Eden,elephant,Mountain,rock,pan,Pump,Gorge
