ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,441826270,441519445,441477707,441435897,441412491,441357492,441239966,441185330,440978972,440958610,440934806,440922135,440825556,440750167,440662066,440543522,440290660,440183793,440112648,440107925,439927155,439839200,439567470,439393251,439344852,439307179,439243846,438871320,438741813,438403234,438404231,438331449,438186433,438048273,437566921,437269965,437000024,436766119,436603406,435897957,435781132,434974083,434371600,434312129,433551934,433249169,432865949,431356594,431028987,430770636,430750350,430526833,429314903,429213142,427868633,422107292,405054016,396307534,374138794,350481361,328236739,321888448
Move,36,9,51,9,9,10,8,9,7,6,8,8,31,26,27,27,45,28,57,27,40,14,38,32,76,57,95,57,37,85,84,15,67,46,103,99,12,83,82,104,10,43,38,61,12,107,20,8,176,93,68,18,55,28,54,45,792,259,996,3635,2708,2504
Clues,"['bikini', 'shorts', 'Mankini', 'Wetsuit', 'Budgie', 'Smuglers']","['oil', 'Bulb', 'candelabra', 'Aladdin', 'electric', 'Sconce']","['Buzz', 'Aldrin', 'Apollo', 'Spaceman']","['Combat', 'sport', 'Rocky', 'Holyfield', 'Savatte', 'Balboa']","['Cover', 'words', 'magazine', 'Knowledge', 'Library', 'Literature']","['pupu', 'charcuterie', 'Salad', 'Bread']","['bulb', 'genie', 'Lantern', 'Light', 'Torchiere']","['LouisXVI', 'CHARLES', 'Queen', 'Cantona', 'Lion', 'Male']","['Melted', 'Burn', 'Wax', 'Wax']","['Plug', 'Prongs', 'Outdoor', 'Mall', 'Mall', 'Mall']","['Salad', 'Calving', 'Deceptive', 'glacier', 'Glacier']","['truffes', 'nesquik', 'Poudre', 'Op\\u00e9ra', 'cacao']","['talk', 'eat', 'Teeth', 'Maw', 'listerine', 'guard']","['Dell', 'Gateway', 'Data', 'Machine']","['Magnum', 'flacon', 'J\\u00e9roboam', 'pichet', 'contenant', 'Eau']","['ATM', 'HSBC', 'vault', 'financial', 'Money', 'mound']","['Bridge', 'Sport', 'Sportif', 'Med', 'Poney', 'Select']","['Iron', 'Grendel', 'Goliath', 'Gargantuan', 'Big', 'Big']","['Frying', 'peter', 'bake', 'pot', 'Labyrinth', 'labyrinth']","['Swatter', 'high', 'Tse-Tse', 'tsetse', 'Wings', 'wings']","['Chiquita', 'peel', 'Slip', 'Split', 'split']","['pain', 'Curcuma', 'condiment', 'Safran']","['Crustacean', 'Hobbit', 'DPRK', 'Crab', 'crab', 'crab']","['ice', 'Avian', 'Emperor', 'Gentoo']","['G\\u00e9vaudan', 'Alpha', 'Pr\\u00e9dateur', 'Ysengrin', 'meute', 'Canid\\u00e9']","['Vertikultierer', 'Wiese', 'Grashalm', 'Garten', 'Gartenh\\u00e4cksler']","['Diabolo', '\\u00e9rable', 'Grenadine', 'grenadine', 'toux', 'Toux']","['Rouge', 'Farine', 'paroles', 'Daudet', 'Parole', 'daudet']","['Agent', 'PV', 'Flic', 'Nationale']","['pages', 'tome', 'Bible', 'comic', 'Read', 'Chapters']","['Biberon', 'Bardot', 'couffin', 'gamin', 'A-Ha', 'Bambin']","['surgery', 'function', 'Scalpel', 'Procedure']","['Japan', 'greenland', 'Survivor', 'Ellis', 'Sardinia', 'Jamaica']","['Sailor', 'Thief', 'Eyepatch', 'Pegleg', 'Swashbuckler', 'Buccaneer']","['Tatouille', 'Temple', 'Ville', 'Pingre', 'Jerry', 'Ratatouille']","['Wat', 'Man', 'Newsreader', 'Popeye', 'stop', 'ground']","['ivory', 'hook', 'zipper', 'clasp', 'Belly', 'Up']","['Rook', 'Pawn', 'Knight', 'queen', 'queen', 'knight']","['Scanner', 'scraper', 'Up', 'Canopy', 'Blue', 'Blue']","['Bright', 'Gordon', 'Light', 'light', 'Bright', 'gordon']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']",[],"['Tool', 'Leaves', 'Fork', 'Garden', 'Handle', 'Outside']","['Superheld', 'Dart', 'Cupido', 'Punt', 'Robin', 'Crossbow']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['Bake', 'microwave', 'roast', 'cooker', 'toaster', 'wilson']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Chill', 'relax', 'Bloody', 'rest']","['Beaker', 'Theory', 'Periodic', 'Subject']","['Loft', 'up', 'Stufen', 'climb', 'Rungs', 'rung']","['orchestra', 'band', 'BSB', 'Vegas', 'Music', 'Arena']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Antwerpen', 'PairiDaiza', 'Dieren', 'Dieren']","['Fruit', 'Nuts', 'welch', 'soda']","['nickel', 'dime', 'Nickel', 'Dime']","['RedRidingHood', 'howl', 'flow', 'lone', 'Canine', 'canine']","['pull', 'allure', 'Fairground', 'Magnetic']","['Heifer', 'Bovine', 'Chick-fil-A', 'Udders']","['thorax', 'Torso', 'treasure', 'X-ray', 'breast']","['Trilby', 'Helmet', 'Head', 'Wear', 'Cranium', 'Clothes']"
Mystery Word,Swimsuit,Lamp,Astronaut,Boxe,Book,Appetizer,Lamp,King,Candle,Outlet,Iceberg,Chocolat,Mouth,Computer,Bouteille,Bank,Club,Giant,Pan,Fly,Banana,\u00c9pice,Hermit,Penguin,Loup,Rasenm\u00e4her,Sirop,Moulin,Police,Book,B\u00e9b\u00e9,Operation,Island,Pirate,Rat,Anchor,Button,Chess,Sky,Flash,Poil,Professor,Rake,Arrow,Cam\u00e9l\u00e9on,Oven,Lamb,Sunday,Science,Ladder,Concert,Safari,Butcher,Rock,Zoo,Grape,Coin,Wolf,Attraction,Cow,Chest,Hat
Guess,Speedos,lamp,Moon,Boxe,book,Platter,Lamp,King,,Outlet,,Chocolat,Mouth,Computer,Bouteille,bank,Club,Giant,Pan,fly,banana,\u00e9pices,,Penguin,Loup,Rasenm\u00e4her,sirop,Moulin,Police,book,nourisson,operation,island,Pirate,rat,Breaking,Button,Chess,Data,,Poil,,Rake,Arrow,Blanc,Oven,,igiveup,test,attic,Concert,,mannaiaLa,Rock,Zoo,Grape,Bork,wolf,attraction,Cow,Chest,hat
