ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,423949761,423806163,423695736,423616458,423530293,423429168,423336881,423216694,423162885,422947871,422908962,422785803,422745756,422613922,422540133,422342689,422145117,422141451,422117089,422101259,422108223,421810395,421472241,421380668,421315859,421279038,421187413,420914272,420771039,420699835,420552674,420424922,420414171,420382586,420345398,420346281,420084366,419934667,419715328,419719010,418688067,418252645,418088593,417918992,417631072,417293768,416734430,416390940,415379476,415154373,414945547,414421224,412907496,411179061,405054016,396307534,356959263,348838927,346689693,344838144,331907183,320452280,319065151,314360735,312175859
Move,30,6,9,18,30,9,27,33,38,18,24,28,31,29,51,18,47,25,35,44,9,10,30,85,44,57,74,10,36,52,25,63,99,100,61,58,83,33,99,58,8,7,24,30,97,73,60,49,19,43,82,61,11,48,410,185,859,1185,1157,1000,745,1964,215,2335,1609
Clues,"['Ball', 'Easter', 'Wicker', 'Clothes']","['abix', 'bread', 'Sheaf', 'Golden', 'Grain', 'grain']","['lance', 'Alarme', 'Pyromane', 'feu', 'Brasier', 'Pompier']","['concert', 'box', 'Song', 'Opera', 'Chorus', 'orchestra']","['snickers', 'treat', 'Cadbury', 'Cocoa', 'Bournville', 'Yorkie']","['Insignificant', 'Juvenile', 'Note', 'Less', 'Child', 'Child']","['sharp', 'Rapier', 'medieval', 'epee', 'Fish', 'Two-edged']","['..\\u0438\\u0428\\u0443\\u0442', '\\u0428\\u0430\\u0445\\u043c\\u0430\\u0442\\u043d\\u044b\\u0439', '\\u0410\\u0440\\u0442\\u0443\\u0440', '\\u0433\\u043b\\u0430\\u0432\\u043d\\u044b\\u0439', '\\u041e\\u0442\\u0435\\u0446', '\\u041f\\u0440\\u0438\\u043d\\u0446\\u0435\\u0441\\u0441\\u044b']","['Ness', 'Monster', 'Key', 'Safe']","['hunt', 'island', 'map', 'gold', 'Chest', 'Pirate']","['Energy', 'MOW', 'cow', 'klim', 'icecream']","['glacier', 'vanilla', 'frost', '-1C', 'Frozen', 'Frozen']","['Tolkien', 'Rund', 'Kreis', 'frodo']","['Mohair', 'Pull', 'Alpaga', 'cachemire', 'cachemire', 'Alpaga']","['fallen', 'Zusammenbruch', 'Fehltritt', 'Aufprall']","['Malaria', 'Zika', 'Vampire', 'Anopheles', 'blood', 'Blood']","['achille', 'Achille', 'Aiguille', 'achille', 'Aiguilles', 'Achille']","['stalker', 'Predator', 'meat', 'wildlife', 'Game']","['Lozenge', 'taste', 'Dialect', 'Tastebuds']","['Nirvana', 'utopia', 'Idyllic', 'MeatLoaf']","['beach', 'shore', 'Castle', 'tatooine', 'Dune', 'glitter']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Pandora', 'Wrist', 'armband', 'wristband', 'jewellery', 'Jewellery']","['roux', 'Asie', 'animal', 'Australie', 'kung-fu', 'Bambou']","['Placid', 'Michigan', 'Ricki', 'Huron', 'Reservoir', 'Water']","['Chifrudo', 'Inferno', 'Belzebu', 'Mefist\\u00f3feles', 'satan', 'evil']","['Raccoon', 'animal', 'Castor', 'Mink', 'Coat', 'coat']","['tooth', 'doctor', 'teeth', 'teeth']","['Mother', 'Dead', 'Corpse', 'Wrapped', 'Wrapped', 'Wrapped']","['Woman', 'Jaguar', 'Feline', 'Panther']","['nightmare', 'sleeping', 'fulfill', 'walker', 'Catcher', 'Sweet']","['Jahresabschluss', 'Bleigie\\u00dfen', 'Neujahr', 'Bunt', 'mitternacht', 'Tweety']","['Electric', 'trombone', 'Playground', 'Water', 'Rule', 'rule']","['Nirvana', 'Perforation', 'mend', 'watering', 'Tee']","['Barrister', 'Ace', 'Licensed', 'Law', 'Law', 'Law']","['Cockatiel', 'Polly', 'Repeat', 'exotic']","['Shaving', 'Gandalf', 'Goatee', 'Santa', 'Face', 'Face']","['Abu', 'Bread', 'Chimp', 'Chimp']","['Vaccin', 'Injection', 'aiguille', 'Maringouin', 'Maringouin']","['little', 'Ginuwine', 'Sebasti\\u00e1n', 'Express', 'Carousel']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['master', 'index', 'stock', 'Wild', 'greeting']","['Terrapin', 'Blastoise', 'Oogway', 'Galapagos', 'Turtle', 'Shell']","['bludgeon', 'extracurricular', 'Caveman', 'soda', 'Billy', 'Rave']","['Dead', 'Finale', 'the', 'Finish', 'Omega']","['crossroad', 'Turn', 'Connection', 'connection']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Billard', 'Pistole', 'rund', 'rund']","['shows', 'world', 'Episodic', 'Unparalleled', 'Television']","['Rock', 'Stone', 'Warwick', 'Davis', 'Star', 'Red']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Coaster', 'Hitch', 'rollercoaster', 'horse']","['Lumber', 'wood', 'Bunyan', 'Sharp', 'Chop', 'Chops']","['water', 'charentais', 'Tesla', 'HONEYDEW', 'fruit', 'Fruit']","['SFR', 'Vigilance', 'couleur', 'M\\u00e9canique', 'M\\u00e9canique', 'couleur']","['H\\u00e9lice', 'champs', 'convertisseur', 'vent']","['Flicker', 'igniter', 'Bic', 'Bic']","['Circus', 'Pup', 'Teepee', 'Coleman', 'Camping', 'camping']","['Dumbledore', 'X', 'Tournesol', 'Tournesol', 'Tournesol']","['aang', 'barn', 'Viento', 'remolino']","['Sequence', 'Geometric', 'show', 'season', 'Books', 'Book']","['Koperta', 'Naklejony', 'Pocztowy', 'Poczt\\u00f3wka']"
Mystery Word,Basket,Wheat,Incendie,Music,Chocolate,Minor,Sword,King,Lock,Treasure,Milk,Ice,Ring,Laine,Sturz,Mosquito,Talon,Hunter,Tongue,Paradise,Sand,Poule,Bracelet,Panda,Lake,Devil,Fur,Dentist,Mummy,Cougar,Dream,Silvester,Slide,Hole,Attorney,Parrot,Beard,Monkey,Piq\u00fbre,Pony,Rum,Barbecue,Card,Tortoise,Club,End,Junction,Kette,Oasis,Kugel,Series,Dwarf,Guillotine,Mermaid,Ride,Axe,Melon,Orange,\u00c9olienne,Lighter,Tent,Professeur,Tornado,Series,Stamp
Guess,Basket,grain,Incendie,Music,Chocolate,Minor,sword,King,Lock,Treasure,Milk,ice,Ring,Laine,ausrutschen,Virus,,Hunt,Tongue,heaven,sand,Poule,jewellery,Panda,Lake,Devil,Scent,Dentist,Frankenstein,Cat,,Sylvester,slide,hole,Lawyer,Parrot,Beard,Monkey,seringue,Pony,,Kangaroo,,Tortoise,Stone,End,Corner,Kette,,Kugel,series,Dwarf,,mermaid,Cart,tree,Melon,Orange,Eolienne,lighter,Tent,Sorcier,wind,Series,Znaczek
