ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78
Table Number,425287555,425265204,425251048,425126523,425102131,425082962,425047724,424993776,424964423,424956812,424911585,424881029,424794874,424712916,424686480,424669522,424633906,424591849,424475694,424247341,423806163,423803653,423734854,423672931,423486876,423429168,423228212,423184289,423098718,422947871,422908962,422866724,422811281,422774718,422754186,422451241,422352998,422141451,422121672,422107292,422080187,421981250,421810395,421702805,421549389,421470941,421348499,420914272,420835072,420699835,420372008,420079171,420044704,419400127,419089288,418688067,418633062,418252645,418109392,417918992,417255169,416516806,416390940,415379476,415154373,414945547,414619799,412907496,411328429,411179061,389157129,387173467,381777020,363390977,357991900,353362991,350584338,319065151
Move,25,9,6,6,6,9,18,31,62,14,7,18,58,18,18,20,19,24,31,18,25,33,63,31,27,49,64,64,36,48,40,32,66,94,57,73,27,50,21,5,46,52,10,58,63,60,26,10,93,74,62,100,103,74,120,8,36,7,102,36,123,74,49,19,48,90,18,11,73,53,922,750,408,746,274,951,2166,215
Clues,"['Luke', 'Olsen', 'Burgers', 'wonderland', 'Siamese', 'Duplicate']","['Atkins', 'Coke', 'fad', 'Fasting', 'Fat', 'Nutrition']","['Sliced', 'Toast', 'bake', 'wheat', 'Money', 'Crust']","['shelter', 'patio', 'wetness', 'shield', 'Accessory', 'Protect']","['Scampi', 'Fried', 'Jumbo', 'Ocean', 'teeny', 'shell']","['Exist', 'time', 'current', 'Now', 'Christmas', 'Christmas']","['translucent', 'paste', 'styling', 'goo', 'Wet', 'Hair']","['Oleron', 'shetland', 'flottante', 'Catane', 'Maurice', 'Maurice']","['wheeeeeeeeeeeeeee', 'pole', 'projector', 'whistle']","['Prison', 'pet', 'Iron', 'Dancing']","['Schutzgeld', 'Pate', 'Sizilien', 'Ndrangheta']","['tea', 'coffee', 'Water', 'cake', 'Drinking', 'Dish']","['cookout', 'ribs', 'Mesquite', 'Baste']","['Jewelry', 'lanyard', 'Collar', 'wear', 'Choker', 'Pearls']","['garmin', 'Tornado', 'observe', ""Night's"", 'Casio', 'timepiece']","['Klempner', 'toad', 'Adorf', 'Digital', 'playstation', 'Luigi']","['Gogh', 'masterpiece', 'Solaris', 'Bloom', 'Yellow', 'Fields']","['turtle', 'shell', 'Aldabra', 'Angonoka', 'Terrapin', 'Blastoise']","['of', 'honor', 'Olympic', 'Bronze', 'Purple', 'Heart']","['choose', 'leader', 'Votes', 'General', 'Presidential', 'Presidential']","['Nematode', 'Tape', 'pink', 'Jim', 'Earth', 'Earth']","['fruit', 'Hamper', 'wickerwork', 'box', 'wicker', 'Wicker']","['Pr\\u00e4gung', 'Hochzeitsschmuck', 'Hochzeit', 'Selbstgeschmiedete', 'Ringfinger', 'Goldschmied']","['Play', 'Football', 'Catan', 'Hanabi', 'Board', 'Board']","['ding', 'jingle', 'object', 'metal', 'Liberty', 'Liberty']","['Brown', 'Cacao', 'Cadbury', 'Sweet', 'Cocoa', 'Cocoa']","['Kale', 'flatulences', 'mignon', 'Surnom']","['Sabrina', 'Schiappa', 'mal\\u00e9fice', 'Potions', 'Chaudron', 'Charmed']","['Illusion', 'Abracadabra', 'Sorcerer', 'Wand', 'illusionist', 'illusionist']","['Oogway', 'shell', 'Terrapin', 'Blastoise', 'Galapagos', 'galapagos']","[""Tim'Cook"", 'pie', 'Newton', 'an', 'Red']","['Held', 'forearm', 'Armor', 'Armor']","['Takeoff', 'Landing', 'travel', 'wing', 'migratory', 'bird']","['Fantastic', 'Den', 'Vixen', 'Canine', 'Vulpix', 'Outwit']","['French', 'Moet', 'Toast', 'Bubbly', 'bubbly']","['enwrap', 'Ace', 'arm', 'Cover', 'Covering']","['Womans', 'Shape', 'Pear', 'Pear']","['Head', 'protective', 'bike', 'protection', 'protection']","['Clasp', 'Gamepad', 'nose', 'Sewn']","['rubbing', 'isopropyl', 'Wine', 'Scotch']","['runner', 'tapestry', 'Thick', 'toupee', 'Mat', 'Drapes']","['Chutes', 'Werner', 'Rung', 'Runs']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Blanc', 'Vache', 'Boisson', 'Boisson']","['Shirt', 'Pullover', 'Arm', 'Tubular', 'green', 'Protective']","['Blackbead', 'Pugwash', 'Plank', 'Bluebeard']","['tooth', 'doctor', 'teeth', 'teeth']","['Private', 'Clues', 'Scooby', 'Agent', 'homicide', 'Pikachu']","['Pooh', 'well', 'Monster', 'Bees']","['Respirator', 'N95', 'Awooga', 'Hider', 'Surgical', 'Cloth']","['pluvieux', 'montgolfi\\u00e8re', 'Septi\\u00e8me', 'Firmament', 'Haut', 'Mardi']","['Beach', 'Paper', 'glass', 'Grains', 'grain']","['Allwissend', 'Internetsuchseite', 'Suchmaschine', 'Lens']","['kodak', 'Aperture', 'obscura', 'snap', '35mm', 'Lens']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Australia', 'aussie', 'Grill', 'Grill']","['defensiv', 'Bunker', 'Milit\\u00e4r', 'Schild', 'Angriff', 'Deckung']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Trail', 'road', 'Guide', 'Bannister', 'Gun', 'Train']","['calm', 'tranquility', 'Green', 'hippies', 'dove', 'Dove']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Kernobst', 'Streuobstwiese', 'Strudel', 'Schneewittchen']","['high', 'Atmosphere', 'Masterson', 'vanilla', 'Cloudy']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Periplaneta', 'Raid', 'Black', 'Exterminate', 'Bug']","['Sicilian', 'godfather', 'Prohabition', 'Guns']","['wrench', 'Ape', 'Powerlines', 'Luffy', 'Kong']","['Heir', 'Royalty', 'Diana', 'Astrid', 'Peach', 'Pea']","['Worship', 'Grandin', 'Shirley', 'Forehead']","['Mint', 'respire', 'Wheeze', 'morning', 'Halitosis']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['engine', 'boat', 'Hbbrbrbrbl', 'rev']","['Tirebaba', 'Repas', 'Couteau', 'F\\u00e9minin']","['aang', 'barn', 'Viento', 'remolino']"
Mystery Word,Twins,Diet,Bread,Umbrella,Shrimp,Present,Gel,\u00cele,Slide,Cage,Mafia,Cup,Barbecue,Necklace,Watch,Mario,Sunflower,Tortoise,Medal,Election,Worm,Basket,Ehering,Game,Bell,Chocolate,Chou,Sorci\u00e8re,Magician,Tortoise,Apple,Shield,Flight,Fox,Champagne,Sleeve,Pear,Helmet,Button,Alcohol,Rug,Ladder,Poule,Dinosaur,Lait,Sleeve,Pirate,Dentist,Detective,Honey,Mask,Ciel,Sand,Google,Camera,Rum,Vacation,Barbecue,Verteidigung,Medal,Rail,Peace,Kette,Oasis,Apfel,Sky,Arrow,Guillotine,Cockroach,Mafia,Monkey,Princess,Temple,Breath,Dwarf,Motor,Fourchette,Tornado
Guess,twin,diet,Bread,rain,shrimp,Today,Gel,\u00cele,Slide,Cage,Mafia,Cup,Barbecue,Necklace,watch,Mario,sunflower,Tortoise,medal,Election,worm,Basket,Ehering,games,Bell,Chocolate,Chou,sorci\u00e8re,Magic,,apple,,Plane,Fox,Bread,Gun,Bell,Helmet,Clothespin,Alcohol,carpet,Ladder,Poule,Dinosaur,Lait,jacket,pirate,Dentist,Detective,Honey,mask,Ciel,Sand,Google,camera,,Vacation,Kangaroo,Verteidigung,Medal,Rail,peace,Kette,,Apfel,Sky,compass,,Roach,mafia,Monkey,Princess,Temple,Breath,DWARF,motor,Fourchette,wind
