ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,427919448,427724491,427562403,427460414,427443736,427391092,427268056,426921218,426855385,426728042,426726061,426312752,426257197,426192167,426100952,425836560,425747479,425578590,425540722,425498441,425469782,425283639,425226140,425165350,425120033,425109990,424686480,424650192,424633906,424507759,424429766,424185755,424151707,423976877,423803653,423677151,423616458,423531913,422914441,422613922,422194726,422121672,422105110,422080187,422023905,421810395,421785061,421736125,421702805,421348499,420914272,418887349,418688067,418252645,416516806,416390940,415621306,415379476,414669952,414619799,412907496,411828076,396307534,382303145,343894377,341401520,338553253,337346134,337138645,336562502,330741642,321888448,320452280,318929216,314360735
Move,10,6,5,28,24,19,18,5,22,31,48,80,25,36,27,28,73,76,48,67,36,55,16,47,24,55,66,73,69,72,64,74,46,102,45,61,93,37,92,112,20,43,48,93,41,10,62,106,58,41,10,56,8,7,83,49,47,19,69,18,11,91,211,264,1596,1793,1316,2871,751,1136,1727,2349,1998,2279,2368
Clues,"['Crysallis', 'transform', 'Larvae', 'Home']","['falchion', 'knight', 'Narsil', 'Claymore', 'rapier', 'scimitar']","['Fatal', 'magnetic', 'Fatal', 'magnetic', 'Fatal', 'magnetic']","['K\\u00f6lner', 'Besucher', 'Gehege', 'hagenbeck', 'Wilhelma', 'Wilhelma']","['V\\u00e9rit\\u00e9', 'Film', 'theater', 'Flim', 'Theatre']","['Astuta', 'RedDisney', 'Gatto', 'Furbo', 'Megan', 'Browser']","['ox', 'milk', 'moooooo', 'Udders', 'Mammal', 'Heifer']","['tsetse', 'pest', 'swatter', 'insect']","['gown', 'apparel', 'Ballgown', 'sleveless']","['Moana', 'Deep', 'Pacific', 'Billy', 'Waves', 'Salty']","['Ethanol', '90', 'Distillation', 'Shnapps', 'Picoler', 'chouchen']","['Dinner', 'Banquet', 'value', 'Food', 'Ticket']","['Battleship', 'Portkey', 'Orange', 'Belly', 'Tummy', 'Button']","['Salutation', 'alphabet', 'character', 'French']","['Prosecco', 'Region', 'wine', 'flute', 'Bubbles', 'Bubbly']","['\\u00dcberlegung', 'Verschwenden', 'Liebespartner', 'Geistesblitz', 'Idee', 'Idee']","['Toile', 'Soie', 'Huit', 'Parker', 'Phobie']","['Aid', 'Genesis', 'Beatles', 'rubber', 'Group', 'Music']","['Tor\\u00e9faction', 'Noir', 'Robusta', 'chicor\\u00e9e', 'Serr\\u00e9', 'Grain']","['Bates', 'Film', 'Aggresiv', 'Duschszene', 'Hitchcock', 'Hitchcock']","['Transportation', 'Locomotive', 'Choochoo', 'Instruct', 'Caboose', 'Caboose']","['orb', 'Wrecking', 'Spherical', 'billiard', 'bouncy', 'Bouncy']","['Seekrieger', 'Seer\\u00e4uber', 'Wicki', 'Wickie']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Subway', 'Vision', 'Durchgang', 'Berg', 'passageway', 'dark']","['Girls', 'Chili', 'Ginger', 'Sporty', 'pepper', 'paprika']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['Reception', 'motel', 'Restaurant', 'Marriott', 'Sheraton', 'Hyatt']","['Einstein', 'Archimedes', 'Great', 'Mind', 'Very', 'Clever']","['Weekend', 'School', 'Sabbath', 'Monday', 'worship', 'leisure']","['gaudasse', 'pipe', 'Shadoks', 'Funebre', 'Piston', 'Chaussure']","['diddl', 'Tapette', 'Agneau', 'mickey', 'Minnie', 'Minnie']","['Mannequin', 'still', 'Monument', 'David', 'Liberty', 'Liberty']","['Pasteurized', 'cookies', 'Duds', 'cream', 'Oat', 'Drink']","['Catholic', 'Francis', 'CEO', 'catholicism', 'Bishop', 'Rome']","['olympic', 'Mint', 'pyrite', '18k', 'first', 'First']","['Ramses', 'Khufu', 'Title', 'Egypt', 'Ramesses', 'Ramesses']","['Scattergories', 'jenga', 'fun', 'entertainment', 'Monopoly', 'monopoly']","['Monocycle', 'draisi\\u00e8nne']","['paul', 'Roule', 'Rosette', 'Bachelet', 'Naturelle', 'Fronde']","['M\\u00e4hen', 'Halm', 'Garten', 'Drau\\u00dfen', 'Gr\\u00fcn', 'Gr\\u00fcn']","['Times', 'Obituary', 'Press', 'print']","['Music', 'Event', 'Amphitheater', 'Philharmonic', 'performance', 'stage']","['photon', 'Caroline', 'Bright', 'ning', 'bulb', 'Bulb']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Hell', 'hell', 'Haarfarbe', 'Haarfarbe']","['asparagus', 'Pickle', 'WWE', 'Phalanx', 'Javelin', 'Javelin']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['tooth', 'doctor', 'teeth', 'teeth']","['Scissors', 'Pinch', 'Pull', 'Tool', 'Tool', 'Tool']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Freefall', 'Ripcord', 'Pants', 'skydiving']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['Optyczny', 'Stropowa', 'Tag', 'Drewno']","['Penitentiary', 'Jail', 'clink', 'slammer']","['Chaplin', 'Toothbrush', 'Lip', 'Hair', 'Walrus', 'Handlebar']","['Mill', 'Electricity', 'energy', 'Generator', 'Wind', 'Wind']","['bro', 'Blinding', 'Apollo', 'star', 'Golden']","['\\u0141apacz', 'Letniej', 'Na', 'Jawie', 'Noc', '...Nocy']","['D\\u00e9partement', 'Cherbourg', 'Angleterre', 'Habit', 'Mer', 'Mer']","['Air', '\\u00c9crite', 'Musique', 'Musique']","['Vehicle', 'Private', 'toyota', 'Coupe', 'sedan', 'Sedan']","['Beaujolais', 'bordeaux', 'Santerre', 'Pinot', 'Piasse']","['extraction', 'Hygienist', 'Oral', 'suction', 'darla']","['Vesuvius', 'Mountain', 'pompeii', 'eruption', 'Lava', 'Lava']"
Mystery Word,Cocoon,Sword,Attraction,Zoo,Cinema,Fox,Cow,Fly,Dress,Ocean,Alcool,Meal,Navel,Letter,Champagne,Gedanke,Araign\u00e9e,Band,Caf\u00e9,Psycho,Train,Ball,Wikinger,Nombril,Tunnel,Spice,Lamp,Hotel,Genius,Sunday,Pompe,Souris,Statue,Milk,Pope,Gold,Pharaoh,Game,V\u00e9lo,Pierre,Gras,Newspaper,Concert,Light,Ski,Poule,Blond,Spear,Dinosaur,Volcano,Dentist,Pliers,Rum,Barbecue,Peach,Kette,Sock,Oasis,Tunnel,Arrow,Guillotine,Parachute,Bar,Beam,Prison,Mustache,Turbine,Sun,Dream,Manche,Chanson,Car,Vin,Dentist,Volcano
Guess,Cacoon,Sword,potato,Zoo,truth,Fox,Cow,Fly,Dress,Ocean,Alcool,resturant,Navel,accent,Champagne,,Araign\u00e9e,Band,Caf\u00e9,Messer,Train,Ball,St\u00f6rtebecker,Nombril,tunnel,Spice,Light,Hotel,genius,sunday,Pompe,Souris,Statue,milk,Pope,Gold,Pharaoh,Game,bicyclette,Pierre,Rasen,newspaper,Orchestra,Light,skate,Poule,Kugel,,Dinosaur,volcano,Dentist,tool,,Kangaroo,Green,Kette,sock,,tunnel,compass,,parachute,bar,bar,Prison,Mustache,Power,Sun,dream,Manche,M\u00e9lodie,Car,Vin,Dentist,Volcano
