ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,432021482,431912516,431862886,431785891,431690460,431586514,431460581,431427708,431356594,431297915,431208157,430915733,430809069,430790870,430750350,430466015,430329264,430151714,430056297,429760752,429726272,429676916,429339247,429335825,429314903,429277775,429213142,429193505,429156372,429027460,428965172,428958502,428270891,428266021,428211444,428173693,428056255,427868633,427686038,427650042,427550737,427407235,427169076,426998428,426995116,426465302,426150558,425815125,425606297,425540722,425165350,424325839,423741996,422023905,421810395,421702805,420992843,420914272,418688067,418252645,416390940,415621306,414619799,402108912,387173467,382303145,381777020,357991900,356959263,330741642,328236739,320452280,314360735,313533300
Move,12,9,67,7,47,34,43,6,8,9,25,32,30,14,12,31,22,42,29,28,6,44,50,68,55,38,28,55,69,97,57,13,43,25,43,55,55,22,101,34,31,61,52,91,45,74,51,20,85,94,47,65,57,41,10,58,65,10,8,7,49,67,18,460,835,280,571,280,953,1810,2540,2022,2381,2651
Clues,"['stein', 'cocoa', 'cup', 'ceramic', 'Crockery', 'Morning']","['belier', 'ovin', 'troupeau', 'Panurge', 'berger', 'Berger']","['gelationi', 'cannolitski', 'pudding', 'course', 'Vanilla', 'Iscream']","['Performance', 'Eras', 'Mosh', 'Gig']","['disneyfilm', 'Kopenhagen', 'Ariel', 'Mythe', 'Botje', 'Botje']","['pumpkin', 'grass', 'Sow', 'Germinate']","['masse', 'Contondante', 'Nucl\\u00e9aire', 'blanche', 'blanche']","['Viande', 'Long', 'Toulouse', 'Choucroute', 'Strasbourg', 'Strasbourg']","['Chill', 'relax', 'Bloody', 'rest']","['bowl', 'Judy', 'Boxing', 'uppercut', 'fist', 'Fist']","['Gewinn', 'Endspiel', 'Henkelpott', 'Finalsieger', 'DFB', 'Troph\\u00e4e']","['Accident', 'vitale', 'H\\u00f4pital', 'h\\u00f4pital']","['stroller', 'newborn', 'Diaper', 'PACIFIER', 'young', 'fawn']","['peek', 'Eye', 'espionage', 'espionage']","['Washington', 'Icee', 'Fruit', 'Baby', 'Pie', 'Pie']","['Jail', 'Room', 'Prison', 'Body', 'Mitochondria', 'Mitochondria']","['nail', 'jack', ""Thor's"", 'MC']","['girls', 'Dates', 'Gregorian', 'Gregorian']","['Apple', 'Kills', 'Strychnine', 'Toxic', 'Dart', 'Arsenic']","['Bowler', 'Fedora', 'Sombrero', 'Top', 'Joker']","['Nail', 'Pin', 'Tool', 'Hit', 'framing', 'finishing']","['Head', 'casque', 'Protection', 'protection']","['\\u3088\\u3053\\u3084\\u307e\\u3084\\u3059\\u3057', '\\u304b\\u306a\\u3046', '\\u3055\\u3070\\u3048', 'C', '\\u3057\\u308a\\u3087\\u304f', '\\u30a6\\u30a7\\u30ea\\u30f3\\u30c8\\u30f3']","['Rarity', 'Charlie', 'Stallion', 'Pony', 'Mythical', 'Mythical']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Aviator', 'Light', 'Cockpit', 'Cockpit', 'Airman', 'Airline']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['duvet', 'Oreiller', 'Oiseau', 'voler', 'legeret\\u00e9', 'pelage']","['Hern\\u00fd', 'Dobr\\u00fd', 'Sunset', 'Morning', 'Neskoro', 'neskoro']","['lava', 'illuminate', 'Floor', 'Genie', 'genie']","['action', 'campaign', 'Surgery', 'Appendicectomy', 'bypass', 'appendectomy']","['files', 'murder', 'closet', 'suit', 'brief', 'brief']","['gem', 'Musician', 'encrusted', 'crown', 'emerald', 'singer']","['Illuminate', 'Feather', 'on', 'off', ""R'hllor"", 'dark']","['M\\u00e4rchen', 'Orient', '1001Nacht', 'Disney']","['Dragonball', 'yugioh', 'Comic', 'Cosplayvorlage', 'naruto', 'Zeichentrick']","['finale', 'stop', 'Epilogue', 'denouement', 'Finish', 'finish']","['Titanic', 'Bioscoop', 'Popcorn', 'Cinema']","['snake', 'antidote', 'Hollyweird', 'Cooper', 'Arsenic', 'Arsenic']","['Flutschfinger', 'Bumbum', 'grava', 'kalt']","['Flesh', 'Chopper', 'Pig', 'Sticker', 'Pudge', 'DoTA']","['Walkng', 'Dead', 'Apocalypse', 'WalkingDead']","['Mirage', 'Water', 'Desert', 'Desert']","['Boule', 'Cochonnet', 'cochonnet']","['Pferd', 'Mustang', 'Wallach', 'H\\u00fcssi']","['tv', 'Plasma', 'silver', 'green', 'filter', 'Monitor']","['Linebacker', 'Department', 'Lawyer', 'Snape', 'Ministry']","['Machine', 'origami', 'Bird', 'bird']","['Wipe', 'Blow', 'Snot', 'Epithelial', 'paper', 'Cumrag']","['Salle', 'Ugc', 'Paradiso', 'Film', 'art', 'art']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['coming', 'february', 'Frosty', 'Stark', 'Snow', 'Icy']","['shipwreck', 'lettuce', 'Glacier', 'Titanic']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Carrey', 'Green', 'Covid', 'Protection']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['curse', 'plagues', 'Egypt', 'hardhearted', 'Mummy', 'Ramses']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['sharon', 'Flint', 'henge', 'Opal', 'Rock', 'Rolling']","['bratwurst', 'Bangers', 'Grinder', 'Meat', 'Pork', 'pork']","['wyboru', 'Lista', 'Spis', 'Oferta']","['Tooth', 'Sugarplum', 'Tinkerbell', 'Tinkerbell']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['defence', 'Protect', 'buckler', 'Maiden', 'Protection', 'Carter']","['John', 'Deer', 'V\\u00e9hicule', 'Ferme']","['Scraper', 'aviation', 'Clouds', 'starry', 'Up']","['Carte', 'Prix', 'petit', 'Liste', 'liste']","['Arthur', 'Henry', 'regal', 'Monarch', 'monarch', 'monarch']","['moo', 'Simmental', 'Udder', 'Heifer', 'holstein', 'Hereford']"
Mystery Word,Mug,Mouton,Dessert,Concert,Mermaid,Seed,Arme,Saucisse,Sunday,Punch,Pokal,Urgence,Baby,Spy,Cherry,Cell,Hammer,Calendar,Poison,Hat,Hammer,Helmet,Glasses,Unicorn,Butcher,Pilot,Rock,Plume,Evening,Lamp,Operation,Case,Jewel,Light,Aladdin,Manga,End,Film,Poison,Eis,Butcher,Zombie,Oasis,P\u00e9tanque,Hengst,Screen,Defense,Crane,Tissue,Cin\u00e9ma,Nombril,Winter,Iceberg,Ski,Poule,Dinosaur,Mask,Dentist,Rum,Barbecue,Kette,Pharaoh,Arrow,Stone,Sausage,Menu,Fairy,Mustache,Shield,Tracteur,Sky,Menu,King,Cow
Guess,Mug,mouton,icecream,Concert,Zeemeermin,Seed,arme,saucisse,igiveup,Punch,Pokal,,baby,look,apple,Cell,hammer,,Poison,hat,hammer,,Glasses,Horse,mannaiaLa,Sunglasses,Rock,plume,evening,lamp,Operation,,Jewel,light,Aladdin,,Ending,Movie,venom,Eis,pork,Zombie,Oasis,,Hengst,Screen,,fold,Tissue,Cin\u00e9ma,Nombril,Winter,Iceberg,skate,Poule,Dinosaur,Mask,Dentist,,Kangaroo,Kette,Pharaoh,compass,Stone,Sausage,Opcja,Fairy,Mustache,Shield,Tracteur,Sky,Rabaie,King,cow
