ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,422569049,422464949,422399318,422344654,422170940,422090899,421992093,421810395,421668226,421518328,421472241,421448482,421431496,421421290,421366153,421090546,421095622,420914272,420915251,420771039,420699835,420637828,420552674,420472963,420424922,420414171,420372008,420300822,420044704,420021280,419963956,419934667,419839549,419752341,419719010,419646476,419632266,419627876,419400127,418688067,418488028,418252645,418237049,417849848,417280097,417101519,416472947,416415190,416390940,416276505,415744082,415416434,415379476,415008212,414757789,414619799,412907496,411179061,348838927,348302073,341401520,338553253,336562502,319065151
Move,5,21,29,18,21,14,26,10,37,55,30,45,36,31,36,37,50,10,26,24,36,16,18,65,45,54,38,100,51,50,85,28,84,34,49,21,73,73,52,8,14,7,93,70,35,65,15,85,49,11,37,91,19,91,84,12,11,38,1185,1725,1585,1262,1088,198
Clues,"['group', 'Woods', 'tree', 'Trees']","['act', 'play', 'movie', 'outburst']","['prosecco', 'Moet', 'Cliquot', 'Bollinger', 'Bubbly', 'bubbly']","['Stiel', 'Kalt', 'Nogger', 'Soft', 'Schlittschuhe', 'Vanille']","['placate', 'comedy', 'Aqueous', 'Amused']","['Tony', 'Orange', 'blake', 'shirkhan', 'Tigger', 'Stripes']","['music', 'performance', 'Gig', 'Farewell']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Escampette', 'sucre', 'Farine', 'grains', 'coca\\u00efne', 'coca\\u00efne']","['central', 'hilarious', 'drama', 'funny', 'Improv', 'genre']","['Pandora', 'Wrist', 'armband', 'wristband', 'jewellery', 'Jewellery']","['Schmetterling', 'Puppe', 'Insektengeh\\u00e4use', 'Falter', 'Gespinst', 'Insekt']","['frein', 'roulettes', 'Galoche', 'Roller', 'Candeloro', 'Candeloro']","['Chop', 'Little', 'Sacrificial', 'Delicious', 'Passover', 'Christ']","['Festivals', 'Beaches', 'Time', 'Heatwave', 'Glau', 'Equinox']","['Tea', 'Sweet', 'Fuzz', 'princess', 'Mario', 'pink']","['Bride', 'Event', 'Unite', 'divorce', 'bridal', 'relationship']","['tooth', 'doctor', 'teeth', 'teeth']","['Lame', 'Couperet']","['Crutch', 'Abel', 'Smack', 'Raising', 'Sugar', 'Sugar']","['lungcancer', 'Signals', 'Fireplace', 'Ash']","['Glissade', 'Table-tournante', 'Paille', 'tuyau', 'cylindre']","['chineese', 'kung', 'fu', 'monochrome', 'bear', 'bear']","['Puma', 'milf', 'milf', 'Vieille', 'Vieille']","['T\\u00e4ufling', 'Sizilien', 'brando', 'pferdekopf', 'Filmtitel', 'Taufe']","['Swayze', 'Host', 'Ship', 'Slimer', 'holy', 'Holy']","['Smash', 'Cotton', 'Nom', 'Talker', 'Eat', 'Hole']","['Camera', 'Fast', 'Comic', 'Gordon', 'Gordon', 'Gordon']","['Dawn', 'Rise', 'Good', 'sunrise', 'Good']","['Nugget', 'element', 'Pyrite', 'Bar', 'Winner', 'Ingot']","['Parmesan', 'provolone', 'Wheel', 'Gouda', 'Muenster', 'Photograph']","['Turn', 'Correct', 'Left', 'Left']","['Pound', 'Banknote', 'Cash', 'yen', '\\u20ac', 'Francs']","['Beznogi', 'Bazyliszek', 'Ogrodowy', 'Zwierze', 'Pyton', 'J\\u0119zyk']","['Frosty', 'Snow', 'icicles', 'Ariel', 'Wonderland']","['Click', 'Wool', 'Pruning', 'Pruning']","['address', 'postmarked', 'Lick', 'stamp', 'mail', 'Mail']","['Monster', 'Shuffling', 'Romero', 'Undead', 'Romero', 'Undead']","['Schwarzwei\\u00df', '...minze', 'Speicherstadt', 'niesen']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Vegas', 'croupier', 'jeton', 'Jeton']","['Australia', 'aussie', 'Grill', 'Grill']","['negroni', 'Punch', 'Margarita', 'Daiquiri', 'Drink', 'Drink']","['Bandelettes', 'Siecle', 'Pr\\u00e9histoire', 'vieux', 'Egypte', 'egypte']","['Mehrzahl', 'Zugspitze', 'Alpen', 'Besteigen']","['power', 'outlet', 'utility', 'Volt', 'Wattage', 'Volts']",[],"['Mono', 'spokes', 'Wagon', 'Spoke', 'fortune', 'Rolling']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Lascaux', 'primitive', 'Opening', 'spelunk', 'cenote']","['Sticky', 'Goop', 'Hair', 'Hair']","['dames', 'R\\u00e9ussite', 'Damier', 'Jeu', 'Tartakover', 'rat\\u00e9']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['fabric', 'Darting', 'Joined', 'Suture', '-stress', 'Stitching']","['wings', 'insect', 'Spotted', 'Spotted']","['see-through', 'spectacles', 'Window', 'Transparent', 'looking', 'menagerie']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Urgent', 'Nurse', 'Siren', '911']","['SFR', 'Vigilance', 'couleur', 'M\\u00e9canique', 'M\\u00e9canique', 'couleur']","['Verre', 'Platre', 'Morceau', 'Carrelage', 'Belote', 'Rouge']","['Orchestral', 'Classical', 'Sound', 'Melodic', 'Melody', 'Sound']","['Lear', 'chess', 'Burger', 'Henry', 'Monarch', 'Monarch']","['Soir\\u00e9e', 'Contraire', 'Aube', 'Lait', 'R\\u00e9veil', 'R\\u00e9veil']","['electricity', 'spinning', 'plane', 'drive']"
Mystery Word,Forest,Scene,Champagne,Eis,Humor,Tiger,Concert,Poule,Poudre,Comedy,Bracelet,Kokon,Patin,Lamb,Summer,Peach,Marriage,Dentist,Guillotine,Cane,Smoke,Tube,Panda,Cougar,Pate,Ghost,Mouth,Flash,Morning,Gold,Cheese,Right,Currency,Snake,Winter,Shears,Envelope,Zombie,Pfeffer,Rum,Casino,Barbecue,Cocktail,Momie,Berge,Electricity,Trailer,Wheel,Kette,Cave,Gel,\u00c9chec,Oasis,Seam,Ladybug,Glass,Guillotine,Emergency,Orange,Carreau,Music,King,Matin,Turbine
Guess,Hike,Theater,champagne,Eis,Tame,Tiger,Encore,Poule,poudre,Theatre,jewellery,kokon,patin,lamb,Summer,Peach,marriage,Dentist,Couteau,Cane,Smoke,Tube,Karate,Cougar,Pate,Ghost,mouth,digital,Morning,gold,Cheese,Right,Currency,W\u0105\u017c,Frozen,,Letter,Teddy,Pfeffer,,casino,Kangaroo,Cocktail,Momie,Gipfel,Electric,,wheel,Kette,Cave,Jelly,\u00c9chec,,Sew,Fly,Glass,,emergency,Orange,,Music,King,Matin,engine
