ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,435479815,434999611,434974083,434977951,434965225,434768772,434587062,434557308,434461621,434380370,434288852,434279515,434193186,434070883,434031136,434023234,433973093,433817021,433634748,433614896,433381811,433344515,433094929,432921213,432881910,432865949,432846587,432665853,432585757,432500062,431912516,431566021,431522727,431368685,431356594,430750350,430082506,429414027,429314903,429213142,429060628,428958502,428808818,428026154,427724491,426998428,426921218,425165350,422023905,421702805,421202126,420914272,415904372,414619799,393453511,374138794,359973908,353362991,348302073,344838144,343894377,324381970,320452280,319065151,312552889
Move,66,9,43,25,37,33,15,45,11,19,9,36,38,18,55,38,37,47,36,15,65,18,84,67,59,20,37,39,36,76,84,54,37,63,8,25,84,78,55,28,58,31,70,65,71,91,79,47,41,58,48,10,59,18,607,888,3217,1237,1883,1186,1703,1409,2048,262,1862
Clues,"['bushes', 'makeup', 'Graze', 'paint', 'hair', 'Handle']","['crown', 'Emerald', 'Gem', 'amethyst', 'Ruby', 'ruby']",[],"['Velociraptor', 'Triceratops', 'Prehistoric', 'Lizard']","['Not', 'Appletizer', 'Small', 'Dish', 'Tiny', 'Starter']","['seigneur', 'hobbit', 'P\\u00e9nien', 'Bebop']","['passageway', 'dark', 'tube', 'Holland']","['Iodine', 'Poisoning', 'Maple', 'Vermont']","['Tatin', 'Pomme', 'P\\u00e2te', 'P\\u00e2te']","['June', 'July', 'Hot', 'Girl', 'Warmer', 'Quarter']","['halloween', 'Cunning', 'Sleight', 'shot', 'magic', 'Treat']","['Ivy', 'Venom', 'Death', 'Rat', 'Arsenic', 'Arsenic']","['Hoof', 'Equine', 'unicorn', 'saddle', 'Giddyap', 'Equestrian']","['Mozzarella', 'Pineapple', 'pie', 'Anchovies', 'Dough', 'Toppings']","['Roux', 'Dessert', 'Glucose', 'Cassonade', 'Sel', 'Canne']","['Vanilla', 'cubes', 'Titanic', 'Glacier']","['Fatal', 'appealing', 'Magnetism', 'repulsion', 'Tourist', 'Charm']","['flourescent', 'heavy', 'Lamp', 'Illumination', 'lamp', 'illumination']","['gas', 'Iron', 'pressurize', 'Swing', 'Siphon', 'Tyres']","['Imperator', 'flugunf\\u00e4hig', 'Frack', 'S\\u00fcdpol']","['Mexico', 'P\\u00e9pito', 'prot\\u00e8ge', 'Couvre-chef', 'guitare', 'Chapeau']","['wanderlust', 'Summer', 'cruise', 'break', 'holiday', 'Holiday']","['Moelle', 'cubitus', 'Femur', 'probl\\u00e8me', 'carcasse', 'S']","['Botulino', 'Rifatta', 'pvc', 'materiale', 'bambole', 'piatti']","['bed', 'pebble', 'Dwayne', 'Alternative', 'Gibraltar']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Fabriek', 'Graaf', 'Man', 'Or', 'Learning', 'Gun']","['Hook', 'Laub', 'Nkreuz', 'Zinken', 'Gartenger\\u00e4t', 'Beet']","['engine', 'boat', 'alternator', 'radiator', 'Diesel', 'Home']","['Kiste', 'Beute', 'Wertvoll', 'M\\u00fcnzen']","['Baymax', 'Dro\\u00efde', 'Cuisine', 'Nono', 'I.', 'Asimov']","['Ritterkampf', 'Scheide', 'Laser-', 'Klinge', 'Merlin', 'Katana']","['Halloween', 'Werter', 'Confiserie', 'Acidul\\u00e9', 'R\\u00e9glisse', 'Rocket']","['plumage', 'weight', 'wing', 'tickler', 'flying', 'covering']","['Chill', 'relax', 'Bloody', 'rest']","['Tooth', 'Tinkerbell', 'Godmother', 'Mythical', 'dust', 'ring']","['cinematic', 'towed', 'preview', 'doublewide', 'hitch', 'semi']","['Saber', 'bright', 'edison', 'Lumen']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Flamme', 'Hitze', 'Zerst\\u00f6rung', 'legen', 'Durst', 'Durst']","['rock', 'Rosetta', 'Weight', 'British', 'rhyolite', 'boulder']","['Lied', 'Helene', 'HeleneFischer', 'Luftnot']","['Obst', 'Beeranlage', 'Zwerg', 'Beete', 'Gr\\u00fcnanlage', 'Gr\\u00fcnanlage']","['Oasis', 'Dunes', 'Mojave', 'Caravan', 'Kalahari', 'Kalahari']","['Boule', 'Cochonnet', 'cochonnet']","['animal', 'Horse', 'mythical', 'Mythical']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['wildlife', 'Cages', 'Exhibits', 'park']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['white', 'flake', 'leopard', 'plough']","['Sol', 'Sirius', 'twinkle', 'little', 'Hollywood', 'Fame']","['Identical', 'minneapolis', 'siamese', 'Triplets']","['Qui', 'P\\u00e8te', 'Chien', 'Tsetse', 'Insecte', 'Insecte']","['mainsail', 'fabric', 'painting', 'Painting']","['Allergy', 'Butter', 'Skips', 'Hope']","['fiction', 'con', 'pr\\u00e9', 'ing\\u00e9nieur', 'vie', 'vie']","['Nick', '\\u00c9pais', 'souterrain', 'vin', 'Estid\\u2019']","['skipping', 'stretch', 'knot', 'sails']","['Kewpie', 'Chucky', 'Figurine', 'Raggedy', 'Rag']"
Mystery Word,Brush,Jewel,Professor,Dinosaur,Appetizer,Anneau,Tunnel,Syrup,Tarte,Summer,Trick,Poison,Horse,Pizza,Sucre,Ice,Attraction,Light,Pump,Kaiserpinguin,Sombrero,Vacation,Os,Plastic,Rock,Lamb,Machine,Harke,Motor,Schatz,Robot,Schwert,Bonbon,Feather,Sunday,Fairy,Trailer,Light,Butcher,Rock,Brand,Stone,Atemlos,Garten,Desert,P\u00e9tanque,Unicorn,Nombril,Ski,Dinosaur,Bar,Dentist,Zoo,Arrow,Tuna,Snow,Star,Twins,Mouche,Canvas,Peanut,Science,Cave,Rope,Doll
Guess,brush,diamond,,Dinosaur,appetizer,Anneau,tunnel,Syrup,Tarte,summer,trick,Poison,Horse,pizza,Sucre,Ice,Attraction,Light,tank,Pinguin,Sombrero,vacation,Dos,Silicone,Rock,,Machine,Harke,Motor,Schatz,Robot,Schwert,Bonbon,feather,igiveup,Fairy,Trailer,light,mannaiaLa,Rock,Brand,stone,Atemlos,Garten,desert,,,Nombril,skate,Dinosaur,Void,Dentist,Zoo,compass,,snow,Star,twins,Mouche,cloth,Peanut,science,Cave,Rope,Doll
