ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,426382662,426224659,426223636,426192167,425836560,425739621,425572389,425549872,425492107,425460085,425265204,425251048,425165350,425126523,425109990,425057912,425051680,424944087,424938682,424686480,424501269,424482798,424485297,424414736,424347318,424330107,424221787,423828332,423397707,423246087,423156122,423101107,422754186,422700764,422234696,422117089,421988915,421810395,421702805,421549329,421090546,420914272,420915251,420278007,419934667,419646476,419400127,418688067,418633062,418252645,417994070,417204012,416390940,416383625,415621306,415379476,414619799,412907496,396307534,358827793,357991900,357001162,353362991,344838144,337346134,324806575,321888448,319065151,312175859
Move,7,12,18,7,9,19,29,42,28,46,18,31,46,20,12,66,55,58,40,38,36,36,64,82,74,85,47,68,103,67,47,37,75,94,96,72,43,10,58,21,101,10,57,96,48,57,83,8,36,7,118,80,49,86,47,19,18,11,205,1216,274,1461,986,1057,2855,1344,2293,215,1615
Clues,"['Claw', 'Hammer', 'polish', 'Pound']","['Syrano', 'Running', 'Routhounia', 'Gampsi', 'NOSE', 'FACE']","['Ballett', 'Tschaikowski', 'Odette', 'Odile', 'Vogel', 'Gew\\u00e4sser']","['apache', 'aircraft', 'Pad', 'Chinook']","['Filmfigur', 'Bund', 'Anf\\u00fchrer', 'Gladiator', 'Sklavenaufstand', 'Thrakier']","['Francis', 'lead', 'Vatican', 'Catholic', 'Vatican', 'catholic']","['AM', 'waves', '104.9', 'Gaga', 'frequency', 'FM']","['Close', 'dead', 'Finish', 'finish']","['Bible', 'Library', 'Novel', 'Tome', 'tome', 'tome']","['Partnership', 'agreement', 'Axis', 'Bernstein', 'NATO', 'friends']","['insert', 'Flip', 'Circle', 'Sixpence', 'nickel', 'nickel']","['China', 'Idle', 'Dog', 'T', 'break', 'skeleton']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['plow', 'ford', 'F150', 'Rivian', 'Nuts', 'Stop']","['Past', 'future', 'Now', 'Today', 'Bow', 'Slideshow']","['Sporty', 'Dune', 'Posh', 'Paprika', 'Melange', 'oregano']","['Doppelfl\\u00fcgel', 'Ausblick', 'Dreifachglas', 'Licht\\u00f6ffnung', 'Lichtschacht', 'Glasreiniger']","['Wookiee', 'Sternenkrieg', 'Kashyyyk', 'Fell', 'Co-Pilot', 'wuschelig']","['Paper', 'Handkerchief', 'Wipe', 'Dinner']","['golden', 'voucher', 'booth', 'admission', 'speeding', 'speeding']","['obscured', 'hide', 'Batman', 'Corona', 'face', 'facial']","['Helium', 'Schiste', 'pet', 'Naturel', 'Carbonique', 'Carbonique']","['1live', 'Staumeldungen', 'Mittelwelle', 'Staumeldung', 'UKW', 'Wellen']","['insect', 'Bloodsucker', 'sucking', 'buzz', 'malaria', 'Malaria']","['cin\\u00e9ma', 'train', 'Spectacle', 'spectacle', 'Spectacle']","['Virgin', 'corsica', 'Bora', 'Cuba', 'beach', 'Thousand']","['pitch', 'bivy', 'backpacking', 'shelter', 'Tepee', 'tepee']","['M\\u00e9lange', 'Ca\\u00efpirinha', 'Ap\\u00e9ro', 'Mojito']","['histology', 'Sniffle', 'Paper', 'Thin', 'Wad', 'sneeze']","['male', 'breed', 'LaTh', 'Hunk', 'rocket', 'Mounted']","['draw', 'Henna', 'sleeve', 'skin', 'Ink', 'Inked']","['Crescent', 'Plantain', 'Fruit', 'Fruit']","['string', 'bow', 'instrument', 'Fiddle', 'Fiddle']","['Guardian', 'Daily', 'Telegraph', 'tribune', 'Times', 'Press']","['smoke', 'Metal', 'Down', 'puff', 'Smoking', 'smoking']","['BOA', 'Cobra', 'Skin', 'Serpent']","['Baaaa', 'Shear', 'Lamb', 'Wool', 'Lamb', 'Wool']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Fencing', 'Sabre', 'katana', 'samurai', 'Knight', 'Weapon']","['Brad', 'prune', 'Center', 'lane', 'bull', 'Racetrack']","['tooth', 'doctor', 'teeth', 'teeth']","['Vergeoise', 'Canne']","['Sausages', 'cake', 'Flute', 'wok', 'wok']","['Shell', 'Caterpillar', 'Caterpillar', 'Shell']","['Dugong', 'Siren', 'Fictional', 'Ariel']","['Gameboy', 'Pok\\u00e9monger\\u00e4t', 'KoiKoi', 'Switch']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Australia', 'aussie', 'Grill', 'Grill']","['Starks', 'solstice', 'Snow', 'Season', 'skiing', 'Cold']","['tooth', 'doctor', 'Braces', 'Orthodontist', ""Teeth's"", 'Healer']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['knight', 'Gravedigger', 'Scoop', 'digging', 'Spade', 'Spade']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Parrot', 'Hook', 'aargh', 'Blackbeard', 'Eye-patch', 'captain']","['de-pan', 'a-becs', 'Pain', '350g']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Text', 'Thick', 'Paperback', 'Fiction', 'Log', 'Face']","['smallest', 'rosin', 'Mariachi', 'bow']","['genuflect', 'fiddlestick', 'Curtsy', 'curtsy']","['Flower', 'jar', 'Vessel', 'Bouquet', 'Decorative']","['Pfa', 'Straws', 'Tupperware', 'Synthetic', 'Surgery', 'Implants']","['lubricating', 'paste', 'clear', 'gooey', 'Get', 'Along']","['aang', 'barn', 'Viento', 'remolino']","['W', 'Rimmikub', 'Glazura', 'Kwadracik']"
Mystery Word,Nail,Nose,Schwanensee,Helicopter,Spartacus,Pope,Radio,End,Book,Alliance,Coin,Bone,Nombril,Truck,Present,Spice,Fenster,Chewbacca,Napkin,Ticket,Mask,Gaz,Radio,Mosquito,Billet,Island,Tent,Cocktail,Tissue,Stud,Tattoo,Banana,Violin,Newspaper,Pipe,Snake,Sheep,Poule,Dinosaur,Sword,Pit,Dentist,Sucre,Pan,Cocoon,Mermaid,Nintendo,Rum,Vacation,Barbecue,Winter,Dentist,Kette,Shovel,Sock,Oasis,Arrow,Guillotine,Pirate,Fl\u00fbte,Dwarf,Book,Violin,Bow,Vase,Plastic,Gel,Tornado,Tile
Guess,Nail,Snot,Schwanensee,Helicopter,Spartacus,,Radio,Ancesters,Book,Ally,Coin,Bone,Nombril,truck,,Spice,,Chubaca,Napkin,ticket,Cave,Gaz,Radio,mosquito,Horaire,Island,Tent,COCKTAIL,Tissue,,tattoo,Banana,Violin,Newspaper,cigarette,Snake,sheep,Poule,Dinosaur,sword,Pit,Dentist,Sucre,frosting,Witch,Mermaid,Nintendo,,Vacation,Kangaroo,Winter,Dentist,Kette,shovel,sock,,compass,,Pirate,Flute,DWARF,Book,Violin,Bow,vase,Plastic,Grease,wind,P\u0142ytka
