ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,438983542,438946767,438871320,438590638,438286766,438257436,437987573,437922581,437870449,437550933,437559751,437498610,437443137,437329187,437309719,437301101,437284990,437272404,437172284,437051974,436951484,436816613,436761022,436762912,436599360,436318845,436148149,436036993,435781132,435579708,435565655,434974083,434945555,434942915,433640035,433551934,433344515,432974132,432934371,432865949,432632784,431356594,431028987,430770636,430526833,429716161,429314903,429271612,429213142,427449286,425815125,425165350,424877761,422619886,422023905,421549329,421202126,366888891,353362991,341401520,338553253,337346134,337138645,336562502,330741642,324381970
Move,6,17,9,9,28,27,12,43,36,37,26,74,63,45,68,38,91,36,72,50,119,31,119,72,91,65,56,36,10,19,46,43,72,46,62,12,62,69,85,20,21,8,140,75,15,81,55,61,28,18,37,47,407,231,41,45,65,1004,1339,2074,1391,3033,778,1259,2069,1446
Clues,"['Snakes', 'Stone', 'Gorgon', 'Petrification', 'Serpant', 'Monster']","['ungebraucht', 'jungfr\\u00e4ulich', 'Gier', 'aktuell']","['T\\u00eate', 'Chapeau', 'pasteque', 'Past\\u00e8que', 'past\\u00e8que', 'Chapeau']","['Schmuck', 'Heiratsantrag', 'Ehe', 'Frodo', 'Nibelungen', 'Nibelungen']","['cabaret', 'Membership', 'member', 'society', 'sandwich', 'Bat']","['best', 'Easter', 'Helios', 'funday', 'service', 'lazy']","['Asterix', 'EU', 'waffeln', 'pommes', 'Br\\u00fcssel', 'Br\\u00fcssel']","['Rosen', 'Scharf', 'Tellicherry', 'Gemahlen', 'cheyenne', 'K\\u00f6rner']","['George', 'Tarzan', 'Tropical', 'Mowgli', 'forest', 'Forest']","['subway', 'transportation', 'underground', 'vain', 'train', 'train']","['Carapace', 'Francklin', 'lent', 'li\\u00e8vre']","['sauter', 'avion', 'Air', 'Voile', 'Saut', 'Saut']","['Animalerie', 'Beauval', 'Captivit\\u00e9', 'Aquarium', 'Parc', 'parc']","['Facepaint', 'It', 'Trump', 'Funny', 'Krusty', 'Krusty']","['Suiveur', 'B\\u00ealant', 'poussi\\u00e8re', 'Panurge', 'Ch\\u00e8vre', 'agneau']","['Diet', 'Rhinoceros', 'Horse', 'Magical', 'Rare', 'Pony']","['Organe', 'Chipolatas', '\\u00c9t\\u00e9', 'Cuisson', 'Weber']","['bomb', 'war', 'Missile', 'BrunoMars', 'explosion', 'Explosive']","['Mutant', 'Tempest', 'Superhero', 'Blizzard', 'X-men']","['Multinational', 'Fuel', 'Nut', 'Casing', 'conch', 'mollusk']","['Oriface', 'loud', 'Cakehole', 'mandible', 'Piece', 'piece']","['Mexico', 'Mexiko', 'Mexico', 'Mexiko']","['Warrior', 'Espion', 'Kung-fu', 'Budhido', 'Tortue', 'Tortue']","['Charlie', 'colombo', 'Enqu\\u00eate', 'Priv\\u00e9', 'Holmes', 'Loupe']","['Shield', 'Goalkeeper', 'linebacker', 'Steelers', 'parry', 'Secretary']","['germinate', 'grow', 'Seed', 'grows', 'seedling', 'Seedling']","['crowded', 'area', 'Panic', 'mate', 'Kitchen', 'Dining']","['Menthol', 'Burn', 'Puff', 'Butt', 'smoke', 'smoke']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['NDW', 'Susanne', 'Kerner', 'Schwurblerin', 'Luftballons', 'Luftballons']","['Weekday', 'Girl', 'black', '6th', 'Venus', 'Good']",[],"['evolve', 'chrysalis', 'Monarch', 'Effect', 'Migration', 'cacoon']","['Rear', 'Cleaner', 'Microsoft', 'Defenestration', 'Pane', 'Operating']","['Hut', 'Dominos', 'Provinziale', 'Bismarck', 'talianska', 'Hawai']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['lycan', 'were', 'sheepskin', 'den', 'Dire', 'Starks']","['long', 'Gown', 'clothing', 'Maxi', 'code', 'code']","['peignoir', 'nana', 'tissu', 'Protection', 'Plage', 'Toilette']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Striped', 'Pollinator', 'allergy', 'sting']","['Chill', 'relax', 'Bloody', 'rest']","['Giant', 'Defense', 'Block', 'Eiffel']","['cutter', 'Cardboard', 'Toy', '\\u00fcberraschungs', 'packaging', 'Carton']","['0', 'X', 'browser', 'Browser']","['metal', 'Pronged', 'Trident', 'pitch', 'Pitch']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Letter', 'Holder', ""Letter's"", 'Pouch']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Stone', ""Georgia's"", 'Color', 'Fruit', 'fruit', 'Fruit']","['Disaster', 'Spin', 'shelter', 'alley']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['chest', 'Use', 'sander', 'Screwdriver']","['butter', 'noodles', 'Seed', 'Snoopy']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Railroad', 'rail', 'Subway', 'Transportation', 'transit', 'Transport']","['Grinder', 'Pepper', 'Flour', 'Saxonville', 'Wind']","['conductor', 'Encore', 'performance', 'music', 'Music', 'Music']","['topping', 'shortcake', 'Shortcake', 'shortcake']","['Mako', 'Tiger', 'Attack', 'Jaws', 'Horn', 'Thresher']","['Hilarious', 'Frivolity', 'Levity', 'Indulge', 'Comedy', 'comedy']","['Clippers', 'Sheep', 'wind', 'snip', 'snip']","['Wie\\u017ce', 'Budynek', 'W', 'Zdunowie', 'Kultury', 'Nauki']","['D\\u00f4me', 'Rungis', 'Gastronomique', 'Repas', 'Bistrot', 'Manger']","['Bouch\\u00e9e', 'Chocolat\\u00e9', 'Museau', 'Chien']","['brick', 'jonque', 'mouche', 'paquebeau', 'haut', 'tard']"
Mystery Word,Medusa,Neu,Melon,Ring,Club,Sunday,Belgien,Pfeffer,Jungle,Metro,Tortue,Parachute,Zoo,Clown,Mouton,Unicorn,Barbecue,Grenade,Storm,Shell,Mouth,Sombrero,Ninja,D\u00e9tective,Defense,Sprout,Room,Cigarette,Poil,Nena,Friday,Professor,Butterfly,Window,Pizza,Cam\u00e9l\u00e9on,Wolf,Dress,Serviette,Lamb,Bee,Sunday,Tower,Box,Safari,Fork,Butcher,Envelope,Rock,Peach,Tornado,Nombril,Tool,Peanut,Ski,Metro,Mill,Concert,Strawberry,Shark,Humor,Shears,Palace,Restaurant,Truffe,Bateau
Guess,Medusa,Neu,,Ring,Club,Sunday,Belgien,Pfeffer,jungle,Tunnel,Tortue,Parachuter,zoo,Clown,mouton,Unicorn,Barbecue,Nuclear,Storm,shell,Mouth,Potter,ninja,D\u00e9tective,Player,Pollen,room,Cigarette,Poil,Nena,Friday,,butterfly,Window,Pizza,Blanc,Wolf,dress,Serviette,,Bee,igiveup,tower,box,moonballer,Fork,mannaiaLa,Envelope,Rock,Peach,tornado,Nombril,tool,Peanut,skate,train,Mill,Concert,Gravy,Shark,Humor,Shear,pa\u0142ac,Restaurant,Gueule,bateau
