ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,424693991,424414736,424347318,424326269,424294232,424221787,424185755,424151707,424015641,423986418,423805954,423806163,423803653,423699703,423616458,423544967,423472063,423448949,423336881,423074764,423022817,422912950,422862626,422855987,422844008,422806547,422540133,422510456,422451241,422372568,422234696,422107292,422105110,422019795,421988915,421820261,421810395,421736125,421549389,421471641,421472241,421448482,420914272,420835072,420382586,420345398,420278007,420079171,419719010,419089288,418688067,418613655,418252645,417954925,417918992,417516457,417230388,417204012,416707418,416516806,416390940,416385735,416276505,415379476,412907496,411179061,409591993,381826421,357991900,350481361,344838144,336562502,330741642,319065151,317609821,313533300
Move,7,18,16,7,9,11,9,9,27,10,15,13,20,18,27,43,24,6,65,39,18,69,36,65,37,85,76,31,57,54,66,5,30,46,37,76,10,60,48,39,41,72,10,74,100,68,72,91,74,110,8,71,7,56,36,39,117,74,63,74,49,65,42,19,11,48,18,378,274,3322,1022,1112,1624,215,1216,2454
Clues,"['Menem', 'bregman', 'Lincoln', 'Helic\\u00f3ptero']","['grit', 'hourglass', 'Sahara', 'soil', 'Glass', 'Sir.Crocodile']","['pompier', 'Coll\\u00e8ge', 'hockey', 'v\\u00eatement', 'Priv\\u00e9']","['jadghund', 'Waidmann', 'Orion', 'Natursch\\u00fctzer']","['crime', 'Play', 'Skit', 'movie', 'Actor', 'Act']","['academia', 'elementary', 'fish', 'Grade', 'Kindergarten', 'learning']","['vis', 'planter', 'charpentier', 'Fakir', 'girofle', 'Girofle']","['Halloween', 'Necromancy', 'brains', 'Apocalypse', 'Rob', 'Undead']","['Neid', 'Kanarienvogel', 'Honig', 'Briefkasten', 'Farbe', 'Sonne']","['Mexicain', 'Chapeau', 'Chapeau', 'Mexicain']","['olive', 'branch', 'Armistice', 'Tolstoy']","['Kobe', 'Position', 'protect', 'watch', 'Shooting', 'Point']","['gun', 'sound', 'deafening', 'bump', 'wispy', 'haircut']","['Kapit\\u00e4n', 'Dienstkleidung', 'Milit\\u00e4r', 'Polizei', 'Kleidung', 'Kleidung']","['Pi', 'Gelato', 'sweets', 'tiramisu', 'tiramisu', 'Icecream']","['Thor', 'Storm', 'Clap', 'Loud', 'Loud', 'Clap']","['Pf\\u00fctze', 'Tonne', 'Traufe', 'Niederschlag', 'Niederschlag']","['Hedges', 'Henson', 'minotaur', 'Bowie', 'Bowie', 'bowie']","['Cosby', 'Charges', 'Clinton', 'William', 'gates', 'Cheque']","['Streuer', 'K\\u00f6rner', 'gemahlen', 'Strauch', 'M\\u00fchle', 'M\\u00fchle']","['Lid', 'Song', 'Letter', 'Blanket', 'Protection', 'Protect']","['\\u3058\\u3085\\u3046\\u305f\\u3044', '\\u3044\\u308f\\u3075\\u306d', '\\u3053\\u3046\\u305d\\u304f\\u3069\\u3046\\u308d', '\\u304a\\u3046\\u3060\\u3093\\u307b\\u3069\\u3046', '\\u3044\\u305f\\u3070\\u3057', '\\u308a\\u3087\\u3046\\u304d\\u3093\\u3058\\u3087']","['weekday', 'Black', 'Party', '13th', '13th', '13th']","['Buffy', 'perfore', 'Golo', 'B', 'Z', 'Alkyle']","['Seafood', 'Squid', 'tentacle', 'Tentacles', 'Intelligent', 'intelligent']","['Ballnacht', 'M\\u00e4rchenfigur', 'M\\u00e4rchen', 'Grimm', 'Glasschuh', 'Glasschuh']","['brenner', 'Untergrund', 'bohren', 'Gotthardbasis']","['Macadamia', 'Scrat', 'squirrel', 'Squirrel']","['cell', 'Lens', 'Film', 'obscura', 'Obscura']","['Fair', 'love', 'Moon', 'Repulsion', 'magnetic', 'Magnetic']","['Apple', 'journey', 'Savannah', 'Kangaskhan', 'africa', 'african']","['rubbing', 'isopropyl', 'Wine', 'Scotch']","['Fifth', 'Spinning', 'Barrow', 'Circular', 'transportation', 'method']","['Brad', 'Fall', 'Pluot', 'Bottomless', 'Avocado', 'Trap']","['Night', 'Private', 'bludgeon', 'billy', 'Golf', 'Membership']","['Canson', 'photosynth\\u00e8se', 'Page', 'automne', 'automne', 'automne']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Sticks', 'butter', 'Dough', 'Naan', 'bun', 'Sandwich']","['Odeur', 'Suspense', 'Souffle', 'Menthe']","['alarm', 'Cock', 'Cogburn', 'Male', 'male', 'Cogburn']","['Molten', 'Pompeii', 'Hot', 'vulcano', 'flow', 'Flow']","['Drehbuchautor', 'pulp', 'F\\u00fc\\u00dfe', 'Django', 'Quentin', 'Quentin']","['tooth', 'doctor', 'teeth', 'teeth']","['decorative', 'hearth', 'Carpet', 'Toupee', 'Floor', 'Floor']","['Nirvana', 'Perforation', 'mend', 'watering', 'Tee']","['Edible', 'Button', 'Enoki', 'Psychedelic', 'Poisonous', 'Poisonous']","['Monster', 'Snickerdoodle', 'maryland', 'Biscotti', 'Gingersnap']","['cand\\u00e9labre', 'allume', 'Chandelier', 'Chandelier', 'Cire', 'Cire']","['Carrots', 'pacifier', 'binky', 'Shark', 'Beluga']","['sock', 'marionette', 'Henson', 'Henson', 'string', 'Strings']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Clavier', 'Nuisible', 'verte', 'chat', 'minis', 'mini']","['Australia', 'aussie', 'Grill', 'Grill']","['slip', 'yellow', 'Curved', 'Monkey', 'plantain', 'plantain']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['waitress', 'bartender', 'Discord', 'infrastructure', 'Gaming', 'Internet']","['Egyptian', 'Sarcophagus', 'Tomb', 'Tutankhamun', 'pyramid', 'pyramid']","['chocolate', 'chip', 'snickerdoodle', 'thumbprint', 'Sugar', 'Disk']","['Raumfahrt', 'Apollo13', 'Silvester', 'Sylvester']","['calm', 'tranquility', 'Green', 'hippies', 'dove', 'Dove']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['OneDrop', 'Offbeat', 'Genre', 'Wailers', 'Marley', 'Jamaica']","['Fancy', 'Chocolate', 'Pig', 'pig']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Grijs', 'Staart', 'Knaagdier', 'Riool']","['flea', 'ringmaster', 'Trapeze', 'Tent']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Yorick', 'singular', '`', 'Stone']","['cushion', 'hypoallergenic', 'lumbar', 'boppy']","['Automate', 'Casino', 'Sous', 'Appareil', 'Robot', 'Robot']","['Damocl\\u00e8s', 'Arme', 'Arthur', 'Gleve']","['aang', 'barn', 'Viento', 'remolino']","['Turner', 'corsaire', 'Rhum', 'Tipiak', 'Gallion', 'Hook']","['tsunami', 'sine', 'stadium', 'Swell', 'Hokkusai', 'sound']"
Mystery Word,President,Sand,Uniforme,J\u00e4ger,Scene,School,Clou,Zombie,Gelb,Sombrero,Peace,Guard,Bang,Uniform,Dessert,Thunder,Regen,Labyrinth,Bill,Pfeffer,Cover,Junction,Friday,S\u00e9rie,Octopus,Cinderella,Tunnel,Nut,Camera,Attraction,Safari,Alcohol,Wheel,Pit,Club,Feuille,Poule,Bread,Haleine,Rooster,Lava,Tarantino,Dentist,Rug,Hole,Mushroom,Cookie,Bougie,Baby,Puppet,Rum,Souris,Barbecue,Banana,Medal,Server,Mummy,Cookie,Rakete,Peace,Kette,Reggae,Truffle,Oasis,Guillotine,Mermaid,Rat,Circus,Dwarf,Grave,Pillow,Machine,\u00c9p\u00e9e,Tornado,Pirate,Wave
Guess,politico,Sand,Uniforme,J\u00e4ger,Murder,school,Marteau,Zombie,Gelb,chocolat,Peace,,Bang,Uniform,Dessert,Marvel,Regen,Labyrinth,Bill,Pfeffer,Love,junction,Friday,Serie,Calamari,Aschenputtel,Tunnel,Nut,Camera,vampire,Kangaroo,Alcohol,wheel,Pit,Club,feuille,Poule,bread,Haleine,rooster,lava,Tarantino,Dentist,Rug,hole,Mushrooms,cookie,bougie,Baby,Muppet,,Souris,Kangaroo,Banana,Medal,server,mummy,Cookie,Raumfahrt,peace,Kette,Reggae,truffle,,,mermaid,rat,circus,DWARF,Grave,Pillow,Machine,\u00c9p\u00e9e,wind,Pirate,Wave
