ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,425944982,425664312,425492107,425498441,425326888,425204239,425102131,425098889,424938682,424747601,424669522,424485297,424475694,424404521,424300607,424185564,423976877,423746373,423616458,423461360,423228212,423156122,423113974,422914441,422908962,422862626,422866724,422844008,422774718,422721709,422651040,422598146,422403936,422234696,422101259,422029809,422019795,421816177,421810395,421702805,421540742,421226618,420958819,420914272,420771039,419846121,419089288,418688067,418633062,418613655,418252645,417918992,417255169,416390940,415379476,414619799,412907496,402108912,389157129,387173467,381826421,363390977,359973908,357991900,357001162,350481361,341401520,321888448,319065151,318929216,314360735,313533300
Move,70,9,9,9,6,19,18,31,35,46,20,36,37,20,19,56,45,92,45,67,78,47,64,62,40,45,32,65,103,74,100,101,44,87,73,56,64,49,10,58,84,74,64,10,68,25,120,8,36,89,7,36,123,49,19,18,11,386,922,759,385,754,3073,274,1461,3347,1702,2287,215,2270,2355,2494
Clues,"['navy', 'row', 'Titanic', 'Sailor', 'sailor']","['sliced', 'toasted', 'Jam', 'Pita', 'Sourdough', 'Sourdough']","['aromatic', 'Mint', 'Weed', 'Rosemary', 'tarragon', 'Oregano']","['Pils', 'Warsteiner', 'Hefeweizen', 'Radler', 'Braukunst', 'Hopfen']","['Candlestick', 'Wrench', 'gun', 'army', 'Saber', 'Crossbow']","['wooden', 'plastic', 'Plant', 'Evidence', 'Photo', 'Picture']","['Rook', 'Frank', 'England', 'Medieval', 'Fillion', 'Windsor']","['\\u3075\\u3041\\u3063\\u3057\\u3087\\u3093', '\\u307e\\u3093\\u3060\\u3072\\u3055\\u3053', '\\u3058\\u3052\\u3093\\u3060\\u3044\\u3059\\u3051', '\\u3066\\u3058\\u306a', '\\u3057\\u3093\\u3057', '\\u3057\\u3093\\u3057']","['John', 'Deere', 'Farm', 'Vehicle']","['protection', 'Survie', 'Dodo', 'Couette', 'lit', 'livre']","['Klempner', 'toad', 'Adorf', 'Digital', 'playstation', 'Luigi']","['r\\u00f6mer', 'Antike', 'Wagenrennen', 'McIntyre', 'Aufst\\u00e4ndiger', 'Sklavenaufstand']","['thrust', 'force', 'Mutton', 'Horns', 'male', 'sheep']","['speach', 'Lilt', 'intonation', 'rural', 'cockney', 'pronunciation']","['Canopy', 'Rhianna', 'wetness', 'shield', 'Academy', 'Rain']","['man', 'Burgundy', 'Boat', 'Chain', 'Heavy', 'Grapnel']","['Small', 'Fish', 'Can', 'Tinned', 'canned', 'Topping']","['Pan', 'Gordon', 'Bright', 'Barry', 'Bulb', 'Bulb']","['Vegas', 'roulette', 'Bugsy', 'Blackjack', 'Poker', 'Bellagio']","['Malt', 'beverage', 'Coors', 'Duff', 'pilsner']","['Spectacle', 'sc\\u00e8ne', 'Philarmonique', 'acoustique']","['draw', 'Henna', 'sleeve', 'skin', 'Ink', 'Inked']","['\\u30c9\\u30eb', '\\u30ea\\u30e9', '\\u30a6\\u30a9\\u30f3', '\\u30bb\\u30f3\\u30c8']","['Th\\u00e9\\u00e2tre', 'esp\\u00e8ces', 'Unit\\u00e9', 'Ecu', 'monnaie', 'Monnaie']","[""Tim'Cook"", 'pie', 'Newton', 'an', 'Red']","['Scarlet', 'Penned', 'T', 'Corrrspondence', 'mail', 'Mail']","['Held', 'forearm', 'Armor', 'Armor']","['glycerine', 'saponification', 'Dove', 'Opera', 'clean', 'Clean']","['rescuer', 'Extinguisher', 'Hotshot', 'Neenar', 'Hydrant', 'Occupation']","['Prism', 'Shape', 'Isosceles', 'Equilateral', 'Percussion', 'Bermuda']","['arr\\u00eat\\u00e9', 'Poids', 'Marin', 'cramponner', 'Arrimage', 'Port']","['Convert', 'circulation', 'Euro', 'Rupee', 'Money', 'Bhat']","['circumference', 'cookie', 'round', 'shape', 'Compass', 'Sphere']","['eagle', 'turkey', 'finch', 'Osprey', 'Pigeon', 'Finger']","['sugar', 'shape', 'ice', 'ice']","['Faux', 'Animal', 'murder', 'peta', 'hairy', 'coat']","['Bed', 'Empty', 'Wooden', 'Avian', 'Eggs', 'Twigs']","['water', 'inside', 'Hedgehog', 'Flora', 'desert', 'flower']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Killer', 'schwarz', 'kampfer', 'Dudikoff', 'Turtles', 'Turtles']","['Snowwhite', 'Venom', 'Toxic', 'rattlesnake', 'Toadstool', 'Iocane']","['Steathily', 'Shinobi', 'Turtle', 'turtles', 'turtles']","['tooth', 'doctor', 'teeth', 'teeth']","['Rum', 'Jack', 'Sparrow', 'Crunch', 'Morgan', 'Morgan']","['Schotter', 'Stein', 'Klein', 'Stein', 'Stein', 'Klein']","['kodak', 'Aperture', 'obscura', 'snap', '35mm', 'Lens']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Travelling', 'Time', 'summer', 'holiday', 'Getaway', 'Fiji']","['Chaplin', 'paradisio', 'projection', 'septi\\u00e8me', 'Odeon', 'Od\\u00e9on']","['Australia', 'aussie', 'Grill', 'Grill']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Trail', 'road', 'Guide', 'Bannister', 'Gun', 'Train']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['bolt', 'Head', 'Board', 'Driver', 'nail', 'twist']","['wrench', 'Ape', 'Powerlines', 'Luffy', 'Kong']","['Boat', 'Triangular', 'Mainbrace', 'Cloth', 'Mast', 'AWOLNATION']","['rescue', 'blades', 'whirlybird', 'Whirlybird']","['Missive', 'Correspondence', 'Alphabet', 'Carrier', 'Hedwig']","['Broadway', 'Orpheum', 'Place', 'Guthrie', 'Guthrie', 'Guthrie']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Text', 'Thick', 'Paperback', 'Fiction', 'Log', 'Face']","['Azkaban', 'Folsom', 'Jail', 'Jail']","['Turn', 'Wrap', 'Snta', 'Ana', 'Breaker', 'Fart']","['Lion', 'Tamer', 'ringmaster', 'troupe', 'Jugglers', 'Monkeys']","['aang', 'barn', 'Viento', 'remolino']","['barricade', '360', 'Guillotine', 'Antionette', 'Haitian']","['Spade', 'Snow', 'Coal', 'grave', 'Dig', 'dig']","['bale', 'suction', 'Scarecrow', 'Dogs', 'hat', 'hay']"
Mystery Word,Boat,Bread,Herb,Bier,Weapon,Frame,Castle,Hat,Tractor,Couverture,Mario,Spartacus,Ram,Accent,Umbrella,Anchor,Sardine,Flash,Casino,Beer,Concert,Tattoo,Currency,Pi\u00e8ce,Apple,Letter,Shield,Soap,Firefighter,Triangle,Ancre,Currency,Circle,Bird,Cube,Fur,Nest,Cactus,Poule,Dinosaur,Ninja,Poison,Ninja,Dentist,Captain,Kiesel,Camera,Rum,Vacation,Cin\u00e9ma,Barbecue,Medal,Rail,Kette,Oasis,Arrow,Guillotine,Screw,Monkey,Sail,Helicopter,Letter,Theater,Dwarf,Book,Prison,Wind,Circus,Tornado,Revolution,Shovel,Straw
Guess,boat,Bread,Herb,Bier,Weapon,Frame,Castle,hat,Tractor,Couverture,Mario,Spartakus,Ram,Accent,Unberlla,Anchor,Anchovies,,casino,Beer,Orchestre,tattoo,currency,pi\u00e8ce,apple,letter,,Soap,Fire,triangle,ancre,coin,Circle,Bird,Cube,fur,Nest,Cactus,Poule,Dinosaur,Ninja,Poison,ninja,Dentist,Captain,Geld,camera,,Vacation,cin\u00e9ma,Kangaroo,Medal,Rail,Kette,,compass,,Screw,Monkey,Sail,Helicopter,Letter,Theater,DWARF,Book,Prison,Wind,Circus,wind,French,dig,Straw
