ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,432840847,432642791,432585757,432521857,432526657,432424495,432363171,432355997,432275244,432268940,432230476,432228530,432094919,431938804,431912516,431890304,431632592,431503997,431460581,431356594,431225154,431201149,431208157,431182412,430847224,430813289,430809069,430696690,430571833,430431094,430424719,430322994,430108156,429982622,429770810,429735529,429646944,429402105,429339247,429314903,429213142,429086965,429022431,428936616,428864838,428769612,428690569,428537577,428270891,428266021,428211444,427257597,426998428,426921218,425165350,424877761,424325839,422108223,422023905,421810395,421702805,420914272,418688067,418252645,416390940,414619799,405054016,357991900,356959263,350584338,349338828,346689693,344838144,322628136,319065151,317609821,314360735
Move,4,6,12,16,17,24,25,30,27,32,19,71,37,15,36,16,16,46,75,8,43,57,62,37,39,27,48,11,38,46,92,45,38,51,45,42,55,33,68,55,28,64,36,39,66,37,90,74,56,37,43,90,91,51,47,190,74,68,41,10,58,10,8,7,49,18,664,280,962,2367,3165,1413,1141,3489,247,1252,2387
Clues,"['cancer', 'stick', 'cancer', 'stick']","['Diana', 'Leia', 'royalty', 'young', 'Jasemine', 'Peach']","['Sly', 'Hunt', 'Disney', 'hound', 'orange', 'predator']","['Robber', 'digger', 'yard', 'stone', 'serious']","['Pearl', 'seashell', 'jewelry', 'Pendant', 'pendant']","['playground', 'sinker', 'slip', 'glide', 'Snowboard']","['Gebouw', 'FLETCHER', 'Vakantie', 'Resort', 'Verblijf']","['Angel', 'Zwirn', 'gerade', 'Strick', 'Kn\\u00e4uel', 'Bindfaden']","['extract', 'gripper', 'needlenose', 'Marki', 'wires', 'tool']","['look', 'observe', 'wrist', 'clock']","['arena', 'Set', 'Match', 'play', 'board', 'board']","['fin', 'repas', 'cuill\\u00e8re', 'p\\u00e2tisserie', 'gazon', 'machine']","['Ranch', 'Saloon', 'Mitchum', 'Comanches', 'Film', 'Spaghetti']","['Rigolo', 'Bozo', 'Dr\\u00f4le', 'Savate']","['Tunnel', 'Tancarville', 'aerien', 'Viaduc', 'Avignon', 'GoldenGate']","['blue', 'mining', 'aircraft', 'stars']","['Stiletto', 'Foot', 'Toe', 'Stop']","['Whale', 'Marino', 'Flipper', 'echolocation', 'Miami', 'mammal']","['diluant', 'Tableau', 'Canvas', 'aquarelle', 'Joconde']","['Chill', 'relax', 'Bloody', 'rest']","['Seide', 'Flugzeug', 'auffangen', 'Absprung']","['Courtepaille', 'michelin', '\\u00e9tablissement', 'gastronomique', 'Estaminet', 'Flunch']","['Liane', '\\u00d6kosystem', 'Artenvielfalt', 'Regenwald', 'Tarzan', 'Tarzan']","['Draw', 'Straight', 'A-type', 'Dress']","['operating', 'Trafalgar', 'Silent-hill-4', 'living']","['tonsil', 'gums', 'oral', 'Teeth', 'Wash', '...wash']","['excrement', 'stinky', 'Beetle', 'Ball', 'fertilizer', 'FERTILIZER']","['Italian', 'Criminal', 'Warewolf', 'Sicilian', 'Sicilian']","['Rung', 'Firetruck', 'Heights', 'AFrame', 'Climb', 'Climb']","['Sage', 'plant', 'Bencao', 'Hancock', 'Mint', 'rosemary']","['stinger', 'Venomous', 'Zodiac', 'Pincers', 'Desert']","['Compteur', 'Transport', 'Joe', 'Jaune', 'Dermie', 'gibert']","['Roggen', 'Schrot', 'Gattung', 'Hirse', 'Weizen', 'Gerste']","['scented', 'roman', 'flicker', 'Flicker']","['forever', 'Hope', 'Michael', 'rhombus', 'Precious', 'rich']","['Holiday', 'leave', 'Overseas', 'Getaway']","['Recipes', 'Tapas', 'List', 'Prices', 'Beverages', 'Choice']","['cruise', 'Break', 'Lampoon', 'Summer', 'PTO']","['\\u3067\\u3093\\u308f', '\\u30b0\\u30e9\\u30cf\\u30e0', '\\u30c9\\u30a2', '\\u30c1\\u30ea\\u30f3\\u30c1\\u30ea\\u30f3', '\\u3067\\u3093\\u3057\\u3083', '\\u3088\\u3073\\u3060\\u3057']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['foot', 'cotton', 'Christmas', 'Hole', 'thigh', 'highs']","['dawn', 'sunrise', 'day', '7AM', 'early', 'early']","['Ninja', 'Chop', 'kid', 'fight', 'martial', 'martial']","['art', 'Needle', 'Sleeve', 'anchor', 'tribal', 'tribal']","['Automatic', 'Head', 'gun', 'Robot', 'Car', 'dream']","['Night', 'fame', 'Bright', 'super', 'Millions', 'Struck']","['cologne', 'Chanel', 'olfactory', 'redolent', 'Ambergris', 'pungent']","['mob', 'tommy', 'Cosa', 'Nostra', 'Sicilian', 'Triads']","['M\\u00e4rchen', 'Orient', '1001Nacht', 'Disney']","['ersticken', 'HeleneFischer', 'Asthma', 'Puff', 'Schlager', 'Schlager']","['Boule', 'Cochonnet', 'cochonnet']","['roasted', 'broil', 'dutch', 'stove']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['twirl', 'handlebar', 'Lyft', 'facial']","['Jenga', 'Dice', 'Sims', 'Night', 'tetris', 'SawVI']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Lark', 'Heron', 'Mockingjay', 'nightingale']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['tide', 'noodle', 'swim', 'Water-Balls', 'Paddling', 'Chlorinated']","['Eteindre', 'Extincteur', 'Pompier', 'Feu']","['Join', 'Stitch', 'Coal', 'Sew', 'sewn']","['CuBirds', 'Rouge-', '-profonde', 'Soutien-']","['Donna', 'solstice', 'flip-flops', 'Season']","['Spelunking', 'Troll', 'Explore', 'Lair', 'Carlsbad']","['Pescanova', 'Puyol', 'kirk', 'harlock']","['Jaquette', 'Clown', 'C\\u00e9r\\u00e9monie', 'Carnaval', 'halloween', 'enterrement']","['gust', 'breeze', 'Breeze', 'Gale', 'Gale', 'Breeze']"
Mystery Word,Cigarette,Princess,Fox,Grave,Necklace,Slide,Hotel,Schnur,Pliers,Watch,Game,Dessert,Western,Clown,Pont,Sky,Heel,Dolphin,Peinture,Sunday,Fallschirm,Restaurant,Dschungel,Line,Room,Mouth,Dung,Mafia,Ladder,Herb,Scorpion,Taxi,Getreide,Candle,Diamond,Vacation,Menu,Vacation,Bell,Butcher,Rock,Nez,Sock,Morning,Karate,Tattoo,Machine,Star,Perfume,Mafia,Aladdin,Atemlos,P\u00e9tanque,Oven,Nombril,Mustache,Game,Bullet,Ski,Poule,Dinosaur,Dentist,Rum,Barbecue,Kette,Arrow,Bird,Mustache,Pool,Incendie,Seam,Gorge,Summer,Cave,Captain,Costume,Wind
Guess,,princess,Fox,Grave,necklace,slide,Hotel,SCHNUR,plier,watch,Tennis,dessert,Western,Clown,Pont,Lapis,Heel,Dolphin,Peinture,igiveup,Tuch,,Dschungel,Line,surgeon,Mouth,dung,,ladder,Green,scorpion,,Getreide,Candle,diamond,Vacation,Menu,Vacation,bell,mannaiaLa,Rock,Nez,socks,morning,karate,Tattoo,,,perfume,Mafia,Aladdin,Atemlos,,Oven,Nombril,mustache,game,bullet,skate,Poule,Dinosaur,Dentist,,Kangaroo,Kette,compass,Bird,Mustache,pool,Incendie,Seam,Gorge,Summer,cave,Captain,Costume,Wind
