ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,439047465,438814847,438741813,438717097,438687468,438675866,438407321,438286766,438276362,438186433,437999675,437993694,437987573,437908255,437819283,437756484,437748209,437637990,437559751,437316156,437232307,436762912,436711183,436511295,436511555,436463514,436459905,436372239,436318845,436036993,435803130,435781132,435730771,435579708,435500926,434974083,434942915,434748129,434621431,434461621,434293945,434210194,434158232,434048553,433818178,433551934,433079202,432934371,432865949,432632784,432585757,431356594,430526833,429314903,429213142,427449286,426921218,425815125,425226140,425165350,422107292,422023905,421702805,421549329,421202126,363390977,348302073,338553253,337138645,336562502,318673641
Move,7,7,10,6,5,5,9,28,36,18,35,22,12,9,55,48,27,45,26,28,54,72,93,47,84,54,39,82,65,36,28,10,57,19,86,43,46,43,42,49,63,93,74,32,91,12,109,85,20,21,66,8,15,55,28,18,107,37,56,47,35,41,58,45,65,1016,1938,1391,778,1259,2994
Clues,"['stradivarius', 'Fiddle', 'Chordophone', 'Bow']","['Sleeping', 'unrealistic', 'nightmare', 'inception']","['noir', 'peintre', 'Guernica', 'Toile']","['Curly', 'Straight', 'Coif', 'Balayage', 'Facial', 'Ponytail']","['Prot\\u00e8ge', 'Soleil', 'Abri', 'Plage']","['glide', 'saladeater', 'shell', 'slug']","['Crochet', 'Abordage', 'Barberousse', 'forban', 'Flibustier', 'Corsaire']","['cabaret', 'Membership', 'member', 'society', 'sandwich', 'Bat']","['Ohr', 'Werkzeug', 'Vorschlag', 'Mj\\u00f6llnir', 'Goldschmiede', 'Metallstiftversenker']","['Mosaic', 'ceiling', 'modular', 'floor', 'Floor', 'Floor']","['Speed', 'competition', 'car', 'Marathon', 'Ethnicity']","['Lune', 'Meteo', 'Arcus', 'Orage']","['Asterix', 'EU', 'waffeln', 'pommes', 'Br\\u00fcssel', 'Br\\u00fcssel']","['M\\u00e4nnlich', 'Somatisch', 'Expartner', 'Hitchcock', 'Therapie', 'Therapeut']","['Chaumi\\u00e8re', 'demeure', 'Habitat', 'Close', 'Niche', 'chalet']","['Card', 'Cards', 'Coat', 'Protector', 'Cuffed']","['Spin', 'Muse', 'Xinhai', 'Rebellion', 'French', 'French']","['Saumon', 'Sardine', 'Petit', 'Navire', 'Poisson', 'Laid']","['Carapace', 'Francklin', 'lent', 'li\\u00e8vre']","['Tossed', 'Caeser', 'Greens', 'Fork']","['Fischersong', 'Apnoe', 'Luftknappheit', 'Hollywood', 'Bierzelt', 'Helene']","['Charlie', 'colombo', 'Enqu\\u00eate', 'Priv\\u00e9', 'Holmes', 'Loupe']","['rameaux', 'Jour', 'vivement', 'Samedi', 'Messe', 'Messe']","['dix-huit', 'Woods', 'club', 'Volkswagen', 'Ti', 'Mini']","['crown', 'mononoke', 'Jasmin', 'tiara', 'diana', 'Buttercup']","['Amulet', 'Beads', 'Chain', 'Around', 'Jewelry', 'Jewelry']","['sparkling', 'cellar', 'burgundy', 'Grapes', 'Emilion', 'Bottle']","['World', 'Trophy', 'saucer', 'mug', 'measurement', 'measuring']","['germinate', 'grow', 'Seed', 'grows', 'seedling', 'Seedling']","['Menthol', 'Burn', 'Puff', 'Butt', 'smoke', 'smoke']","['Gnome', 'Fence', 'Plants', 'overthewall']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Tee', 'Par', 'caddy', 'Club']","['NDW', 'Susanne', 'Kerner', 'Schwurblerin', 'Luftballons', 'Luftballons']","['Hockey', 'Photosynthesis', 'chlorophyll', 'Tree', 'Maple', 'Maple']",[],"['Rear', 'Cleaner', 'Microsoft', 'Defenestration', 'Pane', 'Operating']","['Andreas', 'Fuji', 'Kilimanjaro', 'Kilimanjaro']","['p\\u00e9can', 'StJacques', 'Cajou', 'cerneau']","['soute', 'Bagage', 'roulette', 'Roulettes']","['1789', 'Oktober', 'Aufstand', 'Tea-PArty', 'Rebellion', 'Ver\\u00e4nderung']","['Sodium', 'NaCl', 'fleur', 'marin', 'Guerande', 'Gu\\u00e9rande']","['Pendu', 'chanvre', 'contrebasse', 'sauter', 'Linges', 'Linge']","['Baseball', 'Growing', 'Season', 'Showers']","['broth', 'futures', 'cows', 'Finance', 'Price', 'Shelves']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['Alliance', 'soldiers', 'Vietnam', 'Peloponesian', 'Worlds', 'Conflict']","['peignoir', 'nana', 'tissu', 'Protection', 'Plage', 'Toilette']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Striped', 'Pollinator', 'allergy', 'sting']","['slave', 'Eerie', 'Erie', 'Superior', 'great', 'Great']","['Chill', 'relax', 'Bloody', 'rest']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Stone', ""Georgia's"", 'Color', 'Fruit', 'fruit', 'Fruit']","['Park', 'Boys', 'Preview', 'Cinema']","['Disaster', 'Spin', 'shelter', 'alley']","['Pop-Ikone', 'Nasen-OP', 'S\\u00e4nger', 'Michael']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Headstones', 'Peaceful', 'graves', 'locale']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Railroad', 'rail', 'Subway', 'Transportation', 'transit', 'Transport']","['Grinder', 'Pepper', 'Flour', 'Saxonville', 'Wind']","['Drop', 'Helios', 'Bright', 'glare', 'Sky']","['Nourriture', 'Singe', 'Split', 'Tarzan', 'Fruit', 'Plantain']","['Hilarious', 'Frivolity', 'Levity', 'Indulge', 'Comedy', 'comedy']","['Wie\\u017ce', 'Budynek', 'W', 'Zdunowie', 'Kultury', 'Nauki']","['D\\u00f4me', 'Rungis', 'Gastronomique', 'Repas', 'Bistrot', 'Manger']","['supernova', 'Chandon', 'Flute', 'Region', 'Region']"
Mystery Word,Violin,Dream,Tableau,Hair,Parasol,Snail,Pirate,Club,Hammer,Tile,Race,Nuage,Belgien,Psycho,Maison,Sleeve,Revolution,Thon,Tortue,Salad,Atemlos,D\u00e9tective,Dimanche,Golf,Princess,Necklace,Wine,Cup,Sprout,Cigarette,Garden,Poil,Golf,Nena,Leaf,Professor,Window,Mountain,Noix,Valise,Revolution,Sel,Corde,Spring,Stock,Cam\u00e9l\u00e9on,War,Serviette,Lamb,Bee,Lake,Sunday,Safari,Butcher,Rock,Peach,Trailer,Tornado,Jackson,Nombril,Cemetery,Ski,Dinosaur,Metro,Mill,Sun,Banane,Humor,Palace,Restaurant,Champagne
Guess,Violin,dream,Picasso,Hair,Parasol,Snail,pirate,Club,Hammer,cathedral,,Nuage,Belgien,Liebhaber,Maison,sleeve,Revolution,thon,Tortue,salad,Atemlos,D\u00e9tective,dimanche,golf,Princess,Necklace,Wine,cup,Pollen,Cigarette,Garden,Poil,Golf,Nena,Leaf,,Window,Earthquake,Noix,Avion,Revolution,sel,Corde,Spring,stock,Blanc,War,Serviette,,Bee,Boss,igiveup,moonballer,mannaiaLa,Rock,Peach,movie,tornado,Jackson,Nombril,Cemetery,skate,Dinosaur,train,Mill,Sun,Banane,Humor,pa\u0142ac,Restaurant,Champagne
