ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,439822837,439771689,439675484,439664986,439571927,439393251,439344852,439324025,439284076,439216173,439020364,438985110,438915814,438871320,438839712,438770525,438741813,438687468,438595562,438456338,438250316,438186433,437944176,437748209,437694099,437656033,437363897,437352660,437237101,437045777,437000024,436807393,436766119,436322637,435897957,435781132,435730771,435703299,435625557,435579708,435366714,435099856,435063066,434974083,434942915,434371600,434048553,434011016,433551934,433249169,433052685,432865949,431356594,430526833,430480985,429314903,429213142,425815125,425175907,425165350,422023905,421549329,405054016,381826421,381777020,358827793,353362991,350481361,331907183,322726720,321888448,318929216,313533300
Move,5,12,5,36,8,11,18,13,27,24,18,29,40,29,66,18,21,21,37,27,12,28,72,45,58,67,54,21,84,109,12,55,65,74,75,10,79,56,78,19,50,98,92,43,64,38,48,58,12,87,21,20,8,15,112,55,28,37,99,47,41,45,772,493,718,1464,1354,3614,811,936,2486,2403,2843
Clues,"['Saut', 'Extr\\u00eame', 'Avion', 'Avion']","['Spanier', 'Rahmen', 'Kubismus', 'Pablo', 'Pablo', 'Kubismus']","['Practice', 'Dental', 'Tooth', 'Pain']","['Ligne', 'Chasse', 'Avion', 'Course', 'Magazine', 'Tintin']","['Container', 'Uitpakken', 'Spel', 'Black', 'Cardboard', 'Cardboard']","['Ewe', 'Coat', 'Merino', 'Fabric']","['Sautoir', 'Perles', 'Museli\\u00e8re', 'chien', 'Laisse', 'Laisse']","['Part', 'Sabors', 'Boca', 'T\\u00e0pares', 'Parlar', 'Catal\\u00e0']","['Tower', 'hoist', 'Lift', 'weight', 'building', 'vehicle']","['Sturm', 'Schreiblernf\\u00fcller', 'Windsturm', 'Auge', 'Unwetter', 'Tropen']","['curled', 'Brunet', 'Salon', 'beautician', 'Mullet', 'splitting']","['NaCl', 'poivre', 'Pinc\\u00e9e', 'Humour', 'Gu\\u00e9rande', 'Piment']","['Bake', 'Sliced', 'Rye', 'Rye']","['Bal', 'D\\u00e9guisement', 'Mariage', 'redingote', 'Cravate', 'Cravatte']","['Slippery', 'roll', 'Penguin', 'slip', 'playground', 'playground']","['strep', 'Airborne', 'McAfee', 'Sickness', 'Influenza', 'Flu']","['Lit', 'Noire', 'Air', 'Coucher']","['Obstruction', 'Bouteille', 'Circulation', 'Muqueux']","['Etna', 'islandais', 'Magma', 'Pompe\\u00ef', '\\u00c9ruption', '\\u00e9ruption']","['circular', 'ferris', 'wagon', 'Bus', 'Round', 'Round']","['marin', 'poisson', 'cueilleur', 'mer', 'martin', 'chasseur']","['Cocochanel', 'Fashion', 'versace', 'Salon', 'hair', 'hair']","['caf\\u00e9', 'Objet', 'Porcelaine', 'Th\\u00e9', 'Cuill\\u00e8re', 'Cuill\\u00e8re']","['Apache', 'Flies', 'Drone', 'Parent', 'Chopper', 'Airwolf']","['Undergarment', 'Stocking', 'Puppets', 'Puppet', 'Puppet']","['Pan', 'Recorder', 'Piccolo', 'Wind', 'Woodwind', 'Woodwind']","['water', 'Tire', 'subway', 'Lead', 'Fallopian', 'Cylinder']","['water', 'vessel', 'float', 'row']","['Bague', 'Pr\\u00e9cieux', 'Doigt', 'Olympiques', 'olympiques', 'olympique']","['Saloon', 'tavern', 'Musical', 'Space', 'Pub', 'Fly']","['ivory', 'hook', 'zipper', 'clasp', 'Belly', 'Up']","['cake', 'Menthe', 'Soda', 'off-white', 'Lotion', 'strawberries']","['Bed', 'stuffed', 'Talk', 'couch', 'Soft', 'Cushion']","['Needle', 'permanent', 'subdermal', 'squid', 'skin', 'ink']","['emperor', 'cobblepot', 'Galapagos', 'bat', 'bird', 'seabird']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Opera', 'Ticket', 'Performance', 'Demonstration']","['dirt', 'Freight', 'Vehicle', 'stop', 'Pickup', 'pickup']","['newspaper', 'dial', 'tan', 'Day']","['NDW', 'Susanne', 'Kerner', 'Schwurblerin', 'Luftballons', 'Luftballons']","['Plant', 'Damp', 'Fuzzy', 'lichen', 'green', 'green']","['Bronze', 'Nobel', 'Award', 'Honor', 'round']","['Store', 'discount', 'Shopping', 'GPO', 'Sale', 'factory']",[],"['Gentlemen\\u2019s', 'Soda', 'Exclusive', 'Night', 'Caveman', 'Caveman']","['Tool', 'Leaves', 'Fork', 'Garden', 'Handle', 'Outside']","['Stick', 'Snare', 'Bongos', 'Ear']","['berry', 'Vine', 'raisin', 'Dolmas', 'flavor']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['championship', 'Silver', 'Honor', 'bronze', 'Olympic', 'badge']","['Planetes', 'andromede', 'Androm\\u00e8de', 'lact\\u00e9e']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Chill', 'relax', 'Bloody', 'rest']","['0', 'X', 'browser', 'Browser']","['Efferalgan', 'Aspirine', 'traitement', 'Comprim\\u00e9', 'g\\u00e9n\\u00e9rique', 'G\\u00e9n\\u00e9rique']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Disaster', 'Spin', 'shelter', 'alley']","['Abricot', 'Coup', 'Nectarine', 'Ligne', 'Brugnon']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Railroad', 'rail', 'Subway', 'Transportation', 'transit', 'Transport']","['Pronged', 'Cutlery', 'Utensil', 'Split']","['arachnid', 'web', 'Wincey', 'money']","['Degree', 'Past', 'Ancient', 'Ancient']","['Pouet-pouet', 'Dis-', 'pouet', 'pouet']","['python', 'unhinge', 'Sidewinder', 'Constrictor']","['Reptile', 'Insectivore', 'Karma', 'Charmander']","['Rudolph', 'Bloodhound', 'Schnozz', 'Breathing', 'Pinocchio', 'Pinocchio']","['Cool', 'Indian', 'Leather', 'Weapon', 'Jones', 'Jones']","['trunks', 'speedos', 'Bikini', 'Togs', 'Wet', 'Clothing']","['Space', 'intravenous', 'Cannula', 'Haystack', 'Haystack']","['Stable', 'Knight', 'appaloosa', 'Bojack', 'Clydesdale', 'clydesdale']"
Mystery Word,Parachute,Picasso,Dentist,Pilote,Box,Wool,Collier,Tongue,Crane,Tornado,Hair,Sel,Bread,Costume,Slide,Virus,Chambre,Bouchon,Volcan,Wheel,P\u00eacheur,Stylist,Tasse,Helicopter,Sock,Flute,Tube,Boat,Anneau,Bar,Button,Cream,Pillow,Tattoo,Penguin,Poil,Show,Truck,Sun,Nena,Moss,Medal,Outlet,Professor,Club,Rake,Drum,Grape,Cam\u00e9l\u00e9on,Medal,Galaxie,Lamb,Sunday,Safari,M\u00e9dicament,Butcher,Rock,Tornado,P\u00eache,Nombril,Ski,Metro,Fork,Spider,History,Camion,Snake,Chameleon,Nose,Whip,Swimsuit,Needle,Horse
Guess,parachute,Dali,cavity,pilote,Box,Wool,Laisse,Salat,Chrysler,,Hair,Sel,Pie,Costume,ice,virus,nuit,Bouchon,Volcan,Wheel,pecheur,Designer,tasse,Helicopter,Socks,flute,Tube,Boat,Alliance,bar,Button,Cream,pillow,tattoo,Penguin,Poil,Reservation,bulldozer,Sun,Nena,Moss,medal,outlet,,Club,Rake,Drum,grape,Blanc,medal,Galaxie,,igiveup,moonballer,,mannaiaLa,Rock,tornado,P\u00eache,Nombril,skate,train,Fork,Spider,History,Camion,snake,Chameleon,Nose,,Swimsuit,drip,Horse
