ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,433603021,433079202,432942114,432797135,432752248,432674945,432665853,432642791,432593419,432531027,432510191,432267304,431938804,431890304,431632592,431560830,431453366,431427708,431410083,431356594,431136649,431028877,430983901,430928604,430790870,430696690,429397094,429314903,429213142,429193505,429166635,429156372,429086965,428177160,427975626,427900593,427865833,427555732,427309308,426998428,426262976,425165350,424680044,422108223,422023905,421810395,421702805,421202126,420914272,418688067,418488028,418252645,416390940,415621306,414619799,413563103,393453511,381826421,366888891,357991900,343894377,322628136
Move,27,18,10,9,6,12,9,12,9,63,22,24,22,16,16,31,40,18,50,8,91,30,21,58,29,11,51,55,28,83,92,75,65,16,50,82,111,58,84,91,95,47,111,68,41,10,58,48,10,8,78,7,49,85,18,45,606,450,967,280,1662,3489
Clues,[],"['Visible', '299792458', 'Sunshine', 'sun', 'Pale', 'Creamcheese']","['Coniferous', 'evergreens', 'yearn', 'languish']","['hare', 'turtle', 'terrestrial', 'Galapagos', 'Reptile', 'Reptile']","['Sexy', 'Stallion', 'nail', 'pin', 'hunk', 'attractive']","['Press', 'Atomic', 'Patchwork', 'undo', 'Push', 'Fastener']","['Fisch', 'Mehl', 'Sardelle', 'Dose', 'Insel', 'Gestank']","['eight', 'legs', 'Tarantula', 'Web', 'Amazing', 'Man']","['spade', 'soil', 'hole', 'trowel', 'dig', 'Dig']","['pot', 'box', 'Hat', 'Top', 'Cap', 'Cap']","['Restaurant', 'Programme', 'liste', 'plats']","['Text', 'Manuscript', 'reserve', 'bound', 'Spine']","['Tirer', 'cunnilingus', 'Boeuf', 'Boeuf']","['blue', 'mining', 'aircraft', 'stars']","['Stiletto', 'Foot', 'Toe', 'Stop']","['pane', 'sill', 'Curtain', 'Frames', 'Glass', 'Glass']","['Plant', 'Gogh', 'Follow', 'helianthus', 'Yellow']","['Ni\\u00e7oise', 'Pi\\u00e9montaise', 'fruit', 'panier', 'Mesclun', 'Caesar']","['Vegetal', '\\u00c9cr\\u00e9m\\u00e9', 'Traire', 'Amande']","['Chill', 'relax', 'Bloody', 'rest']","['Leder', 'Plant', 'Tree', 'nutrients', 'tuber', 'Evil']","['Bite', 'Blood', 'Gnat', 'Itchy', 'Red', 'Infestation']","['Urzeit', 'Pteranodon', 'Littlefoot', 'Godzilla']","['Haulage', 'Dumper', 'Tonka', 'Er', 'Stop', 'Vehicle']","['Obese', 'regimen', 'ketogenic', 'Keto']","['Italian', 'Criminal', 'Warewolf', 'Sicilian', 'Sicilian']","['Imaginaire', 'Cheval', 'Corne', 'Corne']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['anniversaire', 'Allumage', 'Romantique', 'Cire', '\\u00e2ge', 'chandelle']","['waltz', 'Social', 'Waltzing', 'Dancing', 'Dancing', 'Dancing']","['Power', 'Ferrari', 'cv\\u00e1laj\\u00faci', '\\u017erieb\\u00e4', 'Animal', 'Animal']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['Light', 'Hot', 'Sky', 'Sky']","['Pilosit\\u00e9', 'Dali', 'bacante', 'vibrisse']","['rotor', 'Military', 'Hover', 'Aircraft', 'Blades', 'blade']","['Roulette', 'rouge', 'outil', 'Charlotte', 'Framboise', 'Framboise']","['beakers', 'weird', 'Planetary', 'fact', 'Lab']","['Lorry', 'driver', 'Pickup', 'Monster', 'Fire', 'vehicle']","['Boule', 'Cochonnet', 'cochonnet']","['Glow', 'Bug', 'nematode', 'Earth', 'Wet', 'Hole']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Sookie', 'Transylvanie', 'Nosferatu', 'fantastique', 'Buffy', 'Missile']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['saison', 'pull', 'Froid', 'froid']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['regained', 'Jesus', 'heaven', 'utopia', 'utopia', 'Utopia']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['work', 'Aurochs', 'Bovine', 'Bessie', 'Wiggles', '-boy']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['charmer', 'Leaf', 'leaves', 'leaves']","['Ferris', 'ReInvent', 'Car', 'Car', 'round', 'round']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['Shoo', 'Pie', 'airplane', 'bird']","['Spelunking', 'Troll', 'Explore', 'Lair', 'Carlsbad']"
Mystery Word,Pompe,Light,Pine,Tortoise,Stud,Button,Sardine,Spider,Shovel,Lid,Menu,Book,Langue,Sky,Heel,Window,Sunflower,Salade,Lait,Sunday,Root,Mosquito,Dinosaurier,Truck,Diet,Mafia,Licorne,Butcher,Rock,Bougie,Ballroom,Horse,Nez,Sun,Moustache,Helicopter,Fraise,Science,Truck,P\u00e9tanque,Worm,Nombril,Vampire,Bullet,Ski,Poule,Dinosaur,Bar,Dentist,Rum,Hiver,Barbecue,Kette,Paradise,Arrow,Cow,Tuna,Rake,Wheel,Mustache,Fly,Cave
Guess,,light,pine,tortoise,Handsome,Belt,Rollmops,Spider,shovel,Lid,Menu,Book,Vagin,Lapis,Heel,window,sunflower,Salade,Lait,igiveup,Root,mite,Dinosaurier,Truck,exercise,,Licorne,mannaiaLa,Rock,Bougie,dance,Horse,Nez,Heat,Moustache,,Fraise,Science,Trailer,,Worm,Nombril,Vampire,bullet,skate,Poule,Dinosaur,Void,Dentist,,Hiver,Kangaroo,Kette,paradise,compass,Cow,,snake,wheel,Mustache,fly,cave
