ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,427465692,427019039,426942104,426861261,426736811,426726475,426465302,426312752,426262976,426269130,426150558,426148963,426110209,426075043,426070803,426005488,425963122,425890731,425836560,425739621,425692543,425283639,425251048,425165350,424932106,424911585,424686480,424472569,424475694,424454249,424302996,424039629,423986418,423806163,423803653,423771261,423531913,423101107,422342689,422121672,422107292,422029809,422023905,421989754,421810395,421702805,421549329,421226618,420958819,420914272,418688067,418252645,417580076,416516806,416390940,415621306,415379476,414619799,412907496,411828076,401556682,396307534,356959263,331907183,323499397,322726720,320452280,314360735
Move,9,7,17,9,27,15,28,48,19,28,8,55,18,38,49,18,13,28,18,37,59,55,67,47,106,58,66,10,55,67,82,93,37,49,45,90,37,48,66,43,10,80,41,30,10,58,21,110,97,10,8,7,50,83,49,47,19,18,11,91,60,211,905,763,3599,856,1998,2368
Clues,"['Anthem', 'Tune', 'River', ""Bird's"", 'Melody', 'ditty']","['Prognose', 'Sonne', 'Tagesschau', 'Tagesschau']","['Spinner', 'air', 'Bottlenose', 'Kick', 'Animal', 'Miamifootball']","['3D', 'dice', 'sugar', 'six', 'square', 'Kaaba']","['cotton', 'Meta', 'Email', 'stitch', 'screw', 'filament']","['Feeding', 'Lactate', 'Chocolate', 'Fluid']","['Lungs', 'sigh', 'Fresh', 'Gasp', 'Inhaler', 'inhale']","['Canteloupe', 'Crenshaw', 'druit', 'fruit', 'Fruit']","['Dengue', 'Blood', 'Itchy', 'Sting', 'itch', 'itch']","['american', 'shepherds', 'Mince', 'pastry']","['Squish', 'packed', 'Anchovy', 'Canned', 'Canned']","['Lyrics', 'Neutron', 'DaVinci', 'Bar', 'Mensa', 'Mensa']","['Fault', 'Mason-Dixon', 'Segment', 'Dance', 'Straight', 'Straight']","['cumulonimbus', 'stratocumulus', 'synchronize', 'Nine', 'cumulus', 'Cumulus']","['Hole', 'stalactite', 'Cave', 'cave']","['petitesse', 'Sept', 'atchoum', 'Blanche-Neige', 'jaune', 'gimli']","['Oasis', 'Sand', 'storm', 'forbidden', 'Dry', 'Challenging']","['Blasphemers', 'Boulder', 'Jewel', 'age']","['Klondike', 'Brettspiel', 'Kartenspiel', 'Kartenspiel', 'Kartenspiel', 'Kartenspiel']","['Knife', 'Beef', 'Sells', 'Meat', 'Sausage', 'Hooks']","['Marvel', 'Hogan', 'Gr\\u00fcn', 'Gammastrahlung']","['orb', 'Wrecking', 'Spherical', 'billiard', 'bouncy', 'Bouncy']","['Wedding', 'Ceremony', 'Matrimony', 'Bride', 'Horse', 'Carriage']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Pettigrew', 'subterranean', 'Wriggler', 'bait', 'inch', 'nightcrawler']","['Schnappi', 'Lacoste', 'Dundee', 'Todesrolle']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['Suitcase', 'XS', 'Luggage', 'Luggage']","['Increased', 'Celsius', 'Denge', 'Pitch', 'jungle', 'nyquil']","['Katja', 'Emil', 'Mafia', 'Film']","['Canned', 'Anchovies', 'Packed', 'Tiny', 'Fish', 'Fish']","['Goudale', 'Picon', 'houblon', 'Heineken', 'Cervoise', 'Cervoise']","['cellule', 'Cuisine', 'bulbe', 'Bulbe']","['month', 'Kwanzaa', 'End', 'Year', 'November', 'January']","['Catholic', 'Francis', 'CEO', 'catholicism', 'Bishop', 'Rome']","['Spider', 'Babe', 'Bacon', 'Alex', 'Alex']","['Scattergories', 'jenga', 'fun', 'entertainment', 'Monopoly', 'monopoly']","['Milk', 'Beef', 'Lactose', 'Creamy']","['Early', 'AM', 'Good', 'Dawn', 'Sunrise', 'sunrise']","['Times', 'Obituary', 'Press', 'print']","['Quest', 'Spiral', 'Andromeda', 'Hoag']","['static', 'Franklin', 'Charger', 'Utility', 'alternating', 'current']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Emplacement', 'Caveau', 'Tombes', 'Tombes']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Fencing', 'Sabre', 'katana', 'samurai', 'Knight', 'Weapon']","['biter', 'Finger', 'pedicure', 'Hammer', 'Manicure', 'spike']","['cochran', 'Sue', 'Liar', 'divorce', 'Blaine']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Kookpot', 'Doos', 'Potten', 'Keuken']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Freefall', 'Ripcord', 'Pants', 'skydiving']","['Sedimentary', 'music', 'Stone', 'Igneous', 'Granite']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['grave', '$h1t', 'Trowel', 'Remove', 'Dig', 'dig']","['Spreadsheet', 'Dining', 'Shelve', 'Periodic', 'Dinner', 'Dinner']","['disagreement', 'cow', 'brisket', 'Vintage', 'Steak', 'ground']","['Romans', 'Iceage', 'Lesson', 'Ancient', 'Past', 'Past']","['Beaujolais', 'bordeaux', 'Santerre', 'Pinot', 'Piasse']","['Vesuvius', 'Mountain', 'pompeii', 'eruption', 'Lava', 'Lava']"
Mystery Word,Song,Wetterbericht,Dolphin,Cube,Thread,Milk,Breath,Melon,Mosquito,Pie,Sardine,Genius,Line,Cloud,Grotto,Nain,Desert,Stone,Solit\u00e4r,Butcher,Hulk,Ball,Marriage,Nombril,Worm,Krokodil,Lamp,Baggage,Fever,Pate,Sardine,Bi\u00e8re,Oignon,December,Pope,Schwein,Game,Cow,Morning,Newspaper,Galaxy,Electricity,Ski,Cimeti\u00e8re,Poule,Dinosaur,Sword,Nail,Attorney,Dentist,Rum,Barbecue,Lid,Peach,Kette,Sock,Oasis,Arrow,Guillotine,Parachute,Rock,Bar,Shovel,Table,Beef,History,Vin,Volcano
Guess,song,Wetter,,Cube,,Milk,breath,Melon,Mosquito,Pie,,Music,line,Cloud,Cave,nain,desert,Stone,Gold,butcher,Hulk,Ball,cinderella,Nombril,worm,Krokodil,Light,bag,fever,Pate,,bi\u00e8re,Mol\u00e9cule,December,Pope,Mj,Game,Cow,Morning,newspaper,galaxy,electricity,skate,tombe,Poule,Dinosaur,sword,Nail,Lawyer,Dentist,,Kangaroo,Lid,Green,Kette,sock,,compass,,parachute,rock,bar,dig,Table,Beef,History,Vin,Volcano
