ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,428537577,428304693,428238182,427975626,427752643,427745264,427675008,427585646,427562403,427516381,427465692,427407235,427140332,427115079,427116969,427064052,426861261,426855385,426752793,426577900,426500773,426196897,425963122,425890731,425859596,425739084,425664312,425540722,425367432,425226140,425204209,425165350,424963172,424858347,424829121,424686480,424669522,424650192,424404521,423986418,423797013,423741996,423677151,423101107,422908962,422342689,422121672,422023905,421810395,421702805,421493786,421348499,420992843,420914272,420035270,418688067,418633062,418488028,418252645,416516806,416390940,416385735,415379476,414669952,414619799,412907496,402108912,396307534,353362991,344838144,343894377,338553253,337138645,336562502
Move,9,6,31,5,48,35,5,31,5,9,27,16,49,18,26,8,18,36,35,55,49,84,25,51,114,29,72,48,42,16,25,47,57,34,81,66,86,82,76,43,24,41,61,53,91,75,43,41,10,58,73,41,50,10,64,8,45,42,7,83,49,94,19,69,18,11,413,211,1028,1073,1601,1316,751,1142
Clues,"['Rest', 'Off', 'Church', 'Seventh', 'bloody', 'bloody']","['Henhouse', 'fluffy', 'Den', 'Forest', 'Sly', 'sly']","['\\u0152uf', 'Enveloppe', 'Caparace', 'Protection']","['mains', 'vilains', 'oie', 'paume']","['Flaschen', 'Personenbef\\u00f6rderung', 'ICE', 'G\\u00fcter', 'Spielschritt', 'M\\u00e4rklin']","['metamorphosis', 'Butterfly', 'larvae', 'wrapper']","['Girofle', 'Construction', 'Marteau', 'Marteau']","['\\u00c4gypten', 'Mann', 'Pyramiden', 'Nefertari', 'Pharao', 'Pharao']","['Fatal', 'magnetic', 'Fatal', 'magnetic', 'Fatal', 'magnetic']","['Holmes', 'Poirot', 'priv\\u00e9', 'Conan', 'Inspecteur', 'Inspecteur']","['button', 'Shiitake', 'Psychedelic', 'Enoki', 'Funghi', 'Champignon']","['Baking', 'Lasagne', 'Convection', 'Stove']","['..\\u0432\\u0421\\u0442\\u0430\\u043a\\u0430\\u043d\\u0435', '..\\u042d\\u043c\\u043e\\u0446\\u0438\\u0439', '\\u0410\\u0439\\u0432\\u0430\\u0437\\u043e\\u0432\\u0441\\u043a\\u0438\\u0439', '9', '\\u0412\\u0430\\u043b', '9\\u0439\\u0432\\u0430\\u043b']","['Black', 'Gem', 'tapioca', 'oyster', 'diver']","['Reservation', 'destination', 'Path', 'Delta', 'travel']","['Harmonists', 'Stachelig', 'Sukkulent', 'Stachel', 'Sukkulente']","['Captain', 'Swashbuckling', 'Criminal', 'Ship', 'Depp', 'plank']","['gala', 'bouncy', 'Cinderella', 'Orb']","['Philharmonie', 'Auff\\u00fchrung', 'St\\u00e4ndchen', 'Dirigent', 'Dirigent']","['Mirage', 'Sand', 'Band', 'Wonderwall', 'Sahara', 'rehydration']","['protect', 'Block', 'Self', 'Judo', 'counter', 'Shield']","['Deep', 'swallow', 'tonsils', 'Trachea', 'Esophagus', 'strangle']","['Crab', 'homesteader', 'recluse', 'loner', 'Solitary', 'solitary']","['Castaway', 'Desert', 'treasure', 'Malta']","['Bombards', 'Shoot', 'Ball', 'Galleon', 'Raid', 'howetzer']","['Scrabble', 'clay', 'Floor', 'bathroom', 'mosaic', 'mosaic']","['Bandcamp', 'shinobuo', 'Pan', 'Woodwind', 'Breath', 'Orchestra']","['Tor\\u00e9faction', 'Noir', 'Robusta', 'chicor\\u00e9e', 'Serr\\u00e9', 'Grain']","['Schweiz', 'Massenerhebung', 'Alpen', 'Wandern']","['Seekrieger', 'Seer\\u00e4uber', 'Wicki', 'Wickie']","['Podium', 'Honor', 'Participation', 'Achievement', 'Metals']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Brisket', 'Grill', 'Charcoal', 'sauce', 'Sauce', 'sauce']","['Down', 'Restraint', 'Reaction', 'Necklace']","['A-frame', 'rung', 'rungs', 'Climb', 'corporate', 'Corporate']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['Teint', 'Talkum', 'Filzl\\u00e4use', 'Baby', 'Make-up', 'Skibedingung']","['Reels', 'Fuji', 'Camera', 'Flick', 'Movie', 'Hollywood']","['wind', 'yacht', 'catamaran', 'windmill', 'ship', 'glide']","['Gazon', 'Fumette', 'Cannabis', 'Provence']","['Mori', 'zenigata', 'Investigator', 'Konan', 'Malone', 'Carlson']","['bubonic', 'vermin', 'Sewer', 'Mouse']","['olympic', 'Mint', 'pyrite', '18k', 'first', 'First']","['Super', 'Mensa', 'Intelligent', 'Intelligent']","[""prime'meridian"", 'between', 'x', 'connect', 'Connect']","['Portuguese', 'Cake', 'Fruit', 'Lips', 'bomb', 'Picker']","['Times', 'Obituary', 'Press', 'print']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['venezia', 'captain', 'Namorn\\u00e1', 'V\\u00fdletn\\u00e1', 'ryb\\u00e1rska', 'vesl\\u00e1']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['greek', 'Vegetables', 'caesar', 'ceaser']","['tooth', 'doctor', 'teeth', 'teeth']","['diary', 'years', 'Planner', 'Day', 'Month', 'Month']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['treasure', 'drawers', 'thorax', 'ribcage', 'pecs', 'bosom']","['Nourrisson', 'Couche', 'berceuse', 'pleurs']","['Australia', 'aussie', 'Grill', 'Grill']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['Stadion', 'F\\u00fcnfringelogo', 'Sportwettk\\u00e4mpfe', 'medalie', 'Elis', 'Zeitraum']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Caveman', 'Separately', 'Ninja', 'recluse', 'Recluse', 'recluse']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['Alec', 'Poker', 'finder', 'finder']","['Trees', 'Sherwood', 'Gump', 'Gump']","['Yellow', 'Monkey', 'Slippery', 'Peel']","['Mill', 'Electricity', 'energy', 'Generator', 'Wind', 'Wind']","['\\u0141apacz', 'Letniej', 'Na', 'Jawie', 'Noc', '...Nocy']","['Fable', 'Source', 'Jouvence', 'Eau', 'Wallace', 'Wallace']"
Mystery Word,Sunday,Fox,Coquille,Jeu,Zug,Cocoon,Clou,Ramses,Attraction,D\u00e9tective,Mushroom,Oven,Storm,Pearl,Flight,Kaktus,Pirate,Ball,Konzert,Oasis,Defense,Throat,Hermit,Island,Cannon,Tile,Flute,Caf\u00e9,Berge,Wikinger,Medal,Nombril,Barbecue,Chain,Ladder,Lamp,Puder,Film,Sail,Herbe,Detective,Rat,Gold,Genius,Junction,Cherry,Newspaper,Ski,Poule,Dinosaur,Boat,Volcano,Salad,Dentist,Calendar,Rum,Chest,B\u00e9b\u00e9,Barbecue,Peach,Kette,Olympiade,Oasis,Tunnel,Arrow,Guillotine,Hermit,Bar,Stud,Forest,Banana,Turbine,Dream,Fontaine
Guess,Sunday,Bear,coquille,Jeu,zug,Coccoon,Clous,ramses,potato,d\u00e9tective,Mushroom,Oven,Storm,Pearl,flight,choir,pirate,ball,Oper,Desert,defense,Throat,hermit,Island,Attack,tile,flute,Caf\u00e9,Matterhorn,St\u00f6rtebecker,Graduation,Nombril,barbecue,,Ladder,Light,Puder,Cinema,sail,herbe,Detective,Rat,Gold,Smart,trench,cherry,newspaper,skate,Poule,Dinosaur,Ship,volcano,,Dentist,Birthday,,,B\u00e9b\u00e9,Kangaroo,Green,Kette,Olympiade,,tunnel,compass,,,bar,face,forest,banana,Power,dream,fontaine
