ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,427752643,427585646,427116969,427026329,426728042,426690991,426609330,426269130,426257197,426204439,425847791,425747479,425739621,425283639,425265204,425188869,425165350,424831564,424695140,424686480,424472569,424425663,424300607,423976877,423803653,423616458,423532573,423531913,423436736,423429168,423411699,423098718,422914441,422908962,422862626,422866724,422700764,422703833,422613922,422194726,422151576,422121672,422107292,422023905,421810395,421702805,421348499,420914272,418887349,418688067,418613655,418252645,416516806,416390940,415621306,415379476,414669952,414619799,412907496,411828076,401556682,396307534,387173467,381826421,374138794,359973908,344838144,343894377,338553253,330741642,324381970,323499397,321888448,320452280,314360735,313533300
Move,11,12,18,7,25,55,38,28,25,58,50,65,38,55,36,58,47,58,92,66,16,53,58,102,45,93,66,37,54,86,84,67,82,82,82,47,114,92,101,20,61,43,10,41,10,58,41,10,56,8,107,7,83,49,47,19,69,18,11,91,60,211,780,392,794,3115,1064,1591,1316,1716,1361,3620,2337,1998,2368,2540
Clues,"['gesteuert', 'Mikesch', 'Puppenkiste', 'Blechb\\u00fcchsenarmee', 'Urmel', 'Urmel']","['Vampirk\\u00f6nig', 'Nachtflattern', 'Graf', 'Stoker', 'Blutsauger', 'Vampier']","['Wrist', 'clock', 'Pocket', 'observe', 'Bay']","['Agora', 'Store', 'stall', 'Stall']","['Egyptian', 'tombs', '3D', 'mayan', 'sphinx', 'Sand']","['Seti', 'Emporer', 'Nile', 'Kingdom', 'Ramses', 'Ramesses']","['hitler', 'waxen', 'scheren', 'Haar', 'baard', 'Baard']","['american', 'shepherds', 'Mince', 'pastry']","['Battleship', 'Portkey', 'Orange', 'Belly', 'Tummy', 'Button']","['sanguin', 'Navette', 'aorte', 'spatial', 'Amiral', 'Amiral']","['spanner', 'screwdriver', 'box', 'various', 'handy', 'Apparatus']","['Maternel', 'Pasteuris\\u00e9', 'Holstein', 'Berlingot', 'lactose']","['Knife', 'Beef', 'Sells', 'Meat', 'Sausage', 'Hooks']","['orb', 'Wrecking', 'Spherical', 'billiard', 'bouncy', 'Bouncy']","['layton', 'research', 'teacher', 'Tutor', 'Nutty', 'PhD']","['shifting', 'lizard', 'Lizard', 'Color', 'color']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Basse', 'Repas', 'Multiplication', 'Pique-nique']","['grau', 'Elfenbein', 'Maus', 'Porzellanladen', 'R\\u00fcssel', 'Bigfive']","['Aladdin', 'Pixar', 'lighter', 'Luxo', 'chandalier', 'oil']","['Air', 'intake', 'inhalation', 'gasp']","['Grumpy', 'Fur', 'Cheshire', 'meow']","['tapas', 'courses', 'Setting', 'Price', 'Food', 'Items']","['Pasteurized', 'cookies', 'Duds', 'cream', 'Oat', 'Drink']","['Catholic', 'Francis', 'CEO', 'catholicism', 'Bishop', 'Rome']","['Ramses', 'Khufu', 'Title', 'Egypt', 'Ramesses', 'Ramesses']","['OBill', 'Spherical', 'Cauldron', 'Bath', 'Tea']","['Scattergories', 'jenga', 'fun', 'entertainment', 'Monopoly', 'monopoly']","['Nutty', 'History', 'Xavier', 'College', 'Einstein', 'teacher']","['Handsome', 'Piercing', 'Womaniser', 'Football', 'horse', 'Horse']","['Pinceau', 'Huile', 'Tableau', 'Acrylique', 'gouache', 'Gouache']","['freaky', 'Freya', 'Black', 'thirteen', 'Casual', 'Rebecca']","['Esgourde', 'nez']","['Baking', 'LI.ZHI.WEI', 'short-leg-deer', 'Oreo', 'Oreo']","['glass', 'saver', 'electronics', 'Shield', 'door', 'window']","['Catch', 'pond', 'Hook', 'bait']","['practitioner', 'Antibiotic', 'holistic', 'Penicillin', 'physician', 'vaccination']","['Fiji', 'holiday', 'Summer', 'Trip', 'Trip']","['\\u00e9pines', 'Flamant', 'Couleur', 'Axel', 'Fushia', 'Barbie']","['M\\u00e4hen', 'Halm', 'Garten', 'Drau\\u00dfen', 'Gr\\u00fcn', 'Gr\\u00fcn']","['Liam-Gallagher', 'havre', 'Limonade', 'mirage']","['Times', 'Obituary', 'Press', 'print']","['Quest', 'Spiral', 'Andromeda', 'Hoag']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Vesuvius', 'Krakatoa', 'Erupting', 'Magma']","['tooth', 'doctor', 'teeth', 'teeth']","['Scissors', 'Pinch', 'Pull', 'Tool', 'Tool', 'Tool']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['NewYork', 'Driver', 'D\\u00e9placement', 'permis', 'Payant', 'payant']","['Australia', 'aussie', 'Grill', 'Grill']","['Color', 'bowser', 'Georgia', 'Fuzz', 'butt', 'Butt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['punch', 'Puppet', 'Compression', 'ankle', 'darn', 'fuzzy']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['\\u3053\\u308f\\u3044', '\\u3044\\u304d\\u3068\\u3081', '\\u304f\\u3089\\u3044', '\\u308c\\u3063\\u3057\\u3083', '\\u305b\\u3044\\u304b\\u3093', '\\u3086\\u304d\\u3050\\u306b']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Freefall', 'Ripcord', 'Pants', 'skydiving']","['Sedimentary', 'music', 'Stone', 'Igneous', 'Granite']","['drunks', 'alcohol', 'Drinks', 'Tender', 'Cheers', 'Legal']","['Chakademus', 'Tool', 'Pinch', 'squeeze', 'scissors-like', 'Sup-']","['gob', 'cave', 'River', 'Talk']","['Banbury', 'religious', 'Angry', 'angry']","['Face', 'Hole', 'Oral', 'Smash', 'River', 'Opening']","['imprison', 'Gilded', 'Nicholas', 'enclosure']","['Don\\u2019t', 'Drop', 'Degreaser', 'Opera']","['Mill', 'Electricity', 'energy', 'Generator', 'Wind', 'Wind']","['Jaune', 'Split', 'Plantain', 'Aliment']","['talon', 'tricoter', 'botte', 'foin', 'Chas', '\\u00c2ge']","['Clouds', 'Wind', 'lighting', 'teacup', 'X-men', 'X-men']","['Hot', 'Snack', 'flan', 'custard', 'Georgie', 'Jesters']","['Beaujolais', 'bordeaux', 'Santerre', 'Pinot', 'Piasse']","['Vesuvius', 'Mountain', 'pompeii', 'eruption', 'Lava', 'Lava']","['bareback', 'gallop', 'Verb', 'pony', 'rollercoaster', 'rollercoaster']"
Mystery Word,Marionette,Dracula,Watch,Market,Pyramid,Pharaoh,Mustache,Pie,Navel,Vaisseau,Tool,Lait,Butcher,Ball,Professor,Chameleon,Nombril,Table,Elefant,Lamp,Breath,Cat,Menu,Milk,Pope,Pharaoh,Bubble,Game,Professor,Stud,Peinture,Friday,Oreille,Cookie,Screen,Fishing,Medicine,Vacation,Rose,Gras,Oasis,Newspaper,Galaxy,Ski,Poule,Dinosaur,Volcano,Dentist,Pliers,Rum,Taxi,Barbecue,Peach,Kette,Sock,Oasis,Tunnel,Arrow,Guillotine,Parachute,Rock,Bar,Pliers,Mouth,Cross,Mouth,Cage,Soap,Turbine,Banane,Aiguille,Storm,Pie,Vin,Volcano,Ride
Guess,Marionette,Dracula,Watch,,Pyramid,Egypt,snor,Pie,Navel,espace,Tool,Lait,butcher,Ball,Professor,chameleon,Nombril,Table,Elefant,Light,Breathe,cat,Menu,milk,Pope,Pharaoh,Bubble,Game,Professor,Player,Peinture,Friday,Oreille,cookies,Screen,Fish,medicine,vacation,Rose,Rasen,Oasis,newspaper,galaxy,skate,Poule,Dinosaur,volcano,Dentist,tool,,Taxi,Kangaroo,Green,Kette,sock,,tunnel,compass,,parachute,rock,bar,Pliers,MOUTH,cross,mouth,Cage,Soap,Power,Banane,aiguille,Storm,Pie,Vin,Volcano,Canter
