ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,424670799,424639286,424347318,424330107,424326269,424221787,424185755,424151707,424015641,423986418,423805954,423797154,423765359,423699703,423616458,423544967,423531913,423472063,423448949,423443281,423336881,423210546,423022817,422912950,422862626,422844008,422234696,422151576,422141451,422118445,422107292,422105110,422019795,421988915,421820261,421810395,421736125,421702805,421471641,421448482,420972938,420914272,420771039,420699835,420382586,420345398,420278007,420079171,419719010,418688067,418613655,418252645,417954925,417918992,417516457,417204012,416707418,416516806,416390940,416385735,416276505,415379476,412907496,411179061,409591993,381826421,357991900,349338828,336562502,330741642,321888448,319065151
Move,6,8,16,18,7,11,9,9,27,10,15,6,37,18,27,50,18,24,6,22,65,85,18,69,36,37,66,26,34,37,5,30,46,37,76,10,60,57,39,72,109,10,50,67,100,68,72,91,74,8,71,7,56,36,39,74,63,74,49,65,42,19,11,48,18,378,274,2892,1112,1624,2273,215
Clues,"['Friedberg', 'Kaserne', 'Priscilla', 'Musiker', 'Graceland', 'Graceland']","['nuageux', 'Couette', 'Edredon', 'Plaid', 'Plaid']","['pompier', 'Coll\\u00e8ge', 'hockey', 'v\\u00eatement', 'Priv\\u00e9']","['basket', 'cold', 'Study', 'Dismissed', 'Sherlock', 'Sherlock']","['jadghund', 'Waidmann', 'Orion', 'Natursch\\u00fctzer']","['academia', 'elementary', 'fish', 'Grade', 'Kindergarten', 'learning']","['vis', 'planter', 'charpentier', 'Fakir', 'girofle', 'Girofle']","['Halloween', 'Necromancy', 'brains', 'Apocalypse', 'Rob', 'Undead']","['Neid', 'Kanarienvogel', 'Honig', 'Briefkasten', 'Farbe', 'Sonne']","['Mexicain', 'Chapeau', 'Chapeau', 'Mexicain']","['olive', 'branch', 'Armistice', 'Tolstoy']","['Insert', 'air', 'vent', 'switch', 'Plug', 'plug']","['acorn', 'Assorted', 'Brazil', 'macadamia', 'pecan', 'hazelnut']","['Kapit\\u00e4n', 'Dienstkleidung', 'Milit\\u00e4r', 'Polizei', 'Kleidung', 'Kleidung']","['Pi', 'Gelato', 'sweets', 'tiramisu', 'tiramisu', 'Icecream']","['Clotted', 'Double', 'Jam', 'Tea', 'Cat', 'Squirt']","['Kirk', 'Picard', 'planet', 'Phillips', 'america', 'sailor']","['Pf\\u00fctze', 'Tonne', 'Traufe', 'Niederschlag', 'Niederschlag']","['Hedges', 'Henson', 'minotaur', 'Bowie', 'Bowie', 'bowie']","['cocktail', 'prawn', 'crusacean', 'americanized']","['Cosby', 'Charges', 'Clinton', 'William', 'gates', 'Cheque']","['Polyunsaturated', 'Seeds', 'Oil', 'Gogh', 'Yellow', 'Ukraine']","['Lid', 'Song', 'Letter', 'Blanket', 'Protection', 'Protect']","['\\u3058\\u3085\\u3046\\u305f\\u3044', '\\u3044\\u308f\\u3075\\u306d', '\\u3053\\u3046\\u305d\\u304f\\u3069\\u3046\\u308d', '\\u304a\\u3046\\u3060\\u3093\\u307b\\u3069\\u3046', '\\u3044\\u305f\\u3070\\u3057', '\\u308a\\u3087\\u3046\\u304d\\u3093\\u3058\\u3087']","['weekday', 'Black', 'Party', '13th', '13th', '13th']","['Seafood', 'Squid', 'tentacle', 'Tentacles', 'Intelligent', 'intelligent']","['Apple', 'journey', 'Savannah', 'Kangaskhan', 'africa', 'african']","['Commandant', 'navire', 'Haddock', 'Grade']","['Desert', 'Illusion', 'hallucination', 'fake', 'Mirror']","['Professional', 'Attire', 'Jersey', 'Same', 'Police', 'Clothing']","['rubbing', 'isopropyl', 'Wine', 'Scotch']","['Fifth', 'Spinning', 'Barrow', 'Circular', 'transportation', 'method']","['Brad', 'Fall', 'Pluot', 'Bottomless', 'Avocado', 'Trap']","['Night', 'Private', 'bludgeon', 'billy', 'Golf', 'Membership']","['Canson', 'photosynth\\u00e8se', 'Page', 'automne', 'automne', 'automne']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Sticks', 'butter', 'Dough', 'Naan', 'bun', 'Sandwich']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['alarm', 'Cock', 'Cogburn', 'Male', 'male', 'Cogburn']","['Drehbuchautor', 'pulp', 'F\\u00fc\\u00dfe', 'Django', 'Quentin', 'Quentin']","['Eisberg', 'watschelt', 'Frack', 'Antarktis', 'Frack', 'Antarktis']","['tooth', 'doctor', 'teeth', 'teeth']","['Salsa', 'Diced', 'Heirloom', 'Roma', 'Bob', 'The']","['Sydney', 'Musical', 'Akhnaten', 'Performance']","['Nirvana', 'Perforation', 'mend', 'watering', 'Tee']","['Edible', 'Button', 'Enoki', 'Psychedelic', 'Poisonous', 'Poisonous']","['Monster', 'Snickerdoodle', 'maryland', 'Biscotti', 'Gingersnap']","['cand\\u00e9labre', 'allume', 'Chandelier', 'Chandelier', 'Cire', 'Cire']","['Carrots', 'pacifier', 'binky', 'Shark', 'Beluga']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Clavier', 'Nuisible', 'verte', 'chat', 'minis', 'mini']","['Australia', 'aussie', 'Grill', 'Grill']","['slip', 'yellow', 'Curved', 'Monkey', 'plantain', 'plantain']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['waitress', 'bartender', 'Discord', 'infrastructure', 'Gaming', 'Internet']","['chocolate', 'chip', 'snickerdoodle', 'thumbprint', 'Sugar', 'Disk']","['Raumfahrt', 'Apollo13', 'Silvester', 'Sylvester']","['calm', 'tranquility', 'Green', 'hippies', 'dove', 'Dove']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['OneDrop', 'Offbeat', 'Genre', 'Wailers', 'Marley', 'Jamaica']","['Fancy', 'Chocolate', 'Pig', 'pig']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Grijs', 'Staart', 'Knaagdier', 'Riool']","['flea', 'ringmaster', 'Trapeze', 'Tent']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Machine', 'Android', 'K2SO', 'Bender', 'automaton']","['Automate', 'Casino', 'Sous', 'Appareil', 'Robot', 'Robot']","['Damocl\\u00e8s', 'Arme', 'Arthur', 'Gleve']","['Prickly', 'Aloe', 'saguaro', 'plant', 'Painful', 'Succulent']","['aang', 'barn', 'Viento', 'remolino']"
Mystery Word,Elvis,Couverture,Uniforme,Case,J\u00e4ger,School,Clou,Zombie,Gelb,Sombrero,Peace,Outlet,Nut,Uniform,Dessert,Cream,Captain,Regen,Labyrinth,Shrimp,Bill,Sunflower,Cover,Junction,Friday,Octopus,Safari,Capitaine,Mirage,Uniform,Alcohol,Wheel,Pit,Club,Feuille,Poule,Bread,Dinosaur,Rooster,Tarantino,Pinguin,Dentist,Tomato,Opera,Hole,Mushroom,Cookie,Bougie,Baby,Rum,Souris,Barbecue,Banana,Medal,Server,Cookie,Rakete,Peace,Kette,Reggae,Truffle,Oasis,Guillotine,Mermaid,Rat,Circus,Dwarf,Robot,Machine,\u00c9p\u00e9e,Cactus,Tornado
Guess,Elvis,Coton,Uniforme,sick,J\u00e4ger,school,Marteau,Zombie,Gelb,chocolat,Peace,circuit,nut,Uniform,Dessert,Cream,captain,Regen,Labyrinth,Shrimp,Bill,Sunflower,Love,junction,Friday,Calamari,Kangaroo,Capitaine,mirage,Uniform,Alcohol,wheel,Pit,Club,feuille,Poule,bread,Dinosaur,rooster,Tarantino,Meer,Dentist,Tomato,Opera,hole,Mushrooms,cookie,bougie,Baby,,Souris,Kangaroo,Banana,Medal,server,Cookie,Raumfahrt,peace,Kette,Reggae,truffle,,,mermaid,rat,circus,DWARF,Robot,Machine,\u00c9p\u00e9e,Cactus,wind
