ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,438150179,438073560,437944176,437887669,437749475,437637990,437590389,437559751,437443945,437329187,437232307,437237101,437211072,437051974,436915384,436881826,436816613,436788745,436761122,436603406,436468334,436240243,436180172,436148149,436036993,435781132,435625557,434974083,434907564,434653419,434461621,433702939,433634748,433612231,433551934,432974132,432934371,432865949,432797135,432727733,432637374,432620929,432580462,432367473,431356594,431297915,430790870,430581110,430526833,429314903,429271612,429213142,427555732,427449286,426998428,425815125,425165350,423771261,422619886,422108223,422023905,421702805,421549329,417255169,381777020,359973908,350584338,338553253,337138645,336562502,323499397,318673641
Move,7,20,9,85,48,33,11,20,67,36,45,38,34,38,49,27,17,30,55,37,63,49,29,46,36,10,50,43,73,57,44,49,110,37,12,59,85,20,100,91,22,55,43,102,8,111,65,91,15,55,56,28,83,18,91,37,47,450,226,89,41,58,45,455,681,3290,2499,1391,778,1259,3928,2994
Clues,"['westph\\u00e4lischer', 'Ruhe', 'Eierkuchen', 'Kriegspendant']","['99.7', 'Flu', 'pitch', 'illness', 'symptom', 'symptom']","['Puant', 'engrais', 'Fertilisation', 'Senteur', 'Compost', 'Mechant']","['Bender', 'K-2SO', 'Wall-E', 'Wall-e']","['March\\u00e9', 'Magazin', 'Intermarch\\u00e9', 'Supermarch\\u00e9', 'intersection', 'Intersection']","['Noel', 'Paquets', 'Offert', 'Pr\\u00e9sent', 'No\\u00ebl', 'Papier']","['Bergling', 'Levels', 'Dj', 'Brother']","['Courses', 'Perc\\u00e9', 'Osier', 'Osier']","['W\\u00fctender', 'Hogan', 'Superheld', 'Banner']","['Pulse', 'less', 'Chest', 'Muscle', 'Myocardium', 'cardiovascular']","['passiert', 'Rispen', 'Frucht', 'So\\u00dfenbestandteil', 'Basilikum', 'Ketchup']","['Crotale', 'sonnette', 'boa', 'Vip\\u00e8re', 'Python', 'Python']","['Photo', 'Window', 'Picture', 'Painting']","['Cutaneous', 'Body', 'Painting', 'Permanent', 'Art', 'Art']","['George', 'Jumanji', 'book', 'rambo', 'Tarzan']","['Toothless', 'Komodo', 'Smaug', 'scales', 'Scales', 'Smaug']","['R\\u00fcstung', 'Mittelalter', 'Burg', 'Lancelot']","['shelves', 'shhhhh', 'Public', 'reference', 'Shhhh', 'shhhh']","['Zorro', 'tourbillon', 'Vent', 'typhon', 'Typhon', 'Vent']","['Israel', 'torn', 'Alliances', 'Stars', 'fighting', 'Infantry']","['Ausdauersport', 'Mehrkampf', 'Laufen', 'Olympia', 'Schwimmen', 'Schwimmen']","['Fortune', 'Essieu', 'Char', 'Invention', 'Ron']","['Nile', 'Birthstone', 'gem', 'Precious', 'Crown', 'singer']","['Harvest', 'meal', 'Crop', 'Semolina', 'grain', 'grain']","['Menthol', 'Burn', 'Puff', 'Butt', 'smoke', 'smoke']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Intel', 'shop', 'Monk', 'Pin']",[],"['Clippers', 'garden', 'shave', 'sheep', 'Sheep', 'Sheep']","['Rieu', 'Luthier', 'Stradivarius', 'Urinoir', 'QUATUOR', 'Instrument']","['Pulpeuse', 'Haleine', 'L\\u00e8vres', 'Bisous']","['Piccolo', 'Woodwind', 'champagne', 'toasts', 'orchestral', 'wind']","['Flave', 'timepiece', 'Tick', 'Hand', 'Sundial', 'Sundial']","['McDonalds', 'Oil', 'ketchup', 'potato', 'Poutine', 'Sliced']","['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['Plug', 'Sales', 'shopping', 'Release', 'Inlet', 'walmart']","['peignoir', 'nana', 'tissu', 'Protection', 'Plage', 'Toilette']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['cemetary', 'Headstone', 'Serious', 'Digging', 'digger', 'Digger']","['Ships', 'Starboard', 'Harbour', 'Adelaide', 'Power', 'USB']","['Annoying', 'Insect', 'Bug', 'wings']","['dinner', 'Road', 'split', 'river', 'utensil', 'Utensil']","['Esp\\u00e8ce', 'Nord', 'Glacial', 'Animal']","['m\\u00e9rite', 'Honneur', 'R\\u00e9compense', 'Collier', 'Olympiade', 'Olympique']","['Chill', 'relax', 'Bloody', 'rest']","['Currency', 'bit', 'Gold', 'Shilling', 'Palm', 'Dime']","['siblings', 'identical', 'identical', 'Identical']","['Egret', 'Humming', 'crow', 'magpie', 'Parakeet', 'beaked']","['0', 'X', 'browser', 'Browser']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Utensil', 'Pronged', 'Tines', 'Tuning']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Doubles', 'Tripple', 'twins', 'dice', 'two']","['Stone', ""Georgia's"", 'Color', 'Fruit', 'fruit', 'Fruit']","['Boule', 'Cochonnet', 'cochonnet']","['Disaster', 'Spin', 'shelter', 'alley']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Schotter', 'Geodude', 'stein', 'Stein', 'stein']","['Squarepants', 'cake', 'Bob', 'bob']","['Solstice', 'season', 'Break', 'Sweltering', 'beach', 'olaf']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Railroad', 'rail', 'Subway', 'Transportation', 'transit', 'Transport']","['The', 'Terminus', 'Beginning', 'Finale', 'Sidewalk', 'Zed']","['Johnny', 'Nic', 'Nicolas', 'Nicolas']","['Gnomes', 'Episode', 'wine', 'Nalgene', 'Baby', 'Tube']","['Dimanche', 'Poulet', 'Stand', 'Pied']","['Hilarious', 'Frivolity', 'Levity', 'Indulge', 'Comedy', 'comedy']","['Wie\\u017ce', 'Budynek', 'W', 'Zdunowie', 'Kultury', 'Nauki']","['D\\u00f4me', 'Rungis', 'Gastronomique', 'Repas', 'Bistrot', 'Manger']","['rack', 'Baa', 'Mutton', 'meat', 'sacrificial', 'Easter']","['supernova', 'Chandon', 'Flute', 'Region', 'Region']"
Mystery Word,Frieden,Fever,Fumier,Robot,Carrefour,Cadeau,Avicii,Panier,Hulk,Heart,Tomate,Serpent,Frame,Tattoo,Jungle,Dragon,Ritter,Library,Tornade,War,Triathlon,Roue,Jewel,Wheat,Cigarette,Poil,Chip,Professor,Shears,Violon,Bouche,Flute,Clock,Fries,Cam\u00e9l\u00e9on,Outlet,Serviette,Lamb,Grave,Port,Fly,Fork,Manchot,M\u00e9daille,Sunday,Coin,Twins,Bird,Safari,Butcher,Fork,Rock,Pair,Peach,P\u00e9tanque,Tornado,Nombril,Kiesel,Sponge,Summer,Ski,Dinosaur,Metro,End,Cage,Bottle,March\u00e9,Humor,Palace,Restaurant,Lamb,Champagne
Guess,Frieden,Fever,fumier,robot,Courses,Cadeau,Avicii,Marathon,Hulk,heart,Tomate,Serpent,Frame,tattoo,Jungle,Dragon,Ritter,,Tornade,War,Zehnkampf,Roue,diamond,grain,Cigarette,Poil,Chip,,shears,Violon,Bouche,Flute,clock,Fries,Blanc,Corporate,Serviette,,undertaker,Port,mosquito,Fork,Polaire,medaille,igiveup,Money,Brother,Bird,moonballer,mannaiaLa,Fork,Rock,,Peach,,tornado,Nombril,Asfallt,Sponge,Summer,skate,Dinosaur,train,End,Cash,Bottle,Frites,Humor,pa\u0142ac,Restaurant,Lamb,Champagne
