ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,433079202,432840847,432652658,432593419,432500062,432505930,432352479,432258857,431890304,431878464,431779622,431632592,431539329,431522727,431427708,431423023,431361956,431356594,431338421,431297915,431208157,431182412,431189902,431136747,431028987,431007861,430935561,430833953,430790870,430775046,430696690,430474569,430431094,430408048,430387767,430318008,429735529,429402105,429397094,429314903,429213142,429180240,429086965,428250065,428177160,427982483,427865833,427724491,427555732,427516381,427417750,426998428,426995116,425852173,425165350,424877761,422108223,422023905,421810395,421702805,421202126,420914272,418688067,418252645,416390940,415621306,414619799,393453511,357991900,356959263,350584338,348838927,348302073,343894377,338553253,322628136
Move,9,15,10,9,52,28,16,46,16,44,19,16,58,12,18,45,27,8,48,27,74,57,86,102,28,51,82,19,29,64,11,57,56,75,54,55,49,33,46,55,28,46,64,63,16,66,111,46,58,81,55,91,59,83,47,197,68,41,10,58,48,10,8,7,49,85,18,606,280,962,2383,1257,1859,1662,1353,3489
Clues,"['zephyr', 'Turbine', 'blow', 'Pressure', 'Air', 'Air']","['coffin', 'hole', 'Cemetery', 'Location']","['Paris-Brest', 'Pomme', 'Patisserie', 'Fruits']","['spade', 'soil', 'hole', 'trowel', 'dig', 'Dig']","['Werkzeug', 'Werkzeugkasten', 'Schlagen', 'Nagel']","['op\\u00e9ration', 'Meuble', 'Ping-pong', 'D\\u00e9jeuner', 'Basse', 'Multiplication']","['folding', 'climbing', 'rope', ""Jacob's"", 'escape']","['Responsable', 'Contexte', 'Hi\\u00e9rarchie', 'R\\u00e8gle', 'Photo', 'Bord']","['blue', 'mining', 'aircraft', 'stars']","['Guillotine', 'Bastille', 'Hamilton', 'Uprising']","['Face', 'Sun', 'oil', 'yellow', 'van', 'Gogh']","['Stiletto', 'Foot', 'Toe', 'Stop']","['Dirty', 'Snitch', 'Rodent', 'snitch', 'Rodent']","['Louis', 'Mirage', 'Miami', 'Football', 'Marsoin', 'Mammif\\u00e8re']","['Ni\\u00e7oise', 'Pi\\u00e9montaise', 'fruit', 'panier', 'Mesclun', 'Caesar']","['pediatrician', 'Nurse', 'Oncologist', 'Strange', 'who', 'Who']","['observe', 'film', 'Wrist', 'time', 'Rolex', 'Rolex']","['Chill', 'relax', 'Bloody', 'rest']","['\\u0427\\u0435\\u0440\\u0441\\u0442\\u0432\\u044b\\u0439', '\\u041c\\u044f\\u0433\\u043a\\u0438\\u0439', '\\u0411\\u0430\\u0442\\u043e\\u043d', '\\u0411\\u043e\\u0440\\u043e\\u0434\\u0438\\u043d\\u0441\\u043a\\u0438\\u0439', '\\u0431\\u0443\\u0445\\u0430\\u043d\\u043a\\u0430', '\\u043d\\u0430\\u0440\\u0435\\u0437\\u043d\\u043e\\u0439']","['Birthday', 'Christmas', 'Carrot', 'Lie', 'candle', 'funfetti']","['Jalloh', 'Gitterst\\u00e4be', 'Biologie', 'K\\u00f6rper', 'Gef\\u00e4ngnis', 'Gef\\u00e4ngnis']","['Broth', 'Base', 'National', 'Western']","['Mitterand', 'Trancher', 'D\\u00e9capitation', 'saucisson', 'Ex\\u00e9cution', '\\u00e9t\\u00eatage']","['arson', 'Lighter', 'Flame', 'Fighter', 'camp', 'extinguisher']","['Spanish', 'Umbrella', 'Shade', 'Sunbrella']","['Zugfahrt', 'Fahrkarte', 'Kino', 'Kino']","['clafouti', 'Burlat', 'G\\u00e2teau', 'Noyau', 'fruit']","['X', 'church', 'examination', 'annoyed', 'Bow', 'Skull']","['Obese', 'regimen', 'ketogenic', 'Keto']","['Cross', 'Archer', 'Tie', 'Recurve', 'Finger', 'Wow']","['Italian', 'Criminal', 'Warewolf', 'Sicilian', 'Sicilian']","['Boogie', 'Bogey', 'Volkswagen', 'lawn', 'Mickelson']","['Protect', 'Parasol', 'Rain', 'shield', 'Raincoat', 'Insurance']","['dice', ""Rubik's"", 'Pips', 'box', 'Box']","['Evil', 'dog', 'Beast', 'Beelzebub', 'Deity', 'lucifer']","['Resident', 'Holland', 'Rihanna', 'Citigroup', 'Travelers', 'parasol']","['Upperlip', 'Selleck', 'Mo', 'Mo']","['cruise', 'Break', 'Lampoon', 'Summer', 'PTO']","['Bulle', 'Propre', 'Alep', 'Mousse']","['fiorentina', 'mannaia', 'venditore', 'carne']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Scharf', 'TLC', 'Carne', 'Capsicum', 'Hot', 'Hot']","['Tarin', 'Cyrano', 'Cleopatre', 'odorat', 'pinocchio', 'pinocchio']","['Light', 'Night', 'crescent', 'Enceladus', 'Luna', 'venus']","['Light', 'Hot', 'Sky', 'Sky']","['Laboratoire', 'biologie', 'Physique', 'Physique']","['Roulette', 'rouge', 'outil', 'Charlotte', 'Framboise', 'Framboise']","['Alcatraz', 'SUPERMAX', 'Shawshank', 'penitentiary', 'Cell', 'Jail']","['beakers', 'weird', 'Planetary', 'fact', 'Lab']","['Porte-bonheur', 'botanique', 'Chance', 'Incarnat', 'Irlande', 'Parfum\\u00e9']","['Marching', 'Camp', 'of', 'Brothers', 'Rubber', 'Beables']","['Boule', 'Cochonnet', 'cochonnet']","['Aschenbr\\u00f6del', 'Blutsandale', 'Tanzm\\u00e4rchen', 'Mauspferde']","['Schallplatte', 'T\\u00f6ne', 'Schulfach', 'Noten', 'Melodien', 'Schlager']","['Anatomie', 'Cordon', 'Ventre', 'Centre', 'centre', 'Centre']","['Bulb', 'Granulated', 'clove', 'halitosis']","['chamber', 'Journaling', 'gun', 'Life', 'Bang', 'bang']","['madeira', 'radical', 'olimpiadas', 'Neve', 'montanha', 'montanha']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['None', 'Cliff', 'Space', 'Graph', 'Graph']","['tooth', 'doctor', 'teeth', 'teeth']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['regained', 'Jesus', 'heaven', 'utopia', 'utopia', 'Utopia']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Brine', 'Marine', 'Can', 'Piano', 'Piano']","['Goatee', 'Lip', 'Caterpillar', 'walrus', 'Handlebar', 'Handlebar']","['tide', 'noodle', 'swim', 'Water-Balls', 'Paddling', 'Chlorinated']","['Cendrillon', 'Pouvoir', 'Clochette', 'Ailes']","['GTI', 'Dix-huit', 'Green', 'Wolksvagen', 'Mexique', 'Persique']","['Halal', 'Carnage', 'Expression', 'Viande', 'Magasin', 'Magasin']","['Shoo', 'Pie', 'airplane', 'bird']","['Ketchup', 'fruit', 'Sauce', 'Beefsteak', 'Soup', 'Soup']","['Spelunking', 'Troll', 'Explore', 'Lair', 'Carlsbad']"
Mystery Word,Wind,Grave,Dessert,Shovel,Hammer,Table,Ladder,Cadre,Sky,Revolution,Sunflower,Heel,Rat,Dauphin,Salade,Doctor,Watch,Sunday,Bread,Cake,Zelle,Stock,Guillotine,Fire,Parasol,Ticket,Cerise,Cross,Diet,Bow,Mafia,Golf,Umbrella,Cube,Devil,Umbrella,Mustache,Vacation,Savon,Butcher,Rock,Chili,Nez,Moon,Sun,Science,Fraise,Prison,Science,Tr\u00e8fle,Band,P\u00e9tanque,Cinderella,Musik,Nombril,Garlic,Bullet,Ski,Poule,Dinosaur,Bar,Dentist,Rum,Barbecue,Kette,Paradise,Arrow,Tuna,Mustache,Pool,F\u00e9e,Golf,Boucherie,Fly,Tomato,Cave
Guess,wind,grave,Tarte,shovel,Hammer,Table,Ladder,Tableau,Lapis,Revolution,paint,Heel,mud,Dauphin,Salade,Doctor,watch,igiveup,bread,,Zelle,Stock,Guillotine,Fire,sombrero,Bahnpass,cerise,,exercise,Bow,,golf,umbrella,cube,Hound,umbrella,moustache,Vacation,savon,mannaiaLa,Rock,Chili,Nez,Moon,Heat,,Fraise,prison,Science,tr\u00e8fle,Band,,Aschenputtel,Musik,Nombril,Garlic,bullet,skate,Poule,Dinosaur,Void,Dentist,,Kangaroo,Kette,paradise,compass,,Mustache,pool,Fee,Golf,boucherie,fly,tomato,cave
