ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79,Scrapnumber80,Scrapnumber81
Table Number,425047724,424956812,424870035,424858347,424639286,424591849,424501269,424507759,424488106,424414736,424398099,424325839,424300607,424304420,424160291,424151707,424032492,423843174,423741996,423544967,423448949,423443281,423429168,423397707,423128280,423074764,422866724,422811281,422806547,422700764,422352998,422175536,422150104,422118445,422107292,422029809,421857383,421813267,421810395,421702805,421540742,421366153,421226618,421207764,421055474,420958819,420914272,420382586,420346281,420203763,420044704,420035270,419648000,418688067,418252645,418109392,417918992,417293768,417255169,417258524,417204012,416516806,416452676,416390940,416385735,415744082,415379476,414619799,412907496,411179061,396307534,374138794,357991900,357001162,344838144,331907183,330741642,323499397,319065151,314360735,312552889
Move,12,7,38,5,17,12,12,6,18,46,56,9,12,25,30,9,16,91,20,62,6,32,39,55,85,48,32,54,104,58,27,78,38,43,5,44,63,37,10,57,75,72,65,56,84,56,10,100,79,76,94,39,109,8,7,92,36,81,123,52,74,74,77,49,65,48,19,18,11,53,192,753,274,1455,1029,754,1634,3516,215,2341,1697
Clues,"['dental', 'aperture', 'Lips', 'Smile', 'Shut', 'Up']","['mug', 'butter', 'Tea', 'Tea']","['chest', 'pirate', 'bury', 'gold', 'box', 'jems']","['Gin', 'Tonic', 'Starter', 'Before']","['Lame', 'Coquillage', 'Suisse', 'Laguiole', 'opinel']","['Hot', 'Sandy', 'Sand', 'Sahara', 'Gobi', 'Gobi']","['speech', 'voice', 'Lilt', 'Jersey', 'regional', 'intonation']","['Trousers', 'Couple', 'Double', 'pocket', 'Poker', 'poker']","['Monster', 'Oreo', 'snickerdoodle', 'snickerdoodle']","['Doctor', 'Abode', 'Gregory', 'resident', 'residence', 'building']","['squeezed', 'citrus', 'Electricity', 'Prune', 'cocktail', 'mixer']","['Superstition', 'ball', 'Snakes', 'Steps', ""Jacob's"", 'jacobs']","['Feature', 'Rowing', 'Huron', 'Tanganyika', 'Tahoe', 'Tahoe']","['Rink', 'state', 'Bucket', 'Skating', 'Water']","['Executive', 'Leader', 'Fillmore', 'Eisenhower', 'Reagan', 'America']","['Halloween', 'Necromancy', 'brains', 'Apocalypse', 'Rob', 'Undead']","['Si', 'Calcia', 'Dragon...', 'Base...']","['Yuletide', '12th', '12', 'advent', 'advent', 'Advent']","['Girl', 'Earring', 'Clam', 'Shiny']","['Same', 'Blazer', 'Police', 'Clothes', 'Consistent', 'School']","['Hedges', 'Henson', 'minotaur', 'Bowie', 'Bowie', 'bowie']","['sport', 'dinner', 'Catch', 'Boat']","['Magic', 'HP', 'Magician', 'Baguette', 'Harry', 'Spell']","['Open-wide', 'orifice', 'Muzzle', 'Eat', 'Lips', 'Jaw']","['Lead', 'shark', 'skull', 'skull', 'cranium', 'cranium']","['Insekt', 'Gl\\u00fccksbringer', 'Blattl\\u00e4use', 'Siebenpunkt', 'Rot', 'P\\u00fcnktchen']","['Held', 'forearm', 'Armor', 'Armor']","['porter', 'hop', 'malt', 'Kolsch', 'pilsner', 'Pilsner']","['Wall-e', 'Asimov', 'C-3PO', 'Maschine', 'Automatisierung', 'R2D2']","['tuk-tuk', 'Transportation', 'DEVito', 'Yellow', 'driver', 'Lyft']","['Womans', 'Shape', 'Pear', 'Pear']","['bouche', 'Odorat', 'Olfactif', 'Odeur', 'f\\u00e9tide', 'F\\u00e9tide']","['Prescription', 'Alternative', 'Cough', 'Tablets', 'penecillin', 'hippocrates']","['Romantic', 'Romance', 'Flower', 'Red', 'Thorny', 'Thorny']","['rubbing', 'isopropyl', 'Wine', 'Scotch']","['Phoenix', 'General', 'Lawyer', 'ace', 'Matlock', 'defense']","['Corpse', 'Headstone', 'Churchyard', 'Skeleton', 'Burial', 'sepulchre']","['persecution', 'burn', 'Broom', 'Magic', 'femal', 'Hogwarts']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Rawr', 'Pterodactyl', 'Fossil', 'Old', 'Stegosaurus', 'Stegosaurus']","['Oberhaupt', 'Baum', 'taufzeuge', 'Film', 'Maffia', 'Mafiaoberhaupt']","['Jackass', 'Heehaw', 'Friend', 'Eeyore', 'Shrek', 'Shrek']","['Sheep', 'Farm', 'Meat', 'Gyro', 'chops', 'Gamey']","['young', 'secondary', 'Major', 'Juvenile', 'teen', 'flat']","['light', 'Sixteen', 'wick', 'wick', 'Sented', 'Scented']","['Titanic', 'valentine', 'Thorn', 'Axel', 'Axl']","['tooth', 'doctor', 'teeth', 'teeth']","['Nirvana', 'Perforation', 'mend', 'watering', 'Tee']","['Vessel', 'Blooms', 'glass', 'Flower']","['Mauer\\u00f6ffnungs\\u00fcberzug', 'plums', 'Fall', 'Fallen', 'Fall']","['Orchestra', 'Live', 'Pit', 'Hall', 'conductor']","['tub', 'wash', 'Bubble', 'Shower', 'Toilette', 'Scrub']","['Potato', 'settee', 'Fainting', 'Loveseat', 'davenport', 'davenport']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Australia', 'aussie', 'Grill', 'Grill']","['Nachos', 'Blockbuster', 'Filmtheater', 'Lichtspielhaus', 'Leinwand', 'Leinwand']","['Lion', 'Badge', 'Honor', 'Silver', 'Trophy', 'Prize']","['Candy', 'Citizen', 'Support', 'Sugar', 'Sugar']","['Trail', 'road', 'Guide', 'Bannister', 'Gun', 'Train']","['Mandelentnahme', 'Narkose', 'Skalpell', 'Eingriff']","['chocolate', 'chip', 'snickerdoodle', 'thumbprint', 'Sugar', 'Disk']","['calm', 'tranquility', 'Green', 'hippies', 'dove', 'Dove']","['Blasen', 'K\\u00f6rperwaschmittel', 'Hygiene', 'Waschblock', 'Fl\\u00fcssig', 'handhygiene']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['OneDrop', 'Offbeat', 'Genre', 'Wailers', 'Marley', 'Jamaica']","['Write', 'Crush', 'Written', 'Message']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['direction', 'point', 'Pointy', 'Bow', 'Quiver', 'Quiver']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Sicilian', 'godfather', 'Prohabition', 'Guns']","['quarter', 'shape', 'moon', 'Moon', 'Curved', 'curved']","['bean', 'seed', 'grow', 'brussels']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Black', 'Forest', 'pie', 'baked', 'Birthday', 'Candles']","['ammunition', 'caliber', 'ballistic', 'Silver']","['Ford', 'Matchbox', 'Vroom', 'Toyota', 'Truck', 'Automobile']","['Aladin', 'Einstein', 'Einstein', 'Aladin']","['Shaun', 'White', 'wool', 'dog', 'Merino', 'livestock']","['aang', 'barn', 'Viento', 'remolino']","['Saturday', 'Lunch', 'Beefsteak', 'Cherry', 'ketchup', 'red']","['magnetism', 'Romance', 'Smitten', 'Magnetic', 'Magnetic']"
Mystery Word,Mouth,Cup,Treasure,Appetizer,Couteau,Desert,Accent,Pair,Cookie,House,Juice,Ladder,Lake,Ice,President,Zombie,Ball,December,Pearl,Uniform,Labyrinth,Fishing,Wand,Mouth,Head,Marienk\u00e4fer,Shield,Beer,Roboter,Taxi,Pear,Haleine,Medicine,Rose,Alcohol,Attorney,Grave,Witch,Poule,Dinosaur,Pate,Donkey,Lamb,Minor,Candle,Rose,Dentist,Hole,Vase,Sturz,Concert,Bath,Couch,Rum,Barbecue,Kino,Medal,Cane,Rail,Operation,Cookie,Peace,Seife,Kette,Reggae,Letter,Oasis,Arrow,Guillotine,Mafia,Crescent,Sprout,Dwarf,Cake,Bullet,Car,G\u00e9nie,Sheep,Tornado,Tomato,Attraction
Guess,mouth,,treasure,Cocktail,Couteau,desert,Accent,jeans,Cookie,House,lemon,Medusa,Republic,,President,Zombie,Ball,Christmas,pearl,Uniform,Labyrinth,fish,H,Mouth,boss,Marienk\u00e4fer,,Beer,Roboter,Taxi,Bell,Nez,medecine,Rose,Alcohol,attorney,Cemetery,witch,Poule,Dinosaur,pate,Donkey,Lamb,school,candles,rose,Dentist,hole,Vase,Klo,concert,Bath,Couch,,Kangaroo,Popcorn,Medal,Cane,Rail,Operation,Cookie,peace,Seife,Kette,Reggae,Note,,compass,,mafia,fourth,sprout,DWARF,Cake,Bullet,Car,Colonne,Sheep,wind,Soup,Attraction
