ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,424367343,424289306,424284215,424282330,423986418,423976877,423805963,423784887,423741996,423734854,423436736,423429168,423411699,423228212,423089654,423057840,422994323,422811281,422785803,422601044,422145117,422121672,422107292,422080187,422030461,422019795,421988915,421981250,421943208,421810395,421675106,421538607,421493786,421204617,421207764,420958819,420914272,420424922,420382586,419719010,419089288,419086033,418688067,418613655,418252645,417994070,417945159,417771349,417255169,417204012,416596102,416390940,415379476,415154373,412907496,411382679,411179061,409591993,405054016,402108912,381777020,374138794,359973908,357991900,350584338,350481361,348838927,328236739,319065151
Move,10,75,8,18,5,9,16,45,15,27,6,20,29,42,55,18,80,47,37,15,65,14,5,27,46,46,37,36,42,10,85,91,24,61,46,48,10,73,100,66,101,50,8,71,7,100,63,104,114,74,82,49,19,43,11,202,48,18,427,368,394,748,3059,274,2145,3308,1185,2418,215
Clues,"['Breaker', 'Shield', 'earth', 'fire']","[""D'or"", 'Hyper', 'temporelle', 'mouton']","['Tramontane', 'Brise', 'zef', 'Eole', 'Mistral']","['unijambiste', 'Banquise', ""T'choupi"", 'Maladroit', 'estropi\\u00e9', 'estropi\\u00e9']","['Sable', 'Etretat', 'rois', 'masculin']","['Emotional', 'Samsonite', 'Drama', 'Carryon', 'luggage', 'Luggage']","['digger', 'danger', 'Serious', 'Stones', 'Robber']","['Szechuan', 'Spicy', 'Grinder', 'Spice']","['Small', 'Insular', 'Tasmania', 'Madripoor']","['Maskottchen', 'Gelb', 'Ash', 'blitz', 'Raichu', 'Raichu']","['Security', 'Cover', 'Rug', 'Baby', 'Linus', 'Wooden']","['Fungus', 'Mushroom', 'Chocolate', 'Pig', 'Pig', 'Pig']","['Han', 'Caverne', 'Gouffre', 'Ours', 'Lascaux', 'cavit\\u00e9']","['cumulonimbus', 'Gronde', 'Tonnerre', 'Temp\\u00eate']","['Photography', 'bang', 'Cheese', 'expose', 'Light', 'Light']","['Charm', 'friendship', 'bead', 'Watch', 'wrist', 'Wrist']","['Diaper', 'cradle', 'blues', 'Placenta']","['Critical', 'Open', 'backspace', 'enter', 'music', 'tone']","['Execute', 'France', 'Chop', 'Antoinette', 'revolution', 'REvolution']","['Gang', 'Italienne', 'Sicile', 'Organisation']","['octomom', 'Gestation', 'Engross\\u00e9e', 'Maternit\\u00e9', 'fortification', 'Bluetooth']","['Loner', 'Defender', 'avante', 'Beefeater']","['rubbing', 'isopropyl', 'Wine', 'Scotch']","['Christmas', 'Family', 'Trip', 'Griswold', 'Griswold', 'Trip']","['pirate', 'titanic', 'boat', 'Boat']","['Brad', 'Fall', 'Pluot', 'Bottomless', 'Avocado', 'Trap']","['Night', 'Private', 'bludgeon', 'billy', 'Golf', 'Membership']","['Pastries', 'Bread', 'Oven', 'Oven']","['Fuzzy', 'Elisabeth', 'Model', 'Kate', 'Green', 'Green']","['oeuf', 'Mouill\\u00e9e', 'Party', 'Coq', 'bassecour', 'blanche']","['Bond', 'binoculars', 'KGB', 'disguise', 'Rosenbergs', 'Investigater']","['Assis', 'Persan', 'Bernard', 'Aladin', 'Volant', 'Paillasson']","['Starter', 'Soup', 'Dumpling', 'Sashimi', 'light', 'snack']","['Fortified', 'Wine', 'USB', 'shipping', 'starboard', 'dock']","['Geronimo', 'PUBG', 'Skydiving', 'War', 'Skyfall', 'slow']","['rikers', 'Quentin', 'Slammer', 'Clink', 'incarceration']","['tooth', 'doctor', 'teeth', 'teeth']","['Pharao', 'Herrscher', 'Abu-Simbel', 'k\\u00f6nig', '\\u00c4gypten', '\\u00c4gypten']","['Nirvana', 'Perforation', 'mend', 'watering', 'Tee']","['neuschwanstein', 'dungeon', 'Panic', 'rook', 'Rook']","['antiquities', 'Louvre', 'history', 'Heritage', 'Smithsonian', 'artifacts']","['Love', 'Binding', 'License', 'Certificate', 'wedding', 'partnership']","['Barrel', 'Bacardi', 'Pirate\\u2019s', 'booze', 'Coke', 'Alcohol']","['Clavier', 'Nuisible', 'verte', 'chat', 'minis', 'mini']","['Australia', 'aussie', 'Grill', 'Grill']","['Bush', 'clipping', 'Clippers', 'Fiskars', 'Hair', 'wool']","['Tail', 'White', 'Mako', 'Tiger', 'Tiger', 'Tiger']","['FedEx', 'Boat', 'Deliver', 'Battle', 'UPS', 'Knarr']","['Tunnels', 'TMNT', 'Septic', 'turtles', 'System', 'Drain']","['chocolate', 'chip', 'snickerdoodle', 'thumbprint', 'Sugar', 'Disk']","['Dioptrin', 'Toiletten', 'lesen', 'Gl\\u00e4ser', 'Monokel', 'doppelt']","['Fahrrad', 'Metallringe', 'Anker', 'Fu\\u00df', 'Halsschmuck', 'hals']","['mirage', 'Multifruit', 'Fra\\u00eecheur', 'Fra\\u00eecheur', 'Palmier', 'Palmier']","['Billard', 'Pistole', 'rund', 'rund']","['Madame', 'decapitator', 'Killing', 'beheading', 'Antoinette', 'tete']","['Tramp', 'Hobby', 'Imprint', 'Approval', 'approval']","['Scales', 'Dinglehopper', 'Ariel', 'Atlantica']","['Grijs', 'Staart', 'Knaagdier', 'Riool']","['dove', 'dial', 'Suds', 'Bar']","['WKRP', 'Curie', 'short-wave', 'walkie', 'FM', 'FM']","['Precious', 'Bronze', 'Aluminum', 'Metal']","['arms', 'covering', 'Record', 'Armies']","['Inflated', 'Liquid', 'HYUNA', 'POP', 'fizzy', 'bath']","['Mines', 'Gimli', 'Dopey', 'Tyrion', 'Short', 'Beards']","['Lobe', 'Boucle', ""L'ou\\u00efe"", 'Ou\\u00efe']","['Fastener', 'Cork', 'driver', 'Driver']","['SFR', 'Vigilance', 'couleur', 'M\\u00e9canique', 'M\\u00e9canique', 'couleur']","['summer', 'Apollo', 'shine', 'glasses', 'Dawn']","['aang', 'barn', 'Viento', 'remolino']"
Mystery Word,Wind,Boucle,Vent,Manchot,Galet,Baggage,Grave,Pepper,Island,Pikachu,Blanket,Truffle,Grotte,Orage,Flash,Bracelet,Baby,Key,Guillotine,Mafia,Enceinte,Guard,Alcohol,Vacation,Ship,Pit,Club,Baker,Moss,Poule,Spy,Tapis,Appetizer,Port,Parachute,Prison,Dentist,Ramses,Hole,Castle,Museum,Marriage,Rum,Souris,Barbecue,Shears,Shark,Ship,Sewer,Cookie,Brille,Kette,Oasis,Kugel,Guillotine,Stamp,Mermaid,Rat,Soap,Radio,Metal,Sleeve,Bubble,Dwarf,Oreille,Screw,Orange,Sun,Tornado
Guess,Wind,saut,Vent,Manchot,Ch\u00e2teau,Baggage,grave,Pepper,Island,,Blanket,Truffle,Grotte,Orage,flash,Bracelet,Baby,Bell,guillotine,Mafia,Enceinte,Guard,Alcohol,Present,ship,Pit,Club,French,Moss,Poule,spy,tapis,,Port,Battle,Prison,Dentist,Ramses,hole,Castle,museum,Marriage,,Souris,Kangaroo,Shears,shark,ship,Sewer,Cookie,Brille,Kette,,Kugel,,Stamp,mermaid,rat,Soap,Radio,Metal,sleeve,Bubble,DWARF,Oreille,,Orange,Sun,wind
